Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Lukas Van Ness,22,GNB,LB,17,0,0,0,0,0,1,0,0,0,0,0,4.0,32,24,8,8,10,0,
Jay Ward,23,MIN,S,17,0,0,0,0,0,0,0,0,1,0,0,0.0,8,5,3,0,0,0,
Jaylen Warren,25,PIT,RB,17,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Tress Way,33,WAS,P,17,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jon Weeks,37,HOU,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Sam Williams,24,DAL,DE,17,0,0,0,0,0,0,1,0,0,0,0,4.5,26,15,11,5,7,1,
Trayveon Williams,26,CIN,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Eric Wilson,29,GNB,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,31,16,15,0,1,0,
Tyree Wilson,23,LVR,DE,17,0,0,0,0,0,0,1,0,1,0,0,3.5,29,16,13,2,8,0,
James Winchester,34,KAN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Zach Wood,30,NOR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Colby Wooden,23,GNB,DL,17,0,0,0,0,0,0,0,0,0,0,0,0.5,17,10,7,1,2,0,
Brandon Aiyuk,25,SFO,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,AP-2
Jonathan Allen,28,WAS,DT,16,16,0,0,0,0,1,0,0,0,0,0,5.5,53,30,23,10,19,0,
Alex Anzalone,29,DET,LB,16,16,0,0,0,0,6,0,0,1,0,0,3.0,129,85,44,7,12,0,
Shaquil Barrett,31,TAM,LOLB,16,16,1,4,1,4,2,3,0,0,0,0,4.5,52,33,19,3,9,0,
Mekhi Becton,24,NYJ,T,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ja'Whaun Bentley,27,NWE,LB,16,16,0,0,0,0,3,1,0,0,0,0,4.5,114,55,59,5,12,0,
Tyler Biadasz,26,DAL,C,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
James Bradberry,30,PHI,CB,16,16,1,5,0,5,13,0,0,1,1,0,0.0,54,39,15,0,0,0,
Jordyn Brooks,26,SEA,RILB,16,16,1,12,1,12,4,1,0,1,8,0,4.5,111,62,49,8,5,0,
Brian Burns,25,CAR,LOLB,16,16,0,0,0,0,2,1,0,1,0,0,8.0,50,32,18,16,18,0,
Ja'Marr Chase,23,CIN,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PB
Bradley Chubb,27,MIA,LB,16,16,0,0,0,0,2,6,0,2,2,0,11.0,73,45,28,11,22,0,
Maliek Collins,28,HOU,DT,16,16,0,0,0,0,1,0,0,0,0,0,5.0,41,19,22,8,18,0,
Kamren Curl,24,WAS,S,16,16,0,0,0,0,5,1,0,1,0,0,1.0,115,74,41,3,3,0,
Michael Danna,26,KAN,DE,16,16,0,0,0,0,3,0,0,0,0,0,6.5,50,32,18,7,13,0,
Aaron Donald,32,LAR,DT,16,16,0,0,0,0,3,0,0,0,0,0,8.0,53,28,25,16,23,0,"PB,AP-1,AP CPoY-9"
Bud Dupree,30,ATL,OLB,16,16,0,0,0,0,3,2,0,0,0,0,6.5,39,17,22,8,8,0,
Folorunso Fatukasi,28,JAX,NT,16,16,0,0,0,0,1,0,0,0,0,0,0.0,24,16,8,3,2,0,
Zaire Franklin,27,IND,LB,16,16,0,0,0,0,6,2,0,0,0,0,1.5,179,107,72,3,3,0,
Sauce Gardner,23,NYJ,CB,16,16,0,0,0,0,11,1,0,0,0,0,0.0,57,41,16,2,0,0,"PB,AP-1"
Myles Garrett,28,CLE,DE,16,16,0,0,0,0,3,4,0,1,1,0,14.0,42,33,9,17,30,0,"PB,AP-1,AP MVP-10,AP DPoY-1"
Tashaun Gipson,33,SFO,S,16,16,1,26,0,26,3,0,0,0,0,0,1.0,60,41,19,3,1,0,
Javon Hargrave,30,SFO,DL,16,16,0,0,0,0,2,0,0,0,0,0,7.0,44,25,19,8,14,0,PB
Tyreek Hill,29,MIA,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-6,AP OPoY-2"
Donte Jackson,28,CAR,CB,16,16,0,0,0,0,5,1,0,0,0,0,0.0,59,49,10,5,0,0,
Lamar Jackson,26,BAL,QB,16,16,0,0,0,0,0,0,11,4,-7,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-4,AP CPoY-9"
Derwin James,27,LAC,S,16,16,1,6,0,6,7,0,0,2,0,0,2.0,125,86,39,5,4,0,
Lane Johnson,33,PHI,T,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Chris Jones,29,KAN,DT,16,16,0,0,0,0,4,0,0,0,0,0,10.5,30,20,10,13,29,0,"PB,AP-1"
D.J. Jones,28,DEN,DT,16,16,0,0,0,0,0,3,0,2,14,0,2.0,46,30,16,5,4,0,
George Karlaftis III,22,KAN,DE,16,16,0,0,0,0,3,1,0,0,0,0,10.5,47,29,18,7,17,0,
Dexter Lawrence,26,NYG,DL,16,16,0,0,0,0,2,0,0,0,0,0,4.5,53,32,21,7,21,0,"PB,AP-2,AP DPoY-9"
Trevor Lawrence,24,JAX,QB,16,16,0,0,0,0,0,0,12,3,-10,0,0.0,0,0,0,0,0,0,
Boye Mafe,25,SEA,LB,16,16,0,0,0,0,6,1,0,2,3,0,9.0,52,35,17,9,16,0,
Patrick Mahomes,28,KAN,QB,16,16,0,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,0,0,"PB,AP MVP-7"
Christian McCaffrey,27,SFO,RB,16,16,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-3,AP OPoY-1"
Trent McDuffie,23,KAN,CB,16,16,0,0,0,0,7,5,0,0,0,0,3.0,80,60,20,3,9,0,AP-1
Jakobi Meyers,27,LVR,WR,16,16,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,
Dan Moore,25,PIT,T,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Kenny Moore,28,IND,CB,16,16,3,115,2,66,6,0,0,0,0,0,1.5,93,68,25,8,2,0,
David Njoku,27,CLE,TE,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Ed Oliver,26,BUF,DT,16,16,1,0,0,0,3,1,0,0,0,0,9.5,51,34,17,14,16,0,
Kwity Paye,25,IND,DE,16,16,0,0,0,0,0,2,0,2,-5,0,8.5,52,31,21,8,9,0,
Jason Pinnock,24,NYG,S,16,16,2,123,1,102,6,2,0,0,0,0,2.0,85,59,26,6,4,0,
Jordan Poyer,32,BUF,SS,16,16,0,0,0,0,4,1,0,0,0,0,1.0,100,66,34,2,2,0,
Brock Purdy,24,SFO,QB,16,16,0,0,0,0,0,0,6,4,-1,0,0.0,0,0,0,0,0,0,"PB,AP MVP-4,AP OPoY-6,AP CPoY-6"
Jarran Reed,31,SEA,DE,16,16,0,0,0,0,2,1,0,1,0,0,7.0,54,27,27,7,12,0,
Justin Reid,26,KAN,S,16,16,1,11,0,11,7,1,0,0,0,0,3.0,95,74,21,5,5,0,
Gregory Rousseau,23,BUF,DE,16,16,0,0,0,0,4,1,0,1,0,0,5.0,42,30,12,12,18,0,
Cesar Ruiz,24,NOR,OL,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
DeVonta Smith,25,PHI,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Roquan Smith,26,BAL,LB,16,16,1,30,0,30,8,1,0,0,0,0,1.5,158,84,74,5,5,0,"PB,AP-1,AP DPoY-8"
Za'Darius Smith,31,CLE,DE,16,16,0,0,0,0,3,1,0,0,0,0,5.5,27,18,9,8,20,0,
L'Jarius Sneed,26,KAN,CB,16,16,2,4,0,4,14,0,0,1,0,0,0.0,78,60,18,5,3,0,
Benjamin St-Juste,26,WAS,CB,16,16,1,0,0,0,17,2,0,0,0,0,1.0,67,52,15,1,1,0,
Amon-Ra St. Brown,24,DET,WR,16,16,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Brandon Stephens,26,BAL,DB,16,16,2,56,0,52,11,0,0,0,0,0,0.0,74,57,17,2,0,0,
Tyrique Stevenson,23,CHI,DB,16,16,4,45,0,34,16,2,0,0,0,0,0.0,86,65,21,1,0,0,
Dalvin Tomlinson,29,CLE,DT,16,16,0,0,0,0,0,0,0,0,0,0,3.0,28,12,16,4,12,0,
Pete Werner,24,NOR,LB,16,16,1,0,0,0,1,0,0,2,3,0,0.5,93,60,33,4,1,0,
Bryce Young,22,CAR,QB,16,16,0,0,0,0,0,0,11,4,0,0,0.0,0,0,0,0,0,0,
Brandin Cooks,30,DAL,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Willie Gay Jr.,25,KAN,LB,16,15,1,24,0,24,4,1,0,3,1,0,1.0,58,44,14,4,3,0,
Malik Hooker,27,DAL,S,16,15,1,0,0,0,3,1,0,1,0,0,0.0,50,27,23,1,0,0,
Josey Jewell,29,DEN,LB,16,15,0,0,0,0,3,2,0,3,10,0,3.0,108,60,48,2,3,0,
Lucas Patrick,30,CHI,OL,16,15,0,0,0,0,0,0,1,2,0,0,0.0,1,1,0,0,0,0,
Michael Pittman Jr.,26,IND,WR,16,15,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
Elandon Roberts,29,PIT,LB,16,15,0,0,0,0,2,0,0,0,0,0,2.5,101,68,33,10,6,0,
D'Andre Swift,24,PHI,RB,16,15,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,PB
Logan Thomas,32,WAS,TE,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Riq Woolen,24,SEA,CB,16,15,2,0,0,0,11,0,0,2,1,0,0.0,53,42,11,1,0,0,
Will Dissly,27,SEA,TE,16,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Sebastian Joseph-Day,28,2TM,LDE/RDE,16,14,0,0,0,0,0,0,0,0,0,0,3.0,36,19,17,3,11,0,
Nathan Landman,25,ATL,LB,16,14,1,25,0,25,3,3,0,0,0,0,2.0,110,66,44,7,4,0,
Micah McFadden,23,NYG,LB,16,14,1,5,0,5,5,0,0,4,10,0,1.0,101,63,38,12,6,0,
Durham Smythe,28,MIA,TE,16,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Courtland Sutton,28,DEN,WR,16,14,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Derrick Barnes,24,DET,LB,16,13,0,0,0,0,0,1,0,0,0,0,1.0,81,42,39,5,5,0,
George Fant,31,HOU,T,16,13,0,0,0,0,0,0,0,1,6,0,0.0,0,0,0,0,0,0,
Logan Hall,23,TAM,DL,16,13,0,0,0,0,2,0,0,2,0,0,0.5,22,11,11,2,1,0,
Jayron Kearse,29,DAL,S,16,13,1,32,0,32,4,0,0,0,0,0,1.5,72,48,24,4,3,0,
Alexander Mattison,25,MIN,RB,16,13,0,0,0,0,0,0,3,1,-1,0,0.0,0,0,0,0,0,0,
Jeremiah Owusu-Koramoah,24,CLE,LB,16,13,2,8,0,8,6,1,0,0,0,0,3.5,101,72,29,20,5,0,PB
Jayden Reed,23,GNB,WR,16,13,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,AP ORoY-6
Javonte Williams,23,DEN,RB,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Deatrich Wise Jr.,29,NWE,DL,16,13,0,0,0,0,1,1,0,0,0,0,4.5,54,22,32,3,6,0,
Liam Eichenberg,25,MIA,OL,16,12,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Martin Emerson,23,CLE,CB,16,12,4,24,0,13,14,0,0,0,0,0,0.0,59,45,14,1,0,0,
Christian Harris,22,HOU,LB,16,12,0,0,0,0,7,1,0,0,0,0,2.0,101,65,36,7,3,0,
K.J. Osborn,26,MIN,WR,16,12,0,0,0,0,0,0,1,1,-3,0,0.0,0,0,0,0,0,0,
John Cominsky,28,DET,DL,16,11,0,0,0,0,1,0,0,0,0,0,2.0,36,14,22,2,8,0,
Jerry Jeudy,24,DEN,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dalton Kincaid,24,BUF,TE,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Fabian Moreau,29,DEN,CB,16,11,1,9,0,9,7,0,0,0,0,0,0.0,46,33,13,1,0,0,
E.J. Speed,28,IND,LB,16,11,0,0,0,0,4,3,0,0,0,0,1.0,102,78,24,12,2,0,
Marco Wilson,24,2TM,RCB,16,11,0,0,0,0,4,0,0,0,0,0,0.0,53,41,12,0,0,0,
Kevin Byard,30,2TM,SS,16,16,1,0,0,0,3,0,0,1,0,0,0.0,122,80,42,0,0,0,
Mike Purcell,32,DEN,DL,16,10,0,0,0,0,3,0,0,1,-1,0,0.0,25,11,14,1,5,0,
Marquez Valdes-Scantling,29,KAN,WR,16,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
DeShawn Williams,31,CAR,DT,16,10,0,0,0,0,1,0,0,0,0,0,1.0,33,13,20,2,7,0,
Milton Williams,24,PHI,DT,16,10,0,0,0,0,1,1,0,0,0,0,0.5,42,21,21,3,7,0,
Cobie Durant,25,LAR,DB,16,9,0,0,0,0,6,0,0,0,0,0,0.0,39,23,16,0,2,0,
Levi Wallace,28,PIT,CB,16,9,2,0,0,0,11,0,0,0,0,0,0.0,38,32,6,0,0,0,
Rasul Douglas,28,2TM,CB,16,15,5,56,1,40,14,0,0,3,2,0,1.0,61,47,14,3,1,0,
Jourdan Lewis,28,DAL,CB,16,8,1,0,0,0,5,3,0,2,0,0,0.0,52,36,16,2,0,0,
Isaiah McDuffie,24,GNB,LB,16,8,0,0,0,0,1,0,0,0,0,0,0.5,86,56,30,5,3,0,
Rashee Rice,23,KAN,WR,16,8,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,AP ORoY-6
Casey Toohill,27,WAS,DE,16,8,0,0,0,0,1,0,0,1,0,0,5.0,26,17,9,6,7,0,
Drue Tranquill,28,KAN,LB,16,8,0,0,0,0,1,2,0,0,0,0,4.5,78,53,25,7,7,0,
Tommy Tremble,23,CAR,TE,16,8,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,
Justin Watson,28,KAN,WR,16,8,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Ronald Darby,29,BAL,LCB,16,7,0,0,0,0,7,0,0,0,0,0,0.0,28,24,4,1,0,0,
Taysom Hill,33,NOR,TE/QB,16,7,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Jordan Howden,23,NOR,DB,16,7,0,0,0,0,5,1,0,0,0,0,1.0,43,23,20,0,1,0,
Marvin Mims,21,DEN,WR,16,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Krys Barnes,25,ARI,LB,16,6,1,46,0,46,6,0,0,0,0,0,0.0,55,35,20,3,1,0,
Victor Dimukeje,24,ARI,OLB,16,6,0,0,0,0,1,1,0,0,0,0,4.0,32,21,11,5,8,0,
Brandon Jones,25,MIA,SS,16,6,2,40,0,40,4,1,0,1,0,0,0.0,48,36,12,2,1,0,
Ko Kieft,25,TAM,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,
Ja'Sir Taylor,24,LAC,DB,16,6,1,8,0,8,8,0,0,0,0,0,0.0,32,25,7,0,2,0,
Chase Young,24,2TM,DL,16,6,0,0,0,0,2,0,0,0,0,0,7.5,25,17,8,7,15,0,
DeAundre Alford,26,ATL,CB,16,5,0,0,0,0,6,0,2,2,0,0,0.0,41,25,16,2,0,0,
Justice Hill,26,BAL,RB,16,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Trenton Irwin,28,CIN,WR,16,5,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Quan Martin,23,WAS,DB,16,5,2,7,0,7,4,0,0,0,0,0,1.0,46,28,18,1,1,0,
Miles Sanders,26,CAR,RB,16,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Broderick Washington Jr.,27,BAL,DT,16,5,0,0,0,0,0,0,0,2,0,0,2.0,18,10,8,3,5,0,
K.J. Britt,24,TAM,LB,16,4,0,0,0,0,1,0,0,0,0,0,0.0,29,16,13,1,0,0,
Greg Dortch,25,ARI,WR,16,4,0,0,0,0,0,0,0,1,-3,0,0.0,2,1,1,0,0,0,
Tre Herndon,27,JAX,CB,16,4,0,0,0,0,9,1,0,0,0,0,0.0,46,31,15,1,3,0,
Dean Marlowe,31,LAC,FS,16,4,0,0,0,0,0,0,0,0,0,0,1.0,40,32,8,1,0,0,
Latavius Murray,33,BUF,RB,16,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Rakeem Nunez-Roches,30,NYG,DL,16,4,0,0,0,0,1,0,0,0,0,0,0.5,26,14,12,1,1,0,
Taylor Rapp,26,BUF,S,16,4,1,0,0,0,2,0,0,1,6,0,0.5,50,33,17,1,1,0,
Demarcus Robinson,29,LAR,WR,16,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Keion White,24,NWE,DE,16,4,0,0,0,0,3,0,0,0,0,0,1.0,26,12,14,3,5,0,
Adrian Amos,30,2TM,S,16,3,0,0,0,0,1,0,0,1,0,0,0.0,28,23,5,0,0,0,
Terrell Edmunds,26,2TM,S,16,4,1,2,0,2,2,1,0,0,0,0,2.5,48,34,14,2,2,0,
Randy Gregory,31,2TM,LB,16,3,0,0,0,0,1,0,0,0,0,0,3.5,20,14,6,6,10,0,
Jaylinn Hawkins,26,2TM,S,16,3,0,0,0,0,1,0,0,0,0,0,0.0,14,6,8,0,0,0,
Troy Hill,32,CAR,CB,16,3,1,61,1,61,6,1,0,0,0,0,0.0,48,30,18,3,0,0,
Ja'Quan McMillian,23,DEN,CB,16,3,2,14,0,9,5,2,0,2,4,0,2.0,51,37,14,7,3,0,
Khari Blasingame,27,CHI,FB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Zach Charbonnet,22,SEA,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Kenneth Gainwell,24,PHI,RB,16,2,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,0,
Antonio Gibson,25,WAS,RB,16,2,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,
Kaevon Merriweather,24,TAM,S,16,2,0,0,0,0,1,0,0,0,0,0,0.0,21,13,8,0,0,0,
Delarrin Turner-Yell,24,DEN,S,16,2,0,0,0,0,1,0,0,0,0,0,0.0,34,26,8,0,1,0,
Jaylen Watson,25,KAN,CB,16,2,0,0,0,0,6,0,0,0,0,0,2.0,33,28,5,2,2,0,
Joshua Williams,24,KAN,CB,16,2,0,0,0,0,5,0,0,0,0,0,0.0,18,14,4,1,0,0,
Braxton Berrios,28,MIA,WR,16,1,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Jalen Carter,22,PHI,DT,16,1,0,0,0,0,0,2,0,1,42,1,6.0,33,20,13,8,9,0,AP DRoY-2
Micheal Clemons,26,NYJ,DL,16,1,0,0,0,0,0,1,0,0,0,0,0.5,27,14,13,2,1,0,
Mohamoud Diabate,22,CLE,LB,16,1,0,0,0,0,0,0,0,1,0,0,0.0,8,3,5,0,0,0,
Christian Elliss,24,2TM,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,23,15,8,2,0,0,
Demetrius Flannigan-Fowles,27,SFO,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,19,12,7,4,0,0,
Mike Ford,28,CLE,LB,16,1,1,10,0,10,2,0,0,1,0,0,0.0,28,22,6,0,0,0,
William Gholston,32,TAM,DL,16,1,1,0,0,0,2,0,0,0,0,0,0.0,19,10,9,0,0,0,
Deonte Harty,26,BUF,WR,16,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Andrei Iosivas,24,CIN,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Shaq Lawson,29,BUF,DE,16,1,0,0,0,0,0,0,0,0,0,0,1.0,13,7,6,2,7,0,
Luke Masterson,25,LVR,LB,16,1,0,0,0,0,1,2,0,0,0,0,0.0,27,17,10,0,0,0,
Owen Pappoe,23,ARI,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,11,5,6,0,1,0,
Juanyeh Thomas,23,DAL,S,16,1,0,0,0,0,4,0,0,0,0,0,0.0,22,14,8,0,0,0,
Tre Tucker,22,LVR,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Zeke Turner,27,ARI,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,20,8,12,0,0,0,
Alex Wright,23,CLE,DE,16,1,0,0,0,0,2,2,0,1,0,0,5.0,25,16,9,6,5,0,
Cameron Young,23,SEA,DT,16,1,0,0,0,0,1,0,0,0,0,0,0.0,18,10,8,1,1,0,
Joe Bachie,25,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,
Nick Bellore,34,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,0,0,0,PB
Cam Brown,25,NYG,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,8,7,1,0,0,0,
Dylan Cole,29,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Britain Covey,26,PHI,WR,16,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Jalen Davis,27,CIN,CB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,5,3,2,0,0,0,
Tae Davis,27,2TM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,0,0,0,
Rico Dowdle,25,DAL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Markus Golden,32,PIT,LB,16,0,0,0,0,0,1,0,0,1,0,0,4.0,20,14,6,6,10,0,
Da'Shawn Hand,28,MIA,DT,16,0,0,0,0,0,2,0,0,0,0,0,1.0,17,6,11,1,3,0,
Zach Harrison,22,ATL,DL,16,0,0,0,0,0,1,0,0,0,0,0,3.0,33,18,15,4,5,0,
Neville Hewitt,30,HOU,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,0,0,0,
Darnay Holmes,25,NYG,CB,16,0,2,13,0,11,3,1,0,0,0,0,0.0,18,17,1,1,0,0,
Travis Homer,25,CHI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Xavier Hutchinson,23,HOU,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Anthony Kendall,24,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,
Isaiahh Loudermilk,26,PIT,DT,16,0,0,0,0,0,2,0,0,0,0,0,0.0,16,8,8,0,1,0,
Anthony Nelson,26,TAM,OLB,16,0,0,0,0,0,1,0,0,0,0,0,3.0,40,21,19,7,6,0,
Romeo Okwara,28,DET,DL,16,0,0,0,0,0,2,1,0,0,0,0,2.0,9,3,6,1,5,0,
James Pierre,27,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Isaiah Pola-Mao,24,LVR,S,16,0,1,0,0,0,1,0,0,0,0,0,1.0,20,14,6,1,1,0,
Eli Ricks,22,PHI,CB,16,0,0,0,0,0,3,0,0,0,0,0,0.0,19,13,6,1,0,0,
Nephi Sewell,25,NOR,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,15,11,4,2,0,0,
Matthew Slater,38,NWE,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Austin Trammell,25,LAR,WR,16,0,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
KaVontae Turpin,27,DAL,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Tony Adams,24,NYJ,S,15,15,3,50,0,45,5,0,0,0,0,0,0.0,82,54,28,6,0,0,
Paulson Adebo,24,NOR,CB,15,15,4,32,0,27,18,2,0,2,0,0,0.0,76,60,16,0,0,0,
Deonte Banks,22,NYG,CB,15,15,2,6,0,6,11,0,0,0,0,0,0.0,64,53,11,2,0,0,
Julian Blackmon,25,IND,S,15,15,4,38,0,25,8,0,1,2,2,0,0.0,88,65,23,5,1,0,
Reed Blankenship,24,PHI,S,15,15,3,17,0,17,11,0,0,1,0,0,0.0,113,79,34,2,1,0,
Jaquan Brisker,24,CHI,DB,15,15,1,0,0,0,9,2,0,1,0,0,1.0,105,66,39,3,3,0,
Andre Cisco,23,JAX,S,15,15,4,68,0,29,5,1,1,0,0,0,0.5,62,42,20,1,1,0,
Amari Cooper,29,CLE,WR,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PB
Fletcher Cox,33,PHI,LDT,15,15,0,0,0,0,2,1,0,1,8,0,5.0,33,15,18,3,17,0,
Christian Darrisaw,24,MIN,T,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Lavonte David,33,TAM,LB,15,15,0,0,0,0,5,1,0,0,0,0,4.5,134,86,48,17,5,0,
Divine Deablo,25,LVR,LB,15,15,0,0,0,0,2,0,0,1,0,0,1.0,106,65,41,4,2,0,
Tremaine Edmunds,25,CHI,LB,15,15,4,61,1,45,7,1,0,1,0,0,0.0,113,69,44,5,0,0,
DeShon Elliott,26,MIA,S,15,15,1,0,0,0,7,0,0,1,0,0,0.0,82,53,29,1,0,0,
Akayleb Evans,24,MIN,CB,15,15,1,1,0,1,7,3,0,0,0,0,0.0,65,49,16,0,0,0,
Kendall Fuller,28,WAS,CB,15,15,2,23,0,23,9,0,0,2,-1,0,0.0,79,55,24,2,0,0,
Jonathan Greenard,26,HOU,RDE,15,15,0,0,0,0,2,1,0,0,0,0,12.5,52,36,16,15,22,0,
Dre Greenlaw,26,SFO,LB,15,15,0,13,0,13,4,0,0,0,0,0,1.5,120,75,45,5,4,0,
Kyle Hamilton,22,BAL,S,15,15,4,25,1,18,13,1,0,0,0,0,3.0,81,63,18,10,4,0,"PB,AP-1"
Sam Hubbard,28,CIN,DE,15,15,0,0,0,0,0,0,0,2,0,0,6.0,58,38,20,7,17,0,
James Hurst,32,NOR,OL,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Elgton Jenkins,28,GNB,OL,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ernest Jones,24,LAR,LB,15,15,0,0,0,0,6,0,0,0,0,0,4.5,145,74,71,14,6,0,
Kerby Joseph,23,DET,S,15,15,4,37,0,22,11,0,0,0,0,0,0.0,82,69,13,1,0,0,
Travis Kelce,34,KAN,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
