Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Brodie Croyle,23.0,KAN,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,0.0,
Braylon Edwards,23.0,CLE,16.0,15.0,3.0,7.0,0.0,1.0,66.7,8.0,2.3,0.4,0.2,0.0,
Ryan Fitzpatrick,24.0,STL,1.0,0.0,3.0,0.0,0.0,1.0,33.3,,0.0,0.0,3.0,0.0,
Terry Glenn,32.0,DAL,15.0,14.0,3.0,11.0,0.0,1.0,33.3,22.0,3.7,0.7,0.2,0.0,
Dante Hall,28.0,KAN,15.0,0.0,3.0,11.0,0.0,0.0,33.3,9.0,3.7,0.7,0.2,2.0,
Kay-Jay Harris,27.0,STL,7.0,0.0,3.0,9.0,0.0,0.0,0.0,9.0,3.0,1.3,0.4,0.0,
T.J. Houshmandzadeh,29.0,CIN,14.0,13.0,3.0,6.0,0.0,1.0,33.3,13.0,2.0,0.4,0.2,0.0,
Vincent Jackson,23.0,SDG,16.0,7.0,3.0,16.0,0.0,0.0,66.7,8.0,5.3,1.0,0.2,0.0,
Andre Johnson,25.0,HOU,16.0,16.0,3.0,14.0,0.0,1.0,66.7,18.0,4.7,0.9,0.2,1.0,"PB,AP-2"
Cleo Lemon,27.0,MIA,4.0,1.0,3.0,7.0,0.0,0.0,33.3,6.0,2.3,1.8,0.8,0.0,
Fred McAfee,38.0,NOR,4.0,0.0,3.0,12.0,1.0,1.0,33.3,6.0,4.0,3.0,0.8,0.0,
Dennis Northcutt,29.0,CLE,13.0,6.0,3.0,32.0,0.0,1.0,33.3,16.0,10.7,2.5,0.2,1.0,
Samie Parker,25.0,KAN,16.0,15.0,3.0,7.0,0.0,0.0,33.3,5.0,2.3,0.4,0.2,0.0,
Derrick Ross,23.0,KAN,7.0,0.0,3.0,8.0,0.0,0.0,0.0,4.0,2.7,1.1,0.4,1.0,
Lawrence Vickers,23.0,CLE,16.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.7,0.1,0.2,0.0,
Billy Volek,30.0,SDG,1.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,3.0,0.0,
Nate Washington,23.0,PIT,16.0,2.0,3.0,8.0,0.0,1.0,33.3,8.0,2.7,0.5,0.2,0.0,
Marquis Weeks,26.0,SEA,10.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,2.7,0.8,0.3,0.0,
Bernard Berrian,26.0,CHI,15.0,14.0,2.0,5.0,0.0,0.0,50.0,5.0,2.5,0.3,0.1,2.0,
Troy Brown,35.0,NWE,16.0,9.0,2.0,18.0,0.0,1.0,50.0,16.0,9.0,1.1,0.1,0.0,
Shawn Bryson,30.0,DET,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.2,0.3,0.0,
Drew Carter,25.0,CAR,14.0,2.0,2.0,18.0,0.0,1.0,100.0,11.0,9.0,1.3,0.1,0.0,
Matt Cassel,24.0,NWE,6.0,0.0,2.0,4.0,0.0,1.0,50.0,5.0,2.0,0.7,0.3,1.0,
Kellen Clemens,23.0,NYJ,2.0,0.0,2.0,10.0,0.0,0.0,0.0,8.0,5.0,5.0,1.0,1.0,
Laveranues Coles,29.0,NYJ,16.0,16.0,2.0,14.0,0.0,1.0,50.0,15.0,7.0,0.9,0.1,1.0,
Josh Cribbs,23.0,CLE,16.0,1.0,2.0,11.0,0.0,0.0,50.0,9.0,5.5,0.7,0.1,3.0,
Vernon Davis,22.0,SFO,10.0,8.0,2.0,5.0,0.0,0.0,50.0,9.0,2.5,0.5,0.2,1.0,
Tim Dwight,31.0,NYJ,9.0,2.0,2.0,28.0,0.0,1.0,50.0,28.0,14.0,3.1,0.2,1.0,
Devale Ellis,22.0,DET,9.0,2.0,2.0,3.0,0.0,1.0,50.0,12.0,1.5,0.3,0.2,1.0,
Jim Finn,30.0,NYG,16.0,11.0,2.0,14.0,0.0,0.0,0.0,12.0,7.0,0.9,0.1,0.0,
Joey Galloway,35.0,TAM,16.0,14.0,2.0,9.0,0.0,0.0,50.0,7.0,4.5,0.6,0.1,0.0,
Quinn Gray,27.0,JAX,2.0,0.0,2.0,26.0,2.0,2.0,100.0,17.0,13.0,13.0,1.0,0.0,
Devery Henderson,24.0,NOR,13.0,7.0,2.0,14.0,1.0,2.0,100.0,11.0,7.0,1.1,0.2,0.0,
Michael Jennings,27.0,NYG,8.0,0.0,2.0,12.0,0.0,1.0,50.0,21.0,6.0,1.5,0.3,0.0,
Adam Jones,23.0,TEN,15.0,15.0,2.0,8.0,0.0,1.0,50.0,7.0,4.0,0.5,0.1,4.0,
Matt Jones,23.0,JAX,14.0,4.0,2.0,-15.0,0.0,0.0,0.0,-6.0,-7.5,-1.1,0.1,1.0,
John Kuhn,24.0,PIT,9.0,0.0,2.0,18.0,0.0,1.0,50.0,16.0,9.0,2.0,0.2,0.0,
Brandon Marshall,22.0,DEN,15.0,1.0,2.0,12.0,0.0,1.0,50.0,6.0,6.0,0.8,0.1,1.0,
Ingle Martin,24.0,GNB,1.0,0.0,2.0,-5.0,0.0,0.0,0.0,-2.0,-2.5,-5.0,2.0,0.0,
Brian Moorman,30.0,BUF,16.0,0.0,2.0,2.0,0.0,1.0,50.0,2.0,1.0,0.1,0.1,1.0,"PB,AP-1"
Moran Norris,28.0,SFO,14.0,7.0,2.0,8.0,0.0,1.0,100.0,4.0,4.0,0.6,0.1,0.0,
Eric Parker,27.0,SDG,15.0,12.0,2.0,19.0,0.0,1.0,50.0,18.0,9.5,1.3,0.1,0.0,
Roscoe Parrish,24.0,BUF,16.0,1.0,2.0,18.0,0.0,1.0,100.0,11.0,9.0,1.1,0.1,2.0,
Tab Perry,24.0,CIN,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,
Aaron Rodgers,23.0,GNB,2.0,0.0,2.0,11.0,0.0,1.0,50.0,6.0,5.5,5.5,1.0,1.0,
Edell Shepherd,26.0,HOU,7.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,2.5,0.7,0.3,2.0,
Maurice Stovall,21.0,TAM,9.0,2.0,2.0,29.0,0.0,2.0,100.0,18.0,14.5,3.2,0.2,0.0,
Matt Turk,38.0,STL,16.0,0.0,2.0,19.0,0.0,1.0,50.0,16.0,9.5,1.2,0.1,1.0,
Hines Ward,30.0,PIT,14.0,14.0,2.0,30.0,0.0,0.0,100.0,21.0,15.0,2.1,0.1,2.0,
Charlie Whitehurst,24.0,SDG,2.0,0.0,2.0,13.0,1.0,1.0,50.0,14.0,6.5,6.5,1.0,0.0,
Roy Williams,25.0,DET,16.0,16.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,2.0,PB
Shaud Williams,26.0,BUF,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.0,
Cedrick Wilson,28.0,PIT,15.0,12.0,2.0,14.0,0.0,1.0,50.0,14.0,7.0,0.9,0.1,2.0,
Quincy Wilson,25.0,CIN,3.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.0,
Brett Basanez,23.0,CAR,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,
Reche Caldwell,27.0,NWE,16.0,14.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,2.0,
Dustin Colquitt,24.0,KAN,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,
Terrance Copper,24.0,NOR,15.0,4.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.5,0.1,2.0,
Ronald Curry,27.0,OAK,16.0,4.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,
Eddie Drummond,26.0,DET,14.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,4.0,
Jason Elam,36.0,DEN,16.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
Bobby Engram,33.0,SEA,7.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.6,0.1,0.0,
A.J. Feeley,29.0,PHI,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,1.5,0.5,1.0,
David Givens,26.0,TEN,5.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.6,0.2,0.0,
Lamar Gordon,26.0,DET,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,
Ben Graham,33.0,NYJ,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Az-Zahir Hakim,29.0,DET,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2,0.2,0.0,
Madison Hedgecock,25.0,STL,16.0,9.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
Santonio Holmes,22.0,PIT,16.0,4.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,5.0,
Marlion Jackson,29.0,ATL,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,
Michael Jenkins,24.0,ATL,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,
Adam Jennings,24.0,ATL,15.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,
Bryant Johnson,25.0,ARI,16.0,8.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,
Dirk Johnson,31.0,PHI,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Keyshawn Johnson,34.0,CAR,16.0,16.0,1.0,4.0,1.0,1.0,100.0,4.0,4.0,0.3,0.1,1.0,
Brandon Jones,24.0,TEN,16.0,10.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
Donnie Jones,26.0,MIA,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Kelvin Kight,24.0,NWE,4.0,1.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,2.0,0.3,0.0,
Dan Kreider,29.0,PIT,16.0,12.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,
Dane Looker,30.0,STL,16.0,0.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,1.0,
Jared Lorenzen,25.0,NYG,2.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,1.0,0.5,0.0,
Brandon Manumaleuna,26.0,SDG,16.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Derrick Mason,32.0,BAL,16.0,15.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,1.0,
Mat McBriar,27.0,DAL,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-2"
Keenan McCardell,36.0,SDG,14.0,11.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.6,0.1,2.0,
Bryant McFadden,25.0,PIT,16.0,9.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,
Reggie McNeal,23.0,CIN,7.0,0.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,1.1,0.1,0.0,
Chad Morton,29.0,NYG,15.0,0.0,1.0,22.0,0.0,1.0,100.0,22.0,22.0,1.5,0.1,2.0,
Eric Moulds,33.0,HOU,16.0,16.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,1.0,
Donnie Nickey,26.0,TEN,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Jarrad Page,22.0,KAN,16.0,2.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,
Courtney Roby,23.0,TEN,12.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.3,0.1,0.0,
Robert Royal,27.0,BUF,16.0,15.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,0.0,
Jon Ryan,25.0,GNB,16.0,0.0,1.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,-0.7,0.1,0.0,
Bo Scaife,25.0,TEN,14.0,12.0,1.0,13.0,1.0,1.0,100.0,13.0,13.0,0.9,0.1,1.0,
A.J. Schable,22.0,ARI,11.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.5,0.1,0.0,
Tony Scheffler,23.0,DEN,13.0,5.0,1.0,3.0,0.0,0.0,100.0,3.0,3.0,0.2,0.1,0.0,
Mike Scifres,26.0,SDG,16.0,0.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,1.0,
Jason Simmons,30.0,HOU,16.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Rod Smith,36.0,DEN,16.0,16.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,2.0,
Chad Stanley,30.0,HOU,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Travis Taylor,28.0,MIN,16.0,16.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,2.0,
Amani Toomer,32.0,NYG,8.0,8.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Kevin Walter,25.0,HOU,16.0,2.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,1.0,
Alvis Whitted,32.0,OAK,14.0,13.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,
Derrick Wimbush,26.0,JAX,12.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.3,0.1,0.0,
James Adkisson,26.0,OAK,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Stephen Alexander,31.0,DEN,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Courtney Anderson,26.0,OAK,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
David Anderson,23.0,HOU,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Avant,23.0,PHI,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Billy Bajema,24.0,SFO,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Baker,27.0,NYJ,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darian Barnes,26.0,MIA,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Hank Baskett,24.0,PHI,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Becht,29.0,TAM,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Drew Bennett,28.0,TEN,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Adam Bergen,23.0,ARI,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Eric Beverly,32.0,ATL,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Taye Biddle,23.0,CAR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Blakley,27.0,ATL,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Corey Bradford,31.0,DET,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Mark Bradley,24.0,CHI,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kyle Brady,34.0,JAX,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Bronson,24.0,ARI,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Isaac Bruce,34.0,STL,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mark Bruener,34.0,HOU,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antonio Bryant,25.0,SFO,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Buchanon,23.0,OAK,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nate Burleson,25.0,SEA,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Plaxico Burress,29.0,NYG,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Dominique Byrd,22.0,STL,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dan Campbell,30.0,DET,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mark Campbell,31.0,NOR,14.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tim Carter,27.0,NYG,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Antonio Chatman,27.0,CIN,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bam Childress,24.0,NWE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brad Cieslak,24.0,BUF,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dallas Clark,27.0,IND,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Desmond Clark,29.0,CHI,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Keary Colbert,24.0,CAR,12.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marques Colston,23.0,NOR,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP ORoY-2
Ernie Conwell,34.0,NOR,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Cooley,24.0,WAS,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Casey Cramer,24.0,TEN,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Patrick Crayton,27.0,DAL,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Alge Crumpler,29.0,ATL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Owen Daniels,24.0,HOU,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre' Davis,27.0,BUF,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rashied Davis,27.0,CHI,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
James Dearth,30.0,NYJ,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Devoe,26.0,DEN,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darnell Dinkins,29.0,CLE,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jeff Dugan,25.0,MIN,7.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Dunn,33.0,KAN,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lee Evans,25.0,BUF,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kevin Everett,24.0,BUF,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Fasano,22.0,DAL,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Christian Fauria,35.0,WAS,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jay Feely,30.0,NYG,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Robert Ferguson,27.0,GNB,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Larry Fitzgerald,23.0,ARI,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Casey Fitzsimmons,26.0,DET,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bryan Fletcher,27.0,IND,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Malcom Floyd,25.0,SDG,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Francies,24.0,GNB,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bubba Franks,28.0,GNB,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Mike Furrey,29.0,DET,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Doug Gabriel,26.0,2TM,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jabar Gaffney,26.0,NWE,11.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Justin Gage,25.0,CHI,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Michael Gaines,26.0,CAR,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rod Gardner,29.0,KAN,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antonio Gates,26.0,SDG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
John Gilmore,27.0,CHI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Gonzalez,30.0,KAN,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-2"
Daniel Graham,28.0,NWE,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Justin Green,24.0,BAL,12.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
D.J. Hackett,25.0,SEA,14.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derek Hagan,22.0,MIA,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
DeAngelo Hall,23.0,ATL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
Geoff Hangartner,24.0,CAR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cortez Hankton,25.0,JAX,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Karl Hankton,36.0,CAR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marvin Harrison,34.0,IND,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-1"
Ben Hartsock,26.0,TEN,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Heap,26.0,BAL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Steve Heiden,30.0,CLE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Heller,25.0,SEA,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
William Henderson,35.0,GNB,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Henry,23.0,CIN,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Hester,24.0,CHI,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,8.0,"PB,AP-1"
Chris Hetherington,34.0,SFO,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ike Hilliard,30.0,TAM,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
James Hodgins,29.0,NYJ,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Carlyle Holiday,25.0,2TM,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Glenn Holt,22.0,CIN,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Torry Holt,30.0,STL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,"PB,AP-2"
Joe Horn,34.0,NOR,10.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Oliver Hoyte,22.0,DAL,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sam Hurd,21.0,DAL,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darrell Jackson,28.0,SEA,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Nate Jackson,27.0,DEN,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Taylor Jacobs,25.0,SFO,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Jennings,23.0,GNB,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Charlie Johnson,22.0,IND,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darcy Johnson,23.0,NYG,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Eric Johnson,27.0,SFO,13.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Doug Jolley,27.0,TAM,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jamal Jones,25.0,NOR,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joe Jurevicius,32.0,CLE,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nate Kaeding,24.0,SDG,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
Kevin Kasper,29.0,DET,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Reggie Kelly,29.0,CIN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeff King,23.0,CAR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Kircus,26.0,DEN,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dan Klecko,25.0,IND,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jim Kleinsasser,29.0,MIN,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joe Klopfenstein,23.0,STL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Kozlowski,36.0,WAS,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nate Lawrie,25.0,NOR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Vonta Leach,25.0,2TM,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Donald Lee,26.0,GNB,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ashley Lelie,26.0,ATL,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derrick Lewis,31.0,HOU,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Lewis,26.0,PHI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Marcedes Lewis,22.0,JAX,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Lloyd,25.0,WAS,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
