Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Travis Benjamin,CLE,24,WR,8,3,,,1,,,,,1,,,,,,,,,6,0.8
Michael Bennett,SEA,28,DE,16,3,,,,,1,,,1,,,,,,,,,6,0.4
Justin Blackmon,JAX,23,WR,4,4,,1,,,,,,1,,,,,,,,,6,1.5
Will Blackmon,JAX,29,LCB,15,8,,,,,1,,,1,,,,,,,,,6,0.4
Brandon Bostick,GNB,24,TE,11,0,,1,,,,,,1,,,,,,,,,6,0.5
NaVorro Bowman*+,SFO,25,LILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Zackary Bowman,CHI,29,RCB,16,7,,,,,,1,,1,,,,,,,,,6,0.4
Brandon Boykin,PHI,23,DB,16,2,,,,,,1,,1,,,,,,,,,6,0.4
Tramaine Brock,SFO,25,RCB,16,7,,,,,,1,,1,,,,,,,,,6,0.4
Jaron Brown,ARI,23,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Ronnie Brown,SDG,32,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Vincent Brown,SDG,24,WR,16,12,,1,,,,,,1,,,,,,,,,6,0.4
Vontaze Burfict*,CIN,23,RLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Nate Burleson,DET,32,WR,9,8,,1,,,,,,1,,,,,,,,,6,0.7
Morgan Burnett,GNB,24,SS,13,13,,,,,1,,,1,,,,,,,,,6,0.5
Darius Butler,IND,27,LCB,16,7,,,,,,1,,1,,,,,,,,,6,0.4
Travaris Cadet,NOR,24,RB,13,0,,1,,,,,,1,,,,,,,,,6,0.5
John Carlson,MIN,29,TE,13,8,,1,,,,,,1,,,,,,,,,6,0.5
Brandon Carr,DAL,27,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Antoine Cason,ARI,27,DB,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Matt Cassel,MIN,31,QB,9,6,1,,,,,,,1,,,,,,,,,6,0.7
Barry Church,DAL,25,FS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Derrick Coleman,SEA,23,RB,12,3,,1,,,,,,1,,,,,,,,,6,0.5
Jed Collins,NOR,27,RB,16,8,1,,,,,,,1,,,,,,,,,6,0.4
Marcus Cooper,KAN,23,DB,16,6,,,,,1,,,1,,,,,,,,,6,0.4
Michael Crabtree,SFO,26,WR,5,5,,1,,,,,,1,,,,,,,,,6,1.2
Tom Crabtree,TAM,28,TE,7,5,,1,,,,,,1,,,,,,,,,6,0.9
Chris Crocker,CIN,33,DB,12,3,,,,,,1,,1,,,,,,,,,6,0.5
Brian Cushing,HOU,26,LILB,7,7,,,,,,1,,1,,,,,,,,,6,0.9
Fred Davis,WAS,27,TE,10,3,,1,,,,,,1,,,,,,,,,6,0.6
Kellen Davis,SEA,28,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Thomas DeCoud,ATL,28,FS,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Quintin Demps,KAN,28,DB,16,6,,,,1,,,,1,,,,,,,,,6,0.4
James Develin,NWE,25,TE,16,6,1,,,,,,,1,,,,,,,,,6,0.4
Ed Dickson,BAL,26,TE,16,14,,1,,,,,,1,,,,,,,,,6,0.4
Tandon Doss,BAL,24,WR,15,2,,,1,,,,,1,,,,,,,,,6,0.4
Joel Dreessen,DEN,31,TE,13,0,,1,,,,,,1,,,,,,,,,6,0.5
Rhett Ellison,MIN,25,RB,11,6,,1,,,,,,1,,,,,,,,,6,0.5
Joe Flacco,BAL,28,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Drayton Florence,CAR,33,DB,14,5,,,,,,1,,1,,,,,,,,,6,0.4
Johnathan Franklin,GNB,24,RB,11,0,1,,,,,,,1,,,,,,,,,6,0.5
William Gay,PIT,28,LCB,16,11,,,,,,1,,1,,,,,,,,,6,0.4
Matt Giordano,STL,31,DB,16,2,,,,,,1,,1,,,,,,,,,6,0.4
Tashaun Gipson,CLE,23,FS,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Najee Goode,PHI,24,LB,14,1,,,,,1,,,1,,,,,,,,,6,0.4
Chris Gragg,BUF,23,TE,9,1,,1,,,,,,1,,,,,,,,,6,0.7
Ryan Griffin,HOU,23,TE,15,8,,1,,,,,,1,,,,,,,,,6,0.4
Brent Grimes*,MIA,30,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jonathan Grimes,HOU,24,RB,2,1,1,,,,,,,1,,,,,,,,,6,3.0
Joe Haden*,CLE,24,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Stanley Havili,IND,26,RB,13,8,,1,,,,,,1,,,,,,,,,6,0.5
Nick Hayden,DAL,27,LDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jeff Heath,DAL,22,SS,16,9,,,,,1,,,1,,,,,,,,,6,0.4
Devin Hester,CHI,31,PR,16,0,,,1,,,,,1,,,,,,,,,6,0.4
Josh Hill,NOR,23,TE,14,3,,1,,,,,,1,,,,,,,,,6,0.4
Stephen Hill,NYJ,22,WR,12,11,,1,,,,,,1,,,,,,,,,6,0.5
Will Hill,NYG,23,FS,12,10,,,,,,1,,1,,,,,,,,,6,0.5
Ronnie Hillman,DEN,22,RB,10,0,1,,,,,,,1,,,,,,,,,6,0.6
Domenik Hixon,CAR,29,WR,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Andre Holmes,OAK,25,WR,10,4,,1,,,,,,1,,,,,,,,,6,0.6
Santonio Holmes,NYJ,29,WR,11,11,,1,,,,,,1,,,,,,,,,6,0.5
Michael Hoomanawanui,NWE,25,TE,13,10,,1,,,,,,1,,,,,,,,,6,0.5
Rob Housler,ARI,25,TE,13,10,,1,,,,,,1,,,,,,,,,6,0.5
Delano Howell,IND,24,DB,6,3,,,,,,,1,1,,,,,,,,,6,1.0
Micah Hyde,GNB,23,DB,16,3,,,1,,,,,1,,,,,,,,,6,0.4
Mark Ingram,NOR,24,RB,11,3,1,,,,,,,1,,,,,,,,,6,0.5
Tarvaris Jackson,SEA,30,QB,3,0,1,,,,,,,1,,,,,,,,,6,2.0
Greg Jenkins,OAK,24,WR,6,0,,,,,1,,,1,,,,,,,,,6,1.0
M.D. Jennings,GNB,25,FS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Darius Johnson,ATL,22,WR,10,2,,1,,,,,,1,,,,,,,,,6,0.6
Leonard Johnson,TAM,23,DB,16,8,,,,,,1,,1,,,,,,,,,6,0.4
Steven Johnson,DEN,25,LB,16,0,,,,,,,1,1,,,,,,,,,6,0.4
Will Johnson,PIT,24,RB,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Adam Jones,CIN,30,RCB,16,13,,,,,,1,,1,,,,,,,,,6,0.4
Chandler Jones,NWE,23,RDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Reshad Jones,MIA,25,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Nick Kasa,OAK,23,TE,16,1,,1,,,,,,1,,,,,,,,,6,0.4
Case Keenum,HOU,25,QB,8,8,1,,,,,,,1,,,,,,,,,6,0.8
Dre Kirkpatrick,CIN,24,DB,14,3,,,,,,1,,1,,,,,,,,,6,0.4
Karl Klug,TEN,25,DT,16,3,,,,,1,,,1,,,,,,,,,6,0.4
John Kuhn,GNB,31,RB,15,6,1,,,,,,,1,,,,,,,,,6,0.4
Vonta Leach,BAL,32,RB,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Sean Lee,DAL,27,MLB,11,11,,,,,,1,,1,,,,,,,,,6,0.5
DeAndre Levy,DET,26,RLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Thaddeus Lewis,BUF,28,QB,6,5,1,,,,,,,1,,,,,,,,,6,1.0
Sean Lissemore,SDG,26,NT,15,2,,,,,,1,,1,,,,,,,,,6,0.4
Chris Long,STL,28,LDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jeff Maehl,PHI,24,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Peyton Manning*+,DEN,37,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Doug Martin,TAM,24,RB,6,6,1,,,,,,,1,,,,,,,,,6,1.0
Jason McCourty,TEN,26,LCB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Josh McCown,CHI,34,QB,8,5,1,,,,,,,1,,,,,,,,,6,0.8
Heath Miller,PIT,31,TE,14,14,,1,,,,,,1,,,,,,,,,6,0.4
Von Miller,DEN,24,LLB,9,9,,,,,1,,,1,,,,,,,,,6,0.7
Derek Moye,PIT,25,WR,7,0,,1,,,,,,1,,,,,,,,,6,0.9
Matthew Mulligan,NWE,28,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Louis Murphy,NYG,26,WR,14,0,,1,,,,,,1,,,,,,,,,6,0.4
Terence Newman,CIN,35,LCB,13,13,,,,,1,,,1,,,,,,,,,6,0.5
Danny Noble,JAX,24,TE,8,1,,1,,,,,,1,,,,,,,,,6,0.8
Alec Ogletree,STL,22,LLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brian Orakpo*,WAS,27,ROLB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Kassim Osgood,SFO,33,WR,14,0,,,,,1,,,1,,,,,,,,,6,0.4
Donald Penn,TAM,30,LT,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Julius Peppers,CHI,33,RDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jason Pierre-Paul,NYG,24,RDE,11,6,,,,,,1,,1,,,,,,,,,6,0.5
Dennis Pitta,BAL,28,TE,4,1,,1,,,,,,1,,,,,,,,,6,1.5
Troy Polamalu*,PIT,32,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Tracy Porter,OAK,27,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Paul Posluszny*,JAX,29,RILB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Bilal Powell,NYJ,25,RB,16,11,1,,,,,,,1,,,,,,,,,6,0.4
Robert Quinn*+,STL,23,RDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Vincent Rey,CIN,26,LB,16,3,,,,,,1,,1,,,,,,,,,6,0.4
Theo Riddick,DET,22,RB,14,0,1,,,,,,,1,,,,,,,,,6,0.4
Nickell Robey-Coleman,BUF,21,DB,16,2,,,,,,1,,1,,,,,,,,,6,0.4
Khiry Robinson,NOR,24,RB,10,0,1,,,,,,,1,,,,,,,,,6,0.6
Brian Robison,MIN,30,LDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Dominique Rodgers-Cromartie,DEN,27,RCB,15,13,,,,,,1,,1,,,,,,,,,6,0.4
Ben Roethlisberger,PIT,31,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Logan Ryan,NWE,22,RCB,16,7,,,,,,1,,1,,,,,,,,,6,0.4
Ace Sanders,JAX,22,WR,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Da'Rel Scott,NYG,25,RB,5,1,,1,,,,,,1,,,,,,,,,6,1.2
Matt Shaughnessy,ARI,27,LOLB,16,12,,,,,1,,,1,,,,,,,,,6,0.4
Marcus Sherels,MIN,26,DB,16,3,,,1,,,,,1,,,,,,,,,6,0.4
Anthony Sherman,KAN,25,RB,16,8,,1,,,,,,1,,,,,,,,,6,0.4
Richard Sherman*+,SEA,25,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jerome Simpson,MIN,27,WR,16,8,,1,,,,,,1,,,,,,,,,6,0.4
Dion Sims,MIA,22,TE,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Dan Skuta,SFO,27,ROLB,16,8,,,,,1,,,1,,,,,,,,,6,0.4
Alex Smith,CIN,31,TE,16,1,,1,,,,,,1,,,,,,,,,6,0.4
Alex Smith*,KAN,29,QB,15,15,1,,,,,,,1,,,,,,,,,6,0.4
Alfonso Smith,ARI,26,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Daryl Smith,BAL,31,RILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Malcolm Smith,SEA,24,RLB,15,8,,,,,,1,,1,,,,,,,,,6,0.4
Sean Smith,KAN,26,RCB,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Matt Spaeth,PIT,30,TE,4,2,,1,,,,,,1,,,,,,,,,6,1.5
Jacob Tamme,DEN,28,TE,16,1,,1,,,,,,1,,,,,,,,,6,0.4
Ryan Tannehill,MIA,25,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Phillip Tanner,DAL,25,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Cooper Taylor,NYG,23,DB,10,0,,,,,,,1,1,,,,,,,,,6,0.6
Kerry Taylor,2TM,24,WR,10,4,,1,,,,,,1,,,0,,,,,,6,0.6
Marcus Thigpen,MIA,27,RB,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Taylor Thompson,TEN,24,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Walter Thurmond,SEA,26,DB,12,3,,,,,,1,,1,,,,,,,,,6,0.5
Scott Tolzien,GNB,26,QB,3,2,1,,,,,,,1,,,,,,,,,6,2.0
Osi Umenyiora,ATL,32,RDE,16,13,,,,,,1,,1,,,,,,,,,6,0.4
Alterraun Verner*,TEN,25,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Sean Weatherspoon,ATL,26,LLB,7,7,,,,,,1,,1,,,,,,,,,6,0.9
Melvin White,CAR,23,RCB,15,10,,,,,,1,,1,,,,,,,,,6,0.4
Dan Williams,ARI,26,NT,14,10,,,,,,1,,1,,,,,,,,,6,0.4
Luke Willson,SEA,23,TE,16,7,,1,,,,,,1,,,,,,,,,6,0.4
David Wilson,NYG,22,RB,5,4,1,,,,,,,1,,,,,,,,,6,1.2
Russell Wilson*,SEA,25,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Tavon Wilson,NWE,23,DB,13,0,,,,,,1,,1,,,,,,,,,6,0.5
Charles Woodson,OAK,37,FS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Major Wright,CHI,25,SS,15,15,,,,,,1,,1,,,,,,,,,6,0.4
John Abraham*,ARI,35,ROLB,16,13,,,,,,,,,,,,,,,,1,2,0.1
Sam Bradford,STL,26,QB,7,7,,,,,,,,,1,,,,,,,,2,0.3
Calais Campbell,ARI,27,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Trent Cole,PHI,31,ROLB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Lavonte David+,TAM,23,RLB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Robert Griffin III,WAS,23,QB,13,13,,,,,,,,,1,,,,,,,,2,0.2
Corey Lemonier,SFO,22,DE,16,0,,,,,,,,,,,,,,,,1,2,0.1
Robert Mathis*+,IND,32,ROLB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Joe Mays,HOU,28,RILB,14,13,,,,,,,,,,,,,,,,1,2,0.1
Isaiah Pead,STL,24,RB,10,0,,,,,,,,,1,,,,,,,,2,0.2
Cory Redding,IND,33,LDE,15,15,,,,,,,,,,,,,,,,1,2,0.1
Eugene Sims,STL,27,LB,16,0,,,,,,,,,,,,,,,,1,2,0.1
Ndamukong Suh*+,DET,26,RDT,16,16,,,,,,,,,,,,,,,,1,2,0.1
J.T. Thomas,JAX,25,LB,15,2,,,,,,,,,,,,,,,,1,2,0.1
Cedric Thornton,PHI,25,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Cameron Wake*,MIA,31,LDE,15,15,,,,,,,,,,,,,,,,1,2,0.1
Nick Williams,WAS,23,WR,5,0,,,,,,,,,1,,,,,,,,2,0.4
Spencer Lanning,CLE,25,P,16,0,,,,,,,,,,,,1,1,,,,1,0.1
