Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
DeAngelo Hall*,ATL,23,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Arlen Harris,DET,26,RB,10,3,1,,,,,,,1,,,,,,,,,6,0.6
Marques Harris,SDG,25,LB,15,1,,,,,1,,,1,,,,,,,,,6,0.4
Walt Harris*,SFO,32,RCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Kelvin Hayden,IND,23,DB,15,1,,,,,1,,,1,,,,,,,,,6,0.4
Will Heller,SEA,25,TE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
E.J. Henderson,MIN,26,RLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Kelly Herndon,SEA,30,LCB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Maurice Hicks,SFO,28,RB,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Renaldo Hill,MIA,28,FS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Ellis Hobbs,NWE,23,RCB,15,9,,,,1,,,,1,,,,,,,,,6,0.4
Victor Hobson,NYJ,26,RLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Abdul Hodge,GNB,24,LB,8,1,,,,,1,,,1,,,,,,,,,6,0.8
Brad Hoover,CAR,30,FB,16,12,1,,,,,,,1,,,,,,,,,6,0.4
Chris Hope,TEN,26,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Tarvaris Jackson,MIN,23,QB,4,2,1,,,,,,,1,,,,,,,,,6,1.5
Bradie James,DAL,25,LILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brad Johnson,MIN,38,QB,15,14,1,,,,,,,1,,,,,,,,,6,0.4
Jeremi Johnson,CIN,26,FB,16,11,1,,,,,,,1,,,,,,,,,6,0.4
Kyle Johnson,DEN,28,FB,14,7,,1,,,,,,1,,,,,,,,,6,0.4
Jamal Jones,NOR,25,WR,12,1,,1,,,,,,1,,,,,,,,,6,0.5
Reggie Kelly,CIN,29,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Ethan Kilmer,CIN,23,WR,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Jeff King,CAR,23,TE,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Dan Klecko,IND,25,DT,10,0,,1,,,,,,1,,,,,,,,,6,0.6
Joe Klopfenstein,STL,23,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Dawan Landry,BAL,24,SS,16,14,,,,,,1,,1,,,,,,,,,6,0.4
Vonta Leach,2TM,25,RB,12,5,,1,,,,,,1,,,0,,,,,,6,0.5
Ben Leber,MIN,28,LLB,15,10,,,,,1,,,1,,,,,,,,,6,0.4
Ashley Lelie,ATL,26,WR,15,10,,1,,,,,,1,,,,,,,,,6,0.4
Marcedes Lewis,JAX,22,TE,15,3,,1,,,,,,1,,,,,,,,,6,0.4
Michael Lewis,PHI,26,SS,14,6,,,,,,1,,1,,,,,,,,,6,0.4
J.P. Losman,BUF,25,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Anthony Maddox,HOU,28,RDT,12,9,,,,,1,,,1,,,,,,,,,6,0.5
John Madsen,OAK,23,WR,15,1,,1,,,,,,1,,,,,,,,,6,0.4
Kris Mangum,CAR,33,TE,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Ricky Manning,CHI,26,RCB,15,6,,,,,,1,,1,,,,,,,,,6,0.4
Marquand Manuel,GNB,27,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Richard Marshall,CAR,22,RCB,16,8,,,,,,1,,1,,,,,,,,,6,0.4
Ruvell Martin,GNB,24,WR,13,3,,1,,,,,,1,,,,,,,,,6,0.5
Fred McAfee,NOR,38,RB,4,0,1,,,,,,,1,,,,,,,,,6,1.5
Justin McCareins,NYJ,28,WR,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Fred McCrary,ATL,34,FB,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Marlon McCree,SDG,29,FS,14,14,,,,,1,,,1,,,,,,,,,6,0.4
Shaun McDonald,STL,25,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Terrence McGee,BUF,26,LCB,15,14,,,,,1,,,1,,,,,,,,,6,0.4
Steve McNair,BAL,33,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
R.W. McQuarters,NYG,30,LCB,16,10,,,,,,1,,1,,,,,,,,,6,0.4
Clarence Moore,BAL,24,WR,10,1,,1,,,,,,1,,,,,,,,,6,0.6
Aaron Moorehead,IND,26,WR,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Sammy Morris,MIA,29,RB,12,4,1,,,,,,,1,,,,,,,,,6,0.5
Kirk Morrison,OAK,24,MLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Eric Moulds,HOU,33,WR,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Lorenzo Neal*+,SDG,36,FB,16,11,1,,,,,,,1,,,,,,,,,6,0.4
Ryan Neufeld,BUF,31,TE,9,0,,1,,,,,,1,,,,,,,,,6,0.7
Terence Newman,DAL,28,LCB,16,16,,,1,,,,,1,,,,,,,,,6,0.4
Melvin Oliver,SFO,23,RDE,16,14,,,,,1,,,1,,,,,,,,,6,0.4
Richard Owens,MIN,26,TE,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Samie Parker,KAN,25,WR,16,15,,1,,,,,,1,,,,,,,,,6,0.4
Mike Patterson,PHI,23,LDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Alvin Pearman,JAX,24,RB,13,0,1,,,,,,,1,,,,,,,,,6,0.5
Justin Peelle,MIA,27,TE,15,10,,1,,,,,,1,,,,,,,,,6,0.4
Michael Pittman,TAM,31,RB,16,3,1,,,,,,,1,,,,,,,,,6,0.4
Jake Plummer,DEN,32,QB,16,11,1,,,,,,,1,,,,,,,,,6,0.4
Bernard Pollard,KAN,22,DB,16,0,,,,,,,1,1,,,,,,,,,6,0.4
Joey Porter,PIT,29,ROLB,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Ronnie Prude,BAL,24,DB,15,0,,,,,,1,,1,,,,,,,,,6,0.4
Dunta Robinson,HOU,24,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Mike Sellers,WAS,31,FB,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Lito Sheppard*,PHI,25,LCB,13,13,,,,,,1,,1,,,,,,,,,6,0.5
Chris Simms,TAM,26,QB,3,3,1,,,,,,,1,,,,,,,,,6,2.0
Antonio Smith,ARI,25,RDE,16,8,,,,,1,,,1,,,,,,,,,6,0.4
Fred Smoot,MIN,27,RCB,14,11,,,,,,1,,1,,,,,,,,,6,0.4
Scott Starks,JAX,23,DB,16,1,,,,,,1,,1,,,,,,,,,6,0.4
Tony Stewart,CIN,27,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Brandon Stokley,IND,30,WR,4,1,,1,,,,,,1,,,,,,,,,6,1.5
Mack Strong*,SEA,35,FB,16,10,1,,,,,,,1,,,,,,,,,6,0.4
Thomas Tapeh,PHI,26,FB,16,8,,1,,,,,,1,,,,,,,,,6,0.4
Darryl Tapp,SEA,22,DE,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Chris Taylor,HOU,23,RB,4,0,1,,,,,,,1,,,,,,,,,6,1.5
David Thomas,NWE,23,TE,15,3,,1,,,,,,1,,,,,,,,,6,0.4
Tyson Thompson,DAL,25,RB,7,0,1,,,,,,,1,,,,,,,,,6,0.9
James Thrash,WAS,31,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Charles Tillman,CHI,25,LCB,14,14,,,,,1,,,1,,,,,,,,,6,0.4
Jerame Tuman,PIT,30,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Rian Wallace,PIT,24,LB,12,0,,,,,,1,,1,,,,,,,,,6,0.5
Kelley Washington,CIN,27,WR,5,1,,1,,,,,,1,,,,,,,,,6,1.2
Kenny Watson,CIN,28,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Wes Welker,MIA,25,WR,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Charlie Whitehurst,SDG,24,QB,2,0,1,,,,,,,1,,,,,,,,,6,3.0
Jermaine Wiggins,MIN,31,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Terrence Wilkins,IND,31,WR,15,0,,,1,,,,,1,,,,,,,,,6,0.4
Cadillac Williams,TAM,24,RB,14,14,1,,,,,,,1,,,,,,,,,6,0.4
Darrent Williams,DEN,24,RCB,15,14,,,,,,1,,1,,,,,,,,,6,0.4
Demorrio Williams,ATL,26,RLB,16,10,,,,,1,,,1,,,,,,,,,6,0.4
Kevin Williams*+,MIN,26,RDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Mike Williams,DET,22,WR,8,2,,1,,,,,,1,,,,,,,,,6,0.8
Sam Williams,OAK,26,LLB,15,12,,,,,1,,,1,,,,,,,,,6,0.4
Cedrick Wilson,PIT,28,WR,15,12,,1,,,,,,1,,,,,,,,,6,0.4
Antoine Winfield,MIN,29,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jason Witten*,DAL,24,TE,16,15,,1,,,,,,1,,,,,,,,,6,0.4
Charles Woodson,GNB,30,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Todd Yoder,WAS,28,TE,14,0,,1,,,,,,1,,,,,,,,,6,0.4
LaVar Arrington,NYG,28,LLB,6,5,,,,,,,,,,,,,,,,1,2,0.3
Jared DeVries,DET,30,LDE,14,9,,,,,,,,,,,,,,,,,2,0.1
Michael Huff,OAK,23,SS,16,16,,,,,,,,,,,,,,,,1,2,0.1
Tank Johnson,CHI,25,RDT,14,10,,,,,,,,,,,,,,,,1,2,0.1
Lemar Marshall,WAS,30,MLB,15,15,,,,,,,,,,,,,,,,1,2,0.1
Billy Miller,NOR,29,TE,10,3,,,,,,,,,1,,,,,,,,2,0.2
Tony Romo*,DAL,26,QB,16,10,,,,,,,,,1,,,,,,,,2,0.1
Mike Rucker,CAR,31,RDE,14,14,,,,,,,,,,,,,,,,1,2,0.1
Ty Warren,NWE,25,LDE,15,15,,,,,,,,,,,,,,,,1,2,0.1
