Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Dyami Brown,WAS,25,WR,14,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Noah Brown,WAS,28,WR,11,9,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Coby Bryant,SEA,25,CB,14,8,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Joe Burrow,CIN,28,QB,14,14,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Grant Calcaterra,PHI,26,TE,14,10,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Parris Campbell,PHI,27,WR,5,0,,1.0,,,,,,1.0,,,0,,,,,,6,1.2
Derek Carr,NOR,33,QB,10,10,1.0,,,,,,,1.0,,,0,,,,,,6,0.6
Chamarri Conner,KAN,24,DB,14,8,,,,,1.0,,,1.0,,,0,,,,,,6,0.4
Kamren Curl,LAR,25,DB,14,14,,,,,1.0,,,1.0,,,0,,,,,,6,0.4
DeeJay Dallas,ARI,26,RB,14,0,,,,1.0,,,,1.0,,,0,,,,,,6,0.4
Sam Darnold,MIN,27,QB,14,14,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Derius Davis,LAC,24,WR,13,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Emari Demercado,ARI,25,RB,13,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Will Dissly,LAC,28,TE,13,7,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Greg Dortch,ARI,26,WR,14,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Ashton Dulin,IND,27,WR,12,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Audric Estime,DEN,21,RB,11,1,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Bryce Ford-Wheaton,NYG,24,WR,11,0,,,,,,,1.0,1.0,,,0,,,,,,6,0.5
Dante Fowler,WAS,30,LB,14,5,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Kenneth Gainwell,PHI,25,RB,14,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Antonio Gibson,NWE,26,RB,14,2,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Xavier Gipson,NYJ,23,WR,14,0,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Jared Goff,DET,30,QB,14,14,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Christian Gonzalez,NWE,22,CB,14,14,,,,,1.0,,,1.0,,,0,,,,,,6,0.4
Derick Hall,SEA,23,OLB,14,12,,,,,1.0,,,1.0,,,0,,,,,,6,0.4
C.J. Ham,MIN,31,FB,14,3,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Mecole Hardman,KAN,26,WR,12,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Jamycal Hasty,NWE,28,RB,14,0,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Malik Heath,GNB,24,WR,11,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Hunter Henry,NWE,30,TE,14,14,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Khalil Herbert,2TM,26,,11,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Connor Heyward,PIT,25,TE,14,5,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Tanner Hudson,CIN,30,TE,10,0,,1.0,,,,,,1.0,,,0,,,,,,6,0.6
Lil'Jordan Humphrey,DEN,26,WR,15,5,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Tyler Huntley,MIA,26,QB,3,3,1.0,,,,,,,1.0,,,0,,,,,,6,2.0
Alec Ingold,MIA,28,FB,12,7,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Ja'Marcus Ingram,BUF,27,CB,14,0,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Rayshawn Jenkins,SEA,30,SS,10,7,,,,,1.0,,,1.0,,,0,,,,,,6,0.6
Taron Johnson,BUF,28,CB,10,10,,,,,,1.0,,1.0,,,0,,,,,,6,0.6
Theo Johnson,NYG,23,TE,12,11,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Charlie Jones,CIN,26,WR,8,0,,,,1.0,,,,1.0,,,0,,,,,,6,0.8
Jack Jones,LVR,27,CB,14,13,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Mac Jones,JAX,26,QB,7,4,1.0,,,,,,,1.0,,,0,,,,,,6,0.9
Kerby Joseph,DET,24,S,14,14,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Kyle Juszczyk,SFO,33,FB,14,12,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Kamren Kinchens,LAR,22,DB,14,3,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Christian Kirk,JAX,28,WR,8,7,,1.0,,,,,,1.0,,,0,,,,,,6,0.8
Dawson Knox,BUF,28,TE,14,11,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Charlie Kolar,BAL,25,TE,12,3,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Deommodore Lenoir,SFO,25,DB,13,13,,,,,,,1.0,1.0,,,0,,,,,,6,0.5
Drew Lock,NYG,28,QB,5,2,1.0,,,,,,,1.0,,,0,,,,,,6,1.2
Hunter Long,LAR,26,TE,14,2,,,,,,,1.0,1.0,,,0,,,,,,6,0.4
Jordan Love,GNB,26,QB,12,12,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Vederian Lowe,NWE,25,T,11,10,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Patrick Mahomes,KAN,29,QB,14,14,1.0,,,,,,,1.0,,,0,,,,,,6,0.4
Chris Manhertz,NYG,32,TE,14,9,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Ray-Ray McCloud,ATL,28,WR,14,11,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Jaylen McCollough,LAR,24,DB,14,0,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Ja'Quan McMillian,DEN,24,CB,15,8,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Bub Means,NOR,23,WR,7,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.9
John Metchie,HOU,24,WR,11,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Kendre Miller,NOR,22,RB,4,0,1.0,,,,,,,1.0,,,0,,,,,,6,1.5
Ryan Miller,TAM,24,WR,8,3,,1.0,,,,,,1.0,,,0,,,,,,6,0.8
David Moore,CAR,29,WR,14,5,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Elijah Moore,CLE,24,WR,14,10,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Kenny Moore,IND,29,CB,12,12,,,,,1.0,,,1.0,,,0,,,,,,6,0.5
Quintin Morris,BUF,25,TE,13,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Wanya Morris,KAN,24,OL,14,10,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Kene Nwangwu,NYJ,26,RB,2,0,,,,1.0,,,,1.0,,,0,,,,,,6,3.0
Aidan O'Connell,LVR,26,QB,6,4,1.0,,,,,,,1.0,,,0,,,,,,6,1.0
Andrew Ogletree,IND,26,TE,14,4,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Dare Ogunbowale,HOU,30,RB,14,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Chris Olave,NOR,24,WR,8,8,,1.0,,,,,,1.0,,,0,,,,,,6,0.8
K.J. Osborn,NWE,27,WR,7,4,,1.0,,,,,,1.0,,,0,,,,,,6,0.9
DeMarvion Overshown,DAL,24,LB,13,12,,,,,,1.0,,1.0,,,0,,,,,,6,0.5
Jonathan Owens,CHI,29,S,14,3,,,,,,,1.0,1.0,,,0,,,,,,6,0.4
Ivan Pace,MIN,24,LB,9,9,,,,,1.0,,,1.0,,,0,,,,,,6,0.7
Isiah Pacheco,KAN,25,RB,5,4,1.0,,,,,,,1.0,,,0,,,,,,6,1.2
Trey Palmer,TAM,23,WR,12,3,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Colby Parkinson,LAR,25,TE,14,9,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Ricky Pearsall,SFO,24,WR,8,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.8
Dameon Pierce,HOU,24,RB,8,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.8
Dak Prescott,DAL,31,QB,8,8,1.0,,,,,,,1.0,,,0,,,,,,6,0.8
Josh Reynolds,2TM,29,,6,1,,1.0,,,,,,1.0,,,0,,,,,,6,1.0
Chris Rodriguez,WAS,24,RB,6,0,1.0,,,,,,,1.0,,,0,,,,,,6,1.0
Mason Rudolph,TEN,29,QB,5,3,1.0,,,,,,,1.0,,,0,,,,,,6,1.2
Drew Sample,CIN,28,TE,14,12,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Curtis Samuel,BUF,28,WR,13,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Ja'Tavion Sanders,CAR,21,TE,13,6,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Miles Sanders,CAR,27,RB,10,1,1.0,,,,,,,1.0,,,0,,,,,,6,0.6
Luke Schoonmaker,DAL,26,TE,14,5,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Dalton Schultz,HOU,28,TE,14,10,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Trenton Scott,WAS,30,T,14,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Laviska Shenault Jr.,2TM,26,,12,2,,,,1.0,,,,1.0,,,0,,,,,,6,0.5
Trent Sherfield,MIN,28,WR,14,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Ben Sinnott,WAS,22,TE,14,2,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Dan Skipper,DET,30,T,14,5,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Darius Slayton,NYG,27,WR,13,10,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Tyrique Stevenson,CHI,24,DB,13,11,,,,,,1.0,,1.0,,,0,,,,,,6,0.5
Tarheeb Still,LAC,22,CB,12,10,,,,,,1.0,,1.0,,,0,,,,,,6,0.5
Geno Stone,CIN,25,S,14,14,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Cade Stover,HOU,24,TE,13,8,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Patrick Surtain II,DEN,24,CB,14,14,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Patrick Taylor,SFO,26,RB,10,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.6
Cam Taylor-Britt,CIN,25,CB,14,14,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Juanyeh Thomas,DAL,24,S,11,0,,,,1.0,,,,1.0,,,0,,,,,,6,0.5
Tommy Tremble,CAR,24,TE,9,8,,1.0,,,,,,1.0,,,0,,,,,,6,0.7
Kimani Vidal,LAC,23,RB,8,0,,1.0,,,,,,1.0,,,0,,,,,,6,0.8
Devontez Walker,BAL,23,WR,6,0,,1.0,,,,,,1.0,,,0,,,,,,6,1.0
Travon Walker,JAX,24,DE,14,14,,,,,1.0,,,1.0,,,0,,,,,,6,0.4
Tylan Wallace,BAL,25,WR,14,0,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Jimmie Ward,HOU,33,S,9,9,,,,,,1.0,,1.0,,,0,,,,,,6,0.7
Fred Warner,SFO,28,LB,14,14,,,,,,1.0,,1.0,,,0,,,,,,6,0.4
Jaylen Warren,PIT,26,RB,12,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Darnell Washington,PIT,23,TE,14,8,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Malik Washington,MIA,23,WR,11,1,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Deshaun Watson,CLE,29,QB,7,7,1.0,,,,,,,1.0,,,0,,,,,,6,0.9
Justin Watson,KAN,29,WR,14,5,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Zamir White,LVR,25,RB,8,5,1.0,,,,,,,1.0,,,0,,,,,,6,0.8
Blake Whiteheart,CLE,24,TE,8,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.8
Josh Whyle,TEN,25,TE,14,4,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Kristian Wilkerson,LVR,27,WR,3,0,,1.0,,,,,,1.0,,,0,,,,,,6,2.0
Jamaal Williams,NOR,29,RB,11,0,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Jonah Williams,ARI,27,OL,5,5,,,,,1.0,,,1.0,,,0,,,,,,6,1.2
Leonard Williams,SEA,30,DE,13,13,,,,,,1.0,,1.0,,,0,,,,,,6,0.5
Mike Williams,2TM,30,,15,4,,1.0,,,,,,1.0,,,0,,,,,,6,0.4
Malik Willis,GNB,25,QB,5,2,1.0,,,,,,,1.0,,,0,,,,,,6,1.2
Cedrick Wilson Jr.,NOR,29,WR,12,1,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Johnny Wilson,PHI,23,WR,13,3,,1.0,,,,,,1.0,,,0,,,,,,6,0.5
Payton Wilson,PIT,24,LB,14,3,,,,,1.0,,,1.0,,,0,,,,,,6,0.4
Russell Wilson,PIT,36,QB,8,8,1.0,,,,,,,1.0,,,0,,,,,,6,0.8
Antoine Winfield Jr.,TAM,26,S,9,9,,,,,1.0,,,1.0,,,0,,,,,,6,0.7
Jameis Winston,CLE,30,QB,12,7,1.0,,,,,,,1.0,,,0,,,,,,6,0.5
Kenny Yeboah,NYJ,26,TE,6,0,,1.0,,,,,,1.0,,,0,,,,,,6,1.0
Jude McAtamney,NYG,24,K,1,0,,,,,,,,,,,0,1.0,1.0,1.0,1.0,,4,4.0
Riley Patterson,2TM,25,,2,0,,,,,,,,,,,0,4.0,4.0,,,,4,2.0
Mitch Wishnowsky,SFO,32,P,9,0,,,,,,,,,,,0,,,1.0,1.0,,3,0.3
Zach Allen,DEN,27,DL,14,14,,,,,,,,,,,0,,,,,1.0,2,0.1
Zach Harrison,ATL,23,DL,14,1,,,,,,,,,,,0,,,,,1.0,2,0.1
Dre'Mont Jones,SEA,27,DE,14,7,,,,,,,,,,,0,,,,,1.0,2,0.1
Harold Landry,TEN,28,OLB,14,14,,,,,,,,,,,0,,,,,1.0,2,0.1
Dante Pettis,NOR,29,WR,5,0,,,,,,,,,1.0,,0,,,,,,2,0.4
Kelee Ringo,PHI,22,CB,14,0,,,,,,,,,,,1,,,,,,2,0.1
Alex Wright,CLE,24,DE,4,0,,,,,,,,,,,0,,,,,1.0,2,0.5
Byron Young,LAR,26,OLB,14,14,,,,,,,,,,,0,,,,,1.0,2,0.1
