Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Micheal Spurlock,27,TAM,WR,16,1,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0.0,0.0,0,
Brett Swain,25,GNB,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Vance Walker,23,ATL,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,3.0,0.0,0,
Brian Williams,31,ATL,DB,16,1,0,0,0,0,1,0,0,1,12,0,1.0,36,25,11,3.0,3.0,0,
Damian Williams,22,TEN,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
C.J. Ah You,28,STL,DE,16,0,0,0,0,0,2,1,0,0,0,0,4.0,18,12,6,4.0,9.0,0,
David Akers,36,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,"PB,AP-2"
Ken Amato,33,TEN,LS,16,0,0,0,0,0,0,0,1,0,-25,0,0.0,6,5,1,0.0,0.0,0,
Jordan Babineaux,28,SEA,DB,16,0,2,37,0,20,8,1,0,0,0,0,1.5,46,37,9,4.0,4.0,1,
Patrick Bailey,25,TEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,11,5,0.0,0.0,0,
Jason Baker,32,CAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Jackie Battle,27,KAN,RB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,11,8,3,0.0,0.0,0,
Rob Bironas,32,TEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Tyron Brackenridge,26,JAX,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,16,14,2,0.0,0.0,0,
Josh Brent,22,DAL,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,14,2,,,0,
Jasper Brinkley,25,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,17,15,2,1.0,0.0,0,
Raheem Brock,32,SEA,DE,16,0,0,0,0,0,3,1,0,1,0,0,9.0,32,26,6,7.0,20.0,0,
Josh Brown,31,STL,K,16,0,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0.0,0.0,0,
Eldra Buckley,25,PHI,RB,16,0,0,0,0,0,0,1,1,0,0,0,0.0,6,6,0,0.0,0.0,0,
David Buehler,23,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0.0,0.0,0,
Josh Bullocks,27,CHI,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,1.0,0.0,0,
Prescott Burgess,26,BAL,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,14,12,2,0.0,0.0,0,
Jeremy Cain,30,JAX,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Dan Carpenter,25,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0.0,0.0,0,
Rock Cartwright,31,OAK,FB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,17,15,2,0.0,0.0,1,
Kam Chancellor,22,SEA,DB,16,0,0,0,0,0,1,1,0,0,0,0,1.0,23,17,6,1.0,1.0,0,
Tashard Choice,26,DAL,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Britton Colquitt,25,DEN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Dustin Colquitt,28,KAN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Jon Condo,29,OAK,LS,16,0,0,0,0,0,0,1,0,1,0,0,0.0,6,5,1,0.0,0.0,0,
John Conner,23,NYJ,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,5,2,3,0.0,0.0,0,
Quan Cosby,28,CIN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0.0,0.0,0,
Mason Crosby,26,GNB,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Billy Cundiff,30,BAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,"PB,AP-1"
Travis Daniels,28,KAN,DB,16,0,1,4,0,4,4,0,0,0,0,0,0.0,8,6,2,0.0,0.0,0,
Rashied Davis,31,CHI,WR,16,0,0,0,0,0,1,0,1,0,0,0,0.0,9,7,2,0.0,0.0,0,
Keyunta Dawson,25,IND,DE,16,0,0,0,0,0,1,0,0,1,0,0,0.0,31,19,12,0.0,5.0,0,
Phil Dawson,35,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
John Denney,32,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,PB
Zak DeOssie,26,NYG,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,PB
Anthony Dixon,23,SFO,RB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,9,7,2,0.0,0.0,0,
Matt Dodge,23,NYG,P,16,0,0,0,0,0,0,0,1,0,-7,0,0.0,3,3,0,0.0,0.0,0,
Jon Dorenbos,30,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Andrew Economos,28,TAM,LS,16,0,0,0,0,0,0,1,0,0,0,0,0.0,6,5,1,0.0,0.0,0,
Demetric Evans,31,SFO,DE,16,0,0,0,0,0,1,0,0,0,0,0,0.0,15,12,3,1.0,1.0,0,
Heath Farwell,28,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,14,2,0.0,0.0,0,
Jay Feely,34,ARI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Brandon Fields,26,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Ronald Fields,29,DEN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,22,14,8,1.0,2.0,0,
Andre Fluellen,25,DET,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.0,10,8,2,2.0,2.0,0,
Nick Folk,26,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Larry Foote,30,PIT,LB,16,0,0,0,0,0,1,0,0,0,0,0,1.0,21,16,5,2.0,1.0,0,
Eric Foster,25,IND,DT,16,0,0,0,0,0,1,0,0,2,0,0,3.5,33,25,8,7.0,4.0,0,
Keyaron Fox,28,PIT,LB,16,0,0,0,0,0,2,1,0,2,0,0,0.0,23,17,6,1.0,0.0,0,
Thomas Gafford,27,KAN,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,5,3,2,0.0,0.0,0,
Graham Gano,23,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Brett Goode,26,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Robbie Gould,28,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Ben Graham,37,ARI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Corey Graham,25,CHI,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,23,22,1,0.0,0.0,0,
Cory Greenwood,25,KAN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0.0,0.0,0,
Clint Gresham,24,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Clark Harris,26,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Nick Harris,32,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Lex Hilliard,26,MIA,RB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,8,7,1,0.0,0.0,0,
J.J. Jansen,24,CAR,LS,16,0,0,0,0,0,0,0,1,0,-10,0,0.0,2,0,2,0.0,0.0,0,
Ricky Jean-Francois,24,SFO,DT,16,0,0,0,0,0,1,1,0,0,0,0,1.0,12,9,3,0.0,0.0,0,
Brian Jennings,34,SFO,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Peria Jerry,26,ATL,DT,16,0,0,0,0,0,1,0,0,0,0,0,2.0,9,8,1,6.0,3.0,0,
Donnie Jones,30,STL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Chris Kluwe,29,MIN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Sam Koch,28,BAL,P,16,0,0,0,0,0,0,0,1,1,-10,0,0.0,2,1,1,0.0,0.0,0,
Michael Koenen,28,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0.0,0.0,0,
L.P. Ladouceur,29,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Lance Laury,28,NYJ,LB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,12,9,3,0.0,1.0,0,
Mike Leach,34,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0.0,0.0,0,
Shane Lechler,34,OAK,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,"PB,AP-1"
Andy Lee,28,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Rian Lindell,33,BUF,K,16,0,0,0,0,0,0,1,0,0,0,0,0.0,4,3,1,0.0,0.0,0,
Cullen Loeffler,29,MIN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Stefan Logan,29,DET,RB,16,0,0,0,0,0,0,0,3,2,4,0,0.0,2,2,0,0.0,0.0,0,
Patrick Mannelly,35,CHI,T,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Olindo Mare,37,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Marc Mariani,23,TEN,WR,16,0,0,0,0,0,0,0,3,1,0,0,0.0,3,3,0,0.0,0.0,0,PB
Chris Massey,31,STL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Tim Masthay,23,GNB,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Brad Maynard,36,CHI,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0.0,0.0,0,
Mat McBriar,31,DAL,P,16,0,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,,,0,"PB,AP-2"
Danny McCray,22,DAL,DB,16,0,1,0,0,0,1,0,0,0,0,0,0.0,22,16,6,0.0,0.0,0,
Ray McDonald,26,SFO,DE,16,0,1,31,1,31,2,0,0,0,0,0,0.0,19,13,6,2.0,0.0,0,
Henry Melton,24,CHI,DE,16,0,0,0,0,0,1,1,0,1,0,0,2.5,16,13,3,2.0,5.0,0,
Zoltan Mesko,24,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Marvin Mitchell,26,NOR,LB,16,0,0,0,0,0,2,2,0,2,2,0,0.0,43,33,10,3.0,2.0,0,
D.J. Moore,23,CHI,DB,16,0,4,95,1,54,8,1,0,0,0,0,1.0,42,37,5,6.0,3.0,0,
Sammy Morris,33,NWE,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,8,6,2,0.0,0.0,0,
Thomas Morstead,24,NOR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Don Muhlbach,29,DET,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0.0,0.0,0,
Haruki Nakamura,24,BAL,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,24,22,2,0.0,0.0,0,
Donnie Nickey,30,TEN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0.0,0.0,0,
Kenny Onatolu,28,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0.0,0.0,0,
Montell Owens,26,JAX,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,13,11,2,0.0,0.0,0,PB
Jalen Parmele,25,BAL,RB,16,0,0,0,0,0,0,1,1,0,0,0,0.0,7,7,0,0.0,0.0,0,
Lonie Paxton,32,DEN,LS,16,0,0,0,0,0,0,0,1,0,-13,0,0.0,3,3,0,0.0,0.0,0,
Jason Pierre-Paul,21,NYG,DE,16,0,0,0,0,0,6,2,0,2,0,0,4.5,30,25,5,7.0,8.0,0,
Sabby Piscitelli,27,2TM,S,16,0,1,31,0,31,1,0,0,0,0,0,0.0,24,23,1,1.0,2.0,0,
Tanner Purdum,24,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,,,0,
Neil Rackers,34,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0.0,0.0,0,
Antwaan Randle El,31,PIT,WR,16,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0,
Isaac Redman,26,PIT,RB,16,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0.0,0.0,0,
Javon Ringer,23,TEN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,,,0,
Saverio Rocca,37,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Garrison Sanborn,25,BUF,LS,16,0,0,0,0,0,0,0,1,1,-1,0,0.0,5,2,3,0.0,0.0,0,
Mike Scifres,30,SDG,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0.0,0.0,0,
Josh Scobee,28,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Bernard Scott,26,CIN,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
George Selvie,23,STL,DE,16,0,0,0,0,0,0,0,0,0,0,0,1.5,21,15,6,5.0,5.0,0,
C.J. Spillman,24,2TM,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,19,19,0,0.0,0.0,0,
Donald Strickland,30,SDG,DB,16,0,0,0,0,0,2,1,0,0,0,0,1.0,23,19,4,1.0,0.0,0,
Andy Studebaker,25,KAN,LB,16,0,0,0,0,0,1,0,0,0,0,0,2.5,28,21,7,2.0,5.0,0,
Ryan Succop,24,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Nick Sundberg,23,WAS,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Stevenson Sylvester,22,PIT,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,14,13,1,1.0,0.0,0,
Keith Toston,23,STL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Matt Turk,42,HOU,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Raymond Ventrone,28,CLE,DB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,19,18,1,0.0,0.0,0,
Derrick Ward,30,HOU,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Greg Warren,29,PIT,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0.0,0.0,0,
Leon Washington,28,SEA,RB,16,0,0,0,0,0,0,0,3,1,0,0,0.0,2,2,0,0.0,0.0,0,"AP-2,AP CPoY-7"
Jon Weeks,24,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0.0,0.0,0,
John Wendling,27,DET,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,30,22,8,0.0,0.0,0,
Byron Westbrook,25,WAS,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,14,13,1,0.0,0.0,0,
Tracy White,29,NWE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,17,12,5,0.0,0.0,0,
Jimmy Wilkerson,29,NOR,DE,16,0,0,0,0,0,0,0,0,0,0,0,2.0,16,14,2,2.0,2.0,0,
Demorrio Williams,30,KAN,LB,16,0,0,0,0,0,1,1,0,0,0,0,1.0,19,17,2,1.0,2.0,0,
Ricky Williams,33,MIA,RB,16,0,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0.0,0.0,0,
Roydell Williams,29,WAS,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0.0,0.0,0,
Sam Williams,30,OAK,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0.0,0.0,0,
Chris Wilson,28,WAS,DE,16,0,0,0,0,0,0,2,1,0,0,0,0.0,18,12,6,1.0,3.0,0,
Garrett Wolfe,26,CHI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,11,3,0.0,0.0,0,
Darrel Young,23,WAS,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,1,0.0,0.0,0,
Joe Zelenka,34,ATL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Husain Abdullah,25,MIN,SS,15,15,3,5,0,5,7,0,0,0,0,0,0.0,75,54,21,3.0,0.0,0,
Branden Albert,26,KAN,LT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,
Jonathan Babineaux,29,ATL,LDT,15,15,1,0,0,0,2,2,0,1,0,1,4.0,27,19,8,6.0,6.0,0,
Champ Bailey,32,DEN,LCB,15,15,2,0,0,0,13,0,0,0,0,0,1.0,45,41,4,3.0,1.0,0,PB
Lance Briggs,30,CHI,LLB,15,15,2,1,0,1,7,1,0,1,0,0,2.0,89,76,13,8.0,2.0,0,PB
Calais Campbell,24,ARI,LDE,15,15,0,0,0,0,2,0,0,1,0,0,6.0,60,46,14,13.0,7.0,0,
Matt Cassel,28,KAN,QB,15,15,0,0,0,0,0,0,3,0,-2,0,0.0,0,0,0,,,0,"PB,AP CPoY-4"
Trent Cole,28,PHI,RDE,15,15,0,0,0,0,2,1,0,0,0,0,10.0,65,50,15,16.0,19.0,0,
Antonio Cromartie,26,NYJ,RCB,15,15,3,75,0,66,17,0,0,1,0,0,0.0,42,41,1,0.0,0.0,0,
Jay Cutler,27,CHI,QB,15,15,0,0,0,0,0,0,10,1,0,0,0.0,1,1,0,,,0,
Louis Delmas,23,DET,FS,15,15,0,0,0,0,1,2,0,2,-4,0,2.0,84,62,22,4.0,4.0,0,
Kris Dielman,29,SDG,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
Darnell Dockett,29,ARI,RDE,15,15,0,0,0,0,1,1,0,3,0,1,5.0,52,45,7,9.0,15.0,0,PB
Donald Driver,35,GNB,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Shaun Ellis,33,NYJ,LDE,15,15,0,0,0,0,1,1,0,0,0,0,4.5,36,26,10,6.0,10.0,0,
Brandon Flowers,24,KAN,LCB,15,15,2,33,1,33,14,1,0,0,0,0,0.0,65,56,9,0.0,0.0,0,
Parys Haralson,26,SFO,ROLB,15,15,0,0,0,0,0,0,0,2,0,0,4.0,42,29,13,7.0,9.0,0,
Roman Harper,28,NOR,SS,15,15,1,6,0,6,8,6,0,1,0,0,3.0,98,76,22,5.0,10.0,0,PB
Chris Houston,26,DET,LCB,15,15,1,0,0,0,12,1,0,0,0,0,0.0,56,50,6,1.0,0.0,0,
Malcolm Jenkins,23,NOR,FS,15,15,2,105,1,96,12,1,0,2,0,0,1.0,64,54,10,3.0,1.0,0,AP-2
Calvin Johnson,25,DET,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
Jason Jones,24,TEN,LDT,15,15,0,0,0,0,3,3,0,0,0,0,3.5,38,33,5,12.0,6.0,0,
Sherrod Martin,26,CAR,FS,15,15,1,34,0,34,5,2,0,1,0,0,0.0,85,59,26,2.0,0.0,0,
Clay Matthews,24,GNB,LOLB,15,15,1,62,1,62,4,2,0,0,0,0,13.5,60,54,6,18.0,25.0,0,"PB,AP-1,AP DPoY-2"
Rolando McClain,21,OAK,MLB,15,15,1,10,0,10,6,0,0,0,0,0,0.5,85,59,26,6.0,3.0,0,
Rocky McIntosh,28,WAS,RILB,15,15,0,0,0,0,3,1,0,0,0,0,2.0,110,73,37,2.0,4.0,0,
Quintin Mikell,30,PHI,SS,15,15,3,0,0,0,15,1,0,3,52,1,1.0,88,77,11,5.0,1.0,0,AP-2
Zach Miller,25,OAK,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
Eugene Monroe,23,JAX,LT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Brian Orakpo,24,WAS,ROLB,15,15,0,0,0,0,2,1,0,0,0,0,8.5,56,36,20,9.0,17.0,0,PB
Adrian Peterson,25,MIN,RB,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
Bernard Pollard,26,HOU,SS,15,15,0,0,0,0,5,3,0,0,0,0,2.5,112,82,30,3.0,4.0,0,
Dunta Robinson,28,ATL,RCB,15,15,1,0,0,0,7,0,0,1,0,0,0.0,55,52,3,1.0,0.0,0,
Aaron Rodgers,27,GNB,QB,15,15,0,0,0,0,0,0,4,1,-2,0,0.0,0,0,0,0.0,0.0,0,AP OPoY-5
Ernie Sims,26,PHI,LLB,15,15,0,0,0,0,5,1,0,1,0,0,2.0,55,48,7,7.0,4.0,0,
Will Smith,29,NOR,RDE,15,15,1,4,0,4,5,1,1,0,0,0,5.5,39,34,5,8.0,10.0,0,
Corey Webster,28,NYG,LCB,15,15,4,11,0,13,12,0,0,1,1,0,0.0,52,45,7,1.0,2.0,0,
Patrick Willis,25,SFO,RILB,15,15,0,0,0,0,5,2,0,0,0,0,6.0,128,101,27,9.0,7.0,0,"PB,AP-1"
Joe Berger,28,MIA,C,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Tyler Brayton,31,CAR,RDE,15,14,0,0,0,0,2,1,0,2,1,0,0.0,22,16,6,4.0,4.0,0,
Casey Hampton,33,PIT,NT,15,14,0,0,0,0,0,1,0,0,0,0,1.0,20,10,10,0.0,1.0,0,
Chad Henne,25,MIA,QB,15,14,0,0,0,0,0,0,5,3,-22,0,0.0,0,0,0,,,0,
Darrius Heyward-Bey,23,OAK,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Mohamed Massaquoi,24,CLE,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Mike Patterson,27,PHI,LDT,15,14,0,0,0,0,0,0,0,1,0,0,2.0,37,30,7,4.0,2.0,0,
Julian Peterson,32,DET,RLB,15,14,0,0,0,0,5,0,0,2,0,0,1.0,83,56,27,8.0,0.0,0,
Marcus Stroud,32,BUF,LDE,15,14,0,0,0,0,2,1,0,0,0,0,3.0,49,29,20,6.0,3.0,0,
John Abraham,32,ATL,LDE,15,13,1,6,0,6,4,1,0,0,0,0,13.0,41,36,5,18.0,17.0,0,"PB,AP-1"
Ron Bartell,28,STL,LCB,15,13,0,0,0,0,10,1,0,0,0,0,0.0,61,55,6,2.0,0.0,0,
Kevin Boss,26,NYG,TE,15,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Craig Dahl,25,STL,SS,15,13,2,23,0,23,6,1,0,1,0,0,1.0,98,87,11,6.0,2.0,0,
David Gettis,23,CAR,WR,15,13,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Le'Ron McClain,26,BAL,FB,15,13,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,,,0,
LeSean McCoy,22,PHI,RB,15,13,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0,
Keith Rivers,24,CIN,RLB,15,13,0,0,0,0,2,0,0,0,0,0,1.0,77,51,26,6.0,2.0,0,
Craig Stevens,26,TEN,TE,15,13,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
LaDainian Tomlinson,31,NYJ,RB,15,13,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0.0,0.0,0,
Desmond Bishop,26,GNB,RILB,15,12,1,32,1,32,8,2,0,0,0,0,3.0,103,75,28,3.0,5.0,0,
Quentin Groves,26,OAK,LLB,15,12,1,-4,0,-4,2,0,0,2,0,0,0.0,40,29,11,4.0,2.0,1,
Brodney Pool,26,NYJ,FS,15,12,1,0,0,0,11,1,0,1,6,0,1.0,53,39,14,2.0,2.0,0,
Kevin Vickerson,27,DEN,LDE,15,12,1,4,0,4,3,1,0,0,0,0,2.0,43,33,10,3.0,2.0,0,
Anthony Armstrong,27,WAS,WR,15,11,0,0,0,0,0,0,1,1,0,0,0.0,6,4,2,0.0,0.0,0,
Jermaine Cunningham,22,NWE,ROLB,15,11,0,0,0,0,1,2,0,0,0,0,1.0,35,28,7,5.0,4.0,0,
Bear Pascoe,24,NYG,TE,15,11,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Cory Redding,30,BAL,RDE,15,11,1,0,0,0,4,0,0,0,0,0,3.0,42,31,11,8.0,7.0,0,
Wes Welker,29,NWE,WR,15,11,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP CPoY-4"
Akin Ayodele,31,BUF,LILB,15,10,0,0,0,0,4,0,0,0,0,0,0.0,106,60,46,3.0,0.0,0,
Don Carey,23,JAX,FS,15,10,1,7,0,7,1,0,0,0,0,0,0.0,55,40,15,3.0,1.0,0,
Zach Diles,25,HOU,RLB,15,10,0,0,0,0,0,0,0,0,0,0,0.0,82,59,23,4.0,3.0,0,
Antonio Dixon,25,PHI,RDT,15,10,0,0,0,0,2,0,0,0,0,0,2.0,30,25,5,6.0,2.0,0,
Jermaine Gresham,22,CIN,TE,15,10,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
Artis Hicks,32,WAS,RG,15,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Arrelious Benn,22,TAM,WR,15,9,0,0,0,0,0,0,1,0,0,0,0.0,9,8,1,0.0,0.0,0,
Perrish Cox,23,DEN,RCB,15,9,1,15,0,15,14,2,1,0,0,0,0.0,58,57,1,2.0,0.0,0,
Reed Doughty,28,WAS,SS,15,9,0,0,0,0,2,1,0,0,0,0,1.0,93,54,39,1.0,1.0,0,
James Sanders,27,NWE,SS,15,9,3,60,1,32,6,0,0,1,0,0,0.0,59,43,16,0.0,0.0,0,
Amari Spievey,22,DET,SS,15,9,2,35,0,26,3,0,0,0,0,0,0.0,51,37,14,3.0,3.0,0,
Roy Williams,29,DAL,WR,15,9,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0,
Jeremy Zuttah,24,TAM,C,15,9,0,0,0,0,0,0,1,1,-2,0,0.0,0,0,0,0.0,0.0,0,
C.C. Brown,27,DET,SS,15,8,0,0,0,0,4,1,0,0,0,0,0.0,46,37,9,1.0,2.0,0,
