Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Andy Janovich,23.0,DEN,11.0,5.0,4.0,33.0,1.0,2.0,100.0,28.0,8.3,3.0,0.4,0.0,
JJ Nelson,24.0,ARI,15.0,6.0,4.0,83.0,1.0,3.0,75.0,56.0,20.8,5.5,0.3,1.0,
Jay Prosch,24.0,HOU,15.0,1.0,4.0,9.0,0.0,3.0,75.0,5.0,2.3,0.6,0.3,0.0,
Mark Sanchez,30.0,DAL,2.0,0.0,4.0,-2.0,0.0,0.0,0.0,1.0,-0.5,-1.0,2.0,0.0,
Stepfan Taylor,25.0,ARI,15.0,0.0,4.0,12.0,0.0,1.0,50.0,12.0,3.0,0.8,0.3,0.0,
De'Anthony Thomas,23.0,KAN,12.0,0.0,4.0,29.0,0.0,1.0,50.0,23.0,7.3,2.4,0.3,0.0,
Josh Huff,25.0,2TM,10.0,2.0,4.0,15.0,0.0,1.0,50.0,10.0,3.8,1.5,0.4,0.0,
Doug Baldwin,28.0,SEA,16.0,15.0,3.0,2.0,0.0,0.0,33.3,4.0,0.7,0.1,0.2,1.0,PB
Joique Bell,30.0,2TM,7.0,0.0,3.0,6.0,0.0,0.0,33.3,6.0,2.0,0.9,0.4,0.0,
Antonio Brown,28.0,PIT,15.0,15.0,3.0,9.0,0.0,1.0,66.7,13.0,3.0,0.6,0.2,0.0,"PB,AP-1"
Michael Campanaro,25.0,BAL,3.0,0.0,3.0,72.0,0.0,3.0,100.0,39.0,24.0,24.0,1.0,0.0,
Robbie Chosen,23.0,NYJ,16.0,8.0,3.0,42.0,0.0,2.0,66.7,30.0,14.0,2.6,0.2,1.0,
Stefon Diggs,23.0,MIN,13.0,11.0,3.0,10.0,0.0,1.0,33.3,12.0,3.3,0.8,0.2,0.0,
Chris Hogan,29.0,NWE,15.0,14.0,3.0,9.0,0.0,0.0,33.3,6.0,3.0,0.6,0.2,1.0,
Brett Hundley,23.0,GNB,4.0,0.0,3.0,-2.0,0.0,0.0,33.3,,-0.7,-0.5,0.8,1.0,
Paul Lasike,26.0,CHI,10.0,3.0,3.0,8.0,0.0,3.0,100.0,5.0,2.7,0.8,0.3,0.0,
Tommylee Lewis,24.0,NOR,12.0,1.0,3.0,11.0,0.0,1.0,33.3,7.0,3.7,0.9,0.3,2.0,
Terrence Magee,23.0,SEA,2.0,0.0,3.0,12.0,0.0,0.0,66.7,5.0,4.0,6.0,1.5,0.0,
Dexter McCluster,27.0,SDG,6.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.7,0.3,0.5,0.0,
Matt McGloin,27.0,OAK,3.0,1.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,
Braxton Miller,24.0,HOU,10.0,6.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,
Chris Moore,23.0,BAL,15.0,0.0,3.0,19.0,0.0,1.0,66.7,10.0,6.3,1.3,0.2,1.0,
Stevan Ridley,27.0,ATL,1.0,0.0,3.0,7.0,0.0,1.0,33.3,7.0,2.3,7.0,3.0,0.0,
Sterling Shepard,23.0,NYG,16.0,16.0,3.0,31.0,0.0,1.0,66.7,22.0,10.3,1.9,0.2,0.0,
Drew Stanton,32.0,ARI,5.0,1.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-0.6,0.6,0.0,
Brandon Tate,29.0,BUF,15.0,1.0,3.0,48.0,0.0,2.0,100.0,30.0,16.0,3.2,0.2,0.0,
Antonio Andrews,24.0,TEN,16.0,0.0,2.0,15.0,0.0,0.0,50.0,9.0,7.5,0.9,0.1,0.0,
Demarcus Ayers,22.0,PIT,2.0,1.0,2.0,-12.0,0.0,0.0,0.0,,-6.0,-6.0,1.0,0.0,
Joe Banyard,28.0,JAX,1.0,0.0,2.0,7.0,0.0,0.0,0.0,7.0,3.5,7.0,2.0,0.0,
Travis Benjamin,27.0,SDG,14.0,8.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-0.2,0.1,5.0,
Martellus Bennett,29.0,NWE,16.0,12.0,2.0,10.0,0.0,0.0,100.0,6.0,5.0,0.6,0.1,0.0,
Corey Brown,25.0,CAR,16.0,8.0,2.0,6.0,0.0,0.0,50.0,9.0,3.0,0.4,0.1,1.0,
Brandon Burks,23.0,NYJ,1.0,0.0,2.0,-4.0,0.0,0.0,0.0,1.0,-2.0,-4.0,2.0,0.0,
Kellen Clemens,33.0,SDG,12.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.1,0.2,0.0,
Corey Coleman,22.0,CLE,10.0,10.0,2.0,10.0,0.0,0.0,50.0,9.0,5.0,1.0,0.2,0.0,
Jamison Crowder,23.0,WAS,16.0,9.0,2.0,-2.0,0.0,1.0,50.0,7.0,-1.0,-0.1,0.1,2.0,
Phillip Dorsett,23.0,IND,15.0,7.0,2.0,10.0,0.0,1.0,50.0,7.0,5.0,0.7,0.1,1.0,
Larry Fitzgerald,33.0,ARI,16.0,16.0,2.0,5.0,0.0,0.0,50.0,4.0,2.5,0.3,0.1,2.0,PB
Andrew Hawkins,30.0,CLE,16.0,5.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Bronson Hill,23.0,JAX,3.0,0.0,2.0,11.0,0.0,0.0,100.0,7.0,5.5,3.7,0.7,0.0,
Jeff Janis,25.0,GNB,16.0,1.0,2.0,38.0,1.0,2.0,100.0,19.0,19.0,2.4,0.1,0.0,
Marquette King,28.0,OAK,16.0,0.0,2.0,27.0,0.0,0.0,0.0,27.0,13.5,1.7,0.1,1.0,AP-2
Sam Koch,34.0,BAL,16.0,0.0,2.0,-23.0,0.0,0.0,0.0,,-11.5,-1.4,0.1,0.0,
Marcel Reece,31.0,SEA,4.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,
Daryl Richardson,26.0,PIT,3.0,0.0,2.0,7.0,0.0,0.0,50.0,6.0,3.5,2.3,0.7,0.0,
Jon Ryan,35.0,SEA,16.0,0.0,2.0,26.0,0.0,1.0,50.0,26.0,13.0,1.6,0.1,3.0,
Matt Schaub,35.0,ATL,4.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,
Geno Smith,26.0,NYJ,2.0,1.0,2.0,9.0,0.0,1.0,50.0,7.0,4.5,4.5,1.0,1.0,
Keith Smith,24.0,DAL,16.0,1.0,2.0,5.0,0.0,2.0,100.0,3.0,2.5,0.3,0.1,0.0,
Adam Thielen,26.0,MIN,16.0,10.0,2.0,15.0,0.0,1.0,100.0,11.0,7.5,0.9,0.1,2.0,
Bryce Treggs,22.0,PHI,9.0,1.0,2.0,7.0,0.0,2.0,100.0,4.0,3.5,0.8,0.2,0.0,
Will Tukuafu,32.0,SEA,7.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.0,
Delanie Walker,32.0,TEN,15.0,9.0,2.0,11.0,0.0,0.0,0.0,8.0,5.5,0.7,0.1,1.0,PB
Derek Watt,24.0,SDG,16.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,0.0,
Charlie Whitehurst,34.0,CLE,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.5,1.0,2.0,0.0,
Albert Wilson,24.0,KAN,16.0,5.0,2.0,50.0,1.0,1.0,50.0,55.0,25.0,3.1,0.1,0.0,
James Wright,25.0,CIN,13.0,2.0,2.0,-6.0,0.0,1.0,50.0,2.0,-3.0,-0.5,0.2,0.0,
Shane Wynn,24.0,JAX,5.0,0.0,2.0,5.0,0.0,0.0,50.0,7.0,2.5,1.0,0.4,0.0,
Bralon Addison,23.0,CHI,2.0,0.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,2.0,0.5,1.0,
Derek Anderson,33.0,CAR,5.0,2.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.8,0.2,1.0,
Cole Beasley,27.0,DAL,16.0,6.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,0.0,
Odell Beckham Jr.,24.0,NYG,16.0,16.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,3.0,"PB,AP-2"
Jordan Berry,25.0,PIT,16.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,
Antwon Blake,26.0,TEN,16.0,1.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,
Brandon Bolden,26.0,NWE,14.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,
Quan Bray,23.0,IND,6.0,0.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,1.2,0.2,0.0,
John Brown,26.0,ARI,15.0,6.0,1.0,10.0,0.0,1.0,100.0,10.0,10.0,0.7,0.1,1.0,
Drew Butler,27.0,ARI,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Amari Cooper,22.0,OAK,16.0,14.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,PB
Matt Darr,24.0,MIA,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,
Eric Ebron,23.0,DET,13.0,13.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Lac Edwards,24.0,NYJ,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Rhett Ellison,28.0,MIN,15.0,6.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Quincy Enunwa,24.0,NYJ,16.0,13.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,0.8,0.1,0.0,
Tyler Ervin,23.0,HOU,12.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.3,0.1,3.0,
David Fales,26.0,CHI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,
George Farmer,23.0,SEA,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,
Coby Fleener,28.0,NOR,16.0,8.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,0.1,0.1,2.0,
Jalston Fowler,26.0,TEN,16.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
Will Fuller,22.0,HOU,14.0,13.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,2.0,
Jimmy Graham,30.0,SEA,16.0,15.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,PB
Jakeem Grant,24.0,MIA,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,4.0,
Percy Harvin,28.0,BUF,2.0,1.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,5.5,0.5,0.0,
Chad Henne,31.0,JAX,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,
Darrius Heyward-Bey,29.0,PIT,10.0,0.0,1.0,60.0,1.0,1.0,100.0,60.0,60.0,6.0,0.1,0.0,
Malcolm Johnson,24.0,CLE,7.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,1.0,
Cardale Jones,24.0,BUF,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,
Chris Jones,27.0,DAL,16.0,0.0,1.0,30.0,0.0,1.0,100.0,30.0,30.0,1.9,0.1,0.0,
Donnie Jones,36.0,PHI,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Marvin Jones,26.0,DET,15.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
Taiwan Jones,28.0,OAK,13.0,0.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.6,0.1,0.0,
Drew Kaser,23.0,SDG,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Travis Kelce,27.0,KAN,16.0,15.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,0.0,"PB,AP-1"
Joe Kerridge,24.0,GNB,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Brandon LaFell,30.0,CIN,16.0,14.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,
Jeremy Maclin,28.0,KAN,12.0,12.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,
Sean Mannion,24.0,LAR,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,
Marc Mariani,29.0,TEN,16.0,0.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,0.9,0.1,1.0,
Bradley Marquez,24.0,LAR,14.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,
Pat McAfee,29.0,IND,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,PB
J.D. McKissic,23.0,SEA,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,
Brandon McManus,25.0,DEN,16.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0.4,0.1,0.0,
Cameron Meredith,24.0,CHI,14.0,10.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,3.0,
Donte Moncrief,23.0,IND,9.0,7.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,
Matt Moore,32.0,MIA,4.0,3.0,1.0,-1.0,0.0,0.0,100.0,-1.0,-1.0,-0.3,0.3,1.0,
Raheem Mostert,24.0,SFO,1.0,0.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,6.0,1.0,0.0,
Jordan Norwood,30.0,DEN,14.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,5.0,
Breshad Perriman,23.0,BAL,16.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,
Dontari Poe,26.0,KAN,16.0,16.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Chris Prosinski,29.0,CHI,16.0,1.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
Paul Richardson,24.0,SEA,15.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.3,0.1,0.0,
Eli Rogers,24.0,PIT,13.0,8.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.5,0.1,2.0,
Emmanuel Sanders,29.0,DEN,16.0,16.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,PB
Mohamed Sanu,27.0,ATL,15.0,15.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,1.0,
Colton Schmidt,26.0,BUF,16.0,0.0,1.0,16.0,0.0,1.0,100.0,16.0,16.0,1.0,0.1,1.0,
Tajae Sharpe,22.0,TEN,16.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Russell Shepard,26.0,TAM,14.0,4.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,0.0,
Matthew Slater,31.0,NWE,13.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.4,0.1,2.0,"PB,AP-1"
Lorenzo Taliaferro,25.0,BAL,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,
Bryan Walters,29.0,JAX,10.0,3.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.4,0.1,1.0,
Kevin White,24.0,CHI,4.0,4.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,2.3,0.3,0.0,
Robert Woods,24.0,BUF,13.0,10.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.5,0.1,0.0,
Kendall Wright,27.0,TEN,11.0,4.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,1.4,0.1,0.0,
Jared Abbrederis,26.0,GNB,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Davante Adams,24.0,GNB,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Jerell Adams,24.0,NYG,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kamar Aiken,27.0,BAL,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Allen,26.0,IND,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Keenan Allen,24.0,SDG,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Geronimo Allison,22.0,GNB,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jace Amaro,24.0,TEN,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Danny Amendola,31.0,NWE,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Stephen Anderson,23.0,HOU,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gary Barnidge,31.0,CLE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Blake Bell,25.0,SFO,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kelvin Benjamin,25.0,CAR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Arrelious Benn,28.0,JAX,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brenton Bersin,26.0,CAR,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anquan Boldin,36.0,DET,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Bostick,27.0,NYJ,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Braedon Bowman,22.0,NYJ,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nick Boyle,23.0,BAL,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cameron Brate,25.0,TAM,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ben Braunecker,22.0,CHI,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Braverman,23.0,CHI,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kenny Britt,28.0,LAR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Daniel Brown,24.0,CHI,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jaron Brown,26.0,ARI,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dez Bryant,28.0,DAL,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
Aaron Burbridge,23.0,SFO,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Isaiah Burse,25.0,SDG,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Burton,24.0,DET,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Trey Burton,25.0,PHI,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brice Butler,26.0,DAL,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeremy Butler,25.0,SDG,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Damiere Byrd,23.0,CAR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Cameron,28.0,MIA,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derek Carrier,26.0,WAS,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Leonte Carroo,22.0,MIA,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brent Celek,31.0,PHI,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Garrett Celek,28.0,SFO,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Gerald Christian,25.0,BUF,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charles Clay,27.0,BUF,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Coleman,24.0,NOR,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Conley,24.0,KAN,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jared Cook,29.0,GNB,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Pharoh Cooper,21.0,LAR,10.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cody Core,22.0,CIN,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Crabtree,29.0,OAK,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Alan Cross,23.0,TAM,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Victor Cruz,30.0,NYG,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Geremy Davis,24.0,SDG,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kellen Davis,31.0,NYJ,8.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Trevor Davis,23.0,GNB,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Vernon Davis,32.0,WAS,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Eric Decker,29.0,NYJ,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
A.J. Derby,25.0,DEN,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Seth Devalve,23.0,CLE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James Develin,28.0,NWE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ed Dickson,29.0,CAR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Patrick DiMarco,27.0,ATL,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Josh Doctson,24.0,WAS,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Larry Donnell,28.0,NYG,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Harry Douglas,32.0,TEN,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jack Doyle,26.0,IND,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Quinton Dunbar,24.0,WAS,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tyler Eifert,26.0,CIN,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alex Ellis,23.0,JAX,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alex Erickson,24.0,CIN,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Zach Ertz,26.0,PHI,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gavin Escobar,25.0,DAL,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Evans,23.0,TAM,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
Anthony Fasano,32.0,TEN,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darren Fells,30.0,ARI,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
C.J. Fiedorowicz,25.0,HOU,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Eric Fisher,25.0,KAN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jake Fisher,23.0,CIN,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Michael Floyd,27.0,2TM,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bennie Fowler,25.0,DEN,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Isaac Fruechte,25.0,MIN,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Funchess,22.0,CAR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Pierre Garcon,30.0,WAS,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antonio Gates,36.0,SDG,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Crockett Gillmore,25.0,BAL,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brittan Golden,28.0,ARI,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Marquise Goodwin,26.0,BUF,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ryan Grant,26.0,WAS,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
MarQueis Gray,27.0,MIA,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
A.J. Green,28.0,CIN,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Ladarius Green,26.0,PIT,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Virgil Green,28.0,DEN,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dorial Green-Beckham,23.0,PHI,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rashad Greene,24.0,JAX,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
Jermaine Gresham,28.0,ARI,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ryan Griffin,26.0,HOU,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Xavier Grimble,24.0,PIT,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rob Gronkowski,27.0,NWE,8.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cobi Hamilton,26.0,PIT,11.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Connor Hamlett,24.0,CLE,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Je'Ron Hamm,24.0,SFO,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Clay Harbor,29.0,DET,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Justin Hardy,25.0,ATL,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Harper,23.0,SFO,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Demetrius Harris,25.0,KAN,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Dwayne Harris,29.0,NYG,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,PB
