Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Cecil Shorts,HOU,28,WR,11,4,,2.0,,,,,,2.0,,,,,,,,,12,1.1
Alex Smith,KAN,31,QB,16,16,2.0,,,,,,,2.0,,,,,,,,,12,0.8
C.J. Spiller,NOR,28,RB,13,2,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Craig Stevens,TEN,31,TE,16,11,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Jake Stoneburner,MIA,26,TE,11,1,,2.0,,,,,,2.0,,,,,,,,,12,1.1
Aqib Talib*,DEN,29,LCB,15,15,,,,,,2.0,,2.0,,,,,,,,,12,0.8
De'Anthony Thomas,KAN,22,RB,10,1,1.0,1.0,,,,,,2.0,,,,,,,,,12,1.2
Chris Thompson,WAS,25,RB,13,0,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Will Tukuafu,SEA,31,FB,14,1,1.0,1.0,,,,,,2.0,,,,,,,,,12,0.9
Bobby Wagner*,SEA,25,MLB,15,15,,,,,2.0,,,2.0,,,,,,,,,12,0.8
Mike Wallace,MIN,29,WR,16,12,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Nick Williams,ATL,25,WR,14,0,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Albert Wilson,KAN,23,WR,14,12,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Tim Wright,DET,25,TE,9,1,,2.0,,,,,,2.0,,,,,,,,,12,1.3
Davante Adams,GNB,23,WR,13,12,,1.0,,,,,,1.0,1.0,,,,,,,,8,0.6
Jay Ajayi,MIA,22,RB,9,0,1.0,,,,,,,1.0,1.0,,,,,,,,8,0.9
Stephone Anthony,NOR,23,MLB,16,16,,,,,1.0,,,1.0,1.0,,1.0,,,,,,8,0.5
Clay Harbor,JAX,28,TE,15,3,,1.0,,,,,,1.0,1.0,,,,,,,,8,0.5
Jesse James,PIT,21,TE,8,2,,1.0,,,,,,1.0,1.0,,,,,,,,8,1.0
Will Johnson,PIT,26,FB,16,3,1.0,,,,,,,1.0,1.0,,,,,,,,8,0.5
Andre Williams,NYG,23,RB,16,0,1.0,,,,,,,1.0,1.0,,,,,,,,8,0.5
Mike Adams*,IND,34,SS,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Nelson Agholor,PHI,22,WR,13,12,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Robert Alford,ATL,27,LCB,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Dwayne Allen,IND,25,TE,13,12,,1.0,,,,,,1.0,,,,,,,,,6,0.5
David Amerson,2TM,24,DB-RCB/LCB,16,12,,,,,,1.0,,1.0,,,0.0,,,,,,6,0.4
Cameron Artis-Payne,CAR,25,RB,7,0,1.0,,,,,,,1.0,,,,,,,,,6,0.9
Miles Austin,PHI,31,WR,11,1,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Akeem Ayers,STL,26,RLB,16,10,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Stedman Bailey,STL,25,WR,8,3,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Justin Bethel*,ARI,25,RCB,16,5,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Antwon Blake,PIT,25,RCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Omar Bolden,DEN,27,DB,9,0,,,1.0,,,,,1.0,,,,,,,,,6,0.7
Andre Branch,JAX,26,LDE,13,9,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Drew Brees,NOR,36,QB,15,15,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Bryce Brown,SEA,24,RB,3,0,1.0,,,,,,,1.0,,,,,,,,,6,2.0
Donald Brown,SDG,28,RB,10,2,1.0,,,,,,,1.0,,,,,,,,,6,0.6
Jaron Brown,ARI,25,WR,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Preston Brown,BUF,23,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Deone Bucannon,ARI,23,RILB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Rex Burkhead,CIN,25,RB,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Michael Burton,DET,23,TE,16,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Travaris Cadet,3TM,26,RB,7,1,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.9
Michael Campanaro,BAL,24,WR,4,0,1.0,,,,,,,1.0,,,,,,,,,6,1.5
Derek Carrier,WAS,25,TE,12,12,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Nolan Carroll,PHI,28,RCB,11,11,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Kaelin Clay,BAL,23,WR,7,0,,,1.0,,,,,1.0,,,,,,,,,6,0.9
Chris Clemons,JAX,34,LDE,16,8,,,,,1.0,,,1.0,,,,,,,,,6,0.4
David Cobb,TEN,22,RB,7,1,1.0,,,,,,,1.0,,,,,,,,,6,0.9
Chase Coffman,2TM,29,TE,2,0,,1.0,,,,,,1.0,,,0.0,,,,,,6,3.0
Kurt Coleman*,CAR,27,FS,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Tevin Coleman,ATL,22,RB,12,3,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Jamie Collins*,NWE,26,LLB,12,12,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Chris Conley,KAN,23,WR,16,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jay Cutler,CHI,32,QB,15,15,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Orleans Darkwa,NYG,23,RB,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Lavonte David*,TAM,25,RLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Kellen Davis,NYJ,30,TE,16,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Knile Davis,KAN,24,RB,14,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Quintin Demps,HOU,30,SS,14,13,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Anthony Dixon,BUF,28,RB,16,1,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Phillip Dorsett,IND,22,WR,11,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jack Doyle,IND,25,TE,16,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Shaun Draughn,2TM,28,RB,11,6,1.0,,,,,,,1.0,,,0.0,,,,,,6,0.5
Donteea Dye,TAM,22,WR,10,5,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Marcus Easley,BUF,28,WR,13,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Rhett Ellison,MIN,27,TE,15,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Gavin Escobar,DAL,24,TE,14,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
C.J. Fiedorowicz,HOU,24,TE,16,14,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Nick Foles,STL,26,QB,11,11,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Jerrell Freeman,IND,29,MLB,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Blaine Gabbert,SFO,26,QB,8,8,1.0,,,,,,,1.0,,,,,,,,,6,0.8
William Gay,PIT,30,LCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Chris Givens,2TM,26,WR,15,6,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.4
Dashon Goldson,WAS,31,FS,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Najee Goode,PHI,26,LB,14,0,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Corey Graham,BUF,30,SS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Garrett Graham,HOU,29,TE,8,2,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Virgil Green,DEN,27,TE,16,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Chad Greenway,MIN,32,LLB,16,12,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jermaine Gresham,ARI,27,TE,15,12,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Andre Hal,HOU,23,FS,16,11,,,,,,1.0,,1.0,,,,,,,,,6,0.4
DeAngelo Hall,WAS,32,SS,11,7,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Leon Hall,CIN,31,DB,14,4,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Chris Harris Jr.*,DEN,26,RCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Demetrius Harris,KAN,24,TE,16,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Percy Harvin,BUF,27,WR,5,5,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Roy Helu,OAK,27,RB,9,0,,1.0,,,,,,1.0,,,,,,,,,6,0.7
Akiem Hicks,2TM,26,DE,16,3,,,,,1.0,,,1.0,,,0.0,,,,,,6,0.4
Jordan Hicks,PHI,23,RILB,8,5,,,,,,1.0,,1.0,,,,,,,,,6,0.8
Will Hill,BAL,25,SS,16,14,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Justin Houston*,KAN,26,LOLB,11,11,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Adam Humphries,TAM,22,WR,13,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Justin Hunter,TEN,24,WR,9,5,,1.0,,,,,,1.0,,,,,,,,,6,0.7
D'Qwell Jackson,IND,32,LLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Kareem Jackson,HOU,27,LCB,12,10,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Steven Jackson,NWE,32,RB,2,1,1.0,,,,,,,1.0,,,,,,,,,6,3.0
Tony Jefferson,ARI,23,DB,16,7,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Malcolm Jenkins*,PHI,28,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Greg Jennings,MIA,32,WR,16,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Austin Johnson,NOR,26,RB,10,1,1.0,,,,,,,1.0,,,,,,,,,6,0.6
Trumaine Johnson,STL,25,LCB,14,13,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Howard Jones,TAM,25,RDE,12,5,,,,,1.0,,,1.0,,,,,,,,,6,0.5
T.J. Jones,DET,23,WR,10,0,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Taiwan Jones,OAK,27,RB,12,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Colin Kaepernick,SFO,28,QB,9,8,1.0,,,,,,,1.0,,,,,,,,,6,0.7
Tyler Kroft,CIN,23,TE,16,6,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Luke Kuechly*+,CAR,24,MLB,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Cody Latimer,DEN,23,WR,14,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Marqise Lee,JAX,24,WR,10,1,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Ricardo Lockette,SEA,29,WR,8,0,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Dwight Lowery,IND,29,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Ryan Mallett,2TM,27,QB,8,6,1.0,,,,,,,1.0,,,0.0,,,,,,6,0.8
EJ Manuel,BUF,25,QB,7,2,1.0,,,,,,,1.0,,,,,,,,,6,0.9
Tre Mason,STL,22,RB,13,3,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Tyrann Mathieu*+,ARI,23,FS,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Robert Mathis,IND,34,RLB,15,10,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Chris Matthews,2TM,26,WR,13,0,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.5
Michael Mauti,NOR,25,LB,16,2,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Tre McBride,TEN,23,WR,7,0,,1.0,,,,,,1.0,,,,,,,,,6,0.9
Trumaine McBride,NYG,30,DB,15,0,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Rolando McClain,DAL,26,MLB,11,11,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Josh McCown,CLE,36,QB,8,8,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Rodney McLeod,STL,25,FS,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Zach Mettenberger,TEN,24,QB,7,4,1.0,,,,,,,1.0,,,,,,,,,6,0.9
Bruce Miller,SFO,28,RB,16,5,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Tony Moeaki,ATL,28,TE,11,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Marlon Moore,CLE,28,WR,14,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Alfred Morris,WAS,27,RB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
C.J. Mosley,BAL,23,LILB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Captain Munnerlyn,MIN,27,DB,16,5,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Marcus Murphy,NOR,24,RB,13,0,,,1.0,,,,,1.0,,,,,,,,,6,0.5
Jamize Olawale,OAK,26,FB,14,3,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Brock Osweiler,DEN,25,QB,8,7,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Carson Palmer*,ARI,36,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Quinton Patton,SFO,25,WR,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Justin Perillo,GNB,24,TE,9,0,,1.0,,,,,,1.0,,,,,,,,,6,0.7
Brandon Pettigrew,DET,30,TE,8,8,,1.0,,,,,,1.0,,,,,,,,,6,0.8
John Phillips,SDG,28,TE,16,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Dontari Poe,KAN,25,NT,15,13,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Jerraud Powers,ARI,28,RCB,13,13,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Glover Quin,DET,29,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Damarious Randall,GNB,23,LCB,15,9,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Cory Redding,ARI,35,DE,12,0,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Caraun Reid,DET,24,LDT,14,12,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Mychal Rivera,OAK,25,TE,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Andre Roberts,WAS,27,WR,9,0,,,,1.0,,,,1.0,,,,,,,,,6,0.7
Denard Robinson,JAX,25,WR,13,3,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Bradley Roby,DEN,23,DB,16,4,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Aaron Rodgers*,GNB,32,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Quinten Rollins,GNB,23,DB,14,4,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Eddie Royal,CHI,29,WR,9,9,,1.0,,,,,,1.0,,,,,,,,,6,0.7
Coty Sensabaugh,TEN,27,RCB,16,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Derrick Shelby,MIA,26,LDE,16,9,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Russell Shepard,TAM,25,WR,13,2,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Marcus Sherels,MIN,28,DB,16,0,,,1.0,,,,,1.0,,,,,,,,,6,0.4
Jerome Simpson,SFO,29,WR,6,1,,1.0,,,,,,1.0,,,,,,,,,6,1.0
Dion Sims,MIA,24,TE,13,4,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Devin Smith,NYJ,23,WR,10,3,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Harrison Smith*,MIN,26,FS,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Jacquies Smith,TAM,25,RDE,12,11,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Jimmy Smith,BAL,27,RCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Lee Smith,OAK,28,TE,15,15,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Telvin Smith,JAX,24,LLB,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Zac Stacy,NYJ,24,RB,8,0,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Matthew Stafford,DET,27,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Luke Stocker,TAM,27,TE,14,13,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Devin Street,DAL,24,WR,15,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Nathan Stupar,ATL,27,LB,16,3,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Lorenzo Taliaferro,BAL,24,RB,3,0,1.0,,,,,,,1.0,,,,,,,,,6,2.0
Jacob Tamme,ATL,30,TE,15,8,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Ryan Tannehill,MIA,27,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Brandon Tate,CIN,28,WR,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Walter Thurmond,PHI,28,SS,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Danny Trevathan,DEN,25,RILB,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Desmond Trufant*,ATL,25,RCB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Robert Turbin,2TM,26,RB,10,0,1.0,,,,,,,1.0,,,0.0,,,,,,6,0.6
Jason Verrett*,SDG,24,RCB,14,13,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Trevin Wade,NYG,26,DB,16,3,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Bryan Walters,JAX,28,WR,11,1,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jimmie Ward,SFO,24,DB,16,8,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Terron Ward,ATL,23,RB,13,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Brandon Weeden,2TM,32,QB,6,4,1.0,,,,,,,1.0,,,0.0,,,,,,6,1.0
Griff Whalen,IND,25,WR,14,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Myles White,NYG,25,WR,12,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Roddy White,ATL,34,WR,16,16,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Fozzy Whittaker,CAR,26,RB,15,1,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Kyle Wilber,DAL,26,MLB,16,6,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Cary Williams,2TM,31,DB-RCB,10,10,,,,,1.0,,,1.0,,,0.0,,,,,,6,0.6
Damien Williams,MIA,23,RB,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Duke Williams,BUF,25,DB,16,4,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Kerwynn Williams,ARI,24,RB,6,0,1.0,,,,,,,1.0,,,,,,,,,6,1.0
Maxx Williams,BAL,21,TE,14,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Tyrell Williams,SDG,23,WR,7,0,,1.0,,,,,,1.0,,,,,,,,,6,0.9
Luke Willson,SEA,25,TE,14,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Marquess Wilson,CHI,23,WR,11,6,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Ramik Wilson,KAN,23,LB,10,2,,,,,1.0,,,1.0,,,,,,,,,6,0.6
Russell Wilson*,SEA,27,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Wesley Woodyard,TEN,29,LILB,16,12,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Ryan Quigley,NYJ,25,P,15,0,,,,,,,,,,,,4.0,4.0,,,,4,0.3
D.J. Alexander,KAN,24,LB,16,0,,,,,,,,,,,,,,,,1.0,2,0.1
Denico Autry,OAK,25,LDE,14,8,,,,,,,,,,,,,,,,1.0,2,0.1
Nick Boyle,BAL,22,TE,11,2,,,,,,,,,1.0,,,,,,,,2,0.2
Jared Cook,STL,28,TE,16,12,,,,,,,,,1.0,,,,,,,,2,0.1
Taylor Gabriel,CLE,24,WR,13,4,,,,,,,,,1.0,,,,,,,,2,0.2
Andrew Hawkins,CLE,29,WR,8,8,,,,,,,,,1.0,,,,,,,,2,0.3
Malik Jackson,DEN,25,RDE,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
James Laurinaitis,STL,29,MLB,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
DeMarcus Lawrence,DAL,23,LDE,16,13,,,,,,,,,,,,,,,,1.0,2,0.1
Benson Mayowa,OAK,24,DE,12,2,,,,,,,,,,,,,,,,1.0,2,0.2
T.Y. McGill,IND,23,DT,12,0,,,,,,,,,,,,,,,,1.0,2,0.2
Kevin Minter,ARI,25,LILB,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
Frostee Rucker,ARI,32,RDE,13,13,,,,,,,,,,,,,,,,1.0,2,0.2
Levine Toilolo,ATL,24,TE,16,15,,,,,,,,,1.0,,,,,,,,2,0.1
Fitzgerald Toussaint,PIT,25,RB,5,0,,,,,,,,,1.0,,,,,,,,2,0.4
