Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Dan Bailey,23,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jason Baker,33,CAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Lance Ball,26,DEN,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,5,5,0,0,0,0,
Brandon Banks,24,WAS,WR,16,0,0,0,0,0,0,0,7,5,0,0,0.0,0,0,0,0,0,0,
Nick Bellore,22,NYJ,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,19,15,4,0,0,0,
Rob Bironas,33,TEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Matthew Bosher,24,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Bryan Braman,24,HOU,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.5,8,5,3,0,1,0,
Raheem Brock,33,SEA,DE,16,0,0,0,0,0,0,1,0,0,0,0,3.0,29,16,13,3,9,0,
Josh Brown,32,STL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
James Butler,29,STL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0,0,0,
Victor Butler,24,DAL,LB,16,0,0,0,0,0,1,0,0,0,0,0,3.0,23,16,7,4,7,0,
Jeremy Cain,31,JAX,LB,16,0,0,0,0,0,0,0,1,0,-39,0,0.0,4,2,2,0,0,0,
David Carter,24,ARI,DT,16,0,0,0,0,0,2,1,0,0,0,0,1.0,16,10,6,3,1,0,
Dustin Colquitt,29,KAN,P,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,
Jon Condo,30,OAK,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,PB
T.J. Conley,26,NYJ,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Blake Costanzo,27,SFO,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,1,0,0,0,
Mason Crosby,27,GNB,K,16,0,0,0,0,0,0,0,0,1,2,0,0.0,3,2,1,0,0,0,
Chris Culliver,23,SFO,DB,16,0,1,23,0,23,7,0,0,0,0,0,0.0,36,34,2,0,0,0,
Dominique Curry,24,STL,WR,16,0,0,0,0,0,0,0,0,1,0,0,0.0,10,9,1,0,0,0,
Travis Daniels,29,KAN,DB,16,0,2,25,0,25,3,0,0,0,0,0,0.0,14,13,1,0,0,0,
Phil Dawson,36,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Larry Dean,23,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0,
Dom DeCicco,23,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,11,1,0,0,0,
John Denney,33,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Akeem Dent,24,ATL,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,20,13,7,0,0,0,
Zak DeOssie,27,NYG,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,
Anthony Dixon,24,SFO,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Jon Dorenbos,31,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Fred Evans,28,MIN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,22,13,9,3,3,0,
Brandon Fields,27,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Justin Forsett,26,SEA,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Eric Frampton,27,MIN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,17,3,0,0,0,
Andrew Gachkar,23,SDG,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,
Thomas Gafford,28,KAN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Dylan Gandy,29,DET,G,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Graham Gano,24,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Brett Goode,27,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tavares Gooden,27,SFO,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,11,11,0,1,0,0,
Richard Goodman,24,SDG,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Stephen Gostkowski,27,NWE,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Corey Graham,26,CHI,DB,16,0,3,11,0,10,3,0,0,0,0,0,0.0,18,15,3,0,1,0,PB
Cory Greenwood,26,KAN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,0,0,0,
Clint Gresham,25,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Everson Griffen,24,MIN,DE,16,0,0,0,0,0,2,1,0,1,9,0,4.0,21,15,6,3,7,0,
Jason Hanson,41,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Clark Harris,27,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Stephen Hauschka,26,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Alex Henery,24,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Chas Henry,22,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Cameron Heyward,22,PIT,DE,16,0,0,0,0,0,1,1,0,0,0,0,1.0,11,10,1,1,4,0,
Jesse Holley,27,DAL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Vonnie Holliday,36,ARI,DE,16,0,0,0,0,0,1,0,0,0,0,0,0.0,16,14,2,4,3,0,
Nate Irving,23,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,1,0,
Rob Jackson,26,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,4,2,0,
Tim Jamison,25,HOU,DE,16,0,0,0,0,0,2,1,0,1,0,0,2.0,19,14,5,2,3,0,
J.J. Jansen,25,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Brian Jennings,35,SFO,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,PB
Bryant Johnson,30,HOU,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Donnie Jones,31,STL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
James Jones,27,GNB,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Brett Kern,25,TEN,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Chris Kluwe,30,MIN,P,16,0,0,0,0,0,0,0,1,0,-6,0,0.0,2,2,0,0,0,0,
Sam Koch,29,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Paul Kruger,25,BAL,DE,16,0,0,0,0,0,2,0,0,2,0,0,5.5,15,12,3,5,11,0,
L.P. Ladouceur,30,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Mike Leach,35,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Shane Lechler,35,OAK,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-2"
Pat Lee,27,GNB,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,
Sean Lissemore,24,DAL,NT,16,0,0,0,0,0,0,0,0,0,0,0,2.0,28,19,9,4,5,0,
Ryan Longwell,37,MIN,K,16,0,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0,0,0,
Kregg Lumpkin,27,TAM,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Olindo Mare,38,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Marc Mariani,24,TEN,WR,16,0,0,0,0,0,0,0,1,1,0,0,0.0,3,2,1,0,0,0,
Tim Masthay,24,GNB,P,16,0,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,
Pat McAfee,24,IND,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,
Brice McCain,25,HOU,DB,16,0,2,48,1,38,13,0,0,0,0,0,0.0,28,27,1,0,1,0,
Pernell McPhee,23,BAL,DE,16,0,0,0,0,0,2,1,0,1,0,0,6.0,23,16,7,4,8,0,
Jake McQuaide,24,STL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Zoltan Mesko,25,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jeromy Miles,24,CIN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,15,1,0,0,0,
Earl Mitchell,24,HOU,DT,16,0,0,0,0,0,1,0,0,2,0,0,1.0,27,14,13,0,1,0,
Marvin Mitchell,27,MIA,LB,16,0,1,55,0,55,2,1,0,0,0,0,1.0,30,25,5,1,2,0,
Brian Moorman,35,BUF,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Don Muhlbach,30,DET,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Ryan Mundy,26,PIT,DB,16,0,1,5,0,5,1,2,0,0,0,0,0.0,38,21,17,1,0,0,
Chris Neild,24,WAS,DT,16,0,0,0,0,0,0,1,0,0,0,0,2.0,10,4,6,1,2,0,
Ashlee Palmer,25,DET,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0,
Preston Parker,24,TAM,WR,16,0,0,0,0,0,0,0,8,4,-8,0,0.0,4,4,0,0,0,0,
Scott Paxson,28,CLE,DT,16,0,0,0,0,0,1,0,0,1,0,0,1.0,21,10,11,3,2,0,
Lonie Paxton,33,DEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Adam Podlesh,28,CHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Matt Prater,27,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tanner Purdum,25,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Neil Rackers,35,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Vincent Rey,24,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Courtney Roby,28,NOR,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
Saverio Rocca,38,WAS,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jacquizz Rodgers,21,ATL,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,3,2,1,0,0,0,
Jon Ryan,30,SEA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Garrison Sanborn,26,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Tyler Sash,23,NYG,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,17,12,5,0,0,0,
Brian Schaefering,28,CLE,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.5,29,18,11,2,3,0,
Shann Schillinger,25,ATL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,7,4,0,0,0,
O'Brien Schofield,24,ARI,LB,16,0,0,0,0,0,0,2,0,0,0,0,4.5,37,33,4,3,6,0,
Mike Scifres,31,SDG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Josh Scobee,29,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Trevor Scott,27,OAK,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,1,0,0,
Tim Shaw,27,TEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,
Lawrence Sidbury,25,ATL,DE,16,0,0,0,0,0,0,0,0,0,0,0,4.0,11,9,2,6,10,0,
Eugene Sims,25,STL,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,19,16,3,1,2,0,
Buster Skrine,22,CLE,DB,16,0,1,5,0,5,2,0,0,0,0,0,0.0,18,14,4,0,0,0,
Aldon Smith,22,SFO,LB,16,0,0,0,0,0,4,2,0,1,0,0,14.0,37,31,6,13,27,1,AP DRoY-2
Reggie Smith,25,SFO,DB,16,0,1,11,0,11,3,0,1,0,0,0,0.0,15,15,0,0,0,0,
Justin Snow,35,IND,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
C.J. Spillman,25,SFO,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,17,1,1,0,0,
Austin Spitler,25,MIA,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,11,10,1,0,0,0,
Ryan Succop,25,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Shaun Suisham,30,PIT,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,
Nick Sundberg,24,WAS,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Brandon Tate,24,CIN,WR,16,0,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,,,0,
Devin Thomas,25,NYG,WR,16,0,0,0,0,0,0,1,0,0,0,0,0.0,5,4,1,0,0,0,
Jason Trusnik,27,MIA,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,15,3,0,0,0,
Lawrence Tynes,33,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Reggie Walker,25,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,11,5,0,0,0,
Vance Walker,24,ATL,DT,16,0,0,0,0,0,0,1,0,1,0,0,2.0,18,13,5,3,3,0,
Greg Warren,30,PIT,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Steve Weatherford,29,NYG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Ricky Williams,34,BAL,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,,,0,
Matt Willis,27,DEN,WR,16,0,0,0,0,0,0,0,1,2,0,0,0.0,5,5,0,0,0,0,
Mike Windt,25,SDG,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
John Abraham,33,ATL,RDE,15,15,0,0,0,0,2,4,0,1,0,0,9.5,35,25,10,10,17,0,
Cedric Benson,29,CIN,RB,15,15,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,0,0,
Alan Branch,27,SEA,LDT,15,15,0,0,0,0,2,0,0,0,0,0,3.0,34,21,13,5,3,0,
Reggie Bush,26,MIA,RB,15,15,0,0,0,0,0,0,4,3,0,0,0.0,0,0,0,0,0,0,
Vernon Carey,30,MIA,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Kam Chancellor,23,SEA,SS,15,15,4,27,0,9,13,2,0,1,0,0,1.0,97,75,22,3,1,0,PB
Nate Clements,32,CIN,LCB,15,15,2,5,0,7,12,2,1,2,0,0,1.0,55,49,6,4,4,0,
Glenn Dorsey,26,KAN,RDE,15,15,0,0,0,0,0,0,0,0,0,0,0.0,62,31,31,3,2,0,
Sedrick Ellis,26,NOR,RDE,15,15,0,0,0,0,4,0,0,0,0,0,0.5,29,9,20,0,4,0,
Jeff Faine,30,TAM,C,15,15,0,0,0,0,0,0,1,0,-7,0,0.0,0,0,0,,,0,
Anthony Fasano,27,MIA,TE,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Josh Freeman,23,TAM,QB,15,15,0,0,0,0,0,0,9,2,-13,0,0.0,0,0,0,0,0,0,
Chris Gamble,28,CAR,LCB,15,15,3,43,0,24,12,0,0,0,0,0,0.0,45,37,8,2,0,0,
A.J. Green,23,CIN,WR,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PB
Joe Haden,22,CLE,LCB,15,15,0,0,0,0,19,1,0,1,0,0,1.0,65,53,12,2,1,0,
James Hall,34,STL,RDE,15,15,0,0,0,0,2,0,0,0,0,0,6.0,50,38,12,9,11,1,
Richie Incognito,28,MIA,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
DeSean Jackson,25,PHI,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Steven Jackson,28,STL,RB,15,15,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
Quentin Jammer,32,SDG,LCB,15,15,0,0,0,0,8,0,0,1,0,0,0.0,53,44,9,2,0,0,
Malcolm Jenkins,24,NOR,FS,15,15,0,0,0,0,9,1,0,1,30,1,1.0,78,64,14,0,4,0,
Charles Johnson,25,CAR,RDE,15,15,0,0,0,0,4,0,0,0,0,0,9.0,41,31,10,19,13,0,
Johnathan Joseph,27,HOU,RCB,15,15,4,40,0,29,15,1,0,0,0,0,0.0,44,40,4,2,0,0,"PB,AP-2"
Sean Lee,25,DAL,RILB,15,15,4,87,0,37,7,0,0,2,0,0,0.0,104,71,33,10,3,0,
Marcedes Lewis,27,JAX,TE,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Marshawn Lynch,25,SEA,RB,15,15,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,PB
Clay Matthews,25,GNB,LOLB,15,15,3,47,1,38,9,3,0,0,0,0,6.0,50,37,13,8,25,0,PB
Jason McCourty,24,TEN,LCB,15,15,2,52,0,30,13,1,0,1,0,0,1.0,103,83,20,1,1,0,
LeSean McCoy,23,PHI,RB,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Ray McDonald,27,SFO,LDE,15,15,0,0,0,0,2,3,0,1,0,0,5.5,39,29,10,6,8,0,
Henry Melton,25,CHI,LDT,15,15,0,0,0,0,0,0,0,0,0,0,7.0,24,18,6,11,15,0,
Rashard Mendenhall,24,PIT,RB,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Von Miller,22,DEN,LILB,15,15,0,0,0,0,4,2,0,0,0,0,11.5,64,50,14,19,29,0,"PB,AP-2,AP DRoY-1"
Mike Patterson,28,PHI,RDT,15,15,0,0,0,0,0,1,0,2,0,0,2.5,35,26,9,6,3,0,
Corey Peters,23,ATL,RDT,15,15,1,1,0,1,3,0,0,1,13,1,3.0,26,21,5,7,6,0,
Kenny Phillips,25,NYG,SS,15,15,4,50,0,31,11,1,0,0,0,0,0.0,82,59,23,1,2,0,
Fred Robbins,34,STL,LDT,15,15,0,0,0,0,2,0,0,0,0,0,1.0,29,21,8,4,1,0,
Aaron Rodgers,28,GNB,QB,15,15,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-2"
Ben Roethlisberger,29,PIT,QB,15,15,0,0,0,0,0,0,8,2,-10,0,0.0,0,0,0,0,0,0,PB
Jamarca Sanford,26,MIN,SS,15,15,2,69,0,52,5,1,0,2,3,0,0.0,75,46,29,1,2,0,
Isaac Sopoaga,30,SFO,NT,15,15,0,0,0,0,1,0,0,1,0,0,0.0,31,20,11,1,3,0,
Amari Spievey,23,DET,SS,15,15,3,47,0,30,4,0,0,1,0,0,1.0,70,62,8,0,2,0,
Max Unger,25,SEA,C,15,15,0,0,0,0,0,0,2,0,-14,0,0.0,0,0,0,0,0,0,
Donte Whitner,26,SFO,SS,15,15,2,48,0,48,10,1,0,3,3,0,0.0,62,49,13,2,3,0,
Corey Williams,31,DET,RDT,15,15,0,0,0,0,0,0,0,0,0,0,2.0,31,20,11,3,7,0,
Tramon Williams,28,GNB,RCB,15,15,4,92,1,43,22,0,0,1,0,0,0.0,64,53,11,2,1,0,
Charles Woodson,35,GNB,LCB,15,15,7,63,1,30,17,1,0,1,-1,0,2.0,75,63,12,4,3,0,"PB,AP-1,AP DPoY-6"
Justin Bannan,32,STL,RDT,15,14,0,0,0,0,3,0,0,0,0,0,0.0,32,26,6,4,1,0,
Blaine Gabbert,22,JAX,QB,15,14,0,0,0,0,0,0,14,3,-39,0,0.0,0,0,0,0,0,0,
Ryan Grant,29,GNB,RB,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
David Hawthorne,26,SEA,MLB,15,14,3,111,1,77,6,0,0,1,9,0,2.0,115,73,42,9,2,0,
Darrius Heyward-Bey,24,OAK,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Tarvaris Jackson,28,SEA,QB,15,14,0,0,0,0,0,0,9,4,-8,0,0.0,0,0,0,0,0,0,
Rolando McClain,22,OAK,MLB,15,14,0,0,0,0,14,0,0,0,0,0,5.0,99,77,22,8,8,1,
Willis McGahee,30,DEN,RB,15,14,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,PB
Eugene Monroe,24,JAX,LT,15,14,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Brian Price,22,TAM,RDT,15,14,0,0,0,0,0,0,0,0,0,0,3.0,24,20,4,10,5,0,
Kevin Walter,30,HOU,WR,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Daryl Washington,25,ARI,RILB,15,14,2,16,0,16,7,0,0,0,0,0,5.0,107,95,12,16,7,0,
Jeremy Zuttah,25,TAM,LG,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Dez Bryant,23,DAL,WR,15,13,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Kurt Coleman,23,PHI,SS,15,13,4,60,0,35,5,1,0,0,0,0,0.0,78,56,22,1,2,0,
Steve Gregory,28,SDG,SS,15,13,1,26,1,26,3,0,0,0,0,0,0.0,67,56,11,0,1,0,
Kareem Jackson,23,HOU,LCB,15,13,1,0,0,0,6,1,0,0,0,0,0.0,42,37,5,2,0,0,
Corey Liuget,21,SDG,RDE,15,13,0,0,0,0,2,1,0,1,0,0,1.0,19,14,5,3,1,0,
Jeremy Shockey,31,CAR,TE,15,13,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Darian Stewart,23,STL,SS,15,13,1,27,1,27,11,2,0,0,0,0,3.0,84,67,17,9,3,0,
Mike Thomas,24,JAX,WR,15,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Nate Allen,24,PHI,FS,15,12,2,44,0,31,7,0,0,0,0,0,0.0,59,46,13,3,0,0,
Reshad Jones,23,MIA,FS,15,12,1,1,0,1,4,0,0,0,0,0,2.0,67,49,18,3,2,0,
Brady Poppinga,32,STL,LLB,15,12,0,0,0,0,2,1,0,2,0,0,0.0,51,37,14,2,5,0,
Dan Connor,26,CAR,MLB,15,11,0,0,0,0,0,1,0,0,0,0,0.0,75,54,21,3,0,0,
Erin Henderson,25,MIN,RLB,15,11,0,0,0,0,2,2,0,0,0,0,1.5,70,44,26,7,3,0,
Cory Redding,31,BAL,RDE,15,11,0,0,0,0,2,0,0,1,0,0,4.5,43,29,14,11,12,0,
Craig Stevens,27,TEN,TE,15,11,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Lance Kendricks,23,STL,FB,15,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jacob Lacey,24,IND,LCB,15,10,1,32,1,32,6,3,0,1,4,0,0.0,73,49,24,1,0,0,
Derrick Morgan,22,TEN,LDE,15,10,0,0,0,0,2,0,0,0,0,0,2.5,30,22,8,3,7,0,
Brandon Gibson,24,STL,WR,15,9,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,,,0,
Matt Giordano,29,OAK,FS,15,9,5,130,0,62,5,1,0,0,0,0,1.0,70,56,14,1,3,0,
Hines Ward,35,PIT,WR,15,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Rocky McIntosh,29,WAS,MLB,15,8,0,0,0,0,1,0,0,0,0,0,1.0,65,38,27,2,4,0,
Bruce Miller,24,SFO,FB,15,8,0,0,0,0,0,0,1,0,0,0,0.0,6,4,2,0,0,0,
Matt Spaeth,28,CHI,TE,15,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Tony Wragge,32,STL,C,15,8,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,0,0,0,
Akeem Jordan,26,PHI,RLB,15,7,0,0,0,0,0,0,0,0,0,0,0.0,40,32,8,1,1,0,
Rahim Moore,21,DEN,FS,15,7,1,18,0,18,2,0,0,1,0,0,0.0,31,28,3,1,0,0,
Patrick Robinson,24,NOR,RCB,15,7,4,31,0,25,15,0,0,0,0,0,0.0,47,38,9,5,0,0,
Anthony Sherman,23,ARI,FB,15,7,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Sam Shields,24,GNB,DB,15,7,4,68,0,60,12,1,0,0,0,0,0.0,45,42,3,0,0,0,
Delanie Walker,27,SFO,FB,15,7,0,0,0,0,0,0,0,2,0,0,0.0,7,6,1,0,0,0,
Edwin Williams,25,CHI,LG,15,7,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,
Wesley Woodyard,25,DEN,ROLB,15,7,0,0,0,0,2,2,0,0,0,0,0.0,97,67,30,1,0,0,
Will Allen,33,MIA,DB,15,6,0,0,0,0,3,0,0,0,0,0,0.0,43,39,4,5,0,0,
James Sanders,28,ATL,SS,15,6,0,0,0,0,3,0,0,1,25,0,0.0,41,30,11,0,0,0,
Shaun Smith,30,TEN,LDT,15,6,0,0,0,0,0,0,0,0,0,0,1.0,25,17,8,3,1,0,
Larry Foote,31,PIT,RILB,15,5,0,0,0,0,1,0,0,0,0,0,1.5,47,30,17,2,4,0,
DeJon Gomes,22,WAS,FS,15,5,0,0,0,0,2,0,0,0,0,0,0.0,35,21,14,3,5,0,
Roy Helu,23,WAS,RB,15,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Tony Scheffler,28,DET,TE,15,5,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Brad Smith,28,BUF,WR,15,5,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Jackie Battle,28,KAN,RB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
Mike Peterson,35,ATL,LB,15,4,1,4,0,4,3,0,0,0,0,0,0.0,25,18,7,5,2,0,
Chris Rucker,23,IND,DB,15,4,0,0,0,0,2,0,0,1,-1,0,0.0,37,26,11,1,0,0,
Danny Woodhead,26,NWE,RB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
