Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Jeff Wilson,29.0,MIA,6.0,0.0,3.0,3.0,19.0,6.3,0.0,0.0,100.0,7.0,0.5,3.2,100.0,6.3,0.0,
Jaylen Wright,21.0,MIA,13.0,1.0,6.0,3.0,8.0,2.7,0.0,1.0,16.7,6.0,0.2,0.6,50.0,1.3,1.0,
Kenny Yeboah,26.0,NYJ,6.0,0.0,3.0,3.0,27.0,9.0,1.0,2.0,100.0,12.0,0.5,4.5,100.0,9.0,0.0,
Khalil Herbert,26.0,2TM,11.0,0.0,3.0,3.0,11.0,3.7,0.0,0.0,33.3,7.0,0.3,1.0,100.0,3.7,0.0,
Ronnie Bell,24.0,SFO,9.0,0.0,6.0,2.0,22.0,11.0,0.0,2.0,33.3,12.0,0.2,2.4,33.3,3.7,0.0,
Julius Chestnut,24.0,TEN,14.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,50.0,9.0,0.1,0.8,100.0,5.5,0.0,
Jacob Cowing,23.0,SFO,12.0,0.0,4.0,2.0,50.0,25.0,0.0,1.0,50.0,41.0,0.2,4.2,50.0,12.5,2.0,
Josiah Deguara,27.0,JAX,12.0,0.0,2.0,2.0,10.0,5.0,0.0,0.0,0.0,8.0,0.2,0.8,100.0,5.0,0.0,
Grant Dubose,23.0,MIA,3.0,0.0,4.0,2.0,11.0,5.5,0.0,1.0,25.0,13.0,0.7,3.7,50.0,2.8,0.0,
Ashton Dulin,27.0,IND,12.0,2.0,8.0,2.0,67.0,33.5,1.0,2.0,25.0,54.0,0.2,5.6,25.0,8.4,0.0,
Payne Durham,24.0,TAM,13.0,3.0,2.0,2.0,34.0,17.0,0.0,1.0,100.0,26.0,0.2,2.6,100.0,17.0,0.0,
D'Wayne Eskridge,27.0,MIA,5.0,0.0,2.0,2.0,36.0,18.0,0.0,2.0,100.0,30.0,0.4,7.2,100.0,18.0,0.0,
C.J. Ham,31.0,MIN,14.0,3.0,3.0,2.0,11.0,5.5,0.0,0.0,0.0,8.0,0.1,0.8,66.7,3.7,1.0,
Hassan Haskins,25.0,LAC,15.0,0.0,2.0,2.0,39.0,19.5,1.0,1.0,100.0,34.0,0.1,2.6,100.0,19.5,1.0,
Isaiah Hodgins,26.0,NYG,3.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,100.0,7.0,0.7,4.0,100.0,6.0,0.0,
Tim Jones,26.0,JAX,14.0,0.0,4.0,2.0,30.0,15.0,0.0,2.0,50.0,20.0,0.1,2.1,50.0,7.5,0.0,
Brevin Jordan,24.0,HOU,2.0,1.0,3.0,2.0,7.0,3.5,0.0,1.0,33.3,4.0,1.0,3.5,66.7,2.3,0.0,
Terrace Marshall Jr.,24.0,LVR,4.0,0.0,3.0,2.0,13.0,6.5,0.0,0.0,66.7,7.0,0.5,3.3,66.7,4.3,0.0,
Kenny McIntosh,24.0,SEA,14.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,50.0,5.0,0.1,0.5,100.0,3.5,0.0,
Kendre Miller,22.0,NOR,4.0,0.0,5.0,2.0,1.0,0.5,0.0,0.0,0.0,6.0,0.5,0.3,40.0,0.2,0.0,
Quintin Morris,25.0,BUF,13.0,2.0,3.0,2.0,16.0,8.0,1.0,2.0,66.7,14.0,0.2,1.2,66.7,5.3,0.0,
Dameon Pierce,24.0,HOU,8.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.3,0.3,100.0,1.0,0.0,
Patrick Ricard,30.0,BAL,14.0,5.0,4.0,2.0,8.0,4.0,1.0,1.0,50.0,5.0,0.1,0.6,50.0,2.0,0.0,
Allen Robinson,31.0,DET,10.0,0.0,6.0,2.0,9.0,4.5,0.0,2.0,33.3,7.0,0.2,0.9,33.3,1.5,0.0,
Xavier Smith,27.0,LAR,12.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,50.0,11.0,0.2,0.5,100.0,3.0,0.0,
Jack Stoll,26.0,PHI,7.0,2.0,3.0,2.0,10.0,5.0,0.0,0.0,33.3,6.0,0.3,1.4,66.7,3.3,0.0,
J.J. Taylor,26.0,HOU,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.0,66.7,0.0,0.0,
Eric Tomlinson,32.0,LAC,9.0,1.0,4.0,2.0,9.0,4.5,0.0,0.0,0.0,7.0,0.2,1.0,50.0,2.3,0.0,
Austin Trammell,26.0,JAX,1.0,0.0,3.0,2.0,40.0,20.0,0.0,2.0,66.7,22.0,2.0,40.0,66.7,13.3,1.0,
Cody White,26.0,SEA,4.0,0.0,3.0,2.0,44.0,22.0,0.0,2.0,66.7,28.0,0.5,11.0,66.7,14.7,0.0,
Kristian Wilkerson,27.0,LVR,3.0,0.0,3.0,2.0,18.0,9.0,1.0,2.0,66.7,9.0,0.7,6.0,66.7,6.0,0.0,
Isaiah Williams,23.0,DET,2.0,0.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,66.7,2.0,0.0,
Johnny Wilson,23.0,PHI,13.0,3.0,10.0,2.0,14.0,7.0,1.0,2.0,20.0,9.0,0.2,1.1,20.0,1.4,0.0,
Jaheim Bell,23.0,NWE,12.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.1,50.0,0.5,0.0,
Mike Caliendo,27.0,KAN,14.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,100.0,5.0,0.1,0.4,100.0,5.0,0.0,
Dan Chisena,27.0,CAR,3.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,0.3,2.0,100.0,6.0,0.0,
Robbie Chosen,31.0,MIA,2.0,0.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,0.5,2.5,25.0,1.3,0.0,
Chris Conley,32.0,SFO,12.0,1.0,7.0,1.0,4.0,4.0,0.0,0.0,14.3,4.0,0.1,0.3,14.3,0.6,0.0,
Dalvin Cook,29.0,DAL,2.0,0.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,10.0,0.5,5.0,100.0,10.0,0.0,
River Cracraft,30.0,MIA,5.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,0.2,1.2,100.0,6.0,0.0,
Jaelon Darden,25.0,CLE,7.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,100.0,6.0,0.1,0.9,100.0,6.0,0.0,
Zach Davidson,26.0,BUF,2.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,50.0,5.0,0.5,2.5,50.0,2.5,0.0,
Divine Deablo,26.0,LVR,11.0,11.0,1.0,1.0,34.0,34.0,0.0,1.0,100.0,34.0,0.1,3.1,100.0,34.0,0.0,
Ross Dwelley,29.0,ATL,14.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.1,0.4,100.0,5.0,0.0,
John FitzPatrick,24.0,GNB,6.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.2,0.3,100.0,2.0,0.0,
Jody Fortson,29.0,KAN,3.0,0.0,3.0,1.0,5.0,5.0,0.0,1.0,33.3,5.0,0.3,1.7,33.3,1.7,0.0,
Myles Gaskin,27.0,MIN,5.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,100.0,11.0,0.2,2.2,100.0,11.0,0.0,
Jared Goff,30.0,DET,14.0,14.0,1.0,1.0,7.0,7.0,1.0,1.0,100.0,7.0,0.1,0.5,100.0,7.0,6.0,
Anthony Gould,23.0,IND,5.0,0.0,1.0,1.0,23.0,23.0,0.0,1.0,100.0,23.0,0.2,4.6,100.0,23.0,0.0,
George Holani,25.0,SEA,3.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.3,-0.3,100.0,-1.0,0.0,
Dallin Holker,24.0,NOR,9.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,10.0,0.1,1.1,100.0,10.0,0.0,
Sam Hubbard,29.0,CIN,14.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,2.0,0.1,0.1,100.0,2.0,0.0,
Jha'Quan Jackson,24.0,TEN,12.0,0.0,3.0,1.0,8.0,8.0,0.0,1.0,33.3,8.0,0.1,0.7,33.3,2.7,5.0,
Brandon Johnson,26.0,PIT,3.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,100.0,9.0,0.3,3.0,100.0,9.0,0.0,
Collin Johnson,27.0,CHI,6.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,100.0,6.0,0.2,1.0,100.0,6.0,0.0,
Charlie Jones,26.0,CIN,8.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.1,0.6,100.0,5.0,2.0,
Marcus Jones,26.0,NWE,14.0,9.0,1.0,1.0,18.0,18.0,0.0,1.0,100.0,18.0,0.1,1.3,100.0,18.0,2.0,
Velus Jones Jr.,27.0,CHI,1.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,1.0,8.0,100.0,8.0,1.0,
Ramel Keyton,24.0,LVR,5.0,0.0,3.0,1.0,7.0,7.0,0.0,1.0,33.3,7.0,0.2,1.4,33.3,2.3,0.0,
Mason Kinsey,26.0,TEN,3.0,0.0,1.0,1.0,11.0,11.0,0.0,1.0,100.0,11.0,0.3,3.7,100.0,11.0,0.0,
JC Latham,21.0,TEN,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,0.0,
Marcedes Lewis,40.0,CHI,14.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,50.0,2.0,0.1,0.1,50.0,1.0,0.0,
MarShawn Lloyd,23.0,GNB,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,100.0,3.0,0.0,
Vederian Lowe,25.0,NWE,11.0,10.0,1.0,1.0,4.0,4.0,1.0,1.0,100.0,4.0,0.1,0.4,100.0,4.0,0.0,
Patrick Mahomes,29.0,KAN,14.0,14.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.1,0.1,100.0,2.0,2.0,
Chris Manhertz,32.0,NYG,14.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,50.0,2.0,0.1,0.1,50.0,1.0,0.0,
Wanya Morris,24.0,KAN,14.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,0.1,0.1,100.0,1.0,0.0,
Bo Nix,24.0,DEN,15.0,15.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,2.0,0.1,0.1,100.0,2.0,2.0,
Kendric Pryor,26.0,CIN,1.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,100.0,9.0,1.0,9.0,100.0,9.0,0.0,
Anthony Richardson,22.0,IND,10.0,10.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.1,-0.1,100.0,-1.0,9.0,
Ronnie Rivers,25.0,LAR,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,0.0,
John Ross,29.0,PHI,1.0,0.0,2.0,1.0,6.0,6.0,0.0,1.0,50.0,6.0,1.0,6.0,50.0,3.0,0.0,
Trenton Scott,30.0,WAS,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,0.1,0.1,100.0,1.0,0.0,
Tyler Scott,23.0,CHI,8.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,0.1,0.6,100.0,5.0,0.0,
John Samuel Shenker,26.0,LVR,5.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.2,1.4,100.0,7.0,0.0,
Dan Skipper,30.0,DET,14.0,5.0,1.0,1.0,9.0,9.0,1.0,1.0,100.0,9.0,0.1,0.6,100.0,9.0,0.0,
Tyler Smith,23.0,DAL,13.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,0.0,
Geoff Swaim,31.0,CLE,8.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.1,0.9,100.0,7.0,0.0,
Patrick Taylor,26.0,SFO,10.0,0.0,2.0,1.0,12.0,12.0,0.0,1.0,50.0,12.0,0.1,1.2,50.0,6.0,0.0,
Juanyeh Thomas,24.0,DAL,11.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.1,0.4,100.0,4.0,0.0,
Brycen Tremayne,25.0,WAS,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,-2.0,100.0,-2.0,0.0,
Sione Vaki,23.0,DET,13.0,0.0,1.0,1.0,17.0,17.0,0.0,1.0,100.0,17.0,0.1,1.3,100.0,17.0,0.0,
Ben VanSumeren,24.0,PHI,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,0.0,
Devontez Walker,23.0,BAL,6.0,0.0,1.0,1.0,21.0,21.0,1.0,1.0,100.0,21.0,0.2,3.5,100.0,21.0,0.0,
Casey Washington,23.0,ATL,8.0,0.0,2.0,1.0,14.0,14.0,0.0,1.0,50.0,14.0,0.1,1.8,50.0,7.0,0.0,
Blake Watson,25.0,DEN,2.0,0.0,2.0,1.0,13.0,13.0,0.0,0.0,50.0,13.0,0.5,6.5,50.0,6.5,0.0,
Jared Wiley,24.0,KAN,7.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,0.1,1.0,100.0,7.0,0.0,
Shane Zylstra,28.0,DET,9.0,1.0,1.0,1.0,22.0,22.0,0.0,1.0,100.0,22.0,0.1,2.4,100.0,22.0,0.0,
Rasheen Ali,23.0,BAL,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Brandon Allen,32.0,SFO,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
Josh Allen,28.0,BUF,14.0,14.0,0.0,0.0,7.0,,1.0,0.0,,7.0,0.0,0.5,,,5.0,
Tyson Bagent,24.0,CHI,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Jake Bailey,27.0,MIA,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Javon Baker,22.0,NWE,8.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Andrew Beck,28.0,GNB,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Braxton Berrios,29.0,MIA,6.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Mike Boone,29.0,CAR,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Tim Boyle,30.0,2TM,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Jake Brendel,32.0,SFO,14.0,14.0,0.0,0.0,2.0,,0.0,0.0,,2.0,0.0,0.1,,,1.0,
Jacoby Brissett,32.0,NWE,7.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
British Brooks,25.0,HOU,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Jake Browning,28.0,CIN,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Joe Burrow,28.0,CIN,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,
Derek Carr,33.0,NOR,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
Irvin Charles,27.0,NYJ,13.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Kirk Cousins,36.0,ATL,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,13.0,
Baylor Cupp,24.0,KAN,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
DeeJay Dallas,26.0,ARI,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Andy Dalton,37.0,CAR,6.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
Jayden Daniels,24.0,WAS,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,
Sam Darnold,27.0,MIN,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
Ashtyn Davis,28.0,NYJ,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Taylor Decker,30.0,DET,11.0,11.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Tommy DeVito,26.0,NYG,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Darrynton Evans,26.0,CHI,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Erik Ezukanma,24.0,MIA,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Justin Fields,25.0,PIT,10.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Joe Flacco,39.0,IND,6.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
Sam Franklin,28.0,CAR,7.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Feleipe Franks,27.0,CAR,13.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Zach Frazier,23.0,PIT,12.0,12.0,0.0,0.0,-2.0,,0.0,0.0,,-2.0,0.0,-0.2,,,1.0,
C.J. Goodwin,34.0,DAL,14.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Jake Haener,25.0,NOR,8.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Matthew Hayball,27.0,NOR,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Taylor Heinicke,31.0,LAC,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Justin Herbert,26.0,LAC,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Jaden Hicks,22.0,KAN,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Hendon Hooker,26.0,DET,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Sam Howell,24.0,SEA,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Tyler Huntley,26.0,MIA,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Jalen Hurts,26.0,PHI,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,
Jermaine Jackson,24.0,NOR,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Lamar Jackson,27.0,BAL,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,
Terrell Jennings,23.0,NWE,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Josh Johnson,38.0,BAL,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Kameron Johnson,22.0,TAM,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Daniel Jones,27.0,NYG,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
Mac Jones,26.0,JAX,7.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
Tom Kennedy,28.0,DET,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Trey Lance,24.0,DAL,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Dylan Laube,25.0,LVR,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Trevor Lawrence,25.0,JAX,10.0,10.0,0.0,0.0,-5.0,,0.0,0.0,,-5.0,0.0,-0.5,,,3.0,
Will Levis,25.0,TEN,11.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,
Drew Lock,28.0,NYG,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
Jordan Love,26.0,GNB,12.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
Marcus Mariota,31.0,WAS,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
David Martin-Robinson,25.0,TEN,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Jordan Matthews,32.0,CAR,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Drake Maye,22.0,NWE,10.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Baker Mayfield,29.0,TAM,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,12.0,
Tyreik McAllister,26.0,LVR,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Jase McClellan,22.0,ATL,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Gardner Minshew II,28.0,LVR,10.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Skyy Moore,24.0,KAN,6.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Nick Mullens,29.0,MIN,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Kyler Murray,27.0,ARI,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
Aidan O'Connell,26.0,LVR,6.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
Kenny Pickett,26.0,PHI,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
James Pierre,28.0,PIT,12.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Adam Prentice,27.0,NOR,14.0,7.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Dak Prescott,31.0,DAL,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
Dominick Puni,24.0,SFO,14.0,14.0,0.0,0.0,-3.0,,0.0,0.0,,-3.0,0.0,-0.2,,,0.0,
Brock Purdy,25.0,SFO,13.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
Spencer Rattler,24.0,NOR,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
Jalen Reeves-Maybin,29.0,DET,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Craig Reynolds,28.0,DET,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Desmond Ridder,25.0,LVR,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
Aaron Rodgers,41.0,NYJ,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
Chris Rodriguez,24.0,WAS,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Justyn Ross,25.0,KAN,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Mason Rudolph,29.0,TEN,5.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
Cooper Rush,31.0,DAL,10.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,
JK Scott,29.0,LAC,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Aaron Shampklin,25.0,PIT,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Will Shipley,22.0,PHI,14.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Steven Sims,27.0,HOU,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
Geno Smith,34.0,SEA,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
Matthew Stafford,36.0,LAR,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Jarrett Stidham,28.0,DEN,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
C.J. Stroud,23.0,HOU,14.0,14.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,
Stephen Sullivan,28.0,CAR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Tua Tagovailoa,26.0,MIA,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Tyrod Taylor,35.0,NYJ,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Tavierre Thomas,28.0,TAM,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Skylar Thompson,27.0,MIA,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
Dorian Thompson-Robinson,25.0,CLE,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Kadarius Toney,25.0,CLE,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
Kyle Trask,26.0,TAM,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Mitchell Trubisky,30.0,BUF,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Clayton Tune,25.0,ARI,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
Ke'Shawn Vaughn,27.0,SFO,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Jonathan Ward,27.0,PIT,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Deshaun Watson,29.0,CLE,7.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,
Xavier Weaver,24.0,ARI,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Carson Wentz,32.0,KAN,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
Caleb Williams,23.0,CHI,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
Malik Willis,25.0,GNB,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
