Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Steve Howell,MIA,24,FB,16,8,1,,,,,,,1,,,,,,,,,6,0.4
Harlan Huckleby,GNB,23,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Roland James,NWE,22,SS,16,10,,,1,,,,,1,,,,,,,,,6,0.4
Ron Jaworski*,PHI,29,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Derrick Jensen,OAK,24,RB,16,1,,,,1,,,,1,,,,,,,,,6,0.4
Ron Jessie,BUF,32,WR,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Johnnie Johnson,RAM,24,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Willie Jones,OAK,23,DE,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Jon Keyworth,DEN,30,RB,10,3,1,,,,,,,1,,,,,,,,,6,0.6
Kurt Knoff,MIN,26,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Tommy Kramer,MIN,25,QB,15,15,1,,,,,,,1,,,,,,,,,6,0.4
Greg Landry,BAL,34,QB,16,1,1,,,,,,,1,,,,,,,,,6,0.4
Bill Larson,2TM,27,TE,11,0,,1,,,,,,1,,,0,,,,,,6,0.5
Don Latimer,DEN,25,NT,14,0,,,,,,1,,1,,,,,,,,,6,0.4
Joe Lavender*,WAS,31,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Will Lewis,SEA,22,DB,16,0,,,1,,,,,1,,,,,,,,,6,0.4
David Logan,TAM,24,NT,16,14,,,,,1,,,1,,,,,,,,,6,0.4
Woodrow Lowe,SDG,26,RLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Rob Lytle,DEN,26,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Frank Manumaleuga,KAN,24,LILB,16,13,,,,,,1,,1,,,,,,,,,6,0.4
George Martin,NYG,27,LDE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Rod Martin,OAK,26,ROLB,16,10,,,,,1,,,1,,,,,,,,,6,0.4
Willie McClendon,CHI,23,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Robert Miller,MIN,27,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Jeff Moore,RAM,23,WR,14,0,,1,,,,,,1,,,,,,,,,6,0.4
Craig Morton,DEN,37,QB,12,9,1,,,,,,,1,,,,,,,,,6,0.5
Jeff Nixon,BUF,24,FS,7,5,,,,,,1,,1,,,,,,,,,6,0.9
Keith Nord,MIN,23,DB,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Ray Oldham,DET,29,FS,16,12,,,,,,1,,1,,,,,,,,,6,0.4
Burgess Owens,OAK,29,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
James Owens,SFO,25,WR,14,6,,,,1,,,,1,,,,,,,,,6,0.4
Rodney Parker,PHI,27,WR,8,0,,1,,,,,,1,,,,,,,,,6,0.8
Doug Paschal,MIN,22,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Whitney Paul,KAN,27,ROLB,12,10,,,,,1,,,1,,,,,,,,,6,0.5
Carlos Pennywell,NWE,24,WR,11,0,,1,,,,,,1,,,,,,,,,6,0.5
Rod Perry*,RAM,27,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Elex Price,NOR,30,DT,14,1,,,,,,,1,1,,,,,,,,,6,0.4
Frank Reed,ATL,26,SS,16,7,,,,,,,1,1,,,,,,,,,6,0.4
Tony Reed,KAN,25,RB,15,7,,1,,,,,,1,,,,,,,,,6,0.4
Don Reese,NOR,29,DE,12,3,,,,,1,,,1,,,,,,,,,6,0.5
Mike Renfro,HOU,25,WR,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Al Richardson,ATL,23,LOLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jerry Robinson,PHI,24,ROLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jay Saldi,DAL,26,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Lucius Sanford,BUF,24,LOLB,16,16,,,,,,,1,1,,,,,,,,,6,0.4
Rick Sanford,NWE,23,SS,16,10,,,,,1,,,1,,,,,,,,,6,0.4
Ken Schroy,NYJ,28,SS,14,10,,,,,,1,,1,,,,,,,,,6,0.4
Gary Shirk,NYG,30,TE,16,14,,1,,,,,,1,,,,,,,,,6,0.4
Sanders Shiver,BAL,26,LLB,14,13,,,,,,1,,1,,,,,,,,,6,0.4
Rod Shoate,NWE,27,ROLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Mike Shumann,TAM,25,WR,6,0,,1,,,,,,1,,,,,,,,,6,1.0
Mike Siani,BAL,30,WR,10,1,,1,,,,,,1,,,,,,,,,6,0.6
Phil Simms,NYG,25,QB,13,13,1,,,,,,,1,,,,,,,,,6,0.5
Brian Sipe*+,CLE,31,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Sherman Smith,SEA,26,RB,3,2,,1,,,,,,1,,,,,,,,,6,2.0
John Stallworth,PIT,28,WR,3,2,,1,,,,,,1,,,,,,,,,6,2.0
Ray Strong,ATL,24,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Calvin Sweeney,PIT,25,WR,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Bill Thompson,DEN,34,SS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jack Thompson,CIN,24,QB,14,4,1,,,,,,,1,,,,,,,,,6,0.4
Dennis Thurman,DAL,24,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Bob Tucker,MIN,35,TE,16,13,,1,,,,,,1,,,,,,,,,6,0.4
Deacon Turner,CIN,25,RB,12,1,,1,,,,,,1,,,,,,,,,6,0.5
Rick Walker,WAS,25,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Wesley Walker,NYJ,25,WR,10,7,,1,,,,,,1,,,,,,,,,6,0.6
Len Walterscheid,CHI,26,DB,15,2,,,,,,1,,1,,,,,,,,,6,0.4
Danny White,DAL,28,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Dave Williams,CHI,26,RB,16,3,,,,1,,,,1,,,,,,,,,6,0.4
Mike Williams,KAN,23,TE,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Dirt Winston,PIT,25,LB,14,3,,,,,,,1,1,,,,,,,,,6,0.4
Richard Wood,TAM,27,RILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jim Youngblood,RAM,30,LLB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Jim Zorn,SEA,27,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Ted Thompson,HOU,27,LB,15,3,,,,,,,,,,,,4,4,,,,4,0.3
Eddie Cole,DET,24,LB,13,0,,,,,,,,,,,,,,,,1,2,0.2
Ted Hendricks*+,OAK,33,LOLB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Randy Holloway,MIN,25,RDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Ken Johnson,BUF,25,DE,16,0,,,,,,,,,,,,,,,,1,2,0.1
Rulon Jones,DEN,22,DE,16,1,,,,,,,,,,,,,,,,1,2,0.1
Bill Simpson,BUF,29,FS,11,11,,,,,,,,,,,,,,,,1,2,0.2
Jim Stuckey,SFO,22,LDE,16,9,,,,,,,,,,,,,,,,1,2,0.1
Loren Toews,PIT,29,LB,16,4,,,,,,,,,,,,,,,,1,2,0.1
Reggie Williams,CIN,26,ROLB,14,13,,,,,,,,,,,,,,,,1,2,0.1
Sandro Vitiello,CIN,22,K,2,0,,,,,,,,,,,,1,1,,2,,1,0.5
