Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Marcus Williams,25,NOR,FS,16,16,2,56,0,53,8,1,0,0,0,0,0.0,74,52,22,0,0,0,
Al Woods,34,SEA,RDE,16,16,0,0,0,0,3,0,0,0,0,0,1.5,50,26,24,4,5,0,
Eli Apple,26,CIN,LCB,16,15,2,50,0,50,10,0,1,1,0,0,0.0,49,38,11,2,0,0,
Derek Barnett,25,PHI,RDE,16,15,0,0,0,0,0,0,0,0,0,0,2.0,46,20,26,7,11,0,
Dion Dawkins,27,BUF,LT,16,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Taylor Heinicke,28,WAS,QB,16,15,0,0,0,0,0,0,7,6,1,0,0.0,0,0,0,0,0,0,
Josh Hines-Allen,24,JAX,LOLB,16,15,1,11,0,11,4,1,0,1,0,0,7.5,71,46,25,12,14,0,
Taron Johnson,25,BUF,RLB,16,15,1,4,0,4,7,1,0,0,0,0,3.0,76,53,23,4,3,0,
Jayron Kearse,27,DAL,SS,16,15,2,34,0,34,10,0,0,1,1,0,1.0,101,67,34,9,6,0,
Roy Lopez,24,HOU,RDT,16,15,0,0,0,0,0,0,0,1,6,0,1.0,31,20,11,5,2,0,
Billy Price,27,NYG,C,16,15,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Deebo Samuel,25,SFO,WR,16,15,0,0,0,0,0,0,4,1,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Joe Schobert,28,PIT,LILB,16,15,1,23,0,23,6,1,0,0,0,0,0.0,112,70,42,2,1,0,
Patrick Surtain II,21,DEN,LCB/RCB,16,15,4,70,1,70,14,0,0,0,0,0,0.0,58,45,13,1,0,0,
Jerry Tillery,25,LAC,LDE,16,15,0,0,0,0,0,0,0,0,0,0,4.5,51,24,27,6,14,0,
Isaiah Wynn,26,NWE,LT,16,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Derrick Brown,23,CAR,LDT,16,14,0,0,0,0,4,0,0,0,0,0,3.0,41,27,14,8,9,0,
Kamren Curl,22,WAS,FS,16,14,0,0,0,0,5,0,0,1,0,0,1.0,99,62,37,2,3,0,
T.J. Edwards,25,PHI,MLB,16,14,1,1,0,1,5,0,0,1,0,0,1.0,130,64,66,5,2,0,
Antonio Gibson,23,WAS,RB,16,14,0,0,0,0,0,0,6,0,0,0,0.0,1,1,0,0,0,0,
Mark Glowinski,29,IND,RG,16,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Trey Hendrickson,27,CIN,RDE,16,14,0,0,0,0,0,3,0,0,0,0,14.0,34,21,13,12,27,0,PB
Diontae Johnson,25,PIT,WR,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Eric Stokes,22,GNB,LCB/RCB,16,14,1,0,0,0,14,0,0,0,0,0,0.0,55,43,12,0,0,0,
Antony Auclair,28,HOU,TE,16,13,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Krys Barnes,23,GNB,LILB,16,13,0,0,0,0,4,0,0,2,1,0,1.0,81,58,23,4,1,0,
Jevon Holland,21,MIA,FS,16,13,2,0,0,0,10,0,2,3,3,0,2.5,69,48,21,3,7,0,
CeeDee Lamb,22,DAL,WR,16,13,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,PB
Jourdan Lewis,26,DAL,DB,16,13,3,88,0,66,11,1,0,2,10,0,1.5,61,47,14,1,3,0,
Zach Pascal,27,IND,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Cordarrelle Patterson,30,ATL,RB,16,13,0,0,0,0,0,0,2,3,9,0,0.0,1,0,1,0,0,0,
Kyle Rudolph,32,NYG,TE,16,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Terence Steele,24,DAL,RT/LT,16,13,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Josh Sweat,24,PHI,LDE,16,13,0,0,0,0,4,1,0,0,0,0,7.5,45,19,26,7,13,0,PB
Quincy Williams,25,NYJ,MLB,16,13,0,0,0,0,5,3,0,0,0,0,2.0,110,73,37,9,4,0,
Genard Avery,26,PHI,LLB,16,12,0,0,0,0,0,0,0,0,0,0,1.0,43,21,22,4,2,0,
Nick Bolton,21,KAN,RLB,16,12,0,0,0,0,3,0,0,1,86,1,0.0,112,70,42,11,3,0,
Evan Brown,25,DET,C,16,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Bryan Edwards,23,LVR,WR,16,12,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,
Desmond King,27,HOU,LCB,16,12,3,25,0,25,6,1,0,0,0,0,0.0,93,68,25,1,0,0,
Osa Odighizuwa,23,DAL,LDT,16,12,0,0,0,0,0,0,0,0,0,0,2.0,36,21,15,6,11,0,
Nick Vigil,28,MIN,RLB,16,12,1,38,1,38,1,0,0,0,0,0,1.0,85,45,40,4,3,0,
Sidney Jones,25,SEA,LCB,16,11,0,0,0,0,10,0,0,0,0,0,0.0,66,45,21,1,0,0,
Eric Murray,27,HOU,FS,16,11,1,0,0,0,4,0,0,0,0,0,0.0,76,48,28,0,0,0,
David Njoku,25,CLE,TE,16,11,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Adetokunbo Ogundeji,23,ATL,ROLB,16,11,0,0,0,0,1,0,0,1,0,0,1.0,33,18,15,5,2,0,
Jonnu Smith,26,NWE,TE,16,11,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Tommy Tremble,21,CAR,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Tyler Boyd,27,CIN,WR,16,10,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,
Chris Conley,29,HOU,WR,16,10,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,
Jared Cook,34,LAC,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kyle Fuller,29,DEN,LCB,16,10,0,0,0,0,4,0,0,0,0,0,0.0,51,40,11,3,0,0,
Dexter Lawrence,24,NYG,LDE,16,10,0,0,0,0,2,1,0,0,0,0,2.5,54,27,27,5,11,0,
Laviska Shenault Jr.,23,JAX,WR,16,10,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,
Dawuane Smoot,26,JAX,RDE,16,10,0,0,0,0,3,1,0,0,0,0,6.0,36,22,14,7,16,0,
Pat Freiermuth,23,PIT,TE,16,9,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Trevis Gipson,24,CHI,LOLB,16,9,0,0,0,0,2,5,0,1,0,0,7.0,39,23,16,7,7,0,
Nate Hobbs,22,LVR,DB,16,9,1,9,0,9,3,1,0,0,0,0,1.0,74,51,23,3,4,0,
Dean Marlowe,29,DET,DB,16,9,0,0,0,0,2,0,0,1,0,0,0.0,67,37,30,0,2,0,
MyCole Pruitt,29,TEN,TE,16,9,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Deatrich Wise Jr.,27,NWE,LDE,16,9,0,0,0,0,4,1,0,0,0,0,3.0,41,28,13,4,9,0,
Cole Beasley,32,BUF,WR,16,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jamin Davis,23,WAS,MLB,16,8,0,0,0,0,1,0,0,0,0,0,1.0,76,48,28,3,2,0,
Devonta Freeman,29,BAL,RB,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
DaVon Hamilton,24,JAX,RDE,16,8,0,0,0,0,2,0,0,1,0,0,1.0,46,26,20,2,2,0,
Alex Singleton,28,PHI,RLB,16,8,1,29,1,29,4,1,0,1,0,0,0.0,137,81,56,4,2,0,
Kyle Van Noy,30,NWE,LILB,16,8,1,35,1,35,10,2,0,1,0,0,5.0,66,42,24,5,7,0,
Greedy Williams,24,CLE,RCB,16,8,2,7,0,7,10,1,0,0,0,0,0.0,41,35,6,0,0,0,
Tevaughn Campbell,28,LAC,RCB,16,7,0,0,0,0,4,2,0,1,61,1,0.0,40,31,9,0,0,0,
Devin Duvernay,24,BAL,WR,16,7,0,0,0,0,0,0,1,2,2,1,0.0,0,0,0,0,0,0,"PB,AP-1"
Dre'Mont Jones,24,DEN,LDE,16,7,0,0,0,0,2,1,0,1,0,0,5.5,31,18,13,9,11,0,
Elijah Molden,22,TEN,DB,16,7,1,2,1,2,4,1,0,1,0,0,0.0,62,43,19,3,1,0,
Nick Westbrook-Ikhine,24,TEN,WR,16,7,0,0,0,0,0,0,1,0,0,0,0.0,3,1,2,0,0,0,
Brady Christensen,25,CAR,LT,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Matthew Ioannidis,27,WAS,DT,16,6,0,0,0,0,0,0,0,0,0,0,2.5,38,16,22,3,11,0,
Blake Lynch,24,MIN,LLB,16,6,1,2,0,2,2,1,0,1,0,0,2.0,35,23,12,1,1,0,
Lee Smith,34,ATL,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Casey Toohill,25,WAS,LDE,16,6,0,0,0,0,1,0,0,0,0,0,1.0,27,16,11,1,6,0,
Mackensie Alexander,28,MIN,RLB,16,5,0,0,0,0,5,0,0,0,0,0,0.0,51,33,18,1,0,0,
Rex Burkhead,31,HOU,RB,16,5,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Jonathon Cooper,23,DEN,LOLB,16,5,0,0,0,0,0,0,0,1,0,0,2.5,38,22,16,4,7,0,
Reggie Gilliam,24,BUF,FB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Markus Golden,30,ARI,ROLB,16,5,0,0,0,0,1,4,0,2,0,0,11.0,48,33,15,10,19,0,
Nate Herbig,23,PHI,RG,16,5,0,0,0,0,0,0,2,1,-22,0,0.0,0,0,0,0,0,0,
David Long,23,LAR,DB,16,5,1,0,0,0,4,0,0,0,0,0,0.0,40,35,5,0,0,0,
Avonte Maddox,25,PHI,LB,16,5,1,-1,0,-1,9,2,0,0,0,0,0.5,73,53,20,5,3,0,
Ray-Ray McCloud,25,PIT,WR,16,5,0,0,0,0,0,0,4,2,1,0,0.0,2,2,0,0,0,0,
Kevin Minter,31,TAM,RILB,16,5,0,0,0,0,0,0,0,0,0,0,1.0,40,26,14,2,3,0,
Ryan Neal,26,SEA,SS,16,5,0,0,0,0,3,0,0,0,0,0,1.0,49,32,17,3,3,0,
Jack Stoll,23,PHI,TE,16,5,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,
Justin Strnad,25,DEN,RILB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,36,23,13,0,1,0,
Darrell Taylor,24,SEA,LDE,16,5,0,0,0,0,1,1,0,0,0,0,6.5,37,28,9,7,13,0,
P.J. Williams,28,NOR,DB,16,5,3,86,1,46,5,1,0,0,0,0,2.0,42,36,6,3,4,0,
Devontae Booker,29,NYG,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Justin Coleman,28,MIA,DB,16,4,2,0,0,0,3,0,0,0,0,0,0.0,27,20,7,1,0,0,
Gabriel Davis,22,BUF,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Adam Gotsis,29,JAX,DE,16,4,0,0,0,0,0,0,0,0,0,0,3.0,27,20,7,6,7,0,
Frankie Luvu,25,CAR,LB,16,4,0,0,0,0,1,1,0,3,35,0,1.5,43,26,17,8,5,0,
Alexander Mattison,23,MIN,RB,16,4,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,
David Mayo,28,WAS,LB,16,4,0,0,0,0,0,0,0,1,0,0,0.0,28,20,8,2,1,0,
Boston Scott,26,PHI,RB,16,4,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,
Cedrick Wilson Jr.,26,DAL,WR,16,4,0,0,0,0,0,0,3,1,0,0,0.0,1,1,0,0,0,0,
Markus Bailey,24,CIN,LB,16,3,0,0,0,0,3,0,0,0,0,0,0.5,38,21,17,0,1,0,
Harrison Bryant,23,CLE,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Brandon Copeland,30,ATL,LB,16,3,0,0,0,0,2,0,0,0,0,0,0.0,39,23,16,4,2,0,
Christian Covington,28,LAC,DT,16,3,0,0,0,0,0,1,0,0,0,0,1.0,52,30,22,3,1,0,
Jordan Elliott,24,CLE,DT,16,3,0,0,0,0,1,0,0,0,0,0,0.5,26,10,16,0,4,0,
Marcus Epps,25,PHI,DB,16,3,1,0,0,0,5,0,0,0,0,0,0.0,62,39,23,0,0,0,
Tre Flowers,26,2TM,DB,16,4,0,0,0,0,1,0,0,1,0,0,0.0,39,29,10,0,0,0,
Tre Flowers,26,SEA,DB,5,3,0,0,0,0,0,0,0,0,0,0,0.0,16,15,1,0,0,0,
Tre Flowers,26,CIN,DB,11,1,0,0,0,0,1,0,0,1,0,0,0.0,23,14,9,0,0,0,
Dontae Johnson,30,SFO,DB,16,3,0,0,0,0,2,1,0,2,0,0,0.0,30,20,10,0,0,0,
Ty Johnson,24,NYJ,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,3,2,1,0,0,0,
Ronald Jones II,24,TAM,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Tyler Lancaster,27,GNB,DT,16,3,0,0,0,0,0,0,0,0,0,0,0.0,31,15,16,3,0,0,
Sheldon Rankins,27,NYJ,DT,16,3,0,0,0,0,0,0,0,2,0,0,3.0,32,15,17,5,7,0,
Duke Riley,27,MIA,LB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,26,15,11,0,0,0,
JJ Arcega-Whiteside,24,PHI,WR,16,2,0,0,0,0,0,1,0,1,0,0,0.0,5,4,1,0,0,0,
Terrell Burgess,23,LAR,S,16,2,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,0,0,0,
Chris Claybrooks,24,JAX,CB,16,2,0,0,0,0,2,0,0,1,0,0,0.0,29,17,12,0,0,0,
Josiah Deguara,24,GNB,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Demetric Felton,23,CLE,WR,16,2,0,0,0,0,0,1,4,4,0,0,0.0,4,2,2,0,0,0,
Jalen Guyton,24,LAC,WR,16,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
B.J. Hill,26,CIN,DT,16,2,0,0,0,0,0,0,0,0,0,0,5.5,50,29,21,6,12,0,
Ryan Kerrigan,33,PHI,DE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,1,2,0,
Arthur Maulet,28,PIT,DB,16,2,0,0,0,0,1,1,0,0,0,0,0.0,47,38,9,5,2,0,
Alton Robinson,23,SEA,DE,16,2,0,0,0,0,1,1,0,0,0,0,1.0,22,13,9,5,3,0,
Chester Rogers,27,TEN,WR,16,2,0,0,0,0,0,0,4,3,53,0,0.0,0,0,0,0,0,0,
Daniel Thomas,23,JAX,S,16,2,0,0,0,0,0,0,0,0,0,0,0.0,27,17,10,0,0,0,
Marcus Allen,25,PIT,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,13,6,7,0,0,0,
Cody Barton,25,SEA,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,37,23,14,1,2,0,
Braxton Berrios,26,NYJ,WR,16,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,AP-1
Cethan Carter,26,MIA,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,
Andre Chachere,25,PHI,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,15,13,2,1,0,0,
Michael Dogbe,25,ARI,DE,16,1,0,0,0,0,0,0,0,1,0,0,1.0,27,14,13,1,2,0,
Kenneth Gainwell,22,PHI,RB,16,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Jonathan Garvin,22,GNB,DE,16,1,0,0,0,0,0,0,0,0,0,0,1.5,19,15,4,1,5,0,
Noah Gray,22,KAN,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Nate Hairston,27,DEN,DB,16,1,0,0,0,0,4,0,0,0,0,0,0.0,9,6,3,0,0,0,
Kendall Hinton,24,DEN,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
KhaDarel Hodge,26,DET,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Jauan Jennings,24,SFO,WR,16,1,0,0,0,0,0,0,1,2,0,0,0.0,1,1,0,0,0,0,
Dallin Leavitt,27,LVR,DB,16,1,0,0,0,0,2,0,0,2,30,0,0.0,35,17,18,0,0,0,
Zech McPhearson,23,PHI,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,16,7,9,0,0,0,
Rakeem Nunez-Roches,28,TAM,NT,16,1,0,0,0,0,0,1,0,0,0,0,0.0,17,5,12,3,1,0,
Giovanni Ricci,25,CAR,FB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Amari Rodgers,22,GNB,WR,16,1,0,0,0,0,0,0,2,1,0,0,0.0,3,3,0,0,0,0,
Chapelle Russell,24,JAX,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,18,10,8,0,0,0,
Taylor Stallworth,26,IND,DT,16,1,0,0,0,0,1,0,0,0,0,0,3.0,16,11,5,4,12,0,
Isaac Yiadom,25,GNB,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,
Olasunkanmi Adeniyi,24,TEN,LB,16,0,0,0,0,0,1,0,0,0,0,0,2.5,21,14,7,2,8,0,
Chris Banjo,31,ARI,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,
Christian Blake,25,ATL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Chris Board,26,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,41,18,23,0,2,0,
Michael Burton,29,KAN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,
Keion Crossen,25,NYG,DB,16,0,0,0,0,0,0,1,0,1,0,0,1.0,13,8,5,1,1,0,
Tyrel Dodson,23,BUF,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,10,5,0,0,0,
Andrew Dowell,25,NOR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,0,0,0,
Clelin Ferrell,24,LVR,DE,16,0,0,0,0,0,1,0,0,0,0,0,1.5,14,8,6,1,6,0,
Sam Franklin,25,CAR,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,24,19,5,1,1,0,
Luke Gifford,26,DAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,1,0,0,
Richie Grant,24,ATL,DB,16,0,0,0,0,0,2,1,0,1,2,0,0.0,35,28,7,2,0,0,
J.T. Gray,25,NOR,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,22,18,4,0,0,0,"PB,AP-1"
Kemon Hall,24,LAC,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,7,4,3,0,1,0,
Justin Hardee,27,NYJ,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,5,7,0,0,0,
Jeff Heath,30,NOR,DB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,12,10,2,1,1,0,
Marcus Kemp,26,KAN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,1,0,0,
Brandon King,28,NWE,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,0,0,0,
Andy Lee,39,ARI,P,16,0,0,0,0,0,0,0,3,2,4,0,0.0,0,0,0,0,0,0,
Elijah Lee,25,CLE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,
P.J. Locke,24,DEN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,1,0,
Josh Metellus,23,MIN,S,16,0,0,0,0,0,1,0,0,0,0,0,0.0,13,8,5,0,0,0,
Gunner Olszewski,25,NWE,WR,16,0,0,0,0,0,0,0,3,2,0,0,0.0,7,3,4,0,0,0,
Levi Onwuzurike,23,DET,DT,16,0,0,0,0,0,2,0,0,0,0,0,1.0,35,15,20,2,1,0,
John Penisini,24,DET,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.0,14,4,10,0,1,0,
Samaje Perine,26,CIN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Andre Roberts,33,2TM,WR,16,0,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,AP-2
Andre Roberts,33,HOU,WR,6,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Andre Roberts,33,LAC,WR,10,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Chris Rumph,23,LAC,LB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,19,8,11,2,3,0,
Tim Settle,24,WAS,DT,16,0,0,0,0,0,0,0,0,1,-7,0,0.0,13,7,6,4,0,0,
Trent Sieg,26,LVR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Armani Watts,25,KAN,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,19,11,8,1,0,0,
Tress Way,31,WAS,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Kristian Welch,23,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,3,10,0,0,0,
Nasir Adderley,24,LAC,FS,15,15,0,0,0,0,5,1,0,1,0,0,0.5,99,69,30,3,2,0,
Shaquil Barrett,29,TAM,ROLB,15,15,1,3,0,3,4,3,1,2,2,0,10.0,51,37,14,9,22,0,PB
Jessie Bates III,24,CIN,FS,15,15,1,65,0,65,4,0,0,1,46,0,0.0,88,67,21,3,1,0,
Maliek Collins,26,HOU,LDT,15,15,1,0,0,0,1,0,0,1,0,0,2.5,29,18,11,9,7,0,
Tremaine Edmunds,23,BUF,MLB,15,15,1,4,0,4,4,0,0,0,0,0,0.0,108,70,38,7,1,0,
Folorunso Fatukasi,26,NYJ,RDT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,46,25,21,5,6,0,
Jimmy Garoppolo,30,SFO,QB,15,15,0,0,0,0,0,0,8,3,12,0,0.0,0,0,0,0,0,0,
Kendrick Green,23,PIT,C,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Damien Harris,24,NWE,RB,15,15,0,0,0,0,0,0,2,2,2,0,0.0,0,0,0,0,0,0,
Tyler Higbee,28,LAR,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dont'a Hightower,31,NWE,ROLB,15,15,0,0,0,0,1,0,0,0,0,0,1.5,64,39,25,1,4,0,
Anthony Hitchens,29,KAN,MLB,15,15,1,0,0,0,2,0,0,0,0,0,0.0,80,41,39,4,2,0,
Justin Houston,32,BAL,LOLB,15,15,0,0,0,0,1,1,0,1,0,0,4.5,34,19,15,6,17,0,
Jalen Hurts,23,PHI,QB,15,15,0,0,0,0,0,0,9,3,-23,0,0.0,0,0,0,0,0,0,
Myles Jack,26,JAX,RILB,15,15,0,0,0,0,0,0,0,0,0,0,0.0,108,62,46,3,2,0,
Kareem Jackson,33,DEN,SS,15,15,1,7,0,7,2,0,0,0,0,0,1.0,88,62,26,1,0,0,
Derwin James,25,LAC,SS,15,15,2,20,0,15,5,3,0,0,0,0,2.0,118,75,43,7,7,0,"PB,AP CPoY-3"
Jaylon Johnson,22,CHI,LCB,15,15,1,3,0,3,9,1,0,0,0,0,0.0,46,37,9,1,0,0,
John Johnson,26,CLE,FS,15,15,3,31,0,31,5,1,0,0,0,0,0.5,61,37,24,1,2,0,
Aaron Jones,27,GNB,RB,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Chandler Jones,31,ARI,LOLB,15,15,0,0,0,0,4,6,0,1,1,0,10.5,41,31,10,12,26,0,PB
Eric Kendricks,29,MIN,MLB,15,15,2,22,0,22,4,0,0,1,2,0,5.0,143,81,62,8,5,0,
Connor McGovern,28,NYJ,C,15,15,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Kwity Paye,23,IND,LDE,15,15,0,0,0,0,1,1,0,2,0,0,4.0,32,16,16,3,10,0,
Denzel Perryman,29,LVR,MLB,15,15,0,0,0,0,3,1,0,2,1,0,0.0,154,102,52,5,3,0,PB
Jason Peters,39,CHI,LT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Germaine Pratt,25,CIN,MLB,15,15,1,4,0,4,2,2,0,2,0,0,0.5,91,57,34,5,2,0,
D.J. Reader,27,CIN,RDT,15,15,0,0,0,0,0,0,0,0,0,0,2.0,43,22,21,3,7,0,
Logan Ryan,30,NYG,SS/FS,15,15,0,0,0,0,8,2,0,1,0,0,1.0,117,77,40,2,3,0,
Harrison Smith,32,MIN,SS,15,15,1,10,0,10,7,1,0,0,0,0,3.0,114,83,31,3,5,0,PB
L'Jarius Sneed,24,KAN,RCB,15,15,2,2,0,2,8,1,0,1,0,0,1.0,76,57,19,7,2,0,
Tracy Walker,26,DET,SS,15,15,1,5,0,5,6,0,0,0,0,0,1.0,108,74,34,3,1,0,
Denzel Ward,24,CLE,LCB,15,15,3,103,1,99,10,0,0,0,0,0,0.5,43,34,9,1,2,0,PB
T.J. Watt,27,PIT,LOLB,15,15,0,0,0,0,7,5,0,3,1,0,22.5,64,48,16,21,39,0,"PB,AP-1,AP DPoY-1"
Andrew Whitworth,40,LAR,LT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Quinnen Williams,24,NYJ,LDT,15,15,0,0,0,0,3,0,0,0,0,0,6.0,53,36,17,7,12,0,
Trent Williams,33,SFO,LT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Andrew Wingard,25,JAX,SS,15,15,1,23,0,23,1,0,0,0,0,0,1.0,88,57,31,2,1,0,
Zach Allen,24,ARI,RDE,15,14,1,25,0,25,4,0,0,3,27,1,4.0,48,30,18,5,14,0,
Calais Campbell,35,BAL,RDE/LDE,15,14,0,0,0,0,1,0,0,1,0,0,1.5,49,29,20,5,12,0,
Tyson Campbell,21,JAX,RCB,15,14,2,3,0,3,10,0,0,0,0,0,0.0,73,49,24,2,0,0,
Amari Cooper,27,DAL,WR,15,14,0,0,0,0,0,0,1,1,-6,0,0.0,0,0,0,0,0,0,
Will Dissly,25,SEA,TE,15,14,0,0,0,0,0,0,1,2,0,0,0.0,1,1,0,0,0,0,
Dallas Goedert,26,PHI,TE,15,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Josh Jacobs,23,LVR,RB,15,14,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Dawson Knox,25,BUF,TE,15,14,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,
Malik McDowell,25,CLE,LDT,15,14,0,0,0,0,1,0,0,1,0,0,3.0,33,19,14,7,5,0,
Josh Norman,34,SFO,RCB,15,14,1,40,0,40,5,7,0,0,0,0,0.0,49,36,13,3,0,0,
