Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Luke Lawton,28.0,OAK,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Donald Lee,28.0,GNB,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ashley Lelie,28.0,OAK,13.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Lewis,28.0,PHI,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marcedes Lewis,24.0,JAX,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Lloyd,27.0,CHI,11.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon London,24.0,MIA,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dane Looker,32.0,STL,13.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
John Madsen,25.0,OAK,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Manumaleuna,28.0,SDG,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Martin,29.0,MIA,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ruvell Martin,26.0,GNB,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Glenn Martinez,27.0,DEN,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Matthews,25.0,NYG,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Shaun McDonald,27.0,DET,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Sean McHugh,26.0,PIT,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Corey McIntyre,29.0,BUF,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Randy McMichael,29.0,STL,4.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Billy McMullen,28.0,SEA,4.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Brandon Middleton,27.0,DET,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Billy Miller,31.0,NOR,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Heath Miller,26.0,PIT,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Zach Miller,23.0,OAK,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Garrett Mills,25.0,MIN,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lance Moore,25.0,NOR,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Josh Morgan,23.0,SFO,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sinorice Moss,25.0,NYG,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Muhsin Muhammad,35.0,CAR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Legedu Naanee,25.0,SDG,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordy Nelson,23.0,GNB,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Olsen,23.0,CHI,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Buck Ortega,27.0,NOR,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Owens,28.0,DET,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ben Patrick,24.0,ARI,10.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Patten,34.0,NOR,5.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Logan Payne,23.0,SEA,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Alvin Pearman,26.0,JAX,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Justin Peelle,29.0,ATL,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Leonard Pope,25.0,ARI,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerry Porter,30.0,JAX,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeb Putzier,29.0,SEA,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Rader,27.0,ATL,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Josh Reed,28.0,BUF,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darrell Reid,26.0,IND,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darrelle Revis,23.0,NYJ,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Sidney Rice,22.0,MIN,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gijon Robinson,24.0,IND,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Laurent Robinson,23.0,ATL,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dominique Rodgers-Cromartie,22.0,ARI,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Antrel Rolle,26.0,ARI,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dante Rosario,24.0,CAR,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Robert Royal,29.0,BUF,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Martin Rucker,23.0,CLE,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cliff Russell,29.0,DEN,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sean Ryan,28.0,2TM,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Steve Sanders,26.0,CLE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tom Santi,23.0,IND,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Samson Satele,24.0,MIA,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bo Scaife,27.0,TEN,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Matt Schobel,30.0,PHI,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derek Schouman,23.0,BUF,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Visanthe Shiancoe,28.0,MIN,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeremy Shockey,28.0,NOR,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Jerome Simpson,22.0,CIN,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Sims-Walker,24.0,JAX,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matthew Slater,23.0,NWE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Justin Smiley,27.0,MIA,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alex Smith,26.0,TAM,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
L.J. Smith,28.0,PHI,13.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marcus Smith,23.0,BAL,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Steve Smith,23.0,NYG,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Terrelle Smith,30.0,ARI,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Olaniyi Sobomehin,24.0,NOR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Stephen Spach,26.0,ARI,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Spaeth,25.0,PIT,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Isaiah Stanback,24.0,DAL,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Standeford,26.0,DET,9.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Syndric Steptoe,24.0,CLE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Craig Stevens,24.0,TEN,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerramy Stevens,29.0,TAM,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Stewart,29.0,OAK,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Stokley,32.0,DEN,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Maurice Stovall,23.0,TAM,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Limas Sweed,24.0,PIT,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Naufahu Tahi,27.0,MIN,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jacob Tamme,23.0,IND,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Thomas Tapeh,28.0,MIN,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Courtney Taylor,24.0,SEA,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Thomas,25.0,NWE,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James Thrash,33.0,WAS,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Amani Toomer,34.0,NYG,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jerame Tuman,32.0,ARI,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerheme Urban,28.0,ARI,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ben Utecht,27.0,CIN,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Bobby Wade,27.0,MIN,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Javon Walker,30.0,OAK,8.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kelley Washington,29.0,NWE,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Watkins,25.0,OAK,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ben Watson,28.0,NWE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Reggie Wayne,30.0,IND,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Jeff Webb,26.0,KAN,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Eric Weems,23.0,ATL,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Wilcox,31.0,BAL,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ernest Wilford,29.0,MIA,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Demetrius Williams,25.0,BAL,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Paul Williams,25.0,TEN,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kellen Winslow,25.0,CLE,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jason Witten,26.0,DAL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
George Wrighster,27.0,JAX,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Yoder,30.0,WAS,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dominique Zeigler,24.0,SFO,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
League Average,,,,,,,,,44.9,,4.2,9.1,2.2,,
