Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
DeForest Buckner*,IND,29,DT,17,16,,,,,1,,,1,,,0,,,,,,6,0.4
Lawrence Cager,NYG,26,TE,11,0,,1,,,,,,1,,,0,,,,,,6,0.5
Jalen Carter,PHI,22,DT,16,1,,,,,1,,,1,,,0,,,,,,6,0.4
Michael Carter,2TM,24,RB,15,0,,1,,,,,,1,,,0,,,,,,6,0.4
Zach Charbonnet,SEA,22,RB,16,2,1,,,,,,,1,,,0,,,,,,6,0.4
Robbie Chosen,MIA,30,WR,9,0,,1,,,,,,1,,,0,,,,,,6,0.7
Chase Claypool,2TM,25,WR,12,2,,1,,,,,,1,,,0,,,,,,6,0.5
Bryan Cook,KAN,24,S,12,12,,,,,1,,,1,,,0,,,,,,6,0.5
Jonathon Cooper,DEN,25,OLB,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
River Cracraft,MIA,29,WR,10,1,,1,,,,,,1,,,0,,,,,,6,0.6
Jamison Crowder,WAS,30,WR,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Sam Darnold,SFO,26,QB,10,1,1,,,,,,,1,,,0,,,,,,6,0.6
Cody Davis,NWE,34,DB,11,0,,,,,1,,,1,,,0,,,,,,6,0.5
Derius Davis,LAC,23,WR,17,2,,,1,,,,,1,,,0,,,,,,6,0.4
Tommy DeVito,NYG,25,QB,9,6,1,,,,,,,1,,,0,,,,,,6,0.7
Will Dissly,SEA,27,TE,16,14,,1,,,,,,1,,,0,,,,,,6,0.4
J.K. Dobbins,BAL,25,RB,1,1,1,,,,,,,1,,,0,,,,,,6,6.0
Rasul Douglas,2TM,28,LCB-RCB,16,15,,,,,,1,,1,,,0,,,,,,6,0.4
Brandin Echols,NYJ,26,CB,14,1,,,,,,1,,1,,,0,,,,,,6,0.4
Tremaine Edmunds,CHI,25,LB,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Mike Edwards,KAN,27,S,17,5,,,,,1,,,1,,,0,,,,,,6,0.4
A.J. Epenesa,BUF,25,DE,15,1,,,,,,1,,1,,,0,,,,,,6,0.4
Alex Erickson,LAC,31,WR,8,3,,1,,,,,,1,,,0,,,,,,6,0.8
Zach Ertz,ARI,33,TE,7,7,,1,,,,,,1,,,0,,,,,,6,0.9
Darrynton Evans,2TM,25,RB,7,0,1,,,,,,,1,,,0,,,,,,6,0.9
Simi Fehoko,LAC,26,WR,6,0,,1,,,,,,1,,,0,,,,,,6,1.0
Tony Fields,CLE,24,LB,17,4,,,,,1,,,1,,,0,,,,,,6,0.4
Sam Franklin,CAR,27,S,17,4,,,,,,1,,1,,,0,,,,,,6,0.4
Melvin Gordon,BAL,30,RB,4,0,1,,,,,,,1,,,0,,,,,,6,1.5
Kylen Granson,IND,25,TE,15,7,,1,,,,,,1,,,0,,,,,,6,0.4
Jalen Guyton,LAC,26,WR,8,3,,1,,,,,,1,,,0,,,,,,6,0.8
Bryce Hall,NYJ,26,CB,9,2,,,,,1,,,1,,,0,,,,,,6,0.7
Kyle Hamilton*+,BAL,22,S,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Damien Harris,BUF,26,RB,6,0,1,,,,,,,1,,,0,,,,,,6,1.0
Kevin Harris,NWE,23,RB,4,0,1,,,,,,,1,,,0,,,,,,6,1.5
Ronnie Harrison,IND,26,LB,7,3,,,,,,1,,1,,,0,,,,,,6,0.9
Malik Heath,GNB,23,WR,13,1,,1,,,,,,1,,,0,,,,,,6,0.5
Taylor Heinicke,ATL,30,QB,5,4,1,,,,,,,1,,,0,,,,,,6,1.2
Ronnie Hickman,CLE,22,S,10,4,,,,,,1,,1,,,0,,,,,,6,0.6
Jordan Hicks,MIN,31,LB,13,13,,,,,1,,,1,,,0,,,,,,6,0.5
Elijah Higgins,ARI,23,TE,11,2,,1,,,,,,1,,,0,,,,,,6,0.5
Alex Highsmith,PIT,26,LB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Troy Hill,CAR,32,CB,16,3,,,,,,1,,1,,,0,,,,,,6,0.4
Jevon Holland,MIA,23,S,12,12,,,,,,1,,1,,,0,,,,,,6,0.5
Tanner Hudson,CIN,29,TE,12,1,,1,,,,,,1,,,0,,,,,,6,0.5
Hayden Hurst,CAR,30,TE,9,8,,1,,,,,,1,,,0,,,,,,6,0.7
Noah Igbinoghene,DAL,24,CB,5,0,,,,,,,1,1,,,0,,,,,,6,1.2
Trenton Irwin,CIN,28,WR,16,5,,1,,,,,,1,,,0,,,,,,6,0.4
Adoree' Jackson,NYG,28,CB,14,14,,,,,,1,,1,,,0,,,,,,6,0.4
D'Marco Jackson,NOR,25,LB,17,0,,,,,1,,,1,,,0,,,,,,6,0.4
John Jenkins,LVR,34,DT,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Jauan Jennings,SFO,26,WR,13,2,,1,,,,,,1,,,0,,,,,,6,0.5
Jaylon Johnson*,CHI,24,DB,14,14,,,,,,1,,1,,,0,,,,,,6,0.4
Jermaine Johnson II*,NYJ,24,LB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Ty Johnson,BUF,26,RB,10,0,,1,,,,,,1,,,0,,,,,,6,0.6
Tyler Johnson,LAR,25,WR,1,0,,1,,,,,,1,,,0,,,,,,6,6.0
Charlie Jones,CIN,25,WR,11,0,,,1,,,,,1,,,0,,,,,,6,0.5
Daniel Jones,NYG,26,QB,6,6,1,,,,,,,1,,,0,,,,,,6,1.0
Ko Kieft,TAM,25,TE,16,6,,1,,,,,,1,,,0,,,,,,6,0.4
Keith Kirkwood,NOR,29,WR,13,4,,1,,,,,,1,,,0,,,,,,6,0.5
Charlie Kolar,BAL,24,TE,15,3,,1,,,,,,1,,,0,,,,,,6,0.4
Lucas Krull,DEN,25,TE,7,2,,1,,,,,,1,,,0,,,,,,6,0.9
Allen Lazard,NYJ,28,WR,14,12,,1,,,,,,1,,,0,,,,,,6,0.4
Will Levis,TEN,24,QB,9,9,1,,,,,,,1,,,0,,,,,,6,0.7
Marcedes Lewis,CHI,39,TE,17,4,,1,,,,,,1,,,0,,,,,,6,0.4
Hunter Luepke,DAL,23,RB,17,0,1,,,,,,,1,,,0,,,,,,6,0.4
Tyrann Mathieu,NOR,31,S,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Baker Mayfield*,TAM,28,QB,17,17,1,,,,,,,1,,,0,,,,,,6,0.4
Bo Melton,GNB,24,WR,5,1,,1,,,,,,1,,,0,,,,,,6,1.2
Kendre Miller,NOR,21,RB,8,0,1,,,,,,,1,,,0,,,,,,6,0.8
Elijah Molden,TEN,24,CB,15,8,,,,,,1,,1,,,0,,,,,,6,0.4
D.J. Montgomery,IND,27,WR,7,0,,1,,,,,,1,,,0,,,,,,6,0.9
Darnell Mooney,CHI,26,WR,15,14,,1,,,,,,1,,,0,,,,,,6,0.4
David Moore,TAM,28,WR,7,0,,1,,,,,,1,,,0,,,,,,6,0.9
Skyy Moore,KAN,23,WR,14,8,,1,,,,,,1,,,0,,,,,,6,0.4
Foster Moreau,NOR,26,TE,15,10,,1,,,,,,1,,,0,,,,,,6,0.4
Quintin Morris,BUF,24,TE,15,0,,1,,,,,,1,,,0,,,,,,6,0.4
Johnny Mundt,MIN,29,TE,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Luke Musgrave,GNB,23,TE,11,9,,1,,,,,,1,,,0,,,,,,6,0.5
Greg Newsome II,CLE,23,CB,14,13,,,,,,1,,1,,,0,,,,,,6,0.4
Bilal Nichols,LVR,27,LDT,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Aidan O'Connell,LVR,25,QB,11,10,1,,,,,,,1,,,0,,,,,,6,0.5
Chigoziem Okonkwo,TEN,24,TE,17,11,,1,,,,,,1,,,0,,,,,,6,0.4
Gunner Olszewski,2TM,27,WR,12,0,,,1,,,,,1,,,0,,,,,,6,0.5
Foyesade Oluokun,JAX,28,LB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Jonathan Owens,GNB,28,S,17,11,,,,,1,,,1,,,0,,,,,,6,0.4
Cordarrelle Patterson,ATL,32,RB,14,0,,1,,,,,,1,,,0,,,,,,6,0.4
Samaje Perine,DEN,28,RB,17,1,1,,,,,,,1,,,0,,,,,,6,0.4
Marcus Peters,LVR,30,RCB,12,12,,,,,,1,,1,,,0,,,,,,6,0.5
Kenny Pickett,PIT,25,QB,12,12,1,,,,,,,1,,,0,,,,,,6,0.5
Jason Pinnock,NYG,24,S,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Brandon Powell,MIN,28,WR,17,2,,1,,,,,,1,,,0,,,,,,6,0.4
MyCole Pruitt,ATL,31,TE,17,8,,1,,,,,,1,,,0,,,,,,6,0.4
Sheldon Rankins,HOU,29,DT,15,15,,,,,1,,,1,,,0,,,,,,6,0.4
Kalif Raymond,DET,29,WR,17,3,,1,,,,,,1,,,0,,,,,,6,0.4
Jalen Reagor,NWE,24,WR,11,1,,,,1,,,,1,,,0,,,,,,6,0.5
Craig Reynolds,DET,27,RB,17,0,1,,,,,,,1,,,0,,,,,,6,0.4
Patrick Ricard,BAL,29,FB,17,9,,1,,,,,,1,,,0,,,,,,6,0.4
Miles Sanders,CAR,26,RB,16,5,1,,,,,,,1,,,0,,,,,,6,0.4
Sterling Shepard,NYG,30,WR,15,2,,1,,,,,,1,,,0,,,,,,6,0.4
Trent Sherfield,BUF,27,WR,17,1,,1,,,,,,1,,,0,,,,,,6,0.4
Zach Sieler,MIA,28,DT,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Isaiah Simmons,NYG,25,S,17,4,,,,,,1,,1,,,0,,,,,,6,0.4
Jeffery Simmons,TEN,26,DT,12,12,,1,,,,,,1,,,0,,,,,,6,0.5
Ben Sims,GNB,23,TE,17,1,,1,,,,,,1,,,0,,,,,,6,0.4
Ben Skowronek,LAR,26,WR,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Darius Slay*,PHI,32,CB,12,12,,,,,,1,,1,,,0,,,,,,6,0.5
Stone Smartt,LAC,25,TE,16,3,,1,,,,,,1,,,0,,,,,,6,0.4
Geno Smith*,SEA,33,QB,15,15,1,,,,,,,1,,,0,,,,,,6,0.4
Irv Smith Jr.,CIN,25,TE,12,6,,1,,,,,,1,,,0,,,,,,6,0.5
JuJu Smith-Schuster,NWE,27,WR,11,7,,1,,,,,,1,,,0,,,,,,6,0.5
Easton Stick,LAC,28,QB,5,4,1,,,,,,,1,,,0,,,,,,6,1.2
Brenton Strange,JAX,23,TE,14,4,,1,,,,,,1,,,0,,,,,,6,0.4
Pierre Strong,CLE,25,RB,17,1,1,,,,,,,1,,,0,,,,,,6,0.4
Grant Stuard,IND,25,LB,17,0,,,,,,,1,1,,,0,,,,,,6,0.4
Ryan Tannehill,TEN,35,QB,10,8,1,,,,,,,1,,,0,,,,,,6,0.6
Cam Taylor-Britt,CIN,24,CB,12,12,,,,,,1,,1,,,0,,,,,,6,0.5
Cameron Thomas,ARI,23,OLB,15,3,,,,,1,,,1,,,0,,,,,,6,0.4
Michael Thomas,NOR,30,WR,10,7,,1,,,,,,1,,,0,,,,,,6,0.6
Deven Thompkins,TAM,24,WR,17,1,,1,,,,,,1,,,0,,,,,,6,0.4
Kadarius Toney,KAN,24,WR,13,2,,1,,,,,,1,,,0,,,,,,6,0.5
C.J. Uzomah,NYJ,30,TE,12,8,,1,,,,,,1,,,0,,,,,,6,0.5
Marquez Valdes-Scantling,KAN,29,WR,16,10,,1,,,,,,1,,,0,,,,,,6,0.4
Andrew Van Ginkel,MIA,28,LOLB,17,11,,,,,,1,,1,,,0,,,,,,6,0.4
Leighton Vander Esch,DAL,26,LB,5,5,,,,,1,,,1,,,0,,,,,,6,1.2
Quay Walker,GNB,23,LB,14,14,,,,,,1,,1,,,0,,,,,,6,0.4
Tylan Wallace,BAL,24,WR,11,0,,,1,,,,,1,,,0,,,,,,6,0.5
Darren Waller,NYG,31,TE,12,11,,1,,,,,,1,,,0,,,,,,6,0.5
Charvarius Ward*,SFO,27,CB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Quez Watkins,PHI,25,WR,9,5,,1,,,,,,1,,,0,,,,,,6,0.7
T.J. Watt*+,PIT,29,LB,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Carson Wentz,LAR,31,QB,2,1,1,,,,,,,1,,,0,,,,,,6,3.0
Zamir White,LVR,24,RB,17,4,1,,,,,,,1,,,0,,,,,,6,0.4
Josh Whyle,TEN,24,TE,11,3,,1,,,,,,1,,,0,,,,,,6,0.5
Darious Williams,JAX,30,LCB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Jamaal Williams,NOR,28,RB,13,4,1,,,,,,,1,,,0,,,,,,6,0.5
Mike Williams,LAC,29,WR,3,3,,1,,,,,,1,,,0,,,,,,6,2.0
Devon Witherspoon*,SEA,23,CB,14,13,,,,,,1,,1,,,0,,,,,,6,0.4
D.J. Wonnum,MIN,26,OLB,15,14,,,,,1,,,1,,,0,,,,,,6,0.4
Robert Woods,HOU,31,WR,14,11,,1,,,,,,1,,,0,,,,,,6,0.4
Brock Wright,DET,25,TE,14,4,,1,,,,,,1,,,0,,,,,,6,0.4
Bailey Zappe,NWE,24,QB,10,6,1,,,,,,,1,,,0,,,,,,6,0.6
Austin Seibert,NYJ,27,K,1,0,,,,,,,,,,,0,1,1,1,1,,4,4.0
Jamie Gillan,NYG,26,P,17,0,,,,,,,,,,,0,,,1,1,,3,0.2
Dare Ogunbowale,HOU,29,RB,12,0,,,,,,,,,,,0,,,1,1,,3,0.3
Raheem Blackshear,CAR,24,RB,12,0,,,,,,,,,1,,0,,,,,,2,0.2
Michael Burton,DEN,31,FB,17,3,,,,,,,,,1,,0,,,,,,2,0.1
Calais Campbell,ATL,37,DL,17,17,,,,,,,,,,,0,,,,,1,2,0.1
Chauncey Golston,DAL,25,DE,17,3,,,,,,,,,1,,0,,,,,,2,0.1
Amani Hooker,TEN,25,DB,13,13,,,,,,,,,,,1,,,,,,2,0.2
Trishton Jackson,MIN,25,WR,7,0,,,,,,,,,1,,0,,,,,,2,0.3
Matt Judon,NWE,31,LB,4,2,,,,,,,,,,,0,,,,,1,2,0.5
Miles Killebrew*+,PIT,30,DB,17,1,,,,,,,,,,,0,,,,,1,2,0.1
Nicholas Morrow,PHI,28,LB,15,12,,,,,,,,,,,0,,,,,1,2,0.1
Pat O'Connor,TAM,30,DL,11,0,,,,,,,,,,,0,,,,,1,2,0.2
Trey Pipkins,LAC,27,T,17,17,,,,,,,,,1,,0,,,,,,2,0.1
Matthew Stafford*,LAR,35,QB,15,15,,,,,,,,,1,,0,,,,,,2,0.1
Dorian Thompson-Robinson,CLE,24,QB,8,3,,,,,,,,,1,,0,,,,,,2,0.3
Samori Toure,GNB,25,WR,11,0,,,,,,,,,1,,0,,,,,,2,0.2
Quinnen Williams*,NYJ,26,DL,17,17,,,,,,,,,,,0,,,,,1,2,0.1
Sam Williams,DAL,24,DE,17,0,,,,,,,,,,,0,,,,,1,2,0.1
Zach Wilson,NYJ,24,QB,12,11,,,,,,,,,1,,0,,,,,,2,0.2
Bryce Young,CAR,22,QB,16,16,,,,,,,,,1,,0,,,,,,2,0.1
