Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Chris Morris,25,OAK,C,16,1,0,0,0,0,,0,1,0,-13,0,0.0,,,,,,0,
C.J. Mosley,25,NYJ,DT,16,1,0,0,0,0,2,0,0,0,0,0,1.5,17,13,4,2,3,0,
Kenny Peterson,30,DEN,DT,16,1,0,0,0,0,1,1,0,0,0,0,3.0,24,15,9,4,9,0,
Pierson Prioleau,31,JAX,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,26,25,1,0,0,0,
Michael Robinson,25,SFO,FB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,8,6,2,0,0,0,
Jason Snelling,25,ATL,RB,16,1,0,0,0,0,0,0,0,2,0,0,0.0,20,17,3,0,0,0,
Josh Stamer,31,TEN,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,10,10,0,0,0,0,
Chester Taylor,29,MIN,RB,16,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Herbert Taylor,24,KAN,T,16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Craig Terrill,28,SEA,DT,16,1,0,0,0,0,0,0,0,1,10,1,2.0,21,19,2,5,5,0,
Devin Thomas,22,WAS,WR,16,1,0,0,0,0,0,1,0,0,0,0,0.0,6,3,3,0,0,0,
Reggie Torbor,27,MIA,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.5,17,12,5,1,1,0,
Jonathan Wade,24,STL,DB,16,1,1,8,0,8,3,0,0,0,0,0,0.0,23,20,3,0,0,0,
Leon Washington,26,NYJ,RB,16,1,0,0,0,0,0,0,3,4,-5,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Nate Washington,25,PIT,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Jimmy Wilkerson,27,TAM,DE,16,1,0,0,0,0,2,1,0,1,0,0,5.0,23,22,1,9,14,0,
Husain Abdullah,23,MIN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,14,6,0,0,0,
David Akers,34,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Ethan Albright,37,WAS,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Will Allen,26,TAM,DB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,20,15,5,0,1,0,
Ken Amato,31,TEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Mark Anderson,25,CHI,DE,16,0,0,0,0,0,3,0,0,1,0,0,1.0,18,10,8,2,6,0,
Brendon Ayanbadejo,32,BAL,LB,16,0,0,0,0,0,0,0,0,1,0,0,1.0,19,15,4,1,1,0,PB
Jason Baker,30,CAR,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,
Kentwan Balmer,22,SFO,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.0,7,6,1,0,0,0,
Monty Beisel,30,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,15,5,1,0,0,
Kroy Biermann,23,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,0,2.0,21,18,3,5,4,0,
Ryon Bingham,27,SDG,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.5,25,14,11,2,3,0,
David Binn,36,SDG,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Rob Bironas,30,TEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Quincy Black,24,TAM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,12,8,0,0,0,
Kevin Boothe,25,NYG,G,16,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,
Josh Brown,29,STL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Kris Brown,32,HOU,K,16,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Matt Bryant,33,TAM,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jarrett Bush,24,GNB,DB,16,0,0,0,0,0,1,0,1,0,0,0,0.0,12,11,1,0,0,0,
Calais Campbell,22,ARI,DE,16,0,0,0,0,0,1,1,1,0,0,0,0.0,29,24,5,2,1,0,
Dan Carpenter,23,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Ahmad Carroll,25,NYJ,DB,16,0,0,0,0,0,0,2,1,0,0,0,0.0,20,18,2,0,0,0,
Rock Cartwright,29,WAS,FB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0,0,0,
Chris Chamberlain,23,STL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,14,2,1,1,0,
Chris Clemons,27,PHI,DE,16,0,0,0,0,0,1,1,0,2,73,1,4.0,15,12,3,3,8,0,
Colin Cole,28,GNB,DT,16,0,0,0,0,0,4,0,0,0,0,0,0.5,30,19,11,2,3,0,
Jon Condo,27,OAK,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Sean Considine,26,PHI,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,30,23,7,1,0,0,
Jon Corto,24,BUF,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,10,10,0,0,0,0,
Blake Costanzo,24,BUF,LB,16,0,0,0,0,0,0,2,0,0,0,0,0.0,15,15,0,0,0,0,
Terry Cousin,33,CLE,DB,16,0,1,4,0,4,2,0,0,0,0,0,0.0,32,26,6,0,1,0,
Mason Crosby,24,GNB,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Torrance Daniels,27,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,0,0,0,
Kellen Davis,23,CHI,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Quintin Demps,23,PHI,DB,16,0,0,0,0,0,1,1,1,0,0,0,1.0,18,16,2,1,1,0,
John Denney,30,MIA,LS,16,0,0,0,0,0,0,0,1,0,-25,0,0.0,4,3,1,0,0,0,
Zak DeOssie,24,NYG,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,10,2,0,0,0,PB
Mike DeVito,24,NYJ,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.5,24,15,9,2,2,0,
Harry Douglas,24,ATL,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Marques Douglas,31,BAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,36,24,12,5,0,0,
Andrew Economos,26,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Ron Edwards,29,KAN,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.0,8,8,0,1,1,0,
Isaiah Ekejiuba,27,OAK,LB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,8,8,0,0,0,0,
Jeff Feagles,42,NYG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Brandon Fields,24,MIA,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ronald Fields,27,SFO,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,19,13,6,0,1,0,
Brian Finneran,32,ATL,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Nick Folk,24,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Eric Frampton,24,MIN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,11,1,0,0,0,
Nick Goings,30,CAR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,9,3,0,0,0,
Brett Goode,24,GNB,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Stephen Gostkowski,24,NWE,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,"PB,AP-1"
Robbie Gould,26,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Quentin Groves,24,JAX,LB,16,0,0,0,0,0,1,1,0,0,0,0,2.5,13,11,2,8,7,0,
Chris Hanson,32,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Jason Hanson,38,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Nick Harris,30,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Marcus Harrison,24,CHI,DT,16,0,0,0,0,0,2,0,0,0,0,0,2.0,28,24,4,6,5,0,
Jason Hatcher,26,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,1.0,17,11,6,2,5,0,
Adam Hayward,24,TAM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,11,2,0,0,0,
Craig Hentrich,37,TEN,P,16,0,0,0,0,0,0,0,1,0,-17,0,0.0,3,3,0,0,0,0,
Nathan Hodel,31,ARI,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Darren Howard,32,PHI,DE,16,0,1,8,0,8,3,1,0,1,-2,0,10.0,26,21,5,13,17,0,
Larry Izzo,34,NWE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,11,1,0,0,0,
Sebastian Janikowski,30,OAK,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Brian Jennings,32,SFO,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Charles Johnson,22,CAR,DE,16,0,0,0,0,0,7,1,0,1,0,0,6.0,25,20,5,5,10,0,
Spencer Johnson,27,BUF,DT,16,0,0,0,0,0,3,0,0,0,0,0,2.0,31,20,11,5,5,0,
Donnie Jones,28,STL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,AP-2
Jacoby Jones,24,HOU,WR,16,0,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,
Mark Jones,28,CAR,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nate Kaeding,26,SDG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Chris Kluwe,27,MIN,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,,,0,
Sam Koch,26,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Michael Koenen,26,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Jason Kyle,36,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
L.P. Ladouceur,27,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Kyle Larson,28,CIN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Lance Laury,26,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,11,2,0,0,0,
Trevor Laws,23,PHI,DT,16,0,0,0,0,0,0,0,0,1,0,0,0.0,12,11,1,1,0,0,
Mike Leach,32,DEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Shane Lechler,32,OAK,P,16,0,0,0,0,0,0,0,1,0,-8,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Greg Lewis,28,PHI,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Keith Lewis,27,SFO,DB,16,0,0,0,0,0,1,1,0,0,0,0,0.0,19,14,5,1,1,0,
Rian Lindell,31,BUF,K,16,0,0,0,0,0,0,0,0,1,0,0,0.0,4,4,0,0,0,0,
Rhys Lloyd,26,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Cullen Loeffler,27,MIN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Anthony Madison,27,PIT,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,19,17,2,0,0,0,
Patrick Mannelly,33,CHI,T,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Olindo Mare,35,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Richard Marshall,24,CAR,DB,16,0,1,11,0,11,4,0,0,0,0,0,2.0,75,68,7,4,3,0,
Chris Massey,29,STL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Brad Maynard,34,CHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jameel McClain,23,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,2.5,15,12,3,2,3,2,
Jon McGraw,29,KAN,DB,16,0,1,4,0,4,1,1,0,0,0,0,0.0,45,36,9,2,2,0,
Brian Moorman,32,BUF,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Sean Morey,32,ARI,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,17,1,0,0,0,PB
Don Muhlbach,27,DET,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Legedu Naanee,25,SDG,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,
Haruki Nakamura,22,BAL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,11,1,0,0,0,
Joe Nedney,35,SFO,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Ryan Neill,26,BUF,DE,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Stephen Nicholas,25,ATL,LB,16,0,0,0,0,0,1,0,0,0,0,0,1.0,20,16,4,1,3,0,
Donnie Nickey,28,TEN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,1,0,
Jerious Norwood,25,ATL,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,4,3,1,0,0,0,
Kassim Osgood,28,SDG,WR,16,0,0,0,0,0,0,1,0,0,0,0,0.0,17,16,1,0,0,0,
Montell Owens,24,JAX,RB,16,0,0,0,0,0,0,0,0,1,18,1,0.0,13,12,1,1,1,0,
Lonie Paxton,30,NWE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Sione Pouha,29,NYJ,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.5,23,16,7,1,1,0,
Matt Prater,24,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Neil Rackers,32,ARI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Jeff Reed,29,PIT,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Darrell Reid,26,IND,DE,16,0,0,0,0,0,0,0,0,0,0,0,2.0,30,18,12,4,2,0,
Jeff Robinson,38,SEA,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Saverio Rocca,35,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nate Salley,24,CAR,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Terdell Sands,29,OAK,DT,16,0,0,0,0,0,2,0,0,1,0,0,2.0,29,19,10,3,4,0,
Mike Schneck,31,ATL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Mike Scifres,28,SDG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Josh Scobee,26,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Trevor Scott,24,OAK,DE,16,0,0,0,0,0,0,1,0,0,0,0,5.0,24,19,5,6,6,0,
Nick Sorensen,30,CLE,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.5,26,20,6,1,1,0,
Darren Sproles,25,SDG,RB,16,0,0,0,0,0,0,0,3,1,-2,0,0.0,0,0,0,,,0,
Brad St. Louis,32,CIN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Jonathan Stewart,21,CAR,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Matt Stover,40,BAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Shaun Suisham,27,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Leigh Torrence,26,2TM,DB,16,0,0,0,0,0,4,0,0,0,0,0,0.0,25,18,7,0,0,0,
Leigh Torrence,26,WAS,DB,9,0,0,0,0,0,2,0,0,0,0,0,0.0,16,11,5,0,0,0,
Leigh Torrence,26,NOR,DB,7,0,0,0,0,0,2,0,0,0,0,0,0.0,9,7,2,0,0,0,
Matt Turk,40,HOU,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Adam Vinatieri,36,IND,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
John Wendling,25,BUF,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,0,0,0,
Dante Wesley,29,CAR,DB,16,0,0,0,0,0,3,1,0,1,12,1,0.0,9,8,1,0,0,0,
Philip Wheeler,24,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,1,0,0,
Stylez G. White,29,TAM,DE,16,0,0,0,0,0,1,1,0,0,0,0,5.0,32,25,7,,,0,
Jamar Williams,24,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,9,3,0,0,0,
Chris Wilson,26,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,1.0,13,8,5,2,1,0,
Wallace Wright,24,NYJ,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,23,20,3,1,0,0,
Ellis Wyms,29,MIN,DE,16,0,0,0,0,0,0,1,0,0,0,0,2.5,8,6,2,2,4,0,
Renaldo Wynn,34,NYG,DE,16,0,0,0,0,0,0,0,0,0,0,0,2.0,25,18,7,5,2,0,
Tom Zbikowski,23,BAL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,19,16,3,1,1,0,
Jamaal Anderson,22,ATL,LDE,15,15,0,0,0,0,3,0,0,0,0,0,2.0,27,24,3,3,4,0,
Nnamdi Asomugha,27,OAK,RCB,15,15,1,0,0,0,9,1,0,0,0,0,0.0,40,33,7,3,0,0,"PB,AP-1"
Rocky Bernard,29,SEA,RDT,15,15,0,0,0,0,1,1,0,1,0,0,4.0,55,43,12,8,9,0,
Kevin Boss,24,NYG,TE,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Mike Brown,30,CHI,FS,15,15,2,0,0,0,8,0,0,0,0,0,1.0,74,58,16,3,4,0,
Tony Brown,28,TEN,LDT,15,15,0,0,0,0,4,0,0,2,4,0,4.0,52,38,14,12,14,0,
Marc Bulger,31,STL,QB,15,15,0,0,0,0,0,0,5,1,-3,0,0.0,0,0,0,0,0,0,
Cooper Carlisle,31,OAK,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Luis Castillo,25,SDG,RDE,15,15,1,4,0,4,1,1,0,0,0,0,1.5,40,27,13,5,4,0,
Dallas Clark,29,IND,TE,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Nate Clements,29,SFO,LCB,15,15,2,13,0,13,9,1,0,0,0,0,0.0,63,56,7,4,0,0,
Barry Cofield,24,NYG,LDT,15,15,0,0,0,0,1,1,0,0,0,0,3.0,44,32,12,6,5,0,
Alge Crumpler,31,TEN,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Chartric Darby,33,DET,LDT,15,15,0,0,0,0,0,0,0,1,2,0,1.5,31,23,8,7,3,0,
Ray Edwards,23,MIN,LDE,15,15,0,0,0,0,3,1,0,0,0,0,5.0,53,34,19,12,17,0,
Rex Hadnot,26,CLE,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Tamba Hali,25,KAN,RDE/LDE,15,15,0,0,0,0,2,3,0,1,0,0,3.0,55,44,11,5,6,0,
Roman Harper,26,NOR,SS,15,15,0,0,0,0,9,1,0,0,0,0,0.0,89,82,7,4,1,0,
James Harrison,30,PIT,ROLB,15,15,1,33,0,33,3,7,1,0,-18,0,16.0,101,67,34,16,19,1,"PB,AP-1,AP MVP-4,AP DPoY-1"
Marvin Harrison,36,IND,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Santonio Holmes,24,PIT,WR,15,15,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,
T.J. Houshmandzadeh,31,CIN,WR,15,15,0,0,0,0,0,0,0,1,-3,0,0.0,0,0,0,0,0,0,
Chris Hovan,30,TAM,LDT,15,15,0,0,0,0,1,0,0,0,0,0,1.0,43,36,7,4,5,0,
Damione Lewis,30,CAR,RDT,15,15,0,0,0,0,4,1,0,1,0,0,3.5,43,33,10,5,4,0,
Marshawn Lynch,22,BUF,RB,15,15,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,PB
Brandon Marshall,24,DEN,WR,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,PB
Kevin Mawae,37,TEN,C,15,15,0,0,0,0,0,0,1,1,-1,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Rob Meier,31,JAX,RDT,15,15,0,0,0,0,0,0,0,0,0,0,2.0,30,26,4,6,5,0,
Lawyer Milloy,35,ATL,SS,15,15,1,38,0,38,5,1,0,0,0,0,0.0,92,76,16,1,2,0,
Rudy Niswanger,26,KAN,C,15,15,0,0,0,0,0,0,1,0,-7,0,0.0,0,0,0,,,0,
Kyle Orton,26,CHI,QB,15,15,0,0,0,0,0,0,6,1,-13,0,0.0,0,0,0,0,0,0,
Antonio Pierce,30,NYG,MLB,15,15,0,0,0,0,2,2,0,0,0,0,1.5,95,72,23,5,1,0,
Brodney Pool,24,CLE,FS,15,15,3,45,0,24,6,1,0,1,0,0,1.0,65,60,5,4,1,0,
Dewayne Robertson,27,DEN,LDT,15,15,0,0,0,0,0,0,0,0,0,0,1.5,22,18,4,0,4,0,
Aaron Ross,26,NYG,LCB,15,15,3,58,1,50,8,0,0,0,0,0,0.0,52,46,6,4,1,0,
Eddie Royal,22,DEN,WR,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
JaMarcus Russell,23,OAK,QB,15,15,0,0,0,0,0,0,12,2,0,0,0.0,0,0,0,0,0,0,
Asante Samuel,27,PHI,LCB,15,15,4,64,1,50,24,0,0,0,0,0,0.0,36,32,4,0,0,0,PB
Arron Sears,24,TAM,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Richard Seymour,29,NWE,RDE,15,15,0,0,0,0,1,0,0,1,0,0,8.0,51,34,17,11,17,0,
Kevin Shaffer,28,CLE,RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Lofa Tatupu,26,SEA,MLB,15,15,1,16,0,16,4,1,0,0,0,0,0.0,94,69,25,3,4,0,
David Thornton,30,TEN,LLB,15,15,0,0,0,0,6,2,0,0,0,0,0.0,78,60,18,6,2,0,
Charles Tillman,27,CHI,LCB,15,15,3,52,1,26,17,4,0,0,0,0,0.0,93,81,12,1,1,0,
LaMarr Woodley,24,PIT,LOLB,15,15,1,6,0,6,2,2,0,4,9,1,11.5,60,41,19,16,17,0,
James Butler,26,NYG,SS,15,14,3,62,0,47,7,0,1,1,0,0,0.0,68,54,14,3,1,0,
Dwight Freeney,28,IND,RDE,15,14,0,0,0,0,0,4,0,0,0,0,10.5,28,24,4,12,20,0,PB
Jovan Haye,26,TAM,RDT,15,14,0,0,0,0,1,0,0,0,0,0,0.0,33,25,8,2,1,0,
Roderick Hood,27,ARI,LCB,15,14,1,0,0,0,14,1,0,0,0,0,0.0,40,39,1,0,0,0,
Grady Jackson,35,ATL,RDT,15,14,0,0,0,0,1,0,0,0,0,0,2.0,28,23,5,6,2,0,
Chris Johnson,23,TEN,RB,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP MVP-7,AP ORoY-2"
Travis Johnson,26,HOU,LDT,15,14,0,0,0,0,2,0,0,0,0,0,1.0,30,25,5,3,5,0,
Adrian Wilson,29,ARI,SS,15,14,2,37,0,28,5,2,0,0,0,0,2.5,74,60,14,7,6,0,"PB,AP-2"
Marion Barber III,25,DAL,RB,15,13,0,0,0,0,0,0,7,1,0,0,0.0,0,0,0,0,0,0,
Channing Crowder,25,MIA,LILB,15,13,0,0,0,0,6,1,0,1,11,0,0.0,113,92,21,6,4,0,
Donnie Avery,24,STL,WR,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Duke Preston,26,BUF,C,15,11,0,0,0,0,0,0,1,2,-2,0,0.0,0,0,0,0,0,0,
John Thornton,32,CIN,RDT,15,11,0,0,0,0,2,0,0,0,0,0,3.0,30,24,6,4,8,0,
Ebenezer Ekuban,32,DEN,LDE,15,10,0,0,0,0,0,0,0,1,0,0,5.0,38,29,9,7,7,0,
Morlon Greenwood,30,HOU,RLB,15,10,0,0,0,0,1,0,0,0,0,0,0.0,45,31,14,3,0,0,
Julius Jones,27,SEA,RB,15,10,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Mike Peterson,32,JAX,MLB,15,10,0,0,0,0,0,0,0,0,0,0,1.0,84,70,14,1,3,0,
Melvin Bullitt,24,IND,SS,15,9,4,7,0,3,9,1,0,0,0,0,0.0,72,59,13,3,1,0,
Adam Carriker,24,STL,RDT,15,9,0,0,0,0,0,0,0,1,0,0,0.0,23,22,1,4,5,0,
Michael Clayton,26,TAM,WR,15,9,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Ray McDonald,24,SFO,LDE,15,9,0,0,0,0,5,0,0,0,0,0,1.0,27,20,7,2,3,0,
Drayton Florence,28,JAX,RCB,15,8,0,0,0,0,3,1,0,2,36,0,0.0,37,33,4,1,0,0,
DeAngelo Hall,25,2TM,LCB,15,12,5,37,0,21,21,0,0,2,13,0,0.5,74,63,11,1,1,0,
DeAngelo Hall,25,OAK,LCB,8,8,3,31,0,21,13,0,0,1,0,0,0.5,49,43,6,0,1,0,
DeAngelo Hall,25,WAS,DB,7,4,2,6,0,4,8,0,0,1,13,0,0.0,25,20,5,1,0,0,
Devin Hester,26,CHI,WR,15,8,0,0,0,0,0,0,5,2,0,0,0.0,1,1,0,0,0,0,
Chris Johnson,29,OAK,CB,15,7,3,68,0,44,12,1,0,0,0,0,0.0,34,32,2,4,0,0,
Jamey Richard,24,IND,C/LG,15,7,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,
Robert Royal,29,BUF,TE,15,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Roy Williams,27,2TM,WR,15,11,0,0,0,0,0,0,0,1,6,0,0.0,1,1,0,0,0,0,
Roy Williams,27,DET,WR,5,4,0,0,0,0,0,0,0,1,6,0,0.0,0,0,0,0,0,0,
Roy Williams,27,DAL,WR,10,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,,,0,
