Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Deonte Thompson,2TM,28,WR,16,10,,2.0,,,,,,2.0,,,0.0,,,,,,12,0.8
Levine Toilolo,ATL,26,TE,15,12,,1.0,,,1.0,,,2.0,,,,,,,,,12,0.8
Terrance West,BAL,26,RB,5,4,2.0,,,,,,,2.0,,,,,,,,,12,2.4
Jarius Wright,MIN,28,WR,16,0,,2.0,,,,,,2.0,,,,,,,,,12,0.8
T.J. Yeldon,JAX,24,RB,10,0,2.0,,,,,,,2.0,,,,,,,,,12,1.2
Sam Ficken,LAR,25,K,2,0,,,,,,,,,,,,4.0,5.0,2.0,3.0,,10,5.0
Caleb Sturgis,PHI,28,K,1,0,,,,,,,,,,,,1.0,2.0,3.0,3.0,,10,10.0
Ryan Griffin,HOU,27,TE,7,6,,1.0,,,,,,1.0,1.0,,,,,,,,8,1.1
T.J. Jones,DET,25,WR,14,6,,1.0,,,,,,1.0,1.0,,,,,,,,8,0.6
Bobby Wagner*+,SEA,27,MLB,16,16,,,,,1.0,,,1.0,,,,,,,,1.0,8,0.5
Dwayne Allen,NWE,27,TE,16,8,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Adrian Amos,CHI,24,SS,13,10,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Stephen Anderson,HOU,24,TE,15,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Zaire Anderson,DEN,25,LB,16,2,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Cameron Artis-Payne,CAR,27,RB,13,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Tavon Austin,LAR,27,WR,16,9,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Kenjon Barner,PHI,28,RB,13,1,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Derek Barnett,PHI,21,DE,15,0,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Josh Bellamy,CHI,28,WR,15,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Nick Bellore,DET,28,LB,13,2,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Justin Bethel,ARI,27,RCB,16,6,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Kapri Bibbs,WAS,24,RB,3,0,,1.0,,,,,,1.0,,,,,,,,,6,2.0
Alfred Blue,HOU,26,RB,11,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Devontae Booker,DEN,25,RB,13,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Nigel Bradham,PHI,28,RLB,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Bashaud Breeland,WAS,25,LCB,15,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Bryce Callahan,CHI,26,DB,12,6,,,1.0,,,,,1.0,,,,,,,,,6,0.5
Calais Campbell*+,JAX,31,RDE,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Chris Carson,SEA,23,RB,4,3,,1.0,,,,,,1.0,,,,,,,,,6,1.5
Brent Celek,PHI,32,TE,16,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jamaal Charles,DEN,31,RB,14,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Anthony Chickillo,PIT,25,DE,16,2,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Barry Church,JAX,29,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Kaelin Clay,2TM,25,WR,13,2,,,1.0,,,,,1.0,,,0.0,,,,,,6,0.5
Adrian Clayborn,ATL,29,DE,16,2,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Jadeveon Clowney*,HOU,24,ROLB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Dylan Cole,HOU,23,LB,12,1,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Pharoh Cooper*+,LAR,22,WR,16,1,,,,1.0,,,,1.0,,,,,,,,,6,0.4
Blake Countess,LAR,24,DB,16,1,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Fletcher Cox*,PHI,27,RDT,14,14,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Lavonte David,TAM,27,RLB,13,13,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Eric Decker,TEN,30,WR,16,8,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Darqueze Dennard,CIN,26,DB,16,6,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Seth Devalve,CLE,24,TE,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Ed Dickson,CAR,30,TE,16,12,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Lance Dunbar,LAR,27,RB,4,0,1.0,,,,,,,1.0,,,,,,,,,6,1.5
Carlos Dunlap,CIN,28,LDE,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Trey Edmunds,NOR,23,RB,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Andre Ellington,2TM,28,RB,12,2,1.0,,,,,,,1.0,,,0.0,,,,,,6,0.5
Alex Erickson,CIN,25,WR,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
David Fales,MIA,27,QB,2,0,1.0,,,,,,,1.0,,,,,,,,,6,3.0
Anthony Fasano,MIA,33,TE,16,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Joe Flacco,BAL,32,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Dante Fowler,JAX,23,DE,16,0,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Jalston Fowler,TEN,27,RB,10,1,1.0,,,,,,,1.0,,,,,,,,,6,0.6
Taylor Gabriel,ATL,26,WR,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Wayne Gallman,NYG,23,RB,13,1,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jimmy Garoppolo,SFO,26,QB,6,5,1.0,,,,,,,1.0,,,,,,,,,6,1.0
Chris Godwin,TAM,21,WR,16,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jared Goff*,LAR,23,QB,15,15,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Josh Gordon,CLE,26,WR,5,5,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Brandon Graham,PHI,29,RDE,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Virgil Green,DEN,29,TE,16,16,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Xavier Grimble,PIT,25,TE,15,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Marvin Hall,ATL,24,WR,8,0,,1.0,,,,,,1.0,,,,,,,,,6,0.8
C.J. Ham,MIN,24,RB,16,1,1.0,,,,,,,1.0,,,,,,,,,6,0.4
James Hanna,DAL,28,TE,16,8,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Justin Hardee,NOR,23,WR,14,0,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Demetrius Harris,KAN,26,TE,16,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Maurice Harris,WAS,25,WR,6,0,,1.0,,,,,,1.0,,,,,,,,,6,1.0
D.J. Hayden,DET,27,DB,16,1,,,,,1.0,,,1.0,,,,,,,,,6,0.4
De'Angelo Henderson,DEN,25,RB,5,0,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Darrius Heyward-Bey,PIT,30,WR,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Tyler Higbee,LAR,24,TE,16,16,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Josh Hill,NOR,27,TE,16,11,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Mack Hollins,PHI,24,WR,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Michael Hoomanawanui,NOR,29,TE,14,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Justin Houston,KAN,28,LOLB,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Lamarr Houston,2TM,30,DE,10,1,,,,,1.0,,,1.0,,,0.0,,,,,,6,0.6
Xavien Howard,MIA,24,RCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Brian Hoyer,2TM,32,QB,11,6,1.0,,,,,,,1.0,,,0.0,,,,,,6,0.5
Adam Humphries,TAM,24,WR,16,3,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Justin Hunter,PIT,26,WR,7,1,,1.0,,,,,,1.0,,,,,,,,,6,0.9
Melvin Ingram*,LAC,28,RDE,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Dontrelle Inman,2TM,28,WR,12,7,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.5
Myles Jack,JAX,22,RLB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
William Jackson III,CIN,25,DB,15,5,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Andy Janovich,DEN,24,RB,16,4,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Dontae Johnson,SFO,26,RCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Isaiah Johnson,TAM,25,DB,4,0,,,,,1.0,,,1.0,,,,,,,,,6,1.5
Trumaine Johnson,LAR,27,LCB,16,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Byron Jones,DAL,25,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Cameron Jordan*+,NOR,28,LDE,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Johnathan Joseph,HOU,33,LCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Lamarcus Joyner,LAR,27,FS,12,12,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Kyle Juszczyk*,SFO,26,FB,14,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Case Keenum,MIN,29,QB,15,14,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Eric Kendricks,MIN,25,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Lance Kendricks,GNB,29,TE,16,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jeremy Kerley,NYJ,29,WR,8,2,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Ryan Kerrigan*,WAS,29,ROLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Miles Killebrew,DET,24,DB,16,3,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Desmond King,LAC,23,DB,16,4,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Luke Kuechly*+,CAR,26,MLB,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Marshon Lattimore*,NOR,21,RCB,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Nevin Lawson,DET,26,RCB,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Tommylee Lewis,NOR,25,WR,15,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Zach Line,NOR,27,RB,12,4,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Dean Lowry,GNB,23,LDE,16,11,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Josh Malone,CIN,21,WR,11,7,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Eli Manning,NYG,36,QB,15,15,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Brandon Marshall,DEN,28,LILB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Jordan Matthews,BUF,25,WR,10,7,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Vince Mayle,BAL,26,WR,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Robert McClain,TAM,29,CB,14,9,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jason McCourty,CLE,30,LCB,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Vance McDonald,PIT,27,TE,10,7,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Matt Milano,BUF,23,RLB,16,5,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Braxton Miller,HOU,25,WR,11,3,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jalen Mills,PHI,23,LCB,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
David Morgan,MIN,24,TE,15,6,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Alfred Morris,DAL,29,RB,14,5,1.0,,,,,,,1.0,,,,,,,,,6,0.4
C.J. Mosley*,BAL,25,LILB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Louis Murphy,SFO,30,WR,7,7,,1.0,,,,,,1.0,,,,,,,,,6,0.9
Yannick Ngakoue*,JAX,22,LDE,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Troy Niklas,ARI,25,TE,15,11,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Robert Nkemdiche,ARI,23,DT,12,0,,,,,1.0,,,1.0,,,,,,,,,6,0.5
James O'Shaughnessy,JAX,25,TE,16,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Alec Ogletree,LAR,26,RILB,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jamize Olawale,OAK,28,FB,12,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Greg Olsen,CAR,32,TE,7,7,,1.0,,,,,,1.0,,,,,,,,,6,0.9
Brock Osweiler,DEN,27,QB,6,4,1.0,,,,,,,1.0,,,,,,,,,6,1.0
DeVante Parker,MIA,24,WR,13,12,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Marcus Peters,KAN,24,LCB,14,14,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Jordan Poyer,BUF,26,FS,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Terrelle Pryor,WAS,28,WR,9,2,,1.0,,,,,,1.0,,,,,,,,,6,0.7
Glover Quin,DET,31,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Bobby Rainey,BAL,30,RB,4,0,,,,1.0,,,,1.0,,,,,,,,,6,1.5
Damarious Randall,GNB,25,RCB/LCB,14,12,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Josh Reynolds,LAR,22,WR,16,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Stevan Ridley,PIT,28,RB,2,1,1.0,,,,,,,1.0,,,,,,,,,6,3.0
Seth Roberts,OAK,26,WR,15,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
A'Shawn Robinson,DET,22,LDT,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jacquizz Rodgers,TAM,27,RB,16,4,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Richard Rodgers,GNB,25,TE,15,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Chester Rogers,IND,23,WR,11,4,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Eli Rogers,PIT,25,WR,14,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Hunter Sharp,2TM,23,WR,3,1,,1.0,,,,,,1.0,,,0.0,,,,,,6,2.0
Russell Shepard,CAR,27,WR,15,3,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Anthony Sherman,KAN,29,RB,16,3,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Trevor Siemian,DEN,26,QB,11,10,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Justin Simmons,DEN,24,SS,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
John Simon,IND,27,LOLB,9,9,,,,,,1.0,,1.0,,,,,,,,,6,0.7
Charles Sims,TAM,27,RB,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Dion Sims,CHI,26,TE,14,14,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Wendell Smallwood,PHI,23,RB,8,3,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Alex Smith*,KAN,33,QB,15,15,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Jeremy Sprinkle,WAS,23,TE,11,5,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Luke Stocker,2TM,29,TE,12,6,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.5
Jaelen Strong,2TM,23,WR,2,0,,1.0,,,,,,1.0,,,0.0,,,,,,6,3.0
Phillip Supernaw,TEN,27,TE,16,3,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Ryan Switzer,DAL,23,WR,16,0,,,1.0,,,,,1.0,,,,,,,,,6,0.4
Aqib Talib*,DEN,31,LCB,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Brandon Tate,BUF,30,WR,13,1,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Adarius Taylor,TAM,27,LLB,14,4,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Taywan Taylor,TEN,22,WR,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Earl Thomas*,SEA,28,FS,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Logan Thomas,BUF,26,TE,12,2,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Mike Tolbert,BUF,32,RB,12,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Eric Tomlinson,NYJ,25,TE,14,12,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Korey Toomer,LAC,29,MLB,15,8,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Desmond Trufant,ATL,27,RCB,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Robert Turbin,IND,28,RB,6,1,1.0,,,,,,,1.0,,,,,,,,,6,1.0
C.J. Uzomah,CIN,24,TE,14,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Kenny Vaccaro,NOR,26,SS,12,12,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Nick Vannett,SEA,24,TE,15,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Eric Weddle*,BAL,32,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Dede Westbrook,JAX,24,WR,7,5,,1.0,,,,,,1.0,,,,,,,,,6,0.9
Leonard Wester,TAM,24,T,8,0,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Tre'Davious White,BUF,22,LCB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Fozzy Whittaker,CAR,28,RB,12,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Brandon Williams,BAL,28,LDE,12,12,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Damien Williams,MIA,25,RB,11,4,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Kerwynn Williams,ARI,26,RB,16,6,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Kyle Williams,BUF,34,LDT,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Maxx Williams,BAL,23,TE,11,8,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Bobo Wilson,TAM,22,WR,3,1,,1.0,,,,,,1.0,,,,,,,,,6,2.0
Ramik Wilson,KAN,25,LB,8,4,,,,,1.0,,,1.0,,,,,,,,,6,0.8
Jameis Winston,TAM,23,QB,13,13,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Wesley Woodyard,TEN,31,LILB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Kendall Wright,CHI,28,WR,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Zach Zenner,DET,26,RB,8,0,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Blake Bell,MIN,26,TE,13,3,,,,,,,,,1.0,,,,,,,,2,0.2
Nick Boyle,BAL,24,TE,15,11,,,,,,,,,1.0,,,,,,,,2,0.1
Kam Chancellor,SEA,29,SS,9,9,,,,,,,,,,,,,,,,1.0,2,0.2
Aaron Colvin,JAX,26,RLB,16,5,,,,,,,,,1.0,,1.0,,,,,,2,0.1
Leonard Floyd,CHI,25,ROLB,10,10,,,,,,,,,,,,,,,,1.0,2,0.2
Morgan Fox,LAR,23,DB,16,1,,,,,,,,,,,,,,,,1.0,2,0.1
Nate Hairston,IND,23,DB,14,4,,,,,,,,,,,,,,,,1.0,2,0.1
Jeff Heath,DAL,26,SS,15,15,,,,,,,,,,,,2.0,3.0,,,,2,0.1
Brandon King,NWE,24,DB,13,0,,,,,,,,,,,,,,,,1.0,2,0.2
Ben Koyack,JAX,24,TE,16,3,,,,,,,,,1.0,,,,,,,,2,0.1
Eric Lee,NWE,23,LB,6,5,,,,,,,,,,,,,,,,1.0,2,0.3
Senorise Perry,MIA,26,RB,16,0,,,,,,,,,,,,,,,,1.0,2,0.1
Hassan Ridgeway,IND,23,DT,13,1,,,,,,,,,,,,,,,,1.0,2,0.2
Matthew Stafford,DET,29,QB,16,16,,,,,,,,,1.0,,,,,,,,2,0.1
Drew Kaser,LAC,24,P,16,0,,,,,,,,,,,,1.0,3.0,,,,1,0.1
Marshall Koehn,CIN,25,K,1,0,,,,,,,,,,,,1.0,1.0,,,,1,1.0
