Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Marquez Valdes-Scantling,25.0,GNB,16.0,10.0,56.0,26.0,452.0,17.4,2.0,14.0,32.1,74.0,1.6,28.3,46.4,8.1,0.0,
Pharoh Cooper,24.0,ARI,12.0,1.0,33.0,25.0,243.0,9.7,1.0,10.0,54.5,28.0,2.1,20.3,75.8,7.4,0.0,
Josh Hill,29.0,NOR,16.0,11.0,35.0,25.0,226.0,9.0,3.0,13.0,48.6,29.0,1.6,14.1,71.4,6.5,0.0,
Dion Lewis,29.0,TEN,16.0,1.0,32.0,25.0,164.0,6.6,1.0,7.0,31.3,24.0,1.6,10.3,78.1,5.1,1.0,
David Montgomery,22.0,CHI,16.0,8.0,35.0,25.0,185.0,7.4,1.0,7.0,42.9,30.0,1.6,11.6,71.4,5.3,2.0,
Tajae Sharpe,25.0,TEN,15.0,6.0,35.0,25.0,329.0,13.2,4.0,20.0,62.9,47.0,1.7,21.9,71.4,9.4,0.0,
Keelan Cole,26.0,JAX,16.0,1.0,35.0,24.0,361.0,15.0,3.0,19.0,60.0,55.0,1.5,22.6,68.6,10.3,0.0,
Ty Johnson,22.0,DET,16.0,1.0,31.0,24.0,109.0,4.5,0.0,4.0,32.3,13.0,1.5,6.8,77.4,3.5,1.0,
Cody Latimer,27.0,NYG,15.0,10.0,42.0,24.0,300.0,12.5,2.0,19.0,50.0,43.0,1.6,20.0,57.1,7.1,0.0,
Boston Scott,24.0,PHI,11.0,2.0,26.0,24.0,204.0,8.5,0.0,10.0,61.5,39.0,2.2,18.5,92.3,7.8,4.0,
Will Dissly,23.0,SEA,6.0,6.0,27.0,23.0,262.0,11.4,4.0,14.0,66.7,38.0,3.8,43.7,85.2,9.7,1.0,
Isaiah Ford,23.0,MIA,8.0,0.0,35.0,23.0,244.0,10.6,0.0,16.0,57.1,28.0,2.9,30.5,65.7,7.0,0.0,
Bennie Fowler,28.0,NYG,8.0,2.0,36.0,23.0,193.0,8.4,0.0,12.0,55.6,17.0,2.9,24.1,63.9,5.4,0.0,
Patrick Laird,24.0,MIA,15.0,4.0,30.0,23.0,204.0,8.9,0.0,13.0,50.0,21.0,1.5,13.6,76.7,6.8,0.0,
Keke Coutee,22.0,HOU,9.0,4.0,36.0,22.0,254.0,11.5,0.0,10.0,52.8,51.0,2.4,28.2,61.1,7.1,1.0,
Tevin Coleman,26.0,SFO,14.0,11.0,30.0,21.0,180.0,8.6,1.0,9.0,43.3,37.0,1.5,12.9,70.0,6.0,0.0,
KeeSean Johnson,23.0,ARI,10.0,4.0,42.0,21.0,187.0,8.9,1.0,10.0,38.1,31.0,2.1,18.7,50.0,4.5,1.0,
Foster Moreau,22.0,OAK,13.0,7.0,25.0,21.0,174.0,8.3,5.0,14.0,68.0,23.0,1.6,13.4,84.0,7.0,0.0,
Josh Reynolds,24.0,LAR,16.0,2.0,43.0,21.0,326.0,15.5,1.0,15.0,41.9,31.0,1.3,20.4,48.8,7.6,0.0,
Seth Roberts,28.0,BAL,16.0,0.0,35.0,21.0,271.0,12.9,2.0,18.0,57.1,33.0,1.3,16.9,60.0,7.7,0.0,
Delanie Walker,35.0,TEN,7.0,4.0,31.0,21.0,215.0,10.2,2.0,11.0,38.7,29.0,3.0,30.7,67.7,6.9,1.0,
Josh Jacobs,21.0,OAK,13.0,13.0,27.0,20.0,166.0,8.3,0.0,8.0,51.9,28.0,1.5,12.8,74.1,6.1,1.0,AP ORoY-2
Kyle Juszczyk,28.0,SFO,12.0,12.0,24.0,20.0,239.0,12.0,1.0,11.0,70.8,49.0,1.7,19.9,83.3,10.0,0.0,PB
Matt Breida,24.0,SFO,13.0,5.0,22.0,19.0,120.0,6.3,1.0,6.0,45.5,17.0,1.5,9.2,86.4,5.5,2.0,
Jakeem Grant,27.0,MIA,10.0,2.0,33.0,19.0,164.0,8.6,0.0,9.0,45.5,18.0,1.9,16.4,57.6,5.0,2.0,
Justin Hardy,28.0,ATL,16.0,1.0,26.0,19.0,195.0,10.3,0.0,9.0,57.7,23.0,1.2,12.2,73.1,7.5,0.0,
Taysom Hill,29.0,NOR,16.0,5.0,22.0,19.0,234.0,12.3,6.0,14.0,72.7,45.0,1.2,14.6,86.4,10.6,0.0,
Parris Campbell,22.0,IND,7.0,3.0,24.0,18.0,127.0,7.1,1.0,6.0,29.2,27.0,2.6,18.1,75.0,5.3,3.0,
Charles Clay,30.0,ARI,15.0,10.0,24.0,18.0,237.0,13.2,1.0,12.0,54.2,47.0,1.2,15.8,75.0,9.9,0.0,
Rhett Ellison,31.0,NYG,10.0,7.0,28.0,18.0,167.0,9.3,1.0,4.0,28.6,31.0,1.8,16.7,64.3,6.0,0.0,
Derrick Henry,25.0,TEN,15.0,15.0,24.0,18.0,206.0,11.4,2.0,4.0,50.0,75.0,1.2,13.7,75.0,8.6,5.0,"PB,AP-2"
Tre'Quan Smith,23.0,NOR,11.0,6.0,25.0,18.0,234.0,13.0,5.0,17.0,72.0,32.0,1.6,21.3,72.0,9.4,0.0,
Javon Wims,25.0,CHI,16.0,6.0,39.0,18.0,186.0,10.3,1.0,9.0,35.9,37.0,1.1,11.6,46.2,4.8,0.0,
C.J. Ham,26.0,MIN,16.0,7.0,26.0,17.0,149.0,8.8,1.0,6.0,46.2,36.0,1.1,9.3,65.4,5.7,1.0,PB
Marcus Johnson,25.0,IND,8.0,6.0,33.0,17.0,277.0,16.3,2.0,12.0,42.4,50.0,2.1,34.6,51.5,8.4,0.0,
David Moore,24.0,SEA,14.0,1.0,34.0,17.0,301.0,17.7,2.0,14.0,50.0,60.0,1.2,21.5,50.0,8.9,2.0,
Adrian Peterson,34.0,WAS,15.0,15.0,23.0,17.0,142.0,8.4,0.0,7.0,47.8,22.0,1.1,9.5,73.9,6.2,3.0,
Vyncint Smith,23.0,NYJ,13.0,4.0,31.0,17.0,225.0,13.2,0.0,11.0,45.2,37.0,1.3,17.3,54.8,7.3,1.0,
Ben Watson,39.0,NWE,10.0,8.0,24.0,17.0,173.0,10.2,0.0,9.0,54.2,26.0,1.7,17.3,70.8,7.2,0.0,
Nick Vannett,26.0,2TM,16.0,7.0,22.0,17.0,166.0,9.8,0.0,5.0,54.5,18.0,1.1,10.4,77.3,7.5,0.0,
Peyton Barber,25.0,TAM,16.0,7.0,24.0,16.0,115.0,7.2,1.0,4.0,41.7,16.0,1.0,7.2,66.7,4.8,1.0,
Jaron Brown,29.0,SEA,14.0,4.0,28.0,16.0,220.0,13.8,2.0,10.0,57.1,48.0,1.1,15.7,57.1,7.9,1.0,
Jesse James,25.0,DET,16.0,11.0,27.0,16.0,142.0,8.9,0.0,8.0,48.1,23.0,1.0,8.9,59.3,5.3,0.0,
Tim Patrick,26.0,DEN,8.0,2.0,31.0,16.0,218.0,13.6,0.0,14.0,48.4,38.0,2.0,27.3,51.6,7.0,0.0,
Chester Rogers,25.0,IND,12.0,6.0,28.0,16.0,179.0,11.2,2.0,11.0,42.9,27.0,1.3,14.9,57.1,6.4,2.0,
Ian Thomas,23.0,CAR,16.0,3.0,30.0,16.0,136.0,8.5,1.0,10.0,43.3,19.0,1.0,8.5,53.3,4.5,0.0,
Logan Thomas,28.0,DET,16.0,3.0,28.0,16.0,173.0,10.8,1.0,10.0,42.9,17.0,1.0,10.8,57.1,6.2,0.0,
Ameer Abdullah,26.0,MIN,16.0,0.0,21.0,15.0,88.0,5.9,1.0,5.0,47.6,16.0,0.9,5.5,71.4,4.2,1.0,
Ross Dwelley,24.0,SFO,16.0,6.0,22.0,15.0,91.0,6.1,2.0,8.0,45.5,25.0,0.9,5.7,68.2,4.1,0.0,
Demetrius Harris,28.0,CLE,15.0,6.0,27.0,15.0,149.0,9.9,3.0,10.0,40.7,23.0,1.0,9.9,55.6,5.5,0.0,
Marcedes Lewis,35.0,GNB,16.0,11.0,19.0,15.0,156.0,10.4,1.0,8.0,57.9,25.0,0.9,9.8,78.9,8.2,0.0,
Tony Pollard,22.0,DAL,15.0,0.0,20.0,15.0,107.0,7.1,1.0,4.0,40.0,21.0,1.0,7.1,75.0,5.4,1.0,
Malik Turner,23.0,SEA,15.0,3.0,22.0,15.0,245.0,16.3,1.0,10.0,59.1,33.0,1.0,16.3,68.2,11.1,0.0,
Mark Walton,22.0,MIA,7.0,4.0,21.0,15.0,89.0,5.9,0.0,3.0,33.3,18.0,2.1,12.7,71.4,4.2,1.0,
Justin Watson,24.0,TAM,16.0,2.0,26.0,15.0,159.0,10.6,2.0,10.0,57.7,17.0,0.9,9.9,57.7,6.1,0.0,
Darrel Williams,24.0,KAN,12.0,0.0,19.0,15.0,167.0,11.1,1.0,7.0,52.6,52.0,1.3,13.9,78.9,8.8,1.0,
Maxx Williams,25.0,ARI,16.0,10.0,19.0,15.0,202.0,13.5,1.0,11.0,57.9,28.0,0.9,12.6,78.9,10.6,0.0,
Ryquell Armstead,23.0,JAX,16.0,1.0,24.0,14.0,144.0,10.3,2.0,9.0,54.2,31.0,0.9,9.0,58.3,6.0,0.0,
Kalen Ballage,24.0,MIA,12.0,6.0,24.0,14.0,63.0,4.5,0.0,4.0,20.8,13.0,1.2,5.3,58.3,2.6,0.0,
Trey Burton,28.0,CHI,8.0,5.0,24.0,14.0,84.0,6.0,0.0,5.0,37.5,16.0,1.8,10.5,58.3,3.5,0.0,
Anthony Firkser,24.0,TEN,15.0,1.0,24.0,14.0,204.0,14.6,1.0,9.0,41.7,39.0,0.9,13.6,58.3,8.5,0.0,
Jeff Heuerman,27.0,DEN,14.0,11.0,20.0,14.0,114.0,8.1,1.0,9.0,60.0,26.0,1.0,8.1,70.0,5.7,0.0,
Marlon Mack,23.0,IND,14.0,12.0,17.0,14.0,82.0,5.9,0.0,2.0,47.1,14.0,1.0,5.9,82.4,4.8,0.0,
Raheem Mostert,27.0,SFO,16.0,0.0,22.0,14.0,180.0,12.9,2.0,6.0,40.9,39.0,0.9,11.3,63.6,8.2,2.0,
James O'Shaughnessy,27.0,JAX,5.0,5.0,20.0,14.0,153.0,10.9,2.0,7.0,60.0,35.0,2.8,30.6,70.0,7.7,0.0,
Ricky Seals-Jones,24.0,CLE,14.0,3.0,22.0,14.0,229.0,16.4,4.0,10.0,54.5,59.0,1.0,16.4,63.6,10.4,1.0,
Tavon Austin,29.0,DAL,14.0,0.0,24.0,13.0,177.0,13.6,1.0,8.0,45.8,59.0,0.9,12.6,54.2,7.4,1.0,
Miles Boykin,23.0,BAL,16.0,11.0,22.0,13.0,198.0,15.2,3.0,10.0,59.1,50.0,0.8,12.4,59.1,9.0,0.0,
Derek Carrier,29.0,OAK,16.0,4.0,19.0,13.0,108.0,8.3,1.0,4.0,47.4,25.0,0.8,6.8,68.4,5.7,0.0,
Frank Gore,36.0,BUF,16.0,8.0,16.0,13.0,100.0,7.7,0.0,5.0,50.0,18.0,0.8,6.3,81.3,6.3,0.0,
Matt LaCosse,27.0,NWE,11.0,8.0,19.0,13.0,131.0,10.1,1.0,6.0,52.6,24.0,1.2,11.9,68.4,6.9,0.0,
Scott Miller,22.0,TAM,10.0,2.0,26.0,13.0,200.0,15.4,1.0,5.0,34.6,48.0,1.3,20.0,50.0,7.7,0.0,
Ty Montgomery,26.0,NYJ,16.0,2.0,17.0,13.0,90.0,6.9,0.0,3.0,41.2,21.0,0.8,5.6,76.5,5.3,0.0,
Geoff Swaim,26.0,JAX,6.0,2.0,17.0,13.0,65.0,5.0,0.0,1.0,23.5,9.0,2.2,10.8,76.5,3.8,0.0,
T.J. Yeldon,26.0,BUF,6.0,0.0,15.0,13.0,124.0,9.5,0.0,6.0,53.3,23.0,2.2,20.7,86.7,8.3,1.0,
Nick O'Leary,27.0,2TM,12.0,5.0,18.0,13.0,109.0,8.4,1.0,4.0,55.6,19.0,1.1,9.1,72.2,6.1,1.0,
Seth Devalve,26.0,JAX,12.0,6.0,18.0,12.0,140.0,11.7,0.0,7.0,55.6,20.0,1.0,11.7,66.7,7.8,0.0,
Chase Edmonds,23.0,ARI,13.0,2.0,21.0,12.0,105.0,8.8,1.0,5.0,42.9,31.0,0.9,8.1,57.1,5.0,0.0,
Marquise Goodwin,29.0,SFO,9.0,6.0,21.0,12.0,186.0,15.5,1.0,10.0,57.1,38.0,1.3,20.7,57.1,8.9,0.0,
N'Keal Harry,22.0,NWE,7.0,5.0,24.0,12.0,105.0,8.8,2.0,7.0,41.7,18.0,1.7,15.0,50.0,4.4,0.0,
Dontrell Hilliard,24.0,CLE,14.0,0.0,15.0,12.0,92.0,7.7,0.0,4.0,40.0,19.0,0.9,6.6,80.0,6.1,2.0,
Jake Kumerow,27.0,GNB,14.0,4.0,21.0,12.0,219.0,18.3,1.0,8.0,52.4,49.0,0.9,15.6,57.1,10.4,0.0,
Sony Michel,24.0,NWE,16.0,14.0,20.0,12.0,94.0,7.8,0.0,7.0,40.0,19.0,0.8,5.9,60.0,4.7,2.0,
Byron Pringle,26.0,KAN,16.0,0.0,16.0,12.0,170.0,14.2,1.0,7.0,62.5,28.0,0.8,10.6,75.0,10.6,0.0,
Damion Ratley,24.0,CLE,13.0,3.0,24.0,12.0,200.0,16.7,1.0,11.0,50.0,46.0,0.9,15.4,50.0,8.3,0.0,
Duke Williams,27.0,BUF,4.0,3.0,19.0,12.0,166.0,13.8,1.0,8.0,52.6,41.0,3.0,41.5,63.2,8.7,0.0,
Dontrelle Inman,30.0,2TM,7.0,1.0,21.0,12.0,181.0,15.1,0.0,9.0,42.9,28.0,1.7,25.9,57.1,8.6,0.0,
Christian Blake,23.0,ATL,9.0,3.0,24.0,11.0,91.0,8.3,0.0,5.0,37.5,13.0,1.2,10.1,45.8,3.8,0.0,
DeAndre Carter,26.0,HOU,16.0,3.0,14.0,11.0,162.0,14.7,0.0,6.0,64.3,46.0,0.7,10.1,78.6,11.6,2.0,
Keelan Doss,23.0,OAK,8.0,2.0,14.0,11.0,133.0,12.1,0.0,6.0,71.4,31.0,1.4,16.6,78.6,9.5,0.0,
Wayne Gallman,25.0,NYG,10.0,2.0,15.0,11.0,102.0,9.3,1.0,4.0,46.7,21.0,1.1,10.2,73.3,6.8,0.0,
Travis Homer,21.0,SEA,16.0,1.0,13.0,11.0,56.0,5.1,0.0,3.0,46.2,11.0,0.7,3.5,84.6,4.3,0.0,
Cordarrelle Patterson,28.0,CHI,16.0,4.0,17.0,11.0,83.0,7.5,0.0,3.0,41.2,33.0,0.7,5.2,64.7,4.9,0.0,"PB,AP-1"
Dante Pettis,24.0,SFO,11.0,4.0,24.0,11.0,109.0,9.9,2.0,7.0,37.5,21.0,1.0,9.9,45.8,4.5,0.0,
Ito Smith,24.0,ATL,7.0,0.0,14.0,11.0,87.0,7.9,0.0,2.0,35.7,11.0,1.6,12.4,78.6,6.2,0.0,
JJ Arcega-Whiteside,22.0,PHI,16.0,5.0,22.0,10.0,169.0,16.9,1.0,7.0,45.5,30.0,0.6,10.6,45.5,7.7,0.0,
Vernon Davis,35.0,WAS,4.0,1.0,19.0,10.0,123.0,12.3,1.0,4.0,36.8,48.0,2.5,30.8,52.6,6.5,0.0,
Brian Hill,24.0,ATL,12.0,2.0,14.0,10.0,69.0,6.9,1.0,4.0,35.7,12.0,0.8,5.8,71.4,4.9,0.0,
Mack Hollins,26.0,2TM,16.0,3.0,23.0,10.0,125.0,12.5,0.0,7.0,34.8,20.0,0.6,7.8,43.5,5.4,0.0,
Jordan Howard,25.0,PHI,10.0,4.0,14.0,10.0,69.0,6.9,1.0,3.0,50.0,20.0,1.0,6.9,71.4,4.9,0.0,
Carlos Hyde,29.0,HOU,16.0,14.0,16.0,10.0,42.0,4.2,0.0,2.0,25.0,14.0,0.6,2.6,62.5,2.6,4.0,
Kerryon Johnson,22.0,DET,8.0,7.0,15.0,10.0,127.0,12.7,1.0,7.0,53.3,36.0,1.3,15.9,66.7,8.5,1.0,
Alexander Mattison,21.0,MIN,13.0,0.0,12.0,10.0,82.0,8.2,0.0,3.0,50.0,17.0,0.8,6.3,83.3,6.8,1.0,
C.J. Prosise,25.0,SEA,9.0,0.0,12.0,10.0,76.0,7.6,0.0,3.0,58.3,21.0,1.1,8.4,83.3,6.3,1.0,
Robert Tonyan,25.0,GNB,11.0,1.0,15.0,10.0,100.0,10.0,1.0,4.0,46.7,28.0,0.9,9.1,66.7,6.7,0.0,
Andrew Beck,23.0,DEN,16.0,6.0,12.0,9.0,90.0,10.0,1.0,6.0,50.0,29.0,0.6,5.6,75.0,7.5,0.0,
Brandon Bolden,29.0,NWE,15.0,2.0,11.0,9.0,111.0,12.3,1.0,6.0,63.6,29.0,0.6,7.4,81.8,10.1,0.0,
Jaeden Graham,24.0,ATL,16.0,0.0,10.0,9.0,149.0,16.6,1.0,7.0,70.0,53.0,0.6,9.3,90.0,14.9,0.0,
Virgil Green,31.0,LAC,15.0,4.0,13.0,9.0,78.0,8.7,1.0,4.0,61.5,15.0,0.6,5.2,69.2,6.0,0.0,
Andy Isabella,23.0,ARI,15.0,1.0,13.0,9.0,189.0,21.0,1.0,4.0,53.8,88.0,0.6,12.6,69.2,14.5,0.0,
DeSean Jackson,33.0,PHI,3.0,3.0,10.0,9.0,159.0,17.7,2.0,6.0,70.0,53.0,3.0,53.0,90.0,15.9,0.0,
Justin Jackson,23.0,LAC,7.0,0.0,11.0,9.0,22.0,2.4,0.0,0.0,36.4,9.0,1.3,3.1,81.8,2.0,0.0,
Joshua Perkins,26.0,PHI,5.0,0.0,13.0,9.0,87.0,9.7,1.0,5.0,46.2,24.0,1.8,17.4,69.2,6.7,0.0,
Kalif Raymond,25.0,TEN,8.0,1.0,12.0,9.0,170.0,18.9,1.0,6.0,66.7,52.0,1.1,21.3,75.0,14.2,1.0,
Adam Shaheen,25.0,CHI,8.0,2.0,13.0,9.0,74.0,8.2,0.0,3.0,61.5,18.0,1.1,9.3,69.2,5.7,1.0,
Wendell Smallwood,25.0,WAS,15.0,0.0,13.0,9.0,64.0,7.1,0.0,4.0,53.8,18.0,0.6,4.3,69.2,4.9,0.0,
Darwin Thompson,22.0,KAN,12.0,0.0,10.0,9.0,43.0,4.8,0.0,2.0,50.0,19.0,0.8,3.6,90.0,4.3,0.0,
Laquon Treadwell,24.0,MIN,13.0,1.0,16.0,9.0,184.0,20.4,1.0,8.0,50.0,58.0,0.7,14.2,56.3,11.5,0.0,
Damion Willis,22.0,CIN,10.0,2.0,16.0,9.0,82.0,9.1,0.0,3.0,43.8,17.0,0.9,8.2,56.3,5.1,0.0,
Deon Cain,23.0,2TM,13.0,6.0,20.0,9.0,124.0,13.8,0.0,7.0,45.0,35.0,0.7,9.5,45.0,6.2,0.0,
Mo Alie-Cox,26.0,IND,16.0,2.0,11.0,8.0,93.0,11.6,0.0,5.0,63.6,21.0,0.5,5.8,72.7,8.5,0.0,
Blake Bell,28.0,KAN,15.0,7.0,15.0,8.0,67.0,8.4,0.0,3.0,26.7,30.0,0.5,4.5,53.3,4.5,0.0,
Antonio Callaway,22.0,CLE,4.0,2.0,15.0,8.0,89.0,11.1,0.0,3.0,40.0,41.0,2.0,22.3,53.3,5.9,0.0,
Tyler Conklin,24.0,MIN,15.0,1.0,10.0,8.0,58.0,7.3,0.0,2.0,60.0,20.0,0.5,3.9,80.0,5.8,0.0,
Hale Hentges,23.0,WAS,11.0,4.0,14.0,8.0,103.0,12.9,1.0,6.0,42.9,24.0,0.7,9.4,57.1,7.4,0.0,
Justice Hill,22.0,BAL,16.0,0.0,15.0,8.0,70.0,8.8,0.0,5.0,53.3,14.0,0.5,4.4,53.3,4.7,0.0,
Chris Hogan,32.0,CAR,7.0,1.0,15.0,8.0,67.0,8.4,0.0,3.0,46.7,13.0,1.1,9.6,53.3,4.5,0.0,
Jesper Horsted,22.0,CHI,6.0,1.0,10.0,8.0,87.0,10.9,1.0,4.0,60.0,20.0,1.3,14.5,80.0,8.7,1.0,
Rashaad Penny,23.0,SEA,10.0,0.0,11.0,8.0,83.0,10.4,1.0,3.0,54.5,30.0,0.8,8.3,72.7,7.5,1.0,
Patrick Ricard,25.0,BAL,16.0,7.0,11.0,8.0,47.0,5.9,1.0,3.0,54.5,10.0,0.5,2.9,72.7,4.3,0.0,PB
Luke Stocker,31.0,ATL,15.0,9.0,14.0,8.0,53.0,6.6,0.0,2.0,35.7,18.0,0.5,3.5,57.1,3.8,1.0,
Tommy Sweeney,24.0,BUF,6.0,1.0,13.0,8.0,114.0,14.3,0.0,4.0,46.2,29.0,1.3,19.0,61.5,8.8,0.0,
Ryan Switzer,25.0,PIT,9.0,0.0,11.0,8.0,27.0,3.4,0.0,2.0,36.4,8.0,0.9,3.0,72.7,2.5,1.0,
Luke Willson,29.0,SEA,8.0,7.0,10.0,8.0,79.0,9.9,0.0,5.0,70.0,17.0,1.0,9.9,80.0,7.9,0.0,
Brandon Zylstra,26.0,CAR,8.0,0.0,12.0,8.0,106.0,13.3,0.0,5.0,58.3,40.0,1.0,13.3,66.7,8.8,1.0,
Trevor Davis,26.0,2TM,11.0,4.0,11.0,8.0,111.0,13.9,0.0,4.0,54.5,28.0,0.7,10.1,72.7,10.1,2.0,
Dan Arnold,24.0,2TM,5.0,1.0,14.0,8.0,127.0,15.9,2.0,6.0,42.9,37.0,1.6,25.4,57.1,9.1,0.0,
Daniel Brown,27.0,NYJ,16.0,5.0,11.0,7.0,72.0,10.3,1.0,4.0,45.5,24.0,0.4,4.5,63.6,6.5,0.0,
Mike Davis,26.0,2TM,12.0,1.0,8.0,7.0,22.0,3.1,0.0,1.0,25.0,7.0,0.6,1.8,87.5,2.8,0.0,
Gus Edwards,24.0,BAL,16.0,1.0,7.0,7.0,45.0,6.4,0.0,2.0,71.4,10.0,0.4,2.8,100.0,6.4,2.0,
Myles Gaskin,22.0,MIA,7.0,0.0,12.0,7.0,51.0,7.3,0.0,2.0,41.7,20.0,1.0,7.3,58.3,4.3,0.0,
Derrius Guice,22.0,WAS,5.0,1.0,9.0,7.0,79.0,11.3,1.0,2.0,55.6,45.0,1.4,15.8,77.8,8.8,0.0,
Marvin Hall,26.0,DET,9.0,0.0,11.0,7.0,261.0,37.3,1.0,7.0,63.6,58.0,0.8,29.0,63.6,23.7,0.0,
J.P. Holtz,26.0,CHI,14.0,7.0,8.0,7.0,91.0,13.0,0.0,4.0,75.0,30.0,0.5,6.5,87.5,11.4,0.0,
Bilal Powell,31.0,NYJ,13.0,1.0,12.0,7.0,33.0,4.7,0.0,0.0,16.7,9.0,0.5,2.5,58.3,2.8,0.0,
Durham Smythe,24.0,MIA,16.0,14.0,14.0,7.0,65.0,9.3,0.0,2.0,35.7,24.0,0.4,4.1,50.0,4.6,0.0,
Danny Vitale,26.0,GNB,15.0,4.0,12.0,7.0,97.0,13.9,0.0,3.0,41.7,27.0,0.5,6.5,58.3,8.1,0.0,
Jordan Wilkins,25.0,IND,14.0,1.0,11.0,7.0,43.0,6.1,0.0,1.0,36.4,11.0,0.5,3.1,63.6,3.9,0.0,
Kenjon Barner,30.0,ATL,14.0,0.0,8.0,6.0,22.0,3.7,0.0,1.0,12.5,13.0,0.4,1.6,75.0,2.8,4.0,
Travis Benjamin,30.0,LAC,5.0,2.0,16.0,6.0,30.0,5.0,0.0,3.0,18.8,13.0,1.2,6.0,37.5,1.9,0.0,
Braxton Berrios,24.0,NYJ,16.0,0.0,13.0,6.0,115.0,19.2,0.0,3.0,30.8,69.0,0.4,7.2,46.2,8.8,1.0,
Reggie Bonnafon,23.0,CAR,16.0,0.0,9.0,6.0,57.0,9.5,0.0,1.0,33.3,32.0,0.4,3.6,66.7,6.3,0.0,
Devontae Booker,27.0,DEN,16.0,0.0,9.0,6.0,57.0,9.5,0.0,1.0,33.3,25.0,0.4,3.6,66.7,6.3,0.0,
Ben Braunecker,25.0,CHI,11.0,3.0,11.0,6.0,59.0,9.8,1.0,5.0,45.5,18.0,0.5,5.4,54.5,5.4,0.0,
Trey Edmunds,25.0,PIT,11.0,0.0,7.0,6.0,48.0,8.0,0.0,2.0,42.9,11.0,0.5,4.4,85.7,6.9,0.0,
Troy Fumagalli,24.0,DEN,11.0,5.0,9.0,6.0,38.0,6.3,1.0,1.0,44.4,9.0,0.5,3.5,66.7,4.2,0.0,
Deonte Harty,22.0,NOR,14.0,1.0,6.0,6.0,24.0,4.0,0.0,2.0,33.3,13.0,0.4,1.7,100.0,4.0,3.0,"PB,AP-1"
Alec Ingold,23.0,OAK,16.0,4.0,6.0,6.0,44.0,7.3,1.0,4.0,66.7,14.0,0.4,2.8,100.0,7.3,0.0,
Ryan Izzo,24.0,NWE,6.0,4.0,9.0,6.0,114.0,19.0,1.0,4.0,55.6,41.0,1.0,19.0,66.7,12.7,0.0,
Richie James,24.0,SFO,16.0,1.0,10.0,6.0,165.0,27.5,1.0,5.0,50.0,57.0,0.4,10.3,60.0,16.5,1.0,
D'Ernest Johnson,23.0,CLE,16.0,0.0,7.0,6.0,71.0,11.8,0.0,1.0,28.6,27.0,0.4,4.4,85.7,10.1,0.0,
Tyler Kroft,27.0,BUF,11.0,3.0,14.0,6.0,71.0,11.8,1.0,5.0,35.7,20.0,0.5,6.5,42.9,5.1,0.0,
Zach Line,29.0,NOR,12.0,2.0,10.0,6.0,36.0,6.0,0.0,1.0,20.0,12.0,0.5,3.0,60.0,3.6,0.0,
Andre Patton,25.0,LAC,13.0,5.0,17.0,6.0,56.0,9.3,0.0,4.0,35.3,15.0,0.5,4.3,35.3,3.3,0.0,
MyCole Pruitt,27.0,TEN,16.0,10.0,8.0,6.0,90.0,15.0,1.0,4.0,75.0,42.0,0.4,5.6,75.0,11.3,0.0,
Riley Ridley,23.0,CHI,5.0,0.0,7.0,6.0,69.0,11.5,0.0,4.0,71.4,32.0,1.2,13.8,85.7,9.9,0.0,
Diontae Spencer,27.0,DEN,16.0,2.0,8.0,6.0,31.0,5.2,0.0,1.0,25.0,20.0,0.4,1.9,75.0,3.9,3.0,
Darren Sproles,36.0,PHI,6.0,1.0,10.0,6.0,24.0,4.0,0.0,1.0,20.0,7.0,1.0,4.0,60.0,2.4,1.0,
Marcell Ateman,25.0,OAK,11.0,0.0,10.0,5.0,116.0,23.2,0.0,4.0,50.0,36.0,0.5,10.5,50.0,11.6,1.0,
Stephen Carlson,23.0,CLE,9.0,5.0,7.0,5.0,51.0,10.2,1.0,2.0,71.4,21.0,0.6,5.7,71.4,7.3,0.0,
Patrick DiMarco,30.0,BUF,16.0,4.0,7.0,5.0,41.0,8.2,0.0,1.0,42.9,27.0,0.3,2.6,71.4,5.9,0.0,
Andy Janovich,26.0,DEN,7.0,3.0,5.0,5.0,42.0,8.4,0.0,1.0,60.0,22.0,0.7,6.0,100.0,8.4,0.0,
David Njoku,23.0,CLE,4.0,1.0,10.0,5.0,41.0,8.2,1.0,3.0,30.0,18.0,1.3,10.3,50.0,4.1,0.0,
Drew Sample,23.0,CIN,9.0,2.0,6.0,5.0,30.0,6.0,0.0,1.0,33.3,21.0,0.6,3.3,83.3,5.0,0.0,
Devin Smith,27.0,DAL,4.0,2.0,9.0,5.0,113.0,22.6,1.0,4.0,55.6,51.0,1.3,28.3,55.6,12.6,0.0,
Spencer Ware,28.0,KAN,3.0,1.0,7.0,5.0,22.0,4.4,0.0,1.0,28.6,18.0,1.7,7.3,71.4,3.1,1.0,
Jonathan Williams,25.0,IND,9.0,1.0,5.0,5.0,59.0,11.8,0.0,3.0,80.0,31.0,0.6,6.6,100.0,11.8,0.0,
Cedrick Wilson Jr.,24.0,DAL,6.0,0.0,8.0,5.0,46.0,9.2,0.0,2.0,50.0,14.0,0.8,7.7,62.5,5.8,0.0,
Nick Bawden,23.0,DET,10.0,2.0,6.0,4.0,17.0,4.3,0.0,1.0,33.3,10.0,0.4,1.7,66.7,2.8,0.0,
