Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Eric Page,22,TAM,WR,16,1,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0.0,0.0,0,
Ron Parker,26,KAN,DB,16,1,2,29,0,15,3,1,0,3,22,0,1.0,17,17,0,0.0,0.0,0,
Mike Patterson,30,NYG,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.0,23,18,5,2.0,0.0,0,
Eddie Pleasant,25,HOU,DB,16,1,0,0,0,0,2,0,0,0,0,0,0.0,21,20,1,0.0,0.0,0,
Chris Prosinski,26,JAX,DB,16,1,0,0,0,0,2,0,0,0,0,0,0.0,16,12,4,0.0,0.0,0,
Frostee Rucker,30,ARI,DE,16,1,0,0,0,0,0,0,0,0,0,0,1.0,11,9,2,1.0,7.0,0,
Derrick Shelby,24,MIA,DE,16,1,0,0,0,0,0,2,0,0,0,0,2.5,34,23,11,1.0,3.0,0,
Alex Smith,31,CIN,TE,16,1,0,0,0,0,0,0,1,0,0,0,0.0,3,2,1,0.0,0.0,0,
Craig Steltz,27,CHI,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,24,21,3,1.0,1.0,0,
Jacob Tamme,28,DEN,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0.0,0.0,0,
Mitch Unrein,26,DEN,DE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,20,15,5,1.0,3.0,0,
Joe Webb,27,MIN,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Kyle Wilson,26,NYJ,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,26,24,2,0.0,0.0,0,
Kamerion Wimbley,30,TEN,DE,16,1,0,0,0,0,0,0,0,0,0,0,3.0,11,8,3,4.0,7.0,0,
Danny Aiken,25,NWE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Ryan Allen,23,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Bryan Anger,25,JAX,P,16,0,0,0,0,0,0,0,1,2,0,0,0.0,2,2,0,0.0,0.0,0,
Javier Arenas,26,ARI,DB,16,0,0,0,0,0,0,0,2,0,0,0,1.0,12,11,1,1.0,1.0,0,
Ray-Ray Armstrong,22,STL,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,13,12,1,0.0,0.0,0,
Johnson Bademosi,23,CLE,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,11,3,2.0,1.0,0,
Dan Bailey,25,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Montee Ball,23,DEN,RB,16,0,0,0,0,0,0,0,3,0,0,0,0.0,6,6,0,0.0,0.0,0,
Jackie Battle,30,TEN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0.0,0.0,0,
Nick Bellore,24,NYJ,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,17,8,9,0.0,0.0,0,
Giovani Bernard,22,CIN,RB,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,AP ORoY-3
Justin Bethel,23,ARI,DB,16,0,0,0,0,0,0,0,0,1,-3,0,0.0,21,17,4,0.0,0.0,0,PB
Rob Bironas,35,TEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Matthew Bosher,26,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Bryan Braman,26,HOU,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,0.0,0.0,0,
Andre Branch,24,JAX,DE,16,0,0,0,0,0,3,0,0,0,0,0,6.0,37,30,7,10.0,9.0,0,
Aaron Brewer,23,DEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Beau Brinkley,23,TEN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0.0,0.0,0,
Richie Brockel,27,CAR,TE,16,0,0,0,0,0,0,0,1,0,0,0,0.0,5,4,1,0.0,0.0,0,
Chykie Brown,27,BAL,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,10,8,2,0.0,0.0,0,
Jaron Brown,23,ARI,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0.0,0.0,0,
David Bruton,26,DEN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,23,18,5,0.0,1.0,0,
Randy Bullock,24,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Kaelin Burnett,24,OAK,DE,16,0,0,0,0,0,0,1,0,0,0,0,0.0,10,6,4,0.0,0.0,0,
Josh Bush,24,NYJ,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,17,13,4,1.0,0.0,0,
Dan Carpenter,28,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Antoine Cason,27,ARI,DB,16,0,2,36,1,20,3,0,0,3,59,0,0.0,14,12,2,0.0,0.0,0,
Dustin Colquitt,31,KAN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Jon Condo,32,OAK,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0.0,0.0,0,
Kevin Cone,25,ATL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0.0,0.0,0,
Blake Costanzo,29,CHI,LB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,10,8,2,0.0,0.0,0,
Morgan Cox,27,BAL,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0.0,0.0,0,
Mason Crosby,29,GNB,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Billy Cundiff,33,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Craig Dahl,28,SFO,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0.0,0.0,0,
Larry Dean,25,MIN,LB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,13,13,0,0.0,0.0,0,
John Denney,35,MIA,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,4,2,2,0.0,0.0,0,
Zak DeOssie,29,NYG,LB,16,0,0,0,0,0,0,0,1,1,-35,0,0.0,10,8,2,0.0,0.0,0,
Jayson DiManche,23,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,10,8,0.0,0.0,0,
Jon Dorenbos,33,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Leger Douzable,27,NYJ,DE,16,0,0,0,0,0,0,0,0,1,0,0,1.5,20,5,15,2.0,5.0,0,
Marcus Easley,26,BUF,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,23,19,4,0.0,0.0,0,
Andrew Economos,31,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Heath Farwell,32,SEA,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,16,9,7,0.0,0.0,0,
Jay Feely,37,ARI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Brandon Fields,29,MIA,P,16,0,0,0,0,0,0,0,1,0,-7,0,0.0,2,2,0,0.0,0.0,0,"PB,AP-2"
Jonathan Freeny,24,MIA,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,0.0,0.0,0,
Thomas Gafford,30,KAN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Clifton Geathers,26,PHI,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,1.0,1.0,0,
Robert Golden,23,PIT,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,15,11,4,0.0,0.0,0,
DeJon Gomes,24,DET,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0.0,0.0,0,
Brett Goode,29,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Stephen Gostkowski,29,NWE,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,PB
Brandon Graham,25,PHI,DE,16,0,0,0,0,0,0,0,0,0,0,0,3.0,20,16,4,4.0,5.0,0,
Cyrus Gray,24,KAN,RB,16,0,0,0,0,0,0,0,0,2,0,0,0.0,6,5,1,0.0,0.0,0,
Clint Gresham,27,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0.0,0.0,0,
Everson Griffen,26,MIN,DE,16,0,0,0,0,0,0,1,0,0,0,0,5.5,27,18,9,7.0,10.0,0,
Brandon Harris,23,HOU,DB,16,0,0,0,0,0,4,0,0,0,0,0,0.0,20,17,3,0.0,0.0,0,
Clark Harris,29,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Josh Harris,24,ATL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0.0,0.0,0,
Johnny Hekker,23,STL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,"PB,AP-1"
Roy Helu,25,WAS,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,3,2,1,0.0,0.0,0,
Alex Henery,26,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Devin Hester,31,CHI,PR,16,0,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0.0,0.0,0,
Chris Hogan,26,BUF,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0.0,0.0,0,
Kendall Hunter,25,SFO,RB,16,0,0,0,0,0,0,0,1,1,2,1,0.0,6,6,0,0.0,0.0,0,
J.J. Jansen,27,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,PB
Jelani Jenkins,21,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,17,15,2,0.0,1.0,0,
Steven Johnson,25,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0.0,0.0,0,
Chris Jones,24,DAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Colin Jones,26,CAR,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,7,6,1,0.0,0.0,0,
Datone Jones,23,GNB,DE,16,0,0,0,0,0,0,0,0,1,20,0,3.5,10,7,3,3.0,7.0,0,
Don Jones,23,MIA,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,11,10,1,0.0,0.0,0,
Donnie Jones,33,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Taiwan Jones,25,OAK,RB,16,0,0,0,0,0,0,1,2,0,0,0,0.0,15,13,2,0.0,0.0,0,
Dion Jordan,23,MIA,DE,16,0,0,0,0,0,2,0,0,0,0,0,2.0,26,19,7,2.0,5.0,0,
Kyle Juszczyk,22,BAL,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,5,3,2,0.0,0.0,0,
Brett Kern,27,TEN,P,16,0,0,0,0,0,0,0,2,2,-30,0,0.0,0,0,0,0.0,0.0,0,
Marquette King,25,OAK,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Sam Koch,31,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Michael Koenen,31,TAM,P,16,0,0,0,0,0,0,0,0,1,5,0,0.0,0,0,0,0.0,0.0,0,
L.P. Ladouceur,32,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Spencer Lanning,25,CLE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Mike Leach,37,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0.0,0.0,0,
Shane Lechler,37,HOU,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Corey Lemonier,22,SFO,DE,16,0,0,0,0,0,2,1,0,0,0,0,1.0,15,12,3,1.0,3.0,1,
Anthony Levine,26,BAL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0.0,0.0,0,
Cullen Loeffler,32,MIN,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0.0,0.0,0,
Jeff Maehl,24,PHI,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0.0,0.0,0,
Chris Maragos,26,SEA,DB,16,0,0,0,0,0,0,0,2,2,-19,0,0.0,12,9,3,1.0,0.0,0,
Eric Martin,22,CLE,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,5,4,0.0,0.0,0,
Sam Martin,23,DET,P,16,0,0,0,0,0,0,0,2,1,-9,0,0.0,1,1,0,0.0,0.0,0,
Tim Masthay,26,GNB,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Casey Matthews,24,PHI,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,12,10,2,0.0,0.0,0,
Pat McAfee,26,IND,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Terrell McClain,25,HOU,DT,16,0,0,0,0,0,0,0,0,1,0,0,0.0,10,8,2,0.0,1.0,0,
Rocky McIntosh,31,DET,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,9,7,1.0,0.0,0,
Pernell McPhee,25,BAL,DE,16,0,0,0,0,0,1,1,0,0,0,0,2.0,21,13,8,5.0,6.0,0,
Mike Morgan,25,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,0.0,0.0,0,
Thomas Morstead,27,NOR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Brad Nortman,24,CAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Nick Novak,32,SDG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0.0,0.0,0,
Mike Nugent,31,CIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Matt Overton,28,IND,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,PB
Michael Palmer,25,PIT,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Cedric Peerman,27,CIN,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,12,11,1,0.0,0.0,0,
Adam Podlesh,30,CHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Tanner Purdum,27,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Kevin Reddick,24,NOR,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,12,10,2,0.0,0.0,0,
Chase Reynolds,26,STL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0.0,0.0,0,
Denard Robinson,23,JAX,WR,16,0,0,0,0,0,0,0,3,1,0,0,0.0,2,1,1,0.0,0.0,0,
Saverio Rocca,40,WAS,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0.0,0.0,0,
Garrison Sanborn,28,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0.0,0.0,0,
Mike Scifres,33,SDG,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0.0,0.0,0,
Josh Scobee,31,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Kawann Short,24,CAR,DT,16,0,0,0,0,0,1,1,0,1,0,0,1.5,30,18,12,7.0,14.0,0,
Eugene Sims,27,STL,LB,16,0,0,0,0,0,1,0,0,0,0,0,2.0,27,20,7,6.0,6.0,1,
Alfonso Smith,26,ARI,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,6,6,0,0.0,0.0,0,
C.J. Spillman,27,SFO,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,25,19,6,0.0,0.0,0,
Daimion Stafford,22,TEN,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,8,7,1,0.0,0.0,0,
Darrell Stuckey,26,SDG,DB,16,0,0,0,0,0,1,0,0,1,2,0,0.0,21,16,5,0.0,0.0,0,
Caleb Sturgis,24,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Ryan Succop,27,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Shaun Suisham,32,PIT,K,16,0,0,0,0,0,0,1,0,0,0,0,0.0,7,6,1,0.0,0.0,0,
Phillip Tanner,25,DAL,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,5,3,2,0.0,0.0,0,
Brandon Tate,26,CIN,WR,16,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,,,0,
Stepfan Taylor,22,ARI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Marcus Thigpen,27,MIA,RB,16,0,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0.0,0.0,0,
Carson Tinker,24,JAX,LS,16,0,0,0,0,0,0,0,1,0,-14,0,0.0,3,2,1,0.0,0.0,0,
Isaiah Trufant,31,NYJ,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,14,6,1.0,0.0,0,
Robert Turbin,24,SEA,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
Raymond Ventrone,31,SFO,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,11,8,3,0.0,0.0,0,
Blair Walsh,23,MIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Greg Warren,32,PIT,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Jon Weeks,27,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,0.0,0.0,0,
Eric Weems,28,CHI,WR,16,0,0,0,0,0,0,1,0,1,0,0,0.0,9,6,3,0.0,0.0,0,
John Wendling,30,DET,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0.0,0.0,0,
Chris White,24,NWE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0.0,0.0,0,
Tahir Whitehead,23,DET,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,9,7,2,0.0,0.0,0,
Duke Williams,23,BUF,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0.0,1.0,0,
Shawn Williams,22,CIN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0.0,0.0,0,
Mike Windt,27,SDG,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Christian Yount,25,CLE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Greg Zuerlein,26,STL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Alan Ball,28,JAX,RCB,15,15,2,8,0,8,14,0,0,0,0,0,0.0,47,41,6,0.0,0.0,0,
Eric Berry,25,KAN,SS,15,15,3,134,2,49,11,2,0,2,24,0,3.5,74,66,8,11.0,7.0,0,"PB,AP-1"
Mike Brisiel,30,OAK,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Brandon Brooks,24,HOU,RG,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0,
Red Bryant,29,SEA,LDE,15,15,0,0,0,0,1,0,0,0,0,0,1.5,30,16,14,4.0,4.0,0,
Jamaal Charles,27,KAN,RB,15,15,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1,AP OPoY-3"
Johnathan Cyprien,23,JAX,SS,15,15,1,27,0,27,6,2,0,0,0,0,1.0,103,86,17,1.0,3.0,0,
Vernon Davis,29,SFO,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,"PB,AP-2"
Thomas DeCoud,28,ATL,FS,15,15,0,0,0,0,2,0,0,1,30,1,0.0,65,44,21,1.0,0.0,0,
Dannell Ellerbe,28,MIA,MLB,15,15,2,25,0,16,5,0,0,2,0,0,1.0,101,70,31,3.0,4.0,0,
Nick Fairley,25,DET,LDT,15,15,0,0,0,0,1,2,0,2,4,1,6.0,34,22,12,9.0,19.0,1,
Joe Haden,24,CLE,LCB,15,15,4,57,1,29,20,0,0,0,0,0,0.0,54,43,11,0.0,0.0,0,"PB,AP-2"
Tamba Hali,30,KAN,ROLB,15,15,1,10,1,10,1,5,0,2,11,1,11.0,46,39,7,12.0,15.0,0,"PB,AP-2"
Jason Hatcher,31,DAL,RDT,15,15,0,0,0,0,3,2,0,0,0,0,11.0,41,34,7,15.0,15.0,0,PB
Mike Jenkins,28,OAK,LCB,15,15,2,0,0,0,6,1,0,1,20,0,0.0,65,57,8,5.0,0.0,0,
Derrick Johnson,31,KAN,RILB,15,15,2,44,0,41,6,0,0,2,11,0,4.5,107,95,12,12.0,10.0,0,PB
Michael Johnson,26,CIN,RDE,15,15,1,7,0,7,9,2,0,0,0,0,3.5,56,35,21,5.0,23.0,0,
Maurice Jones-Drew,28,JAX,RB,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
Johnathan Joseph,29,HOU,RCB,15,15,3,64,0,32,16,0,0,0,0,0,0.0,47,44,3,1.0,1.0,0,
Linval Joseph,25,NYG,LDT,15,15,0,0,0,0,0,1,0,1,0,0,3.0,59,34,25,8.0,8.0,0,
Mychal Kendricks,23,PHI,RILB,15,15,3,25,0,18,4,2,0,4,6,0,4.0,106,81,25,8.0,8.0,0,
Eddie Lacy,23,GNB,RB,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2,AP ORoY-1"
Manny Lawson,29,BUF,LLB,15,15,1,0,0,0,1,1,0,1,1,0,4.0,73,52,21,10.0,6.0,0,
Devin McCourty,26,NWE,FS,15,15,1,0,0,0,9,2,0,1,44,0,0.0,69,48,21,1.0,0.0,0,AP-2
Rashard Mendenhall,26,ARI,RB,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0,
Reggie Nelson,30,CIN,FS,15,15,2,0,0,0,7,1,2,2,12,0,1.0,65,49,16,4.0,3.0,0,
Haloti Ngata,29,BAL,NT,15,15,0,0,0,0,3,0,0,0,0,0,1.5,52,23,29,3.0,6.0,0,PB
Brian Orakpo,27,WAS,ROLB,15,15,1,29,1,29,4,0,0,2,0,0,10.0,60,43,17,16.0,18.0,0,PB
Corey Peters,25,ATL,LDT,15,15,0,0,0,0,2,0,0,0,0,0,5.0,46,29,17,6.0,7.0,0,
Dontari Poe,23,KAN,NT,15,15,0,0,0,0,4,0,0,0,0,0,4.5,51,43,8,5.0,7.0,0,"PB,AP-2"
Paul Posluszny,29,JAX,RILB,15,15,2,69,1,59,8,1,0,1,0,0,3.0,162,122,40,6.0,8.0,0,PB
Cory Redding,33,IND,LDE,15,15,0,0,0,0,2,0,0,1,0,0,4.5,36,22,14,10.0,10.0,1,
Ray Rice,26,BAL,RB,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Tony Romo,33,DAL,QB,15,15,0,0,0,0,0,0,4,4,-6,0,0.0,0,0,0,,,0,
Antonio Smith,32,HOU,RDE,15,15,0,0,0,0,0,1,0,0,0,0,5.0,30,22,8,8.0,13.0,0,
Paul Soliai,30,MIA,RDT,15,15,0,0,0,0,5,1,0,0,0,0,1.0,34,19,15,4.0,4.0,0,
Zach Strief,30,NOR,RT,15,15,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,,,0,
Phil Taylor,25,CLE,NT,15,15,0,0,0,0,1,0,0,0,0,0,2.0,26,14,12,5.0,6.0,0,
Cameron Wake,31,MIA,LDE,15,15,0,0,0,0,0,2,0,1,0,0,8.5,37,29,8,8.0,21.0,1,PB
Erik Walden,28,IND,LOLB,15,15,0,0,0,0,3,1,1,1,10,0,3.0,45,26,19,5.0,9.0,0,
Vance Walker,26,OAK,LDT/LDE,15,15,0,0,0,0,0,0,0,0,0,0,3.0,40,29,11,7.0,5.0,0,
DeAngelo Williams,30,CAR,RB,15,15,0,0,0,0,0,0,3,1,0,0,0.0,1,1,0,,,0,
Kevin Williams,33,MIN,RDT,15,15,1,0,0,0,4,0,0,1,0,0,3.5,29,17,12,4.0,8.0,0,
Major Wright,25,CHI,SS,15,15,2,46,1,38,3,2,0,0,0,0,0.0,101,79,22,0.0,0.0,0,
Jeff Allen,23,KAN,LG,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Keenan Allen,21,SDG,WR,15,14,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0.0,0.0,0,AP ORoY-2
Jordan Cameron,25,CLE,TE,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
Jurrell Casey,24,TEN,RDT,15,14,0,0,0,0,2,1,0,1,0,0,10.5,55,38,17,11.0,13.0,0,AP-2
Duke Ihenacho,24,DEN,SS,15,14,0,0,0,0,6,3,0,2,0,0,0.0,74,57,17,2.0,0.0,0,
Mike Mitchell,26,CAR,FS,15,14,4,63,0,38,8,2,0,0,0,0,4.0,66,50,16,4.0,6.0,0,
Derrick Morgan,24,TEN,LDE,15,14,0,0,0,0,2,1,0,1,0,0,6.0,35,29,6,9.0,21.0,0,
Craig Stevens,29,TEN,TE,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Chris Canty,31,BAL,RDE,15,13,0,0,0,0,4,2,0,0,0,0,2.0,30,20,10,2.0,7.0,0,
Bruce Carter,25,DAL,RLB,15,13,0,0,0,0,3,0,0,0,0,0,2.0,96,73,23,5.0,4.0,0,
Colin Cole,33,CAR,LDT,15,13,0,0,0,0,0,0,0,0,0,0,1.0,15,9,6,1.0,2.0,0,
Mason Foster,24,TAM,MLB,15,13,3,122,2,85,7,1,0,0,0,0,2.0,92,63,29,6.0,7.0,0,
Chad Henne,28,JAX,QB,15,13,0,0,0,0,0,0,2,2,-1,0,0.0,1,0,1,0.0,0.0,0,
Rashean Mathis,33,DET,RCB,15,13,0,0,0,0,15,0,0,0,0,0,0.0,47,44,3,2.0,0.0,0,
Leodis McKelvin,28,BUF,LCB,15,13,1,0,0,0,19,1,7,4,0,0,0.0,72,60,12,1.0,0.0,0,
Dominique Rodgers-Cromartie,27,DEN,RCB,15,13,3,75,1,75,14,0,0,0,0,0,0.0,31,25,6,3.0,0.0,0,
Jeff Cumberland,26,NYJ,TE,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Koa Misi,26,MIA,RLB,15,12,0,0,0,0,3,0,0,0,0,0,2.0,54,34,20,6.0,4.0,0,
Jon Beason,28,2TM,LB,15,13,1,9,0,9,1,0,0,0,0,0,0.0,104,72,32,1.0,1.0,0,
