Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Michael Turner,30,ATL,RB,16,16,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Robert Turner,28,STL,C/LG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
Kyle Vanden Bosch,34,DET,RDE,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,3.5,36,28,8,9.0,15.0,1.0,
Alterraun Verner,24,TEN,RCB,16,16,2.0,11.0,0.0,11.0,9,1,0,1,72,1,0.0,81,64,17,8.0,0.0,0.0,
Cameron Wake,30,MIA,RDE,16,16,0.0,0.0,0.0,0.0,1,3,0,0,0,0,15.0,53,38,15,13.0,33.0,0.0,"PB,AP-1"
DeMarcus Ware,30,DAL,ROLB,16,16,0.0,0.0,0.0,0.0,0,5,0,1,0,0,11.5,56,33,23,9.0,23.0,0.0,"PB,AP-2"
Daryl Washington,26,ARI,RILB,16,16,1.0,7.0,0.0,7.0,4,2,0,1,3,0,9.0,134,108,26,15.0,12.0,0.0,"PB,AP-2"
J.J. Watt,23,HOU,LDE,16,16,0.0,0.0,0.0,0.0,16,4,0,2,7,0,20.5,81,69,12,39.0,43.0,0.0,"PB,AP-1,AP DPoY-1"
Corey Webster,30,NYG,LCB,16,16,4.0,45.0,0.0,38.0,11,0,0,0,0,0,0.0,58,52,6,0.0,0.0,0.0,
Eric Weddle,27,SDG,FS,16,16,3.0,52.0,1.0,23.0,8,2,3,2,0,0,1.0,97,83,14,4.0,2.0,0.0,AP-2
Philip Wheeler,28,OAK,LLB,16,16,0.0,0.0,0.0,0.0,6,2,0,1,0,0,3.0,110,78,32,5.0,12.0,0.0,
Donte Whitner,27,SFO,SS,16,16,1.0,42.0,1.0,42.0,4,2,0,1,0,0,0.0,82,61,21,1.0,0.0,0.0,PB
Vince Wilfork,31,NWE,LDT,16,16,0.0,0.0,0.0,0.0,6,3,0,4,2,0,3.0,48,29,19,6.0,4.0,0.0,"PB,AP-1"
Cary Williams,28,BAL,RCB,16,16,4.0,90.0,1.0,63.0,17,0,0,0,0,0,1.0,75,67,8,2.0,1.0,0.0,
Kevin Williams,32,MIN,RDT,16,16,0.0,0.0,0.0,0.0,7,0,0,2,0,0,2.0,30,19,11,5.0,7.0,0.0,
Kyle Williams,29,BUF,RDT,16,16,0.0,0.0,0.0,0.0,2,0,0,0,0,0,5.0,46,27,19,10.0,13.0,0.0,PB
Madieu Williams,31,WAS,FS,16,16,1.0,24.0,1.0,24.0,6,0,0,0,0,0,1.0,99,66,33,3.0,2.0,0.0,
Mario Williams,27,BUF,LDE,16,16,0.0,0.0,0.0,0.0,4,2,0,2,0,0,10.5,46,37,9,12.0,15.0,0.0,
Tramon Williams,29,GNB,LCB,16,16,2.0,38.0,0.0,38.0,16,0,0,0,0,0,0.0,61,52,9,1.0,0.0,0.0,
Patrick Willis,27,SFO,RILB,16,16,2.0,2.0,0.0,2.0,9,2,0,1,3,0,0.5,120,88,32,5.0,3.0,0.0,"PB,AP-1"
George Wilson,31,BUF,SS,16,16,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0.0,104,79,25,0.0,0.0,0.0,
Josh Wilson,27,WAS,RCB,16,16,2.0,8.0,0.0,7.0,13,3,0,2,30,1,1.0,74,54,20,0.0,2.0,0.0,
Russell Wilson,24,SEA,QB,16,16,0.0,0.0,0.0,0.0,0,0,6,3,-9,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP ORoY-3"
Kamerion Wimbley,29,TEN,RDE,16,16,0.0,0.0,0.0,0.0,0,1,0,1,2,0,6.0,30,16,14,4.0,10.0,0.0,
Eric Winston,29,KAN,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Derek Wolfe,22,DEN,LDE,16,16,0.0,0.0,0.0,0.0,2,0,0,0,0,0,6.0,40,26,14,9.0,8.0,0.0,
Major Wright,24,CHI,SS,16,16,4.0,45.0,1.0,45.0,8,1,0,2,0,0,0.0,71,52,19,5.0,0.0,0.0,
Jeremy Zuttah,26,TAM,LG/C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
John Abraham,34,ATL,RDE,16,15,0.0,0.0,0.0,0.0,8,6,0,0,0,0,10.0,35,32,3,12.0,19.0,0.0,
Miles Austin,28,DAL,WR,16,15,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Donnie Avery,28,IND,WR,16,15,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Champ Bailey,34,DEN,LCB,16,15,2.0,18.0,0.0,18.0,8,0,0,0,0,0,0.0,66,61,5,3.0,0.0,0.0,"PB,AP-2"
Justin Bannan,33,DEN,RDE,16,15,0.0,0.0,0.0,0.0,4,1,0,1,0,0,0.0,42,28,14,2.0,0.0,0.0,
Jasper Brinkley,27,MIN,MLB,16,15,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0.0,100,64,36,2.0,2.0,0.0,
Miles Burris,24,OAK,RLB,16,15,1.0,7.0,0.0,7.0,3,0,0,0,0,0,1.5,96,62,34,5.0,8.0,0.0,
Jamaal Charles,26,KAN,RB,16,15,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-2,AP CPoY-3"
Kellen Davis,27,CHI,TE,16,15,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Mike DeVito,28,NYJ,RDE,16,15,0.0,0.0,0.0,0.0,0,2,0,0,0,0,1.0,52,27,25,2.0,1.0,0.0,
Demar Dotson,27,TAM,RT,16,15,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Cortland Finnegan,28,STL,LCB,16,15,3.0,68.0,1.0,32.0,9,1,0,0,0,0,1.0,101,83,18,3.0,1.0,0.0,
William Gay,27,ARI,RCB,16,15,2.0,7.0,0.0,6.0,6,3,0,1,0,0,1.0,57,45,12,4.0,1.0,0.0,
Jermaine Gresham,24,CIN,TE,16,15,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
Brian Hartline,26,MIA,WR,16,15,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Kareem Jackson,24,HOU,LCB,16,15,4.0,71.0,1.0,63.0,17,0,0,0,0,0,0.0,53,47,6,1.0,0.0,0.0,
Chris Johnson,27,TEN,RB,16,15,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0.0,0,0,0,,,0.0,
Michael Johnson,25,CIN,RDE,16,15,1.0,3.0,0.0,3.0,2,0,0,1,0,0,11.5,52,35,17,15.0,20.0,0.0,
LaRon Landry,28,NYJ,SS,16,15,2.0,42.0,1.0,24.0,8,4,0,0,9,0,0.0,100,76,24,4.0,3.0,0.0,PB
Marcedes Lewis,28,JAX,TE,16,15,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Brandon Lloyd,31,NWE,WR,16,15,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0,0,0,,,0.0,
Marshawn Lynch,26,SEA,RB,16,15,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
Zach Miller,27,SEA,TE,16,15,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Rahim Moore,22,DEN,FS,16,15,1.0,23.0,0.0,23.0,6,0,0,1,0,0,1.0,72,60,12,4.0,1.0,0.0,
Josh Morgan,27,WAS,WR,16,15,0.0,0.0,0.0,0.0,0,0,1,2,13,1,0.0,0,0,0,0.0,0.0,0.0,
Stephen Nicholas,29,ATL,RLB,16,15,1.0,3.0,0.0,3.0,4,1,0,1,0,0,2.0,97,72,25,5.0,5.0,0.0,
Jason Pierre-Paul,23,NYG,RDE,16,15,1.0,28.0,1.0,28.0,5,1,0,1,10,0,6.5,66,43,23,13.0,10.0,0.0,PB
Kelvin Sheppard,24,BUF,MLB,16,15,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.0,80,56,24,3.0,4.0,0.0,
Bobby Wagner,22,SEA,MLB,16,15,3.0,55.0,0.0,45.0,4,0,0,0,0,0,2.0,140,87,53,9.0,5.0,0.0,AP DRoY-2
Reggie Wayne,34,IND,WR,16,15,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
Roddy White,31,ATL,WR,16,15,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Muhammad Wilkerson,23,NYJ,LDE,16,15,0.0,0.0,0.0,0.0,5,3,0,1,21,1,5.0,69,36,33,7.0,12.0,0.0,
Kyle Wilson,25,NYJ,LCB,16,15,1.0,5.0,0.0,5.0,4,1,1,1,0,0,0.0,48,41,7,1.0,0.0,0.0,
Antoine Winfield,35,MIN,LCB,16,15,3.0,37.0,0.0,31.0,13,0,0,1,0,0,0.5,101,72,29,8.0,1.0,0.0,
Justin Blackmon,22,JAX,WR,16,14,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Keith Brooking,37,DEN,RILB,16,14,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1.0,54,33,21,1.0,1.0,0.0,
Zach Brown,23,TEN,RLB,16,14,3.0,156.0,2.0,79.0,5,1,1,2,6,0,5.5,93,68,25,11.0,8.0,0.0,
Dez Bryant,24,DAL,WR,16,14,0.0,0.0,0.0,0.0,0,0,5,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
Vontaze Burfict,22,CIN,RLB,16,14,0.0,0.0,0.0,0.0,2,0,0,2,0,0,1.0,127,73,54,7.0,3.0,0.0,
Gabe Carimi,24,CHI,RT,16,14,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Justin Durant,27,DET,LLB,16,14,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.5,103,82,21,9.0,2.0,0.0,
Jermichael Finley,25,GNB,TE,16,14,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Shonn Greene,27,NYJ,RB,16,14,0.0,0.0,0.0,0.0,0,0,4,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
Rob Jackson,27,WAS,ROLB,16,14,4.0,19.0,1.0,17.0,7,2,0,1,0,0,4.5,37,27,10,9.0,5.0,0.0,
Jarvis Jenkins,24,WAS,LDE,16,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,25,11,14,2.0,3.0,0.0,
Lance Kendricks,24,STL,TE,16,14,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,2,2,0,0.0,0.0,0.0,
Robert Quinn,22,STL,RDE,16,14,0.0,0.0,0.0,0.0,2,1,0,0,0,0,10.5,29,24,5,11.0,17.0,0.0,
Marcel Reece,27,OAK,RB,16,14,0.0,0.0,0.0,0.0,0,0,2,0,-23,0,0.0,0,0,0,0.0,0.0,0.0,PB
Dallas Reynolds,28,PHI,C,16,14,0.0,0.0,0.0,0.0,0,0,1,0,-16,0,0.0,0,0,0,0.0,0.0,0.0,
Nick Roach,27,CHI,RLB,16,14,0.0,0.0,0.0,0.0,4,1,0,1,0,0,1.5,66,51,15,5.0,2.0,0.0,
Daniel Te'o-Nesheim,26,TAM,RDE,16,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.0,39,24,15,8.0,8.0,0.0,
Kevin Vickerson,29,DEN,NT,16,14,0.0,0.0,0.0,0.0,1,1,0,0,0,0,2.0,40,28,12,5.0,5.0,0.0,
Nate Washington,29,TEN,WR,16,14,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Ben Watson,32,CLE,TE,16,14,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,,,0.0,
Akeem Ayers,23,TEN,LLB,16,13,1.0,2.0,0.0,2.0,8,1,0,0,0,0,6.0,104,66,38,8.0,10.0,0.0,
Marques Colston,29,NOR,WR,16,13,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Akeem Dent,25,ATL,MLB,16,13,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,65,42,23,5.0,2.0,0.0,
Matt Giordano,30,OAK,FS,16,13,2.0,45.0,0.0,24.0,5,0,0,0,0,0,0.0,51,39,12,0.0,1.0,0.0,
Josh Gordon,21,CLE,WR,16,13,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Ted Larsen,25,TAM,C/RG,16,13,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Kaluka Maiava,25,CLE,RLB,16,13,0.0,0.0,0.0,0.0,3,2,0,0,0,0,2.0,53,35,18,1.0,4.0,0.0,
Bruce Miller,25,SFO,FB,16,13,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,11,9,2,0.0,0.0,0.0,
C.J. Mosley,29,JAX,RDT,16,13,0.0,0.0,0.0,0.0,0,1,0,3,0,0,2.5,45,36,9,4.0,6.0,0.0,
Jamarca Sanford,27,MIN,SS,16,13,0.0,0.0,0.0,0.0,5,4,0,1,0,0,0.0,66,52,14,1.0,1.0,0.0,
Kyle Arrington,26,NWE,RCB,16,12,0.0,0.0,0.0,0.0,11,1,0,1,0,0,0.0,74,62,12,2.0,1.0,0.0,
Jordan Babineaux,30,TEN,SS/FS,16,12,1.0,10.0,0.0,10.0,7,0,0,0,0,0,0.0,96,66,30,0.0,2.0,0.0,
Vick Ballard,22,IND,RB,16,12,0.0,0.0,0.0,0.0,0,0,3,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
Josh Norman,25,CAR,RCB,16,12,1.0,2.0,0.0,2.0,7,0,0,0,0,0,0.0,73,52,21,0.0,0.0,0.0,
Jared Odrick,25,MIA,LDE,16,12,0.0,0.0,0.0,0.0,2,0,0,0,0,0,5.0,35,26,9,12.0,15.0,0.0,
Stevan Ridley,23,NWE,RB,16,12,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Wes Welker,31,NWE,WR,16,12,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,1,1,0,0.0,0.0,0.0,PB
Jason Babin,32,2TM,DE,16,16,0.0,0.0,0.0,0.0,0,4,0,1,0,0,7.0,37,28,9,8.0,18.0,0.0,
Michael Boley,30,NYG,RLB,16,11,3.0,74.0,0.0,51.0,4,0,0,2,70,1,0.5,92,65,27,4.0,3.0,0.0,
Nigel Bradham,23,BUF,LLB,16,11,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,57,37,20,2.0,0.0,0.0,
Stevie Brown,25,NYG,SS,16,11,8.0,307.0,0.0,70.0,11,2,0,2,9,0,0.0,76,64,12,3.0,1.0,0.0,
Israel Idonije,32,CHI,LDE,16,11,0.0,0.0,0.0,0.0,0,1,0,0,0,0,7.5,48,29,19,8.0,9.0,0.0,
Kyle Love,26,NWE,RDT,16,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5,25,11,14,2.0,2.0,0.0,
Captain Munnerlyn,24,CAR,LCB,16,11,2.0,107.0,2.0,74.0,9,0,1,0,0,0,0.0,61,48,13,0.0,0.0,0.0,
Luke Stocker,24,TAM,TE,16,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Cassius Vaughn,25,IND,LCB,16,11,1.0,3.0,1.0,3.0,9,0,0,0,0,0,0.0,66,58,8,0.0,0.0,0.0,
Reed Doughty,30,WAS,SS,16,10,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,69,44,25,1.0,1.0,0.0,
M.D. Jennings,24,GNB,FS,16,10,1.0,72.0,1.0,72.0,2,0,0,0,0,0,0.0,52,39,13,0.0,0.0,0.0,
Brad Jones,26,GNB,RILB,16,10,0.0,0.0,0.0,0.0,5,1,0,0,0,0,2.0,77,56,21,7.0,3.0,0.0,
Manny Lawson,28,CIN,LLB,16,10,0.0,0.0,0.0,0.0,1,1,0,0,0,0,2.0,39,30,9,3.0,1.0,0.0,
Randy McMichael,33,SDG,TE,16,10,0.0,0.0,0.0,0.0,0,0,1,2,0,0,0.0,4,0,4,0.0,0.0,0.0,
DeAngelo Williams,29,CAR,RB,16,10,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Billy Winn,23,CLE,RDT,16,10,1.0,0.0,0.0,0.0,3,0,0,2,35,0,1.0,26,19,7,5.0,5.0,0.0,
Javier Arenas,25,KAN,RCB,16,9,0.0,0.0,0.0,0.0,9,1,2,1,0,0,0.0,61,54,7,1.0,0.0,0.0,
James Casey,28,HOU,FB,16,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,
Rocky McIntosh,30,STL,LLB,16,9,1.0,34.0,0.0,34.0,1,0,0,0,0,0,1.0,44,33,11,4.0,1.0,0.0,
John Phillips,25,DAL,TE,16,9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,4,3,1,0.0,0.0,0.0,
C.J. Spiller,25,BUF,RB,16,9,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,0,0,0,,,0.0,PB
Courtney Upshaw,23,BAL,ROLB,16,9,0.0,0.0,0.0,0.0,1,1,0,2,5,0,1.5,60,38,22,8.0,3.0,0.0,
Vance Walker,25,ATL,LDT/RDT,16,9,0.0,0.0,0.0,0.0,0,1,0,0,0,0,3.0,32,21,11,4.0,3.0,0.0,
Desmond Bryant,27,OAK,LDT,16,8,0.0,0.0,0.0,0.0,1,1,0,0,0,0,3.0,36,26,10,8.0,13.0,0.0,
Corey Graham,27,BAL,LCB,16,8,2.0,20.0,0.0,20.0,8,1,0,0,0,0,0.0,60,42,18,1.0,0.0,0.0,
Quinn Johnson,26,TEN,FB,16,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Jacob Tamme,27,DEN,TE,16,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Darrel Young,25,WAS,FB,16,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,4,1,3,0.0,0.0,0.0,
Will Allen,30,PIT,SS,16,7,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,35,20,15,0.0,0.0,0.0,
Rhett Ellison,24,MIN,FB,16,7,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,8,7,1,0.0,0.0,0.0,
Quentin Groves,28,ARI,LOLB,16,7,0.0,0.0,0.0,0.0,0,1,0,0,0,0,4.0,46,37,9,3.0,7.0,0.0,
Casey Hayward,23,GNB,RCB,16,7,6.0,81.0,0.0,24.0,20,1,0,0,0,0,0.0,53,40,13,1.0,1.0,0.0,AP DRoY-3
Will Johnson,23,PIT,RB,16,7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Felix Jones,25,DAL,RB,16,7,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Jeremy Kerley,24,NYJ,WR,16,7,0.0,0.0,0.0,0.0,0,0,4,1,1,0,0.0,1,1,0,0.0,0.0,0.0,
Derek Landri,29,PHI,RDT,16,7,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,18,13,5,5.0,2.0,0.0,
Erik Lorig,26,TAM,TE,16,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,7,7,0,0.0,0.0,0.0,
Chris Prosinski,25,JAX,FS,16,7,1.0,6.0,0.0,4.0,4,0,0,0,0,0,0.0,53,42,11,0.0,0.0,0.0,
Emmanuel Sanders,25,PIT,WR,16,7,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Corey Wootton,25,CHI,LDE,16,7,0.0,0.0,0.0,0.0,1,2,0,0,0,0,7.0,27,20,7,4.0,13.0,0.0,
Chris Culliver,24,SFO,DB,16,6,2.0,4.0,0.0,4.0,12,1,0,1,0,0,0.0,48,41,7,0.0,0.0,0.0,
Brandon Graham,24,PHI,LDE,16,6,0.0,0.0,0.0,0.0,1,2,0,1,0,0,5.5,38,30,8,7.0,11.0,0.0,
Jerry Hughes,24,IND,LOLB,16,6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4.0,41,29,12,7.0,10.0,0.0,
Leonard Johnson,22,TAM,RCB,16,6,3.0,86.0,1.0,83.0,9,1,1,1,1,0,0.0,41,35,6,3.0,0.0,0.0,
Arthur Jones,26,BAL,RDE,16,6,0.0,0.0,0.0,0.0,0,1,0,0,0,0,4.5,47,27,20,5.0,13.0,0.0,
Dexter McCluster,23,KAN,RB,16,6,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Dezman Moses,23,GNB,ROLB,16,6,0.0,0.0,0.0,0.0,2,1,0,0,0,0,4.0,27,14,13,2.0,6.0,0.0,
Josh Robinson,21,MIN,DB,16,6,2.0,68.0,0.0,44.0,3,0,0,0,0,0,0.0,56,52,4,0.0,0.0,0.0,
Michael Robinson,29,SEA,FB,16,6,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,10,7,3,0.0,0.0,0.0,
Buster Skrine,23,CLE,DB,16,6,0.0,0.0,0.0,0.0,10,0,0,1,0,0,0.0,85,72,13,3.0,1.0,0.0,
Julian Stanford,22,JAX,LLB,16,6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,23,18,5,1.0,0.0,0.0,
Lawrence Vickers,29,DAL,FB,16,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
Guy Whimper,29,JAX,RT,16,6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Gary Barnidge,27,CAR,TE,16,5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,6,5,1,0.0,0.0,0.0,
Jackie Battle,29,SDG,RB,16,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,11,8,3,1.0,0.0,0.0,
Kyle Bosworth,26,JAX,LLB,16,5,1.0,10.0,0.0,10.0,1,0,1,0,0,0,0.0,37,29,8,4.0,1.0,0.0,
Joselio Hanson,31,OAK,DB,16,5,2.0,24.0,0.0,21.0,5,1,0,2,1,0,0.0,61,49,12,3.0,2.0,0.0,
Adam Hayward,28,TAM,LLB,16,5,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,24,18,6,1.0,0.0,0.0,
Will Heller,31,DET,TE,16,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Mark Ingram,23,NOR,RB,16,5,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0,0,0,0.0,0.0,0.0,
Adam Jones,29,CIN,DB,16,5,0.0,0.0,0.0,0.0,9,1,0,0,0,0,1.0,40,33,7,2.0,1.0,0.0,
Mathias Kiwanuka,29,NYG,LLB,16,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,37,27,10,5.0,5.0,0.0,
Jorvorskie Lane,25,MIA,FB,16,5,0.0,0.0,0.0,0.0,0,0,3,2,0,0,0.0,1,0,1,,,0.0,
Ricardo Mathews,25,IND,RDE,16,5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,13,7,6,0.0,1.0,0.0,
Louis Murphy,25,CAR,WR,16,5,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0.0,0,0,0,,,0.0,
David Paulson,23,PIT,TE,16,5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,4,3,1,0.0,0.0,0.0,
Mike Tolbert,27,CAR,RB,16,5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Don Barclay,23,GNB,T,16,4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Brandon Boykin,22,PHI,DB,16,4,0.0,0.0,0.0,0.0,7,1,1,0,0,0,1.0,31,29,2,0.0,1.0,0.0,
Bryce Brown,21,PHI,RB,16,4,0.0,0.0,0.0,0.0,0,0,4,1,0,0,0.0,2,1,1,0.0,0.0,0.0,
David Carter,25,ARI,DT,16,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,13,8,5,1.0,0.0,0.0,
Bradley Fletcher,26,STL,DB,16,4,1.0,2.0,0.0,2.0,8,1,0,0,0,0,1.0,28,23,5,0.0,1.0,0.0,
Marcus Gilchrist,24,SDG,DB,16,4,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.0,59,48,11,5.0,3.0,0.0,
Chris Hope,32,ATL,DB,16,4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,26,18,8,1.0,0.0,0.0,
Terrance Knighton,26,JAX,DT,16,4,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2.0,32,20,12,5.0,6.0,0.0,
Joe Lefeged,24,IND,DB,16,4,0.0,0.0,0.0,0.0,0,0,0,1,4,0,0.0,20,15,5,,,0.0,
Corey Lynch,27,SDG,DB,16,4,2.0,50.0,0.0,30.0,7,0,0,1,0,0,0.0,47,40,7,4.0,0.0,0.0,
Garrett McIntyre,28,NYJ,LB,16,4,0.0,0.0,0.0,0.0,1,0,0,1,0,0,3.5,35,24,11,5.0,6.0,0.0,
Whitney Mercilus,22,HOU,LB,16,4,0.0,0.0,0.0,0.0,1,2,0,1,0,0,6.0,25,20,5,6.0,7.0,0.0,
Niles Paul,23,WAS,WR,16,4,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,9,6,3,0.0,0.0,0.0,
Kendall Reyes,23,SDG,DE,16,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,5.5,28,16,12,7.0,10.0,0.0,
Brandon Siler,27,KAN,LB,16,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,19,17,2,1.0,0.0,0.0,
Josh Thomas,23,CAR,DB,16,4,0.0,0.0,0.0,0.0,7,0,0,1,4,0,0.0,35,27,8,1.0,0.0,0.0,
Taylor Thompson,23,TEN,TE,16,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,10,7,3,0.0,0.0,0.0,
Osi Umenyiora,31,NYG,DE,16,4,0.0,0.0,0.0,0.0,1,2,0,0,0,0,6.0,43,28,15,7.0,11.0,0.0,
Delanie Walker,28,SFO,TE,16,4,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
Tavon Wilson,22,NWE,DB,16,4,4.0,87.0,0.0,45.0,6,0,0,2,0,0,0.0,41,28,13,0.0,0.0,0.0,
Frank Alexander,23,CAR,DE,16,3,0.0,0.0,0.0,0.0,3,0,0,2,0,0,2.5,18,10,8,2.0,8.0,0.0,
Brendon Ayanbadejo,36,BAL,LB,16,3,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1.0,44,28,16,2.0,2.0,0.0,
Kroy Biermann,27,ATL,LDE,16,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.0,52,37,15,5.0,13.0,0.0,
