Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Stevie Johnson,24.0,BUF,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
James Jones,26.0,GNB,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Dustin Keller,26.0,NYJ,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Reggie Kelly,33.0,CIN,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeff King,27.0,CAR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jim Kleinsasser,33.0,MIN,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Max Komar,23.0,ARI,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Vonta Leach,29.0,HOU,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
Donald Lee,30.0,GNB,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Greg Lewis,30.0,MIN,13.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marcedes Lewis,26.0,JAX,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,PB
Erik Lorig,24.0,TAM,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Manumaleuna,30.0,CHI,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marc Mariani,23.0,TEN,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,PB
David Martin,31.0,BUF,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ruvell Martin,28.0,SEA,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derrick Mason,36.0,BAL,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeron Mastrud,23.0,MIA,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Matthews,24.0,JAX,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Reagan Maui'a,26.0,ARI,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike McGlynn,25.0,PHI,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Randy McMichael,31.0,SDG,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Heath Miller,28.0,PIT,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Nick Miller,23.0,OAK,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Garrett Mills,27.0,PHI,7.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Moeaki,23.0,KAN,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Evan Moore,25.0,CLE,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Lance Moore,27.0,NOR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Cameron Morrah,23.0,SEA,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Randy Moss,33.0,3TM,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matthew Mulligan,25.0,NYJ,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Myers,25.0,OAK,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
David Nelson,24.0,BUF,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordy Nelson,25.0,GNB,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Shawn Nelson,25.0,BUF,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Hakeem Nicks,22.0,NYG,13.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jake O'Connell,25.0,KAN,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kevin Ogletree,23.0,DAL,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Olsen,25.0,CHI,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Fendi Onobun,24.0,STL,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kassim Osgood,30.0,JAX,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Terrell Owens,37.0,CIN,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Palmer,22.0,ATL,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bear Pascoe,24.0,NYG,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ben Patrick,26.0,ARI,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Logan Paulsen,23.0,WAS,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Justin Peelle,31.0,ATL,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Donald Penn,27.0,TAM,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Brandon Pettigrew,25.0,DET,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dennis Pitta,25.0,BAL,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Leonard Pope,27.0,KAN,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Zach Potter,24.0,JAX,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Taylor Price,23.0,NWE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ryan Purvis,24.0,TAM,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andrew Quarless,22.0,GNB,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Richard Quinn,24.0,DEN,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sidney Rice,24.0,MIN,6.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre Roberts,22.0,ARI,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Gijon Robinson,26.0,IND,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Robiskie,23.0,CLE,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Robert Royal,31.0,CLE,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Emmanuel Sanders,23.0,PIT,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Bo Scaife,29.0,TEN,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Tony Scheffler,27.0,DET,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Chaz Schilens,25.0,OAK,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Owen Schmitt,25.0,PHI,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Visanthe Shiancoe,30.0,MIN,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Shipley,25.0,CIN,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeremy Shockey,30.0,NOR,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mickey Shuler,24.0,MIA,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Sims-Walker,26.0,JAX,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Matthew Slater,25.0,NWE,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Steve Smith,25.0,NYG,9.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Adam Snyder,28.0,SFO,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Stephen Spach,28.0,ARI,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Spaeth,27.0,PIT,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kory Sperry,25.0,SDG,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Micheal Spurlock,27.0,TAM,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Craig Stevens,26.0,TEN,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerramy Stevens,31.0,TAM,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Stokley,34.0,SEA,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Maurice Stovall,25.0,TAM,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Zach Strief,27.0,NOR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jonathan Stupar,26.0,BUF,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Brett Swain,25.0,GNB,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jacob Tamme,25.0,IND,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Thomas,27.0,NOR,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Thomas,24.0,CAR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Verran Tucker,22.0,KAN,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Patrick Turner,23.0,NYJ,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tiquan Underwood,23.0,JAX,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Vrabel,35.0,KAN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Roberto Wallace,24.0,MIA,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kevin Walter,29.0,HOU,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kelley Washington,31.0,SDG,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Reggie Wayne,32.0,IND,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-1"
Eric Weems,25.0,ATL,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Wes Welker,29.0,NWE,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP CPoY-4"
Blair White,23.0,IND,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Andrew Whitworth,29.0,CIN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ernest Wilford,31.0,JAX,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cary Williams,26.0,BAL,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Williams,25.0,CHI,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Demetrius Williams,27.0,CLE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derrick Williams,24.0,DET,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kyle Williams,22.0,SFO,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Roy Williams,29.0,DAL,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Roydell Williams,29.0,WAS,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Stephen Williams,24.0,ARI,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Willis,26.0,DEN,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kris Wilson,29.0,SDG,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kellen Winslow,27.0,TAM,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jason Witten,28.0,DAL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-1"
Dominique Zeigler,26.0,SFO,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
League Average,,,,,,,,,44.4,,4.2,8.9,2.1,,
