Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Lavelle Hawkins,26.0,TEN,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joe Hawley,24.0,ATL,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Heap,32.0,ARI,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Heller,31.0,DET,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Higgins,25.0,NOR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Hill,27.0,NYJ,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Stephen Hill,21.0,NYJ,11.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Domenik Hixon,28.0,NYG,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Trindon Holliday,26.0,DEN,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,
Andre Holmes,24.0,DAL,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Santonio Holmes,28.0,NYJ,4.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Michael Hoomanawanui,24.0,NWE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rob Housler,24.0,ARI,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Vincent Jackson,29.0,TAM,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Lestar Jean,24.0,HOU,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alshon Jeffery,22.0,CHI,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
A.J. Jenkins,23.0,SFO,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Jenkins,30.0,MIN,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Jennings,29.0,GNB,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre Johnson,31.0,HOU,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
Calvin Johnson,27.0,DET,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,"PB,AP-1,AP OPoY-3"
Mike Johnson,25.0,ATL,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Stevie Johnson,26.0,BUF,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Dominique Jones,25.0,IND,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Donald Jones,25.0,BUF,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
James Jones,28.0,GNB,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jermaine Kearse,22.0,SEA,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Senio Kelemete,22.0,ARI,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dustin Keller,28.0,NYJ,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lance Kendricks,24.0,STL,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jeff King,29.0,ARI,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marcedes Lewis,28.0,JAX,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Lloyd,31.0,NWE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Erik Lorig,26.0,TAM,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lance Louis,27.0,CHI,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeremy Maclin,24.0,PHI,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Steve Maneri,24.0,KAN,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Owen Marecic,24.0,CLE,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charly Martin,28.0,SEA,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ruvell Martin,30.0,BUF,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mohamed Massaquoi,26.0,CLE,9.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rishard Matthews,23.0,MIA,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Reagan Maui'a,28.0,ARI,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony McCoy,25.0,SEA,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Corey McIntyre,33.0,BUF,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rodney McLeod,22.0,STL,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Randy McMichael,33.0,SDG,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Mike McNeill,24.0,STL,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marvin McNutt,23.0,PHI,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brit Miller,26.0,STL,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Heath Miller,30.0,PIT,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Zach Miller,27.0,SEA,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tony Moeaki,25.0,KAN,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Evan Moore,27.0,2TM,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lance Moore,29.0,NOR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Randy Moss,35.0,SFO,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Matthew Mulligan,27.0,STL,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Myers,27.0,OAK,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Legedu Naanee,29.0,MIA,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
David Nelson,26.0,BUF,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordy Nelson,27.0,GNB,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jamar Newsome,25.0,KAN,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Hakeem Nicks,24.0,NYG,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jake O'Connell,27.0,KAN,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Olsen,27.0,CAR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Owusu,22.0,TAM,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Palmer,24.0,ATL,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nathan Palmer,23.0,IND,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bear Pascoe,26.0,NYG,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Logan Paulsen,25.0,WAS,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Paulson,23.0,PIT,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Brandon Pettigrew,27.0,DET,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
Austin Pettis,24.0,STL,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Phillips,25.0,DAL,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dennis Pitta,27.0,BAL,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lousaka Polite,31.0,ATL,6.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Leonard Pope,29.0,PIT,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Zach Potter,26.0,JAX,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Pressley,26.0,CIN,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Preston,23.0,TEN,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Quick,23.0,STL,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rueben Randle,21.0,NYG,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
David Reed,25.0,BAL,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Allen Reisner,24.0,MIN,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Konrad Reuland,25.0,NYJ,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Laurent Robinson,27.0,JAX,7.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Brian Robiskie,25.0,DET,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Courtney Roby,29.0,NOR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Evan Rodriguez,24.0,CHI,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dante Rosario,28.0,SDG,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kyle Rudolph,23.0,MIN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Dane Sanzenbacher,24.0,CHI,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Weslye Saunders,23.0,IND,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Scheffler,29.0,DET,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chaz Schilens,27.0,NYJ,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Anthony Sherman,24.0,ARI,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Visanthe Shiancoe,32.0,NWE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Shipley,27.0,JAX,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerome Simpson,26.0,MIN,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Brad Smelley,23.0,CLE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alfonso Smith,25.0,ARI,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antone Smith,27.0,ATL,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Hayden Smith,27.0,NYJ,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lee Smith,25.0,BUF,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Steve Smith,27.0,STL,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Spaeth,29.0,CHI,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Micheal Spurlock,29.0,2TM,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Donte' Stallworth,32.0,NWE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Isaiah Stanback,28.0,JAX,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Max Starks,30.0,PIT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Craig Stevens,28.0,TEN,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Luke Stocker,24.0,TAM,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Stokley,36.0,DEN,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rod Streater,24.0,OAK,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Sammie Stroughter,26.0,TAM,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Ta'ufo'ou,26.0,JAX,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jacob Tamme,27.0,DEN,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ryan Taylor,25.0,GNB,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Tennant,25.0,PHI,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Thomas,29.0,NOR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Demaryius Thomas,25.0,DEN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,PB
Deonte Thompson,23.0,BAL,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Taylor Thompson,23.0,TEN,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Patrick Turner,25.0,NYJ,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Robert Turner,28.0,STL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mitch Unrein,25.0,DEN,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Delanie Walker,28.0,SFO,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kevin Walter,31.0,HOU,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nate Washington,29.0,TEN,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ben Watson,32.0,CLE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Eric Weems,27.0,CHI,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ryan Whalen,23.0,CIN,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Guy Whimper,29.0,JAX,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan White,24.0,NYJ,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Roddy White,31.0,ATL,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
D.J. Williams,24.0,GNB,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Damian Williams,24.0,TEN,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Williams,25.0,TAM,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Willis,28.0,DEN,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kellen Winslow,29.0,NWE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Witten,30.0,DAL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
Devon Wylie,24.0,KAN,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
League Average,,,,,,,,,45.6,,4.3,8.6,2.0,,
