Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Kevin Shaffer,26,CLE,LT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Darren Sharper,31,MIN,SS,16,16,4,10,0,10,9.0,1,0,0,0,0,1.0,68.0,52.0,16.0,2.0,1.0,0,
Ernie Sims,22,DET,RLB,16,16,0,0,0,0,1.0,1,0,1,0,0,0.5,125.0,82.0,43.0,4.0,0.0,0,
Justin Smiley,25,SFO,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Aaron Smith,30,PIT,LDE,16,16,0,0,0,0,2.0,1,0,1,0,0,4.5,64.0,46.0,18.0,4.0,7.0,0,
Alex Smith,22,SFO,QB,16,16,0,0,0,0,0.0,0,10,2,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Daryl Smith,24,JAX,MLB,16,16,1,4,0,4,7.0,1,0,0,0,0,3.0,89.0,73.0,16.0,8.0,4.0,0,
Justin Smith,27,CIN,RDE,16,16,0,0,0,0,3.0,1,0,2,0,0,7.5,80.0,49.0,31.0,8.0,19.0,0,
Marvel Smith,28,PIT,LT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Rod Smith,36,DEN,WR,16,16,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Marcus Spears,23,DAL,LDE,16,16,0,0,0,0,3.0,0,0,0,0,0,1.0,45.0,29.0,16.0,3.0,3.0,0,
Paul Spicer,31,JAX,RDE/LDE,16,16,0,0,0,0,4.0,0,0,0,0,0,3.0,47.0,41.0,6.0,10.0,9.0,0,
Greg Spires,32,TAM,LDE,16,16,0,0,0,0,3.0,0,0,0,0,0,5.0,51.0,33.0,18.0,6.0,10.0,0,
Eric Steinbach,26,CIN,LG,16,16,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Jon Stinchcomb,27,NOR,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Patrick Surtain,30,KAN,RCB,16,16,1,0,0,0,6.0,3,0,1,19,0,1.0,68.0,60.0,8.0,4.0,0.0,0,
Lofa Tatupu,24,SEA,MLB,16,16,1,19,0,19,7.0,2,0,1,0,0,1.5,123.0,93.0,30.0,5.0,4.0,0,PB
Jason Taylor,32,MIA,RDE,16,16,2,71,2,51,11.0,9,0,2,33,0,13.5,62.0,42.0,20.0,12.0,14.0,0,"PB,AP-1,AP DPoY-1"
Sean Taylor,23,WAS,FS,16,16,1,25,0,25,7.0,3,0,0,0,0,0.0,114.0,89.0,25.0,1.0,1.0,0,PB
Travis Taylor,28,MIN,WR,16,16,0,0,0,0,0.0,0,2,2,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Adalius Thomas,29,BAL,LLB/ROLB,16,16,1,7,0,7,7.0,0,0,1,57,1,11.0,83.0,64.0,19.0,14.0,24.0,1,"PB,AP-1"
Bryan Thomas,27,NYJ,RDE,16,16,0,0,0,0,0.0,1,0,1,0,0,8.5,77.0,58.0,19.0,11.0,12.0,0,
Zach Thomas,33,MIA,MLB,16,16,1,-4,0,-4,8.0,2,0,0,0,0,3.0,165.0,103.0,62.0,7.0,3.0,0,"PB,AP-1"
Lamont Thompson,28,TEN,FS,16,16,3,14,0,11,8.0,0,0,2,19,0,0.0,73.0,55.0,18.0,1.0,1.0,0,
LaDainian Tomlinson,27,SDG,RB,16,16,0,0,0,0,0.0,0,2,1,0,0,0.0,,,,,,0,"PB,AP-1,AP MVP-1,AP OPoY-1"
Larry Tripplett,27,BUF,LDT,16,16,0,0,0,0,3.0,1,0,1,0,0,2.5,33.0,19.0,14.0,2.0,10.0,0,
Jeremiah Trotter,29,PHI,MLB,16,16,1,17,0,17,4.0,1,0,0,0,0,0.0,113.0,88.0,25.0,3.0,0.0,0,
Brian Urlacher,28,CHI,MLB,16,16,3,38,0,36,9.0,1,0,1,0,0,0.0,142.0,93.0,49.0,11.0,8.0,0,"PB,AP-1,AP DPoY-4"
Kyle Vanden Bosch,28,TEN,LDE,16,16,0,0,0,0,1.0,1,0,0,0,0,6.5,75.0,54.0,21.0,9.0,24.0,0,
Michael Vick,26,ATL,QB,16,16,0,0,0,0,0.0,0,9,3,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Jonathan Vilma,24,NYJ,MLB,16,16,1,0,0,0,4.0,0,0,1,12,0,0.0,117.0,69.0,48.0,2.0,2.0,0,
Kimo von Oelhoffen,35,NYJ,RDT,16,16,0,0,0,0,1.0,0,0,0,0,0,1.0,28.0,17.0,11.0,2.0,1.0,0,
Mike Vrabel,31,NWE,ROLB/RILB,16,16,3,0,0,2,4.0,3,0,1,0,0,4.5,89.0,54.0,35.0,1.0,6.0,0,
DeMarcus Ware,24,DAL,ROLB,16,16,1,41,1,41,6.0,5,0,1,69,1,11.5,73.0,59.0,14.0,12.0,18.0,0,"PB,AP-2"
Ted Washington,38,CLE,NT,16,16,0,0,0,0,0.0,0,0,0,0,0,0.0,52.0,43.0,9.0,4.0,1.0,0,
Reggie Wayne,28,IND,WR,16,16,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
Scott Wells,25,GNB,C,16,16,0,0,0,0,0.0,0,4,0,-7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Jamal Williams,30,SDG,NT,16,16,0,0,0,0,2.0,0,0,0,0,0,2.0,69.0,49.0,20.0,4.0,2.0,0,"PB,AP-1"
Kevin Williams,26,MIN,RDT,16,16,0,0,0,0,6.0,0,0,3,0,1,5.0,36.0,28.0,8.0,11.0,12.0,0,"PB,AP-1"
Madieu Williams,25,CIN,FS,16,16,3,33,0,25,13.0,2,0,0,0,0,0.0,90.0,68.0,22.0,4.0,2.0,0,
Mario Williams,21,HOU,RDE,16,16,0,0,0,0,4.0,1,0,1,0,0,4.5,47.0,35.0,12.0,7.0,7.0,0,AP DRoY-5
Pat Williams,34,MIN,LDT,16,16,0,0,0,0,3.0,1,0,0,0,0,1.0,44.0,37.0,7.0,9.0,2.0,0,PB
Roy Williams,26,DAL,SS,16,16,5,33,0,27,14.0,0,0,2,0,0,0.0,63.0,53.0,10.0,2.0,1.0,0,PB
Adrian Wilson,27,ARI,SS,16,16,4,146,1,99,10.0,4,0,2,99,1,5.0,84.0,76.0,8.0,12.0,8.0,0,"PB,AP-2"
Antoine Winfield,29,MIN,LCB,16,16,4,33,1,26,14.0,0,0,1,0,0,0.0,98.0,84.0,14.0,7.0,3.0,0,
Kellen Winslow,23,CLE,TE,16,16,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP CPoY-4
Grant Wistrom,30,SEA,RDE,16,16,0,0,0,0,2.0,1,0,1,0,0,4.0,37.0,30.0,7.0,7.0,4.0,0,
Will Witherspoon,26,STL,MLB,16,16,0,0,0,0,9.0,3,0,1,0,0,3.0,116.0,102.0,14.0,8.0,5.0,0,
Charles Woodson,30,GNB,LCB,16,16,8,61,1,23,20.0,3,0,1,0,0,1.0,62.0,51.0,11.0,1.0,1.0,0,
Brian Young,29,NOR,LDT,16,16,0,0,0,0,1.0,0,0,1,0,0,5.5,46.0,35.0,11.0,8.0,16.0,0,
Bryant Young,34,SFO,LDE,16,16,0,0,0,0,1.0,1,0,0,0,0,5.5,52.0,41.0,11.0,5.0,10.0,0,
Mike Alstott,33,TAM,FB,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Eric Barton,29,NYJ,LLB,16,15,0,0,0,0,2.0,1,0,0,0,0,4.5,100.0,72.0,28.0,6.0,4.0,0,
Arnaz Battle,26,SFO,WR,16,15,0,0,0,0,0.0,0,2,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Drew Bennett,28,TEN,WR,16,15,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Rocky Bernard,27,SEA,RDT,16,15,0,0,0,0,1.0,2,0,1,0,0,3.5,37.0,25.0,12.0,8.0,4.0,0,
Jordan Black,26,KAN,LT,16,15,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Rosevelt Colvin,29,NWE,LOLB,16,15,0,0,0,0,3.0,1,0,1,0,0,8.5,55.0,43.0,12.0,11.0,27.0,0,
Phillip Daniels,33,WAS,LDE,16,15,1,0,0,0,4.0,1,0,0,0,0,3.0,37.0,24.0,13.0,2.0,3.0,0,
Lee Evans,25,BUF,WR,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Terrence Holt,26,DET,FS,16,15,3,8,0,7,4.0,1,0,1,0,0,0.5,77.0,51.0,26.0,0.0,2.0,0,
Thomas Howard,23,OAK,RLB,16,15,0,0,0,0,2.0,0,0,0,0,0,0.0,110.0,88.0,22.0,6.0,1.0,0,
Grady Jackson,33,ATL,LDT,16,15,0,0,0,0,2.0,1,0,0,0,0,0.0,36.0,31.0,5.0,12.0,1.0,0,
Rudi Johnson,27,CIN,RB,16,15,0,0,0,0,0.0,0,6,2,0,0,0.0,,,,,,0,
Derrick Mason,32,BAL,WR,16,15,0,0,0,0,0.0,0,1,1,0,0,0.0,,,,,,0,
Chike Okeafor,30,ARI,LDE,16,15,0,0,0,0,6.0,2,0,2,0,0,8.5,54.0,42.0,12.0,11.0,18.0,0,
Peerless Price,30,BUF,WR,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Robert Royal,27,BUF,TE,16,15,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Richard Seymour,27,NWE,RDE,16,15,1,0,0,0,8.0,0,0,1,0,0,4.0,41.0,23.0,18.0,9.0,12.0,0,"PB,AP-2"
Scott Shanle,27,NOR,RLB,16,15,0,0,0,0,1.0,1,0,0,0,0,4.0,99.0,74.0,25.0,6.0,5.0,0,
Ko Simpson,23,BUF,FS,16,15,2,76,0,76,4.0,1,0,0,0,0,1.0,77.0,51.0,26.0,1.0,1.0,0,
Peter Sirmon,29,TEN,MLB,16,15,1,13,0,13,4.0,0,0,0,0,0,0.5,88.0,60.0,28.0,5.0,1.0,0,
Terrell Suggs,24,BAL,RDE/LOLB,16,15,0,0,0,0,7.0,3,0,2,0,0,9.5,65.0,47.0,18.0,15.0,15.0,0,PB
Kenechi Udeze,23,MIN,RDE,16,15,0,0,0,0,0.0,0,0,1,0,0,0.0,29.0,19.0,10.0,7.0,4.0,0,
Darwin Walker,29,PHI,RDT,16,15,1,6,0,6,4.0,1,0,0,0,0,6.0,36.0,27.0,9.0,6.0,10.0,0,
D.J. Williams,24,DEN,LLB,16,15,0,0,0,0,2.0,1,0,0,0,0,1.0,76.0,59.0,17.0,4.0,4.0,0,
Kamerion Wimbley,23,CLE,ROLB,16,15,0,0,0,0,0.0,1,0,3,1,0,11.0,62.0,44.0,18.0,13.0,26.0,0,AP DRoY-4
Jason Witten,24,DAL,TE,16,15,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,PB
Stephen Alexander,31,DEN,TE,16,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Chris Baker,27,NYJ,TE,16,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Kendrell Bell,28,KAN,RLB,16,14,0,0,0,0,0.0,0,0,0,0,0,1.0,49.0,43.0,6.0,7.0,2.0,0,
Reche Caldwell,27,NWE,WR,16,14,0,0,0,0,0.0,0,2,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Brandon Chillar,24,STL,LLB,16,14,0,0,0,0,1.0,1,0,0,0,0,2.0,61.0,60.0,1.0,8.0,6.0,0,
Trent Cole,24,PHI,LDE/RDE,16,14,1,19,1,19,3.0,1,0,1,1,0,8.0,62.0,43.0,19.0,12.0,16.0,0,
Channing Crowder,23,MIA,LLB,16,14,0,0,0,0,4.0,1,0,0,0,0,1.0,104.0,61.0,43.0,3.0,5.0,0,
Chartric Darby,31,SEA,LDT,16,14,0,0,0,0,0.0,0,0,0,0,0,3.5,37.0,28.0,9.0,8.0,7.0,0,
Bubba Franks,28,GNB,TE,16,14,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Mike Furrey,29,DET,WR,16,14,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Joey Galloway,35,TAM,WR,16,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Dawan Landry,24,BAL,SS,16,14,5,101,1,37,11.0,0,0,0,0,0,3.0,69.0,48.0,21.0,4.0,3.0,0,AP DRoY-5
Danieal Manning,24,CHI,FS,16,14,2,26,0,15,7.0,4,0,1,0,0,0.0,70.0,53.0,17.0,0.0,0.0,0,
Melvin Oliver,23,SFO,RDE,16,14,0,0,0,0,0.0,0,0,1,12,1,1.0,43.0,35.0,8.0,2.0,3.0,0,
Reggie Williams,23,JAX,WR,16,14,0,0,0,0,0.0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Michael Boley,24,ATL,LLB,16,13,2,44,0,40,7.0,1,0,3,0,0,3.0,88.0,69.0,19.0,7.0,3.0,0,
Tyler Brayton,27,OAK,LDE,16,13,0,0,0,0,1.0,1,0,0,0,0,0.0,43.0,34.0,9.0,1.0,0.0,0,
Erik Coleman,24,NYJ,SS,16,13,1,3,0,3,4.0,0,0,0,0,0,0.0,101.0,70.0,31.0,3.0,1.0,0,
Chauncey Davis,23,ATL,LDE,16,13,1,41,0,41,2.0,0,0,1,0,0,1.0,38.0,29.0,9.0,3.0,2.0,0,
Corey Dillon,32,NWE,RB,16,13,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,,0,
George Foster,26,DEN,RT,16,13,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Kabeer Gbaja-Biamila,29,GNB,RDE,16,13,0,0,0,0,0.0,2,0,0,0,0,6.0,40.0,28.0,12.0,7.0,17.0,0,
Kedric Golston,23,WAS,RDT,16,13,0,0,0,0,3.0,0,0,1,0,0,0.5,44.0,34.0,10.0,3.0,2.0,0,
Orlando Huff,28,ARI,RLB,16,13,0,0,0,0,4.0,1,0,0,0,0,0.0,70.0,58.0,12.0,2.0,0.0,0,
Dhani Jones,28,PHI,LLB,16,13,0,0,0,0,6.0,0,0,0,0,0,0.5,76.0,55.0,21.0,4.0,3.0,0,
Ma'ake Kemoeatu,27,CAR,LDT,16,13,0,0,0,0,1.0,0,0,0,0,0,0.0,34.0,26.0,8.0,2.0,0.0,0,
Darrion Scott,25,MIN,LDE,16,13,0,0,0,0,2.0,1,0,0,0,0,5.5,46.0,25.0,21.0,4.0,6.0,0,
Mark Simoneau,29,NOR,MLB,16,13,1,0,0,0,1.0,0,0,0,0,0,1.0,62.0,34.0,28.0,2.0,4.0,0,
David Thornton,28,TEN,LLB,16,13,0,0,0,0,5.0,2,0,0,0,0,0.0,109.0,87.0,22.0,4.0,1.0,0,
Boss Bailey,27,DET,LLB,16,12,0,0,0,0,2.0,0,0,0,0,0,1.0,67.0,51.0,16.0,3.0,1.0,0,
Brad Hoover,30,CAR,FB,16,12,0,0,0,0,0.0,0,2,1,0,0,0.0,9.0,9.0,0.0,0.0,0.0,0,
Manny Lawson,22,SFO,LLB/LOLB,16,12,1,0,0,0,2.0,0,0,2,0,0,2.5,57.0,47.0,10.0,4.0,4.0,0,
Brady Poppinga,27,GNB,LLB,16,12,1,21,0,21,5.0,2,0,0,0,0,1.0,61.0,45.0,16.0,2.0,2.0,0,
Deshea Townsend,31,PIT,RCB,16,12,2,6,0,6,11.0,2,0,0,0,0,2.0,41.0,37.0,4.0,4.0,1.0,0,
Ernest Wilford,27,JAX,WR,16,12,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,,0,
Courtney Anderson,26,OAK,TE,16,11,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Yeremiah Bell,28,MIA,SS,16,11,0,0,0,0,12.0,3,0,2,0,0,2.0,70.0,46.0,24.0,1.0,3.0,0,
Juran Bolden,32,TAM,LCB,16,11,1,27,0,27,11.0,0,0,1,0,0,1.0,63.0,53.0,10.0,1.0,1.0,0,
Jim Finn,30,NYG,FB,16,11,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Justin Griffith,26,ATL,FB,16,11,0,0,0,0,0.0,0,3,0,0,0,0.0,,,,,,0,
Anthony McFarland,29,2TM,LDT,16,16,0,0,0,0,0.0,0,0,1,0,0,2.5,40.0,28.0,12.0,7.0,4.0,0,
Brandon Moore,27,SFO,RLB/ROLB,16,11,0,0,0,0,2.0,2,0,0,0,0,6.5,93.0,63.0,30.0,10.0,12.0,0,
Lorenzo Neal,36,SDG,FB,16,11,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-1"
Shantee Orr,25,HOU,LLB,16,11,0,0,0,0,1.0,0,0,1,19,0,1.5,32.0,28.0,4.0,3.0,2.0,0,
Jake Plummer,32,DEN,QB,16,11,0,0,0,0,0.0,0,7,1,-5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Mark Roman,29,SFO,SS,16,11,1,27,0,27,7.0,1,0,1,0,0,1.0,59.0,47.0,12.0,3.0,1.0,0,
Ike Taylor,26,PIT,LCB,16,11,2,34,0,34,12.0,0,0,1,0,0,0.0,69.0,61.0,8.0,2.0,1.0,0,
Corey Williams,26,GNB,LDT,16,11,0,0,0,0,3.0,0,0,1,0,0,7.0,34.0,26.0,8.0,9.0,11.0,0,
Kyle Williams,23,BUF,RDT,16,11,0,0,0,0,0.0,0,0,0,0,0,0.0,53.0,33.0,20.0,4.0,3.0,0,
Jacques Cesaire,26,SDG,LDE,16,10,0,0,0,0,1.0,1,0,0,0,0,4.0,37.0,27.0,10.0,6.0,6.0,0,
Kalimba Edwards,27,DET,RDE,16,10,0,0,0,0,1.0,1,0,3,3,0,3.0,37.0,25.0,12.0,4.0,6.0,0,
Nick Greisen,27,JAX,RLB,16,10,1,6,0,6,3.0,0,0,1,1,0,0.0,34.0,31.0,3.0,6.0,1.0,0,
Tye Hill,24,STL,LCB,16,10,3,20,0,14,6.0,0,0,1,2,0,0.0,56.0,53.0,3.0,2.0,0.0,0,
R.W. McQuarters,30,NYG,LCB,16,10,2,67,1,27,8.0,1,0,0,0,0,1.0,56.0,51.0,5.0,0.0,1.0,0,
Tony Romo,26,DAL,QB,16,10,0,0,0,0,0.0,0,9,3,-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
Mack Strong,35,SEA,FB,16,10,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
Demorrio Williams,26,ATL,RLB,16,10,1,9,0,9,3.0,2,0,1,54,1,1.0,93.0,59.0,34.0,6.0,3.0,0,
Randal Williams,28,OAK,TE,16,10,0,0,0,0,0.0,0,2,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Kris Wilson,25,KAN,FB,16,10,0,0,0,0,0.0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Ladell Betts,27,WAS,RB,16,9,0,0,0,0,0.0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Troy Brown,35,NWE,WR,16,9,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Sean Considine,24,PHI,SS,16,9,1,12,0,12,5.0,1,0,2,0,0,1.5,86.0,60.0,26.0,2.0,2.0,0,
Zack Crockett,34,OAK,FB,16,9,0,0,0,0,0.0,0,2,0,-7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Madison Hedgecock,25,STL,FB,16,9,0,0,0,0,0.0,0,0,0,0,0,0.0,10.0,9.0,1.0,0.0,0.0,0,
Johnathan Joseph,22,CIN,LCB,16,9,0,0,0,0,20.0,1,0,2,7,0,0.0,57.0,45.0,12.0,0.0,1.0,0,AP DRoY-5
Mathias Kiwanuka,23,NYG,RDE,16,9,2,44,0,32,4.0,2,1,0,0,0,4.0,53.0,44.0,9.0,6.0,9.0,0,
Keith Lewis,25,SFO,FS,16,9,2,24,0,24,4.0,1,0,1,23,0,1.0,77.0,60.0,17.0,4.0,2.0,0,
Bryant McFadden,25,PIT,RCB,16,9,3,39,0,39,12.0,0,0,3,0,0,0.0,54.0,47.0,7.0,0.0,0.0,0,
Donnie Spragan,30,MIA,RLB,16,9,0,0,0,0,3.0,0,0,1,0,0,1.5,50.0,28.0,22.0,1.0,1.0,0,
Jeff Ulbrich,29,SFO,RILB,16,9,0,0,0,0,0.0,0,0,0,0,0,0.0,64.0,46.0,18.0,3.0,0.0,0,
Fred Wakefield,28,ARI,TE,16,9,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Kenny Wright,29,WAS,LCB,16,9,1,0,0,0,13.0,0,0,0,0,0,0.0,39.0,32.0,7.0,0.0,0.0,0,
Mike Adams,25,SFO,FS,16,8,0,0,0,0,3.0,0,0,0,0,0,0.0,65.0,54.0,11.0,1.0,2.0,0,
Michael Boulware,25,SEA,SS,16,8,2,1,0,1,6.0,1,0,1,32,0,0.0,40.0,32.0,8.0,1.0,0.0,0,
Reggie Bush,21,NOR,RB,16,8,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP ORoY-5
Tim Carter,27,NYG,WR,16,8,0,0,0,0,0.0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,
Kendyl Jacox,31,MIA,LG,16,8,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Bryant Johnson,25,ARI,WR,16,8,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Richard Marshall,22,CAR,RCB,16,8,3,59,1,30,15.0,2,1,4,25,0,1.0,82.0,69.0,13.0,6.0,0.0,0,
Rob Meier,29,JAX,LDE,16,8,0,0,0,0,0.0,0,0,1,0,0,5.0,29.0,24.0,5.0,7.0,7.0,0,
Maurice Morris,27,SEA,RB,16,8,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Ovie Mughelli,26,BAL,FB,16,8,0,0,0,0,0.0,0,1,0,0,0,0.0,14.0,11.0,3.0,0.0,0.0,0,AP-2
Brodney Pool,22,CLE,FS,16,8,1,0,0,0,8.0,1,0,2,0,0,1.0,70.0,56.0,14.0,4.0,1.0,0,
Antonio Smith,25,ARI,RDE,16,8,0,0,0,0,0.0,0,0,2,4,1,2.5,25.0,15.0,10.0,5.0,5.0,0,
Randy Starks,23,TEN,RDT,16,8,0,0,0,0,0.0,0,0,2,26,0,3.0,40.0,25.0,15.0,6.0,4.0,0,
Thomas Tapeh,26,PHI,FB,16,8,0,0,0,0,0.0,0,0,2,0,0,0.0,3.0,1.0,2.0,0.0,0.0,0,
Leon Washington,24,NYJ,RB,16,8,0,0,0,0,0.0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Dewayne White,27,TAM,RDE,16,8,0,0,0,0,7.0,2,0,3,2,0,5.0,43.0,33.0,10.0,9.0,15.0,0,
Adam Archuleta,29,WAS,SS,16,7,0,0,0,0,1.0,0,0,0,0,0,1.0,60.0,49.0,11.0,2.0,1.0,0,
Nate Burleson,25,SEA,WR,16,7,0,0,0,0,0.0,0,2,2,0,0,0.0,4.0,3.0,1.0,0.0,0.0,0,
Patrick Crayton,27,DAL,WR,16,7,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,,0,
Vincent Jackson,23,SDG,WR,16,7,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,
Justin McCareins,28,NYJ,WR,16,7,0,0,0,0,0.0,0,1,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Caleb Miller,26,CIN,MLB,16,7,0,0,0,0,3.0,0,0,1,0,0,1.0,101.0,66.0,35.0,3.0,2.0,0,
Gerald Sensabaugh,23,JAX,SS,16,7,2,8,0,8,4.0,1,0,1,0,0,0.0,44.0,37.0,7.0,2.0,0.0,0,
Billy Bajema,24,SFO,TE,16,6,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,
Jason Craft,30,NOR,RCB,16,6,1,0,0,0,5.0,0,0,0,0,0,0.0,47.0,43.0,4.0,0.0,0.0,0,
Justin Fargas,26,OAK,RB,16,6,0,0,0,0,0.0,0,1,2,-7,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Vernon Fox,27,WAS,SS,16,6,1,-4,0,-4,3.0,0,0,0,0,0,0.0,53.0,45.0,8.0,1.0,0.0,0,
Steve Heiden,30,CLE,TE,16,6,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Chris Liwienski,31,ARI,LG,16,6,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Steve McKinney,31,HOU,RG,16,6,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Allen Rossum,31,ATL,RCB,16,6,0,0,0,0,2.0,0,2,0,0,0,0.0,48.0,42.0,6.0,4.0,1.0,0,
Mike Sellers,31,WAS,FB,16,6,0,0,0,0,0.0,0,1,0,0,0,0.0,14.0,8.0,6.0,0.0,0.0,0,
Alshermond Singleton,31,DAL,LOLB,16,6,0,0,0,0,0.0,1,0,0,0,0,1.0,25.0,18.0,7.0,1.0,0.0,0,
Tully Banta-Cain,26,NWE,ROLB,16,5,0,0,0,0,0.0,1,0,0,0,0,5.5,42.0,30.0,12.0,5.0,10.0,0,
Hank Baskett,24,PHI,WR,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Dexter Coakley,34,STL,RLB,16,5,2,0,0,0,4.0,0,0,0,0,0,0.0,45.0,42.0,3.0,1.0,1.0,0,
Domonique Foxworth,23,DEN,SS,16,5,1,45,0,45,6.0,1,0,0,0,0,0.0,61.0,48.0,13.0,1.0,1.0,0,
Simon Fraser,23,CLE,LDE,16,5,0,0,0,0,4.0,1,0,0,0,0,4.5,36.0,22.0,14.0,3.0,5.0,0,
Omar Gaither,22,PHI,RLB,16,5,1,16,0,16,3.0,0,0,0,0,0,1.0,64.0,51.0,13.0,1.0,1.0,0,
Dexter McCleon,33,HOU,CB,16,5,1,19,0,19,1.0,1,0,0,0,0,0.0,29.0,22.0,7.0,0.0,0.0,0,
Calvin Pace,26,ARI,LLB,16,5,0,0,0,0,1.0,2,0,0,0,0,1.0,31.0,27.0,4.0,2.0,1.0,0,
Barrett Ruud,23,TAM,MLB,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,57.0,37.0,20.0,1.0,0.0,0,
James Sanders,23,NWE,SS,16,5,1,21,0,21,1.0,0,0,0,0,0,1.0,43.0,26.0,17.0,1.0,2.0,0,
