Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Keary Colbert,3TM,26,WR,13,7,,1,,,,,,1,,,0,,,,,,6,0.5
Chris Cooley*,WAS,26,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Casey Cramer,MIA,26,RB-TE,9,2,,1,,,,,,1,,,,,,,,,6,0.7
Antonio Cromartie,SDG,24,RCB,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Alge Crumpler,TEN,31,TE,15,15,,1,,,,,,1,,,,,,,,,6,0.4
Daunte Culpepper,DET,31,QB,5,5,1,,,,,,,1,,,,,,,,,6,1.2
Devard Darling,KAN,26,WR,16,9,,1,,,,,,1,,,,,,,,,6,0.4
Quintin Demps,PHI,23,DB,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Ryan Denney,BUF,31,RDE,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Darnell Dinkins,CLE,31,TE,14,2,,1,,,,,,1,,,,,,,,,6,0.4
Kevin Dockery,NYG,24,DB,13,1,,,,,,,1,1,,,,,,,,,6,0.5
Darnell Dockett,ARI,27,RDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Abram Elam,NYJ,27,SS,16,9,,,,,,1,,1,,,,,,,,,6,0.4
Shaun Ellis,NYJ,31,LDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Justin Fargas,OAK,28,RB,14,14,1,,,,,,,1,,,,,,,,,6,0.4
Brett Favre*,NYJ,39,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Yamon Figurs,BAL,25,WR,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Derek Fine,BUF,25,TE,10,5,,1,,,,,,1,,,,,,,,,6,0.6
Jermichael Finley,GNB,21,TE,14,1,,1,,,,,,1,,,,,,,,,6,0.4
Cortland Finnegan*+,TEN,24,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brian Finneran,ATL,32,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Brandon Flowers,KAN,22,RCB,14,13,,,,,,1,,1,,,,,,,,,6,0.4
Vernon Fox,DEN,29,DB,10,3,,,,,1,,,1,,,,,,,,,6,0.6
Gus Frerotte,MIN,37,QB,11,11,1,,,,,,,1,,,,,,,,,6,0.5
Michael Gaines,DET,28,TE,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Chris Gamble,CAR,25,LCB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jeff Garcia,TAM,38,QB,12,11,1,,,,,,,1,,,,,,,,,6,0.5
John Gilmore,TAM,29,TE,16,10,,1,,,,,,1,,,,,,,,,6,0.4
Chris Gocong,PHI,25,LLB,16,12,,,,,1,,,1,,,,,,,,,6,0.4
Michael Griffin*,TEN,23,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Justin Griffith,OAK,28,FB,7,3,,1,,,,,,1,,,,,,,,,6,0.9
Korey Hall,GNB,25,FB,11,5,,1,,,,,,1,,,,,,,,,6,0.5
Leon Hall,CIN,24,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Joselio Hanson,PHI,27,DB,16,3,,,,,1,,,1,,,,,,,,,6,0.4
Napoleon Harris,MIN,29,MLB,10,5,,,,,1,,,1,,,,,,,,,6,0.6
Kelvin Hayden,IND,25,LCB,10,10,,,,,,1,,1,,,,,,,,,6,0.6
Geno Hayes,TAM,21,LB,9,0,,,,,,,1,1,,,,,,,,,6,0.7
Joey Haynos,MIA,24,TE,7,0,,1,,,,,,1,,,,,,,,,6,0.9
Madison Hedgecock,NYG,27,FB,16,10,,1,,,,,,1,,,,,,,,,6,0.4
Todd Herremans,PHI,26,LG,16,15,,1,,,,,,1,,,,,,,,,6,0.4
Ellis Hobbs,NWE,25,RCB,16,16,,,,1,,,,1,,,,,,,,,6,0.4
Glenn Holt,CIN,24,WR,15,2,,1,,,,,,1,,,,,,,,,6,0.4
Roderick Hood,ARI,27,LCB,15,14,,,,,,,1,1,,,,,,,,,6,0.4
Chris Houston,ATL,24,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Tony Hunt,PHI,23,RB,6,2,1,,,,,,,1,,,,,,,,,6,1.0
Jason Hunter,GNB,25,DE,12,0,,,,,1,,,1,,,,,,,,,6,0.5
Brandon Jackson,GNB,23,RB,13,0,1,,,,,,,1,,,,,,,,,6,0.5
Chevis Jackson,ATL,23,DB,16,1,,,,,,1,,1,,,,,,,,,6,0.4
Darrell Jackson,DEN,30,WR,12,2,,1,,,,,,1,,,,,,,,,6,0.5
Nate Jackson,DEN,29,WR,10,3,,1,,,,,,1,,,,,,,,,6,0.6
Mike Jenkins,DAL,23,DB,14,3,,,,,,1,,1,,,,,,,,,6,0.4
Brandon Jones,TEN,26,WR,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Greg Jones,JAX,27,FB,12,7,,1,,,,,,1,,,,,,,,,6,0.5
James Jones,GNB,24,WR,10,2,,1,,,,,,1,,,,,,,,,6,0.6
Johnathan Joseph,CIN,24,LCB,8,7,,,,,1,,,1,,,,,,,,,6,0.8
Jeff King,CAR,25,TE,16,15,,1,,,,,,1,,,,,,,,,6,0.4
Vonta Leach,HOU,27,FB,16,12,1,,,,,,,1,,,,,,,,,6,0.4
Byron Leftwich,PIT,28,QB,5,0,1,,,,,,,1,,,,,,,,,6,1.2
Jim Leonhard,BAL,26,SS,16,13,,,,,,1,,1,,,,,,,,,6,0.4
Greg Lewis,PHI,28,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Danieal Manning,CHI,26,DB,14,1,,,,1,,,,1,,,,,,,,,6,0.4
Eli Manning*,NYG,27,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Peyton Manning*+,IND,32,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Robert Mathis*,IND,27,DE,15,2,,,,,1,,,1,,,,,,,,,6,0.4
Brandon McDonald,CLE,23,RCB,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Shaun McDonald,DET,27,WR,12,7,,1,,,,,,1,,,,,,,,,6,0.5
Phillip Merling,MIA,23,DE,16,2,,,,,,1,,1,,,,,,,,,6,0.4
Billy Miller,NOR,31,TE,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Zach Miller,OAK,23,TE,16,15,,1,,,,,,1,,,,,,,,,6,0.4
Ryan Moats,HOU,26,RB,9,0,1,,,,,,,1,,,,,,,,,6,0.7
Nedu Ndukwe,CIN,23,SS,11,11,,,,,1,,,1,,,,,,,,,6,0.5
John Owens,DET,28,TE,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Calvin Pace,NYJ,28,ROLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Juqua Parker,PHI,30,LDE,16,16,,,,,,1,,1,,,,,,,,,6,0.4
David Patten,NOR,34,WR,5,3,,1,,,,,,1,,,,,,,,,6,1.2
Alvin Pearman,JAX,26,RB,1,0,,1,,,,,,1,,,,,,,,,6,6.0
Chad Pennington,MIA,32,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Jermaine Phillips,TAM,29,SS,11,11,,,,,1,,,1,,,,,,,,,6,0.5
P.J. Pope,DEN,24,RB,5,1,,1,,,,,,1,,,,,,,,,6,1.2
Jerry Porter,JAX,30,WR,10,6,,1,,,,,,1,,,,,,,,,6,0.6
Keiwan Ratliff,IND,27,DB,13,4,,,,,,1,,1,,,,,,,,,6,0.5
Dave Rayner,CIN,26,K,2,0,,,,,,,,,,,,3,3,1,1,,6,3.0
Josh Reed,BUF,28,WR,13,13,,1,,,,,,1,,,,,,,,,6,0.5
Jacques Reeves,HOU,26,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Darrelle Revis*,NYJ,23,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jamey Richard,IND,24,C/LG,15,7,,,,,1,,,1,,,,,,,,,6,0.4
Dominique Rodgers-Cromartie,ARI,22,RCB,16,11,,,,,,1,,1,,,,,,,,,6,0.4
Antrel Rolle,ARI,26,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Dante Rosario,CAR,24,TE,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Aaron Ross,NYG,26,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Aaron Rouse,GNB,24,SS,14,6,,,,,,1,,1,,,,,,,,,6,0.4
Robert Royal,BUF,29,TE,15,7,,1,,,,,,1,,,,,,,,,6,0.4
JaMarcus Russell,OAK,23,QB,15,15,1,,,,,,,1,,,,,,,,,6,0.4
Matt Ryan,ATL,23,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Asante Samuel*,PHI,27,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Tom Santi,IND,23,TE,6,2,,1,,,,,,1,,,,,,,,,6,1.0
Derek Schouman,BUF,23,TE,16,12,,1,,,,,,1,,,,,,,,,6,0.4
Mike Sellers*,WAS,33,FB,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Chad Simpson,IND,23,RB,11,0,1,,,,,,,1,,,,,,,,,6,0.5
Kolby Smith,KAN,24,RB,7,3,1,,,,,,,1,,,,,,,,,6,0.9
Steve Smith,NYG,23,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Joe Staley,SFO,24,LT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Donte' Stallworth,CLE,28,WR,11,7,,1,,,,,,1,,,,,,,,,6,0.5
Derek Stanley,STL,23,WR,10,0,,1,,,,,,1,,,,,,,,,6,0.6
Aaron Stecker,NOR,33,RB,6,0,,1,,,,,,1,,,,,,,,,6,1.0
Donald Strickland,SFO,28,DB,14,3,,,,,,,1,1,,,,,,,,,6,0.4
Fred Taylor,JAX,32,RB,13,13,1,,,,,,,1,,,,,,,,,6,0.5
Craig Terrill,SEA,28,DT,16,1,,,,,1,,,1,,,,,,,,,6,0.4
Devin Thomas,WAS,22,WR,16,1,1,,,,,,,1,,,,,,,,,6,0.4
James Thrash,WAS,33,WR,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Charles Tillman,CHI,27,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Mike Tolbert,SDG,23,FB,13,7,,1,,,,,,1,,,,,,,,,6,0.5
Ryan Torain,DEN,22,RB,2,1,1,,,,,,,1,,,,,,,,,6,3.0
Deshea Townsend,PIT,33,DB,12,4,,,,,,1,,1,,,,,,,,,6,0.5
Justin Tuck*+,NYG,25,LDE,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Lawrence Tynes,NYG,30,K,2,0,,,,,,,,,,,,3,3,1,1,,6,3.0
Delanie Walker,SFO,24,TE,15,2,,1,,,,,,1,,,,,,,,,6,0.4
Javon Walker,OAK,30,WR,8,7,,1,,,,,,1,,,,,,,,,6,0.8
Nate Webster,DEN,31,MLB,13,13,,,,,1,,,1,,,,,,,,,6,0.5
Eric Weddle,SDG,23,FS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Dante Wesley,CAR,29,DB,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Demetrius Williams,BAL,25,WR,7,0,,1,,,,,,1,,,,,,,,,6,0.9
Troy Williamson,JAX,25,WR,8,1,,1,,,,,,1,,,,,,,,,6,0.8
Patrick Willis*,SFO,23,MLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Josh Wilson,SEA,23,RCB,16,12,,,,,,1,,1,,,,,,,,,6,0.4
Garrett Wolfe,CHI,24,RB,13,0,,,,,,,1,1,,,,,,,,,6,0.5
LaMarr Woodley,PIT,24,LOLB,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Eric Wright,CLE,23,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jason Wright,CLE,26,RB,15,0,,1,,,,,,1,,,,,,,,,6,0.4
DeShawn Wynn,GNB,25,RB,5,0,1,,,,,,,1,,,,,,,,,6,1.2
Todd Yoder,WAS,30,TE,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Selvin Young,DEN,25,RB,8,5,1,,,,,,,1,,,,,,,,,6,0.8
Jared Allen*+,MIN,26,RDE,16,16,,,,,,,,,,,,,,,,2,4,0.3
Jameel McClain,BAL,23,LB,16,0,,,,,,,,,,,,,,,,2,4,0.3
Stephen Hauschka,BAL,23,K,8,0,,,,,,,,,,,,,,1,2,,3,0.4
Charlie Anderson,MIA,27,LB,16,1,,,,,,,,,,,,,,,,1,2,0.1
Mike Cox,KAN,23,FB,16,5,,,,,,,,,1,,,,,,,,2,0.1
Charles Grant,NOR,30,LDE,8,8,,,,,,,,,,,,,,,,1,2,0.3
James Harrison*+,PIT,30,ROLB,15,15,,,,,,,,,,,,,,,,1,2,0.1
Mathias Kiwanuka,NYG,25,RDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Legedu Naanee,SDG,25,WR,16,0,,,,,,,,,1,,,,,,,,2,0.1
Mike Nugent,NYJ,26,K,1,0,,,,,,,,,,,,2,2,,1,,2,2.0
Adewale Ogunleye,CHI,31,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Carlos Polk,DAL,31,LB,10,0,,,,,,,,,,,,,,,,1,2,0.2
Jay Richardson,OAK,24,LDE,16,11,,,,,,,,,,,,,,,,1,2,0.1
Gibril Wilson,OAK,27,SS,16,15,,,,,,,,,,,,,,,,1,2,0.1
