Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Patrick Crayton,SDG,31,WR,9,2,,1,,,,,,1,,,,,,,,,6,0.7
Josh Cribbs,CLE,27,WR,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Jay Cutler,CHI,27,QB,15,15,1,,,,,,,1,,,,,,,,,6,0.4
Chauncey Davis,ATL,27,DE,16,2,,,,,,1,,1,,,,,,,,,6,0.4
Craig Davis,SDG,25,WR,7,1,,1,,,,,,1,,,,,,,,,6,0.9
Kellen Davis,CHI,25,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Rashied Davis,CHI,31,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Eric Decker,DEN,23,WR,14,0,,1,,,,,,1,,,,,,,,,6,0.4
Ed Dickson,BAL,23,TE,15,3,,1,,,,,,1,,,,,,,,,6,0.4
Darnell Dockett*,ARI,29,RDE,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Early Doucet,ARI,25,WR,10,5,,1,,,,,,1,,,,,,,,,6,0.6
Harry Douglas,ATL,26,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Julian Edelman,NWE,24,WR,15,3,,,1,,,,,1,,,,,,,,,6,0.4
Abram Elam,CLE,29,FS,16,15,,,,,1,,,1,,,,,,,,,6,0.4
Hiram Eugene,OAK,30,DB,14,0,,,,,,,1,1,,,,,,,,,6,0.4
Heath Evans,NOR,32,FB,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Jermichael Finley,GNB,23,TE,5,5,,1,,,,,,1,,,,,,,,,6,1.2
Cortland Finnegan,TEN,26,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Joe Flacco,BAL,25,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Brandon Flowers,KAN,24,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Justin Gage,TEN,29,WR,11,4,,1,,,,,,1,,,,,,,,,6,0.5
Toby Gerhart,MIN,23,RB,15,1,1,,,,,,,1,,,,,,,,,6,0.4
John Gilmore,TAM,31,TE,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Dashon Goldson,SFO,26,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jabari Greer,NOR,28,LCB,14,13,,,,,,1,,1,,,,,,,,,6,0.4
Cody Grimm,TAM,23,FS,11,9,,,,,,1,,1,,,,,,,,,6,0.5
Chris Gronkowski,DAL,24,FB,14,7,,1,,,,,,1,,,,,,,,,6,0.4
Derek Hagan,NYG,26,WR,7,4,,1,,,,,,1,,,,,,,,,6,0.9
Tyjuan Hagler,IND,29,LB,13,2,,,,1,,,,1,,,,,,,,,6,0.5
Chad Hall,PHI,24,WR,8,1,,1,,,,,,1,,,,,,,,,6,0.8
Clay Harbor,PHI,23,TE,9,6,,1,,,,,,1,,,,,,,,,6,0.7
Jerome Harrison,2TM,27,RB,12,2,1,,,,,,,1,,,0,,,,,,6,0.5
Mike Hart,IND,24,RB,7,1,1,,,,,,,1,,,,,,,,,6,0.9
Brian Hartline,MIA,24,WR,12,11,,1,,,,,,1,,,,,,,,,6,0.5
Geno Hayes,TAM,23,RLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Gerald Hayes,ARI,30,LB,6,4,,,,,1,,,1,,,,,,,,,6,1.0
Will Heller,DET,29,TE,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Devery Henderson,NOR,28,WR,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Todd Herremans,PHI,28,LG,16,15,,1,,,,,,1,,,,,,,,,6,0.4
Jacob Hester,SDG,25,RB,15,7,,1,,,,,,1,,,,,,,,,6,0.4
Darrius Heyward-Bey,OAK,23,WR,15,14,,1,,,,,,1,,,,,,,,,6,0.4
Jason Hill,2TM,25,WR,8,1,,1,,,,,,1,,,0,,,,,,6,0.8
Jason Hunter,DEN,27,LOLB,16,12,,,,,1,,,1,,,,,,,,,6,0.4
Malcolm Jenkins,NOR,23,FS,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Chris Johnson,OAK,31,DB,12,4,,,,,,1,,1,,,,,,,,,6,0.5
Derrick Johnson,KAN,28,RILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Adam Jones,CIN,27,DB,5,1,,,,,1,,,1,,,,,,,,,6,1.2
Donald Jones,BUF,23,WR,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Johnathan Joseph,CIN,26,LCB,12,12,,,,,,1,,1,,,,,,,,,6,0.5
Brett Keisel*,PIT,32,RDE,11,11,,,,,,1,,1,,,,,,,,,6,0.5
Jon Kitna,DAL,38,QB,10,9,1,,,,,,,1,,,,,,,,,6,0.6
Brandon LaFell,CAR,24,WR,14,2,,1,,,,,,1,,,,,,,,,6,0.4
Dawan Landry,BAL,28,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Spencer Larsen,DEN,26,FB,11,5,,1,,,,,,1,,,,,,,,,6,0.5
Sean Lee,DAL,24,LB,14,0,,,,,,1,,1,,,,,,,,,6,0.4
Brian Leonard,CIN,26,RB,11,0,,1,,,,,,1,,,,,,,,,6,0.5
DeAndre Levy,DET,23,MLB,11,11,,,,,,1,,1,,,,,,,,,6,0.5
Ray Lewis*,BAL,35,RILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Stefan Logan,DET,29,RB,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Brandon Manumaleuna,CHI,30,TE,16,13,,1,,,,,,1,,,,,,,,,6,0.4
David Martin,BUF,31,TE,16,9,,1,,,,,,1,,,,,,,,,6,0.4
Ruvell Martin,SEA,28,WR,5,0,,1,,,,,,1,,,,,,,,,6,1.2
Clay Matthews*+,GNB,24,LOLB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Taylor Mays,SFO,22,SS,16,6,,,,,,,1,1,,,,,,,,,6,0.4
Colt McCoy,CLE,24,QB,8,8,1,,,,,,,1,,,,,,,,,6,0.8
Ray McDonald,SFO,26,DE,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Corey McIntyre,BUF,31,FB,16,7,1,,,,,,,1,,,,,,,,,6,0.4
Quintin Mikell,PHI,30,SS,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Zach Miller,JAX,26,TE,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Koa Misi,MIA,23,LOLB,16,11,,,,,1,,,1,,,,,,,,,6,0.4
Fili Moala,IND,25,LDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
D.J. Moore,CHI,23,DB,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Evan Moore,CLE,25,WR,12,4,,1,,,,,,1,,,,,,,,,6,0.5
Marlon Moore,MIA,23,WR,9,0,,1,,,,,,1,,,,,,,,,6,0.7
Ovie Mughelli*,ATL,30,FB,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Captain Munnerlyn,CAR,22,LCB,16,5,,,,,,1,,1,,,,,,,,,6,0.4
Kassim Osgood,JAX,30,WR,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Michael Palmer,ATL,22,TE,14,1,,1,,,,,,1,,,,,,,,,6,0.4
Dimitri Patterson,PHI,27,RCB,16,9,,,,,,1,,1,,,,,,,,,6,0.4
Logan Paulsen,WAS,23,TE,11,0,,1,,,,,,1,,,,,,,,,6,0.5
Justin Peelle,ATL,31,TE,13,8,,1,,,,,,1,,,,,,,,,6,0.5
Donald Penn*,TAM,27,LT,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Shaun Phillips*,SDG,29,LOLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Troy Polamalu*+,PIT,29,SS,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Lousaka Polite,MIA,29,FB,16,10,1,,,,,,,1,,,,,,,,,6,0.4
Andrew Quarless,GNB,22,TE,13,3,,1,,,,,,1,,,,,,,,,6,0.5
David Reed,BAL,23,WR,13,0,,,,1,,,,1,,,,,,,,,6,0.5
Gijon Robinson,IND,26,TE,11,2,,1,,,,,,1,,,,,,,,,6,0.5
Stanford Routt,OAK,27,LCB,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Robert Royal,CLE,31,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
James Sanders,NWE,27,SS,15,9,,,,,,1,,1,,,,,,,,,6,0.4
Orlando Scandrick,DAL,23,DB,16,3,,,,,,1,,1,,,,,,,,,6,0.4
Tony Scheffler,DET,27,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Chaz Schilens,OAK,25,WR,5,0,,1,,,,,,1,,,,,,,,,6,1.2
Owen Schmitt,PHI,25,FB,15,5,,1,,,,,,1,,,,,,,,,6,0.4
Bernard Scott,CIN,26,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Alphonso Smith,DET,25,RCB,12,10,,,,,,1,,1,,,,,,,,,6,0.5
Shaun Smith,KAN,29,LDE,16,10,1,,,,,,,1,,,,,,,,,6,0.4
Taj Smith,IND,27,WR,5,0,,,,,,,1,1,,,,,,,,,6,1.2
Troy Smith,SFO,26,QB,6,6,1,,,,,,,1,,,,,,,,,6,1.0
Matt Spaeth,PIT,27,TE,14,13,,1,,,,,,1,,,,,,,,,6,0.4
Matthew Stafford,DET,22,QB,3,3,1,,,,,,,1,,,,,,,,,6,2.0
Drew Stanton,DET,26,QB,6,3,1,,,,,,,1,,,,,,,,,6,1.0
Maurice Stovall,TAM,25,WR,12,1,,1,,,,,,1,,,,,,,,,6,0.5
Chansi Stuckey,CLE,27,WR,16,5,1,,,,,,,1,,,,,,,,,6,0.4
Ndamukong Suh*+,DET,23,LDT,16,16,,,,,1,,,1,,,,,1,,,,6,0.4
Naufahu Tahi,MIN,29,FB,15,7,,1,,,,,,1,,,,,,,,,6,0.4
Aqib Talib,TAM,24,LCB,11,11,,,,,,1,,1,,,,,,,,,6,0.5
Lofa Tatupu,SEA,28,MLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Earl Thomas,SEA,21,FS,16,16,,,,,,,1,1,,,,,,,,,6,0.4
Greg Toler,ARI,25,RCB,14,13,,,,,,1,,1,,,,,,,,,6,0.4
Marcus Trufant,SEA,30,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Verran Tucker,KAN,22,WR,11,2,,1,,,,,,1,,,,,,,,,6,0.5
Josh Vaughan,CAR,24,RB,3,0,1,,,,,,,1,,,,,,,,,6,2.0
Cassius Vaughn,DEN,23,DB,13,0,,,,1,,,,1,,,,,,,,,6,0.5
Mike Vrabel,KAN,35,LOLB,16,16,,1,,,,,,1,,,,,,,,,6,0.4
DeMarcus Ware*,DAL,28,ROLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Kelley Washington,SDG,31,WR,8,0,,1,,,,,,1,,,,,,,,,6,0.8
Eric Weddle,SDG,25,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Charlie Whitehurst,SEA,28,QB,6,2,1,,,,,,,1,,,,,,,,,6,1.0
Andrew Whitworth,CIN,29,LT,16,16,,1,,,,,,1,,,,,,,,,6,0.4
DeAngelo Williams,CAR,27,RB,6,6,1,,,,,,,1,,,,,,,,,6,1.0
Josh Wilson,BAL,25,RCB,14,9,,,,,,1,,1,,,,,,,,,6,0.4
Antoine Winfield*,MIN,33,LCB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
LaMarr Woodley,PIT,26,LOLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Charles Woodson*,GNB,34,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Darrel Young,WAS,23,LB,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Mewelde Moore,PIT,28,RB,15,0,,,,,,,,,2,,,,,,,,4,0.3
Jordan Babineaux,SEA,28,DB,16,0,,,,,,,,,,,,,,,,1,2,0.1
Rock Cartwright,OAK,31,FB,16,0,,,,,,,,,,,,,,,,1,2,0.1
Josh Freeman,TAM,22,QB,16,16,,,,,,,,,1,,,,,,,,2,0.1
Quentin Groves,OAK,26,LLB,15,12,,,,,,,,,,,,,,,,1,2,0.1
Greg Hardy,CAR,22,DE,15,0,,,,,,,,,,,,,,,,1,2,0.1
Bryant Johnson,DET,29,WR,14,7,,,,,,,,,1,,,,,,,,2,0.1
Trevor Pryce,2TM,35,DE,13,0,,,,,,,,,,,0,,,,,1,2,0.2
Nick Schommer,TEN,24,DB,13,0,,,,,,,,,,,,,,,,1,2,0.2
Mike Sellers,WAS,35,FB,16,8,,,,,,,,,1,,,,,,,,2,0.1
Brandon Siler,SDG,25,LILB,12,5,,,,,,,,,,,,,,,,1,2,0.2
Eugene Sims,STL,24,LB,9,0,,,,,,,,,,,,,,,,1,2,0.2
Jason Taylor,NYJ,36,ROLB,16,5,,,,,,,,,,,,,,,,1,2,0.1
