Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Andrew Beck,DEN,23,TE,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Vonn Bell,NOR,25,SS,13,13,,,,,1,,,1,,,,,,,,,6,0.5
B.J. Bello,NYJ,25,LB,8,0,,,,,,,1,1,,,,,,,,,6,0.8
Nick Bellore,SEA,30,LB,14,1,,1,,,,,,1,,,,,,,,,6,0.4
David Blough,DET,24,QB,5,5,,1,,,,,,1,,,,,,,,,6,1.2
Reggie Bonnafon,CAR,23,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Tyus Bowser,BAL,24,LB,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Nigel Bradham,PHI,30,MLB,12,12,,,,,1,,,1,,,,,,,,,6,0.5
Ben Braunecker,CHI,25,TE,11,3,,1,,,,,,1,,,,,,,,,6,0.5
Bashaud Breeland,KAN,27,LCB,16,15,,,,,1,,,1,,,,,,,,,6,0.4
Drew Brees*,NOR,40,QB,11,11,1,,,,,,,1,,,,,,,,,6,0.5
Antonio Brown,NWE,31,WR,1,0,,1,,,,,,1,,,,,,,,,6,6.0
Daniel Brown,NYJ,27,WR,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Jayon Brown,TEN,24,RILB,14,14,,,,,1,,,1,,,,,,,,,6,0.4
Ventell Bryant,DAL,23,WR,12,0,,1,,,,,,1,,,,,,,,,6,0.5
DeForest Buckner,SFO,25,RDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Brian Burns,CAR,21,ROLB,16,5,,,,,1,,,1,,,,,,,,,6,0.4
Devin Bush Jr.,PIT,21,LILB/RILB,16,15,,,,,1,,,1,,,,,,,,,6,0.4
Malcolm Butler,TEN,29,RCB,9,9,,,,,,1,,1,,,,,,,,,6,0.7
Damiere Byrd,ARI,26,WR,11,3,,1,,,,,,1,,,,,,,,,6,0.5
Calais Campbell*,JAX,33,RDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Parris Campbell,IND,22,WR,7,3,,1,,,,,,1,,,,,,,,,6,0.9
Stephen Carlson,CLE,23,TE,9,5,,1,,,,,,1,,,,,,,,,6,0.7
Derek Carrier,OAK,29,TE,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Cethan Carter,CIN,24,TE,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Charles Clay,ARI,30,TE,15,10,,1,,,,,,1,,,,,,,,,6,0.4
Ha Ha Clinton-Dix,CHI,27,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jamie Collins,NWE,30,LLB,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Pharoh Cooper,2TM,24,WR,13,1,,1,,,,,,1,,,0,,,,,,6,0.5
Kirk Cousins*,MIN,31,QB,15,15,1,,,,,,,1,,,,,,,,,6,0.4
Keke Coutee,HOU,22,WR,9,4,1,,,,,,,1,,,,,,,,,6,0.7
Trevor Davis,3TM,26,WR,14,4,1,,,,,,,1,,,0,,,,,,6,0.4
Vernon Davis,WAS,35,TE,4,1,,1,,,,,,1,,,,,,,,,6,1.5
Dion Dawkins,BUF,25,LT,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Quandre Diggs,2TM,26,FS-SS,10,10,,,,,,1,,1,,,0,,,,,,6,0.6
Jeff Driskel,DET,26,QB,3,3,1,,,,,,,1,,,,,,,,,6,2.0
Rhett Ellison,NYG,31,FB,10,7,,1,,,,,,1,,,,,,,,,6,0.6
Rashaan Evans,TEN,24,LILB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Anthony Firkser,TEN,24,FB,15,1,,1,,,,,,1,,,,,,,,,6,0.4
Dante Fowler,LAR,25,LOLB,16,14,,,,,1,,,1,,,,,,,,,6,0.4
Troy Fumagalli,DEN,24,TE,11,5,,1,,,,,,1,,,,,,,,,6,0.5
Rico Gafford,OAK,23,DB,4,1,,1,,,,,,1,,,,,,,,,6,1.5
Russell Gage,ATL,23,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Jimmy Garoppolo,SFO,28,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Myles Gaskin,MIA,22,RB,7,0,1,,,,,,,1,,,,,,,,,6,0.9
Nathan Gerry,PHI,24,RLB,16,12,,,,,,1,,1,,,,,,,,,6,0.4
Tashaun Gipson,HOU,29,SS,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Markus Golden,NYG,28,LOLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Marquise Goodwin,SFO,29,WR,9,6,,1,,,,,,1,,,,,,,,,6,0.7
Josh Gordon,2TM,28,WR,11,7,,1,,,,,,1,,,0,,,,,,6,0.5
Jaeden Graham,ATL,24,TE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Virgil Green,LAC,31,TE,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Marvin Hall,DET,26,WR,9,0,,1,,,,,,1,,,,,,,,,6,0.7
C.J. Ham*,MIN,26,FB,16,7,,1,,,,,,1,,,,,,,,,6,0.4
DaeSean Hamilton,DEN,24,WR,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Vernon Hargreaves III,2TM,24,DB-RCB,15,11,,,,,,1,,1,,,0,,,,,,6,0.4
Anthony Harris,MIN,28,FS,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Deonte Harty*+,NOR,22,WR,14,1,,,1,,,,,1,,,,,,,,,6,0.4
Hale Hentges,WAS,23,TE,11,4,,1,,,,,,1,,,,,,,,,6,0.5
Jeff Heuerman,DEN,27,TE,14,11,,1,,,,,,1,,,,,,,,,6,0.4
Rashard Higgins,CLE,25,WR,10,1,,1,,,,,,1,,,,,,,,,6,0.6
Dont'a Hightower*,NWE,29,MLB,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Jesper Horsted,CHI,22,WR,6,1,,1,,,,,,1,,,,,,,,,6,1.0
O.J. Howard,TAM,25,TE,14,14,,1,,,,,,1,,,,,,,,,6,0.4
Micah Hyde,BUF,29,FS,16,16,,,,1,,,,1,,,,,,,,,6,0.4
Alec Ingold,OAK,23,FB,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Andy Isabella,ARI,23,WR,15,1,,1,,,,,,1,,,,,,,,,6,0.4
Ryan Izzo,NWE,24,TE,6,4,,1,,,,,,1,,,,,,,,,6,1.0
Kareem Jackson,DEN,31,SS,13,13,,,,,1,,,1,,,,,,,,,6,0.5
Richie James,SFO,24,WR,16,1,,1,,,,,,1,,,,,,,,,6,0.4
Andy Janovich,DEN,26,RB,7,3,1,,,,,,,1,,,,,,,,,6,0.9
Deion Jones,ATL,25,MLB/RLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
T.J. Jones,NYG,27,WR,3,0,,1,,,,,,1,,,,,,,,,6,2.0
Kyle Juszczyk*,SFO,28,FB,12,12,,1,,,,,,1,,,,,,,,,6,0.5
Case Keenum,WAS,31,QB,10,8,1,,,,,,,1,,,,,,,,,6,0.6
Dennis Kelly,TEN,29,T,15,4,,1,,,,,,1,,,,,,,,,6,0.4
Devon Kennard,DET,28,LLB,16,15,,,,,1,,,1,,,,,,,,,6,0.4
Desmond King,LAC,25,DB,15,8,,,1,,,,,1,,,,,,,,,6,0.4
A.J. Klein,NOR,28,RLB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Tyler Kroft,BUF,27,TE,11,3,,1,,,,,,1,,,,,,,,,6,0.5
Jake Kumerow,GNB,27,WR,14,4,,1,,,,,,1,,,,,,,,,6,0.4
Matt LaCosse,NWE,27,TE,11,8,,1,,,,,,1,,,,,,,,,6,0.5
Shaquille Leonard*,IND,24,LLB,13,13,,,,,,1,,1,,,,,,,,,6,0.5
Dion Lewis,TEN,29,RB,16,1,,1,,,,,,1,,,,,,,,,6,0.4
Jourdan Lewis,DAL,24,DB,16,5,,,,,1,,,1,,,,,,,,,6,0.4
Marcedes Lewis,GNB,35,TE,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Marshawn Lynch,SEA,33,RB,1,0,1,,,,,,,1,,,,,,,,,6,6.0
Alexander Mattison,MIN,21,RB,13,0,1,,,,,,,1,,,,,,,,,6,0.5
Arthur Maulet,NYJ,26,RCB,12,6,,,,,1,,,1,,,,,,,,,6,0.5
A.J. McCarron,HOU,29,QB,2,1,1,,,,,,,1,,,,,,,,,6,3.0
Isaiah McKenzie,BUF,24,WR,15,8,,1,,,,,,1,,,,,,,,,6,0.4
J.D. McKissic,DET,26,RB,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Scott Miller,TAM,22,WR,10,2,,1,,,,,,1,,,,,,,,,6,0.6
C.J. Mosley,NYJ,27,LB,2,2,,,,,,1,,1,,,,,,,,,6,3.0
Sean Murphy-Bunting,TAM,22,RCB,16,10,,,,,,1,,1,,,,,,,,,6,0.4
JJ Nelson,OAK,27,WR,2,1,,1,,,,,,1,,,,,,,,,6,3.0
Yannick Ngakoue,JAX,24,LDE,15,15,,,,,,1,,1,,,,,,,,,6,0.4
David Njoku,CLE,23,TE,4,1,,1,,,,,,1,,,,,,,,,6,1.5
Nick O'Leary,2TM,27,TE,12,5,,1,,,,,,1,,,0,,,,,,6,0.5
Ifeadi Odenigbo,MIN,25,DE,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Cordarrelle Patterson*+,CHI,28,WR,16,4,,,,1,,,,1,,,,,,,,,6,0.4
Elijhaa Penny,NYG,26,RB,16,1,,,,,,,1,1,,,,,,,,,6,0.4
Jabrill Peppers,NYG,24,SS,11,11,,,,,,1,,1,,,,,,,,,6,0.5
Joshua Perkins,PHI,26,TE,5,0,,1,,,,,,1,,,,,,,,,6,1.2
Troymaine Pope,LAC,26,RB,14,0,,1,,,,,,1,,,,,,,,,6,0.4
Byron Pringle,KAN,26,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
C.J. Prosise,SEA,25,RB,9,0,1,,,,,,,1,,,,,,,,,6,0.7
MyCole Pruitt,TEN,27,TE,16,10,,1,,,,,,1,,,,,,,,,6,0.4
David Quessenberry,TEN,29,T,4,0,,1,,,,,,1,,,,,,,,,6,1.5
Reggie Ragland,KAN,26,RLB,14,7,,,,,1,,,1,,,,,,,,,6,0.4
Taylor Rapp,LAR,22,SS,15,10,,,,,,1,,1,,,,,,,,,6,0.4
Damion Ratley,CLE,24,WR,13,3,,1,,,,,,1,,,,,,,,,6,0.5
Kalif Raymond,TEN,25,WR,8,1,,1,,,,,,1,,,,,,,,,6,0.8
D.J. Reed,SFO,23,DB,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Josh Reynolds,LAR,24,WR,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Patrick Ricard*,BAL,25,FB,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Jordan Richards,2TM,26,DB,12,0,,,,,1,,,1,,,0,,,,,,6,0.5
Elandon Roberts,NWE,25,LB,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Bradley Roby,HOU,27,RCB,10,10,,,,,,1,,1,,,,,,,,,6,0.6
Eric Rowe,MIA,27,SS,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Matt Ryan,ATL,34,QB,15,15,1,,,,,,,1,,,,,,,,,6,0.4
Ty Sambrailo,ATL,27,T,13,0,,1,,,,,,1,,,,,,,,,6,0.5
Orlando Scandrick,PHI,32,DB,3,1,,,,,1,,,1,,,,,,,,,6,2.0
Bo Scarbrough,DET,25,RB,6,5,1,,,,,,,1,,,,,,,,,6,1.0
Richard Sherman*,SFO,31,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Matthew Slater*+,NWE,34,WR,16,0,,,,,,,1,1,,,,,,,,,6,0.4
Devin Smith,DAL,27,WR,4,2,,1,,,,,,1,,,,,,,,,6,1.5
Ito Smith,ATL,24,RB,7,0,1,,,,,,,1,,,,,,,,,6,0.9
Lee Smith,BUF,32,WR,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Tye Smith,TEN,26,DB,9,3,,,,,,,1,1,,,,,,,,,6,0.7
Vyncint Smith,NYJ,23,WR,13,4,1,,,,,,,1,,,,,,,,,6,0.5
Jeremy Sprinkle,WAS,25,TE,16,13,,1,,,,,,1,,,,,,,,,6,0.4
Auden Tate,CIN,22,WR,12,10,,1,,,,,,1,,,,,,,,,6,0.5
Demaryius Thomas,NYJ,32,WR,11,10,,1,,,,,,1,,,,,,,,,6,0.5
Ian Thomas,CAR,23,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Logan Thomas,DET,28,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Darwin Thompson,KAN,22,RB,12,0,1,,,,,,,1,,,,,,,,,6,0.5
Juan Thornhill,KAN,24,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Robert Tonyan,GNB,25,TE,11,1,,1,,,,,,1,,,,,,,,,6,0.5
Laquon Treadwell,MIN,24,WR,13,1,,1,,,,,,1,,,,,,,,,6,0.5
Malik Turner,SEA,23,WR,15,3,,1,,,,,,1,,,,,,,,,6,0.4
Kyle Van Noy,NWE,28,RLB,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Vita Vea,TAM,24,NT,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Denzel Ward,CLE,22,LCB,12,12,,,,,,1,,1,,,,,,,,,6,0.5
Greg Ward,PHI,24,WR,7,3,,1,,,,,,1,,,,,,,,,6,0.9
Fred Warner,SFO,23,MLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Derek Watt,LAC,27,FB,16,2,1,,,,,,,1,,,,,,,,,6,0.4
Carson Wentz,PHI,27,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Christian Wilkins,MIA,24,RDE,16,14,,1,,,,,,1,,,,,,,,,6,0.4
Darious Williams,LAR,26,DB,12,3,,,,,1,,,1,,,,,,,,,6,0.5
Duke Williams,BUF,27,WR,4,3,,1,,,,,,1,,,,,,,,,6,1.5
Jonathan Williams,IND,25,RB,9,1,1,,,,,,,1,,,,,,,,,6,0.7
Marcus Williams,NOR,23,FS,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Maxx Williams,ARI,25,TE,16,10,,1,,,,,,1,,,,,,,,,6,0.4
Albert Wilson,MIA,27,WR,13,4,,1,,,,,,1,,,,,,,,,6,0.5
Brandon Wilson,CIN,25,RB,12,2,,,,1,,,,1,,,,,,,,,6,0.5
Javon Wims,CHI,25,WR,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Chase Winovich,NWE,24,LB,16,0,,,,,,,1,1,,,,,,,,,6,0.4
Ahkello Witherspoon,SFO,24,RCB,10,8,,,,,,1,,1,,,,,,,,,6,0.6
Anthony Barr,MIN,27,RLB,14,14,,,,,,,,,,,,,,,,1,2,0.1
Sam Beal,NYG,23,DB,6,3,,,,,,,,,,,,,,,,1,2,0.3
James Burgess,NYJ,25,MLB,10,10,,,,,,,,,,,,,,,,1,2,0.2
Aaron Donald*+,LAR,28,RDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Tremaine Edmunds*,BUF,21,MLB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Bennie Fowler,NYG,28,WR,8,2,,,,,,,,,1,,,,,,,,2,0.3
Justin Houston,IND,30,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Bruce Irvin,CAR,32,ROLB,13,12,,,,,,,,,,,,,,,,1,2,0.2
Luke Kuechly*,CAR,28,RILB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Nick Kwiatkoski,CHI,26,LILB,16,8,,,,,,,,,,,,,,,,1,2,0.1
Bobby Okereke,IND,23,RLB,16,8,,,,,,,,,,,1,,,,,,2,0.1
Adam Shaheen,CHI,25,TE,8,2,,,,,,,,,1,,,,,,,,2,0.3
Darren Sproles,PHI,36,RB,6,1,,,,,,,,,1,,,,,,,,2,0.3
Cameron Wake,TEN,37,LB,9,0,,,,,,,,,,,,,,,,1,2,0.2
Charvarius Ward,KAN,23,RCB,16,16,,,,,,,,,,,1,,,,,,2,0.1
