Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Josh Lambo,29,JAX,K,16,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,AP-2
Anthony Levine,32,BAL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,1,3,0,
Rick Lovato,27,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,PB
Aaron Lynch,26,CHI,DE,16,0,0,0,0,0,2,0,0,0,0,0,2.0,6,4,2,3,9,0,
Justin March,26,DAL,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,12,10,2,0,0,0,
Sam Martin,29,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tyler Matakevich,27,PIT,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,16,2,0,0,0,
Cole Mazza,24,LAC,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Daniel McCullers,27,PIT,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.0,8,3,5,0,0,0,
Brandon McManus,28,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
A.J. Moore,24,HOU,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,9,5,1,0,0,
C.J. Moore,24,DET,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Raheem Mostert,27,SFO,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,11,8,3,0,0,0,
Jason Myers,28,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Rakeem Nunez-Roches,26,TAM,DE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,5,4,1,1,0,
Mark Nzeocha,29,SFO,LB,16,0,1,1,0,1,1,0,0,0,0,0,0.0,10,8,2,0,0,0,
Pat O'Donnell,28,CHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Efe Obada,27,CAR,DE,16,0,0,0,0,0,1,0,0,0,0,0,0.0,24,14,10,2,4,0,
Ifeadi Odenigbo,25,MIN,DE,16,0,0,0,0,0,0,1,0,2,56,1,7.0,23,18,5,7,13,0,
Dare Ogunbowale,25,TAM,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,3,2,1,0,0,0,
Michael Palardy,27,CAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Bradley Pinion,25,TAM,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Byron Pringle,26,KAN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,
D.J. Reed,23,SFO,DB,16,0,0,0,0,0,2,1,0,1,5,1,0.0,13,11,2,0,0,0,
Luke Rhodes,27,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jalen Richard,26,OAK,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
Isaac Rochell,24,LAC,DT,16,0,0,0,0,0,1,0,0,0,0,0,1.0,12,3,9,1,1,0,
Aldrick Rosas,25,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jason Sanders,24,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Patrick Scales,31,CHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Nick Scott,24,LAR,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Anthony Sherman,31,KAN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Trent Sieg,24,OAK,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Matthew Slater,34,NWE,WR,16,0,0,0,0,0,0,0,0,1,0,0,0.0,10,7,3,0,0,0,"PB,AP-1"
Joey Slye,23,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Andre Smith,22,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Dawuane Smoot,24,JAX,DE,16,0,0,0,0,0,0,0,0,1,0,0,6.0,17,12,5,6,7,0,
Julian Stanford,29,BUF,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,8,6,2,0,0,0,
Chandon Sullivan,23,GNB,DB,16,0,1,7,0,7,6,1,0,0,0,0,0.0,30,27,3,0,1,0,
Ty Summers,24,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Nick Sundberg,32,WAS,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Cameron Sutton,24,PIT,DB,16,0,1,26,0,26,5,0,0,0,0,0,1.0,16,13,3,2,1,0,
Josh Sweat,22,PHI,DE,16,0,0,0,0,0,1,0,0,0,0,0,4.0,21,16,5,7,10,0,
Mike Thomas,25,LAR,WR,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Tavierre Thomas,23,CLE,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,4,5,0,0,0,
Zach Triner,28,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Colby Wadman,24,DEN,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Dwayne Washington,25,NOR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Armani Watts,23,KAN,DB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,17,13,4,1,1,0,
Tress Way,29,WAS,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,"PB,AP-2"
Jon Weeks,33,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
James Winchester,30,KAN,LS,16,0,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,
Chase Winovich,24,NWE,LB,16,0,0,0,0,0,0,0,0,0,0,0,5.5,26,17,9,4,10,0,
Mitch Wishnowsky,27,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Mario Addison,32,CAR,LOLB,15,15,0,0,0,0,0,2,0,0,0,0,9.5,34,20,14,6,14,0,
Jonathan Allen,24,WAS,LDE,15,15,0,0,0,0,1,0,0,1,0,0,6.0,68,46,22,7,10,0,
Prince Amukamara,30,CHI,RCB,15,15,0,0,0,0,10,1,0,1,0,0,0.0,53,44,9,1,0,0,
Eli Apple,24,NOR,LCB,15,15,0,0,0,0,4,1,0,0,0,0,0.0,58,53,5,0,1,0,
Le'Veon Bell,27,NYJ,RB,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Angelo Blackson,27,HOU,RDE,15,15,0,0,0,0,0,0,0,0,0,0,0.0,20,11,9,2,1,0,
Austin Blythe,27,LAR,RG/C,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
James Bradberry,26,CAR,RCB,15,15,3,0,0,0,12,0,0,0,0,0,1.0,65,51,14,1,1,0,
Jacoby Brissett,27,IND,QB,15,15,0,0,0,0,0,0,7,1,-5,0,0.0,0,0,0,0,0,0,
John Brown,29,BUF,WR,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Chris Carson,25,SEA,RB,15,15,0,0,0,0,0,0,7,1,0,0,0.0,0,0,0,0,0,0,
Landon Collins,25,WAS,SS,15,15,0,0,0,0,4,2,0,0,0,0,1.0,117,78,39,9,3,0,
Kirk Cousins,31,MIN,QB,15,15,0,0,0,0,0,0,10,4,-7,0,0.0,0,0,0,0,0,0,PB
Stefon Diggs,26,MIN,WR,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Pat Elflein,25,MIN,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Zach Ertz,29,PHI,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
Clelin Ferrell,22,OAK,LDE,15,15,0,0,0,0,5,0,0,1,0,0,4.5,38,24,14,8,8,0,
Tre Flowers,24,SEA,RCB,15,15,3,0,0,0,8,1,0,1,0,0,2.0,82,65,17,2,2,0,
Trey Flowers,26,DET,LDE,15,15,0,0,0,0,0,2,0,0,0,0,7.0,51,33,18,8,21,0,
Leonard Fournette,24,JAX,RB,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Graham Glasgow,27,DET,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Eddie Goldman,25,CHI,NT,15,15,0,0,0,0,0,0,0,0,0,0,1.0,29,20,9,2,2,0,
Everson Griffen,32,MIN,RDE,15,15,1,17,0,17,2,0,0,0,0,0,8.0,41,26,15,11,24,0,PB
Todd Gurley,25,LAR,RB,15,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Damon Harrison,31,DET,LDT,15,15,0,0,0,0,3,0,0,0,0,0,2.0,49,29,20,3,2,0,
Derrick Henry,25,TEN,RB,15,15,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Dont'a Hightower,29,NWE,MLB,15,15,0,0,0,0,4,0,0,1,26,1,5.5,71,47,24,8,13,0,PB
Anthony Hitchens,27,KAN,LLB,15,15,0,0,0,0,1,1,0,0,0,0,2.0,88,51,37,4,4,0,
Sam Hubbard,24,CIN,RDE,15,15,0,0,0,0,3,1,0,0,0,0,8.5,76,46,30,10,13,0,
Mark Ingram,30,BAL,RB,15,15,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,PB
Lamar Jackson,22,BAL,QB,15,15,0,0,0,0,0,0,9,4,-3,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-2"
Julio Jones,30,ATL,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Eric Kendricks,27,MIN,MLB,15,15,0,0,0,0,12,2,0,2,0,0,0.5,110,70,40,4,2,0,"PB,AP-1"
A.J. Klein,28,NOR,RLB,15,15,1,14,1,14,2,1,0,0,0,0,2.5,69,47,22,5,5,0,
Matt Milano,25,BUF,LLB,15,15,0,0,0,0,9,1,0,1,0,0,1.5,101,65,36,7,7,0,
Von Miller,30,DEN,ROLB,15,15,0,0,0,0,2,0,0,0,0,0,8.0,46,33,13,10,20,0,PB
D.J. Moore,22,CAR,WR,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Steven Nelson,26,PIT,RCB,15,15,1,33,0,33,8,0,0,1,0,0,0.0,61,52,9,0,0,0,
Yannick Ngakoue,24,JAX,LDE,15,15,1,23,1,23,6,4,0,1,-2,0,8.0,41,36,5,13,15,0,
Brian O'Neill,24,MIN,RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Larry Ogunjobi,25,CLE,LDT,15,15,0,0,0,0,1,0,0,0,0,0,5.5,50,35,15,10,13,0,
David Onyemata,27,NOR,LDT,15,15,0,0,0,0,1,0,0,0,0,0,3.0,32,22,10,3,11,0,
Adrian Peterson,34,WAS,RB,15,15,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,
Frank Ragnow,23,DET,C,15,15,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
D.J. Reader,25,HOU,NT,15,15,0,0,0,0,0,0,0,0,0,0,2.5,52,28,24,6,13,0,
Justin Reid,22,HOU,FS,15,15,2,55,0,37,5,0,0,1,0,0,0.0,78,57,21,1,1,0,
Xavier Rhodes,29,MIN,RCB,15,15,0,0,0,0,6,1,0,0,0,0,0.0,63,54,9,5,0,0,PB
Matt Ryan,34,ATL,QB,15,15,0,0,0,0,0,0,9,2,0,0,0.0,0,0,0,0,0,0,
Richard Sherman,31,SFO,LCB,15,15,3,65,1,31,11,0,0,0,0,0,0.0,61,48,13,2,0,0,"PB,AP-2,AP CPoY-5"
Harrison Smith,30,MIN,SS,15,15,3,13,0,13,11,3,0,2,0,0,1.0,85,65,20,4,2,0,PB
Shamar Stephen,28,MIN,RDT,15,15,0,0,0,0,3,1,0,1,0,0,1.0,21,15,6,2,2,0,
Earl Thomas,30,BAL,SS/FS,15,15,2,38,0,24,4,1,0,1,6,0,2.0,49,32,17,2,6,0,PB
Mitchell Trubisky,25,CHI,QB,15,15,0,0,0,0,0,0,5,3,-10,0,0.0,0,0,0,0,0,0,
Kyle Van Noy,28,NWE,RLB,15,15,0,0,0,0,3,3,0,2,22,1,6.5,56,41,15,7,15,0,
Deshaun Watson,24,HOU,QB,15,15,0,0,0,0,0,0,10,5,-3,0,0.0,0,0,0,0,0,0,PB
Tre'Davious White,24,BUF,RCB/LCB,15,15,6,57,0,49,17,2,0,0,0,0,1.0,58,48,10,4,1,0,"PB,AP-1,AP DPoY-5"
Marcus Williams,23,NOR,FS,15,15,4,56,1,55,13,1,0,1,0,0,0.0,55,40,15,0,0,0,
Xavier Woods,24,DAL,FS,15,15,2,38,0,29,5,2,0,0,0,0,0.0,77,52,25,1,0,0,
Daryl Worley,24,OAK,LCB,15,15,1,0,0,0,8,0,0,1,6,0,0.0,58,51,7,1,0,0,
Marshal Yanda,35,BAL,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Kevin Zeitler,29,NYG,RG,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Poona Ford,24,SEA,RDT,15,14,0,0,0,0,1,0,0,1,0,0,0.5,32,21,11,5,3,0,
Byron Jones,27,DAL,RCB,15,14,0,0,0,0,6,1,0,0,0,0,0.0,46,37,9,0,0,0,
Kevin King,24,GNB,RCB,15,14,5,54,0,39,15,1,0,0,0,0,1.0,66,56,10,3,1,0,
Bradley McDougald,29,SEA,SS,15,14,2,0,0,0,6,1,0,1,0,0,0.5,70,52,18,1,2,0,
Greg Robinson,27,CLE,LT,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ryan Fitzpatrick,37,MIA,QB,15,13,0,0,0,0,0,0,9,5,-8,0,0.0,0,0,0,0,0,0,
Jackrabbit Jenkins,31,2TM,DB,15,14,5,84,0,62,16,0,0,0,0,0,0.0,61,50,11,0,0,0,
Jackrabbit Jenkins,31,NYG,RCB,13,13,4,84,0,62,14,0,0,0,0,0,0.0,54,45,9,0,0,0,
Jackrabbit Jenkins,31,NOR,DB,2,1,1,0,0,0,2,0,0,0,0,0,0.0,7,5,2,0,0,0,
Terrell Suggs,37,2TM,ROLB,15,13,0,0,0,0,0,4,0,1,0,0,6.5,40,24,16,9,9,0,
Terrell Suggs,37,ARI,ROLB,13,13,0,0,0,0,0,4,0,1,0,0,5.5,37,23,14,8,7,0,
Terrell Suggs,37,KAN,LB,2,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,2,1,2,0,
Rock Ya-Sin,23,IND,LCB/RCB,15,13,1,0,0,0,5,0,0,1,0,0,0.0,62,54,8,2,0,0,
Lorenzo Carter,24,NYG,ROLB,15,12,0,0,0,0,5,1,0,0,0,0,4.5,45,25,20,6,13,0,
Alexander Johnson,28,DEN,LILB,15,12,1,0,0,0,3,2,0,1,0,0,1.5,93,51,42,5,4,0,
B.W. Webb,29,CIN,LCB,15,12,1,1,0,1,7,0,0,0,0,0,0.0,37,30,7,1,0,0,
Elijah Wilkinson,24,DEN,RT,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Corey Davis,24,TEN,TE,15,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Deebo Samuel,23,SFO,WR,15,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Dede Westbrook,26,JAX,WR,15,11,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Vince Biegel,26,MIA,RILB,15,10,1,7,0,7,1,0,0,0,0,0,2.5,59,27,32,7,13,0,
Clayton Geathers,27,IND,SS,15,10,1,0,0,0,1,0,0,0,0,0,0.0,54,40,14,1,0,0,
Cody Latimer,27,NYG,WR,15,10,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Taylor Rapp,22,LAR,SS,15,10,2,54,1,31,8,0,0,1,0,0,0.0,100,62,38,3,1,0,
Brennan Scarlett,26,HOU,ROLB,15,10,0,0,0,0,1,2,0,0,0,0,3.5,51,31,20,3,6,0,
James Washington,23,PIT,WR,15,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Mark Barron,30,PIT,LILB,15,9,1,0,0,0,3,0,0,1,22,0,3.0,82,58,24,4,4,0,
Dallas Goedert,24,PHI,TE,15,9,0,0,0,0,0,0,2,0,0,0,0.0,2,2,0,0,0,0,
B.J. Goodson,26,GNB,RILB,15,9,0,0,0,0,0,0,0,0,0,0,0.0,37,23,14,0,0,0,
Vernon Hargreaves III,24,2TM,DB,15,11,1,15,1,15,6,0,0,1,2,0,0.0,61,52,9,1,0,0,
Vernon Hargreaves III,24,TAM,RCB,9,9,1,15,1,15,4,0,0,1,2,0,0.0,40,36,4,0,0,0,
Vernon Hargreaves III,24,HOU,DB,6,2,0,0,0,0,2,0,0,0,0,0,0.0,21,16,5,1,0,0,
Jonathan Jones,26,NWE,DB,15,9,0,0,0,0,8,2,0,0,0,0,0.0,53,38,15,0,0,0,
Daron Payne,22,WAS,NT,15,9,0,0,0,0,2,0,0,0,0,0,2.0,56,32,24,3,4,0,
Luke Stocker,31,ATL,TE,15,9,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Jalen Thompson,21,ARI,SS,15,9,1,18,0,18,3,0,0,1,24,0,0.0,57,45,12,0,1,0,
D.J. Hayden,29,JAX,DB,15,8,0,0,0,0,6,1,0,1,0,0,2.0,41,32,9,5,5,0,
Desmond King,25,LAC,DB,15,8,0,0,0,0,2,1,4,2,13,0,2.5,51,40,11,4,4,0,
Malik Reed,23,DEN,LOLB,15,8,0,0,0,0,1,0,0,1,0,0,2.0,27,16,11,4,5,0,
K'Waun Williams,28,SFO,DB,15,8,2,53,0,49,2,4,0,0,0,0,1.0,51,35,16,2,4,0,
Blake Bell,28,KAN,TE,15,7,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Mike Edwards,23,TAM,SS,15,7,0,0,0,0,6,0,0,2,-1,0,1.0,45,33,12,3,1,0,
J.P. Holtz,26,2TM,TE,15,7,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
J.P. Holtz,26,WAS,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
J.P. Holtz,26,CHI,TE,14,7,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Roy Robertson-Harris,26,CHI,DE,15,7,0,0,0,0,3,0,0,0,0,0,2.5,30,22,8,3,10,0,
Leonard Williams,25,2TM,LDE,15,12,0,0,0,0,3,1,0,0,0,0,0.5,46,21,25,2,16,0,
Leonard Williams,25,NYJ,LDE,7,7,0,0,0,0,1,0,0,0,0,0,0.0,20,8,12,0,5,0,
Leonard Williams,25,NYG,LDE,8,5,0,0,0,0,2,1,0,0,0,0,0.5,26,13,13,2,11,0,
Randall Cobb,29,DAL,WR,15,6,0,0,0,0,0,1,2,1,0,0,0.0,0,0,0,0,0,0,
Demetrius Harris,28,CLE,TE,15,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jahlani Tavai,23,DET,MLB,15,6,1,2,0,2,2,1,0,0,0,0,2.0,58,37,21,5,3,0,
Allen Bailey,30,ATL,RDE,15,5,0,0,0,0,0,0,0,0,0,0,1.0,26,14,12,4,2,0,
Jamil Douglas,27,TEN,RG,15,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Julian Love,21,NYG,SS,15,5,1,30,0,30,3,1,0,0,0,0,0.0,37,30,7,5,1,0,
Azeez Al-Shaair,22,SFO,LB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,18,11,7,0,0,0,
Mark Andrews,24,BAL,TE,15,4,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PB
Dennis Kelly,29,TEN,T,15,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Patrick Laird,24,MIA,RB,15,4,0,0,0,0,0,0,0,1,0,0,0.0,6,5,1,0,0,0,
Terrance Mitchell,27,CLE,DB,15,4,1,28,0,28,3,0,0,0,0,0,0.0,21,17,4,2,0,0,
Kyle Phillips,22,NYJ,DE,15,4,0,0,0,0,1,0,0,0,0,0,1.5,39,21,18,7,6,0,
Darian Thompson,26,DAL,DB,15,4,0,0,0,0,3,0,0,1,0,0,1.5,45,23,22,3,2,0,
Danny Vitale,26,GNB,RB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Grant Haley,23,NYG,DB,15,3,0,0,0,0,0,0,0,0,0,0,1.0,43,36,7,4,1,0,
Branden Jackson,27,SEA,DE,15,3,0,0,0,0,2,0,0,0,0,0,2.0,20,14,6,2,3,0,
Josey Jewell,25,DEN,LB,15,3,0,0,0,0,0,0,0,2,0,0,1.5,38,21,17,1,2,0,
Jayron Kearse,25,MIN,DB,15,3,1,0,0,0,6,0,0,0,0,0,0.0,28,19,9,0,0,0,
Jerry Tillery,23,LAC,DT,15,3,0,0,0,0,0,0,0,0,0,0,2.0,17,9,8,3,3,0,
Drue Tranquill,24,LAC,LB,15,3,0,0,0,0,1,0,0,0,0,0,0.0,75,61,14,4,0,0,
Malik Turner,23,SEA,WR,15,3,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,
Troy Apke,24,WAS,DB,15,2,1,33,0,33,2,0,0,0,0,0,0.0,26,18,8,2,0,0,
Brandon Bolden,29,NWE,RB,15,2,0,0,0,0,0,1,0,0,0,0,0.0,7,7,0,0,0,0,
Mike Ford,24,DET,DB,15,2,0,0,0,0,2,0,0,0,0,0,0.0,12,11,1,0,0,0,
Andrew Sendejo,32,2TM,DB,15,3,3,36,0,21,4,0,0,0,0,0,1.0,45,36,9,2,2,0,
Andrew Sendejo,32,PHI,DB,9,1,1,15,0,15,2,0,0,0,0,0,1.0,28,23,5,2,2,0,
Andrew Sendejo,32,MIN,DB,6,2,2,21,0,21,2,0,0,0,0,0,0.0,17,13,4,0,0,0,
Joe Thomas,28,DAL,LB,15,2,0,0,0,0,1,1,0,0,0,0,0.0,33,21,12,0,0,0,
Wesley Woodyard,33,TEN,LB,15,2,0,0,0,0,1,1,0,0,0,0,1.0,42,25,17,3,2,0,
Michael Bennett,34,2TM,DE,15,1,0,0,0,0,0,0,0,0,0,0,6.5,32,24,8,14,15,0,
Michael Bennett,34,NWE,DE,6,1,0,0,0,0,0,0,0,0,0,0,2.5,5,4,1,3,4,0,
Michael Bennett,34,DAL,DE,9,0,0,0,0,0,0,0,0,0,0,0,4.0,27,20,7,11,11,0,
Shilique Calhoun,27,NWE,DE,15,1,0,0,0,0,0,1,0,0,0,0,0.0,9,6,3,0,3,0,
Adrian Clayborn,31,ATL,DE,15,1,0,0,0,0,0,2,0,0,0,0,4.0,18,12,6,4,7,0,
Tyler Conklin,24,MIN,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Andy Isabella,23,ARI,WR,15,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Miles Killebrew,26,DET,DB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,20,18,2,0,0,0,
Kyle Love,33,CAR,DT,15,1,0,0,0,0,1,0,0,0,0,0,0.0,8,5,3,1,2,0,
Siran Neal,25,BUF,DB,15,1,0,0,0,0,0,1,0,0,0,0,0.0,36,28,8,2,0,0,
Craig Robertson,31,NOR,LB,15,1,1,3,0,3,1,0,0,0,0,0,1.0,27,20,7,2,2,0,
Tim Settle,22,WAS,DT,15,1,0,0,0,0,0,0,0,0,0,0,2.0,14,9,5,2,5,0,
Sione Takitaki,24,CLE,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,21,14,7,0,0,0,
James White,27,NWE,RB,15,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Walt Aikens,28,MIA,DB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,21,15,6,1,0,0,
Dorance Armstrong Jr.,22,DAL,DE,15,0,0,0,0,0,0,1,0,0,0,0,2.0,15,12,3,1,4,0,
Chris Board,24,BAL,LB,15,0,0,0,0,0,0,1,0,0,0,0,0.0,10,6,4,1,0,0,
Terrence Brooks,27,NWE,DB,15,0,1,0,0,0,3,0,0,0,0,0,0.0,24,17,7,0,3,0,
Deon Bush,26,CHI,DB,15,0,0,0,0,0,2,0,0,0,0,0,0.0,8,8,0,0,0,0,
Cethan Carter,24,CIN,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,
Emeke Egbule,23,LAC,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Marcus Epps,23,2TM,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Marcus Epps,23,MIN,DB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Marcus Epps,23,PHI,DB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Sam Ficken,27,NYJ,K,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Treyvon Hester,27,WAS,DT,15,0,0,0,0,0,0,0,0,1,0,0,1.0,8,2,6,1,1,0,
Justin Hollins,23,DEN,LB,15,0,0,0,0,0,2,0,0,0,0,0,1.0,21,12,9,1,2,0,
Joel Iyiegbuniwe,24,CHI,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Shaq Lawson,25,BUF,DE,15,0,0,0,0,0,2,1,0,0,0,0,6.5,32,21,11,13,18,0,
Dallin Leavitt,25,OAK,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0,
Andy Lee,37,ARI,P,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Benson Mayowa,28,OAK,DE,15,0,0,0,0,0,0,3,0,0,0,0,7.0,15,10,5,5,10,0,
Sharrod Neasman,28,ATL,DB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,4,2,2,0,0,0,
Tony Pollard,22,DAL,RB,15,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
LaRoy Reynolds,29,CIN,LB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,6,5,1,0,1,0,
Wendell Smallwood,25,WAS,RB,15,0,0,0,0,0,0,0,0,2,0,0,0.0,5,5,0,0,0,0,
Akeem Spence,28,2TM,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.0,18,14,4,0,1,0,
Akeem Spence,28,PHI,DT,6,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Akeem Spence,28,JAX,DT,9,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,1,0,
Adarius Taylor,29,CLE,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,0,0,
