Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Lance Kendricks,26,STL,TE,16,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Dawan Landry,32,NYJ,FS,16,14,0,0,0,0,1,0,0,0,0,0,1.5,107,67,40,1,3,0,
Marshawn Lynch,28,SEA,RB,16,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Jameel McClain,29,NYG,MLB,16,14,0,0,0,0,2,1,0,0,0,0,2.5,117,75,42,8,7,0,
Tony McDaniel,29,SEA,LDT,16,14,0,0,0,0,1,0,0,0,0,0,0.0,30,16,14,1,0,1,
Darian Stewart,26,BAL,FS,16,14,1,0,0,0,3,1,0,0,0,0,0.0,53,37,16,1,1,0,
Courtney Upshaw,25,BAL,ROLB,16,14,0,0,0,0,1,0,0,0,0,0,0.0,42,25,17,4,2,0,
Brandon Williams,25,BAL,NT,16,14,0,0,0,0,0,1,0,1,0,0,0.5,47,25,22,2,2,0,
Marques Colston,31,NOR,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Rhett Ellison,26,MIN,TE,16,13,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Junior Galette,26,NOR,LOLB,16,13,0,0,0,0,2,3,0,0,0,0,10.0,45,33,12,9,20,2,
William Gay,29,PIT,LCB,16,13,3,113,3,52,12,0,0,0,0,0,0.0,69,58,11,1,0,0,
Jimmy Graham,28,NOR,TE,16,13,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0,PB
Cory Harkey,24,STL,RB,16,13,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,
A.J. Hawk,30,GNB,LILB,16,13,0,0,0,0,2,0,0,0,0,0,0.5,89,54,35,1,1,0,
Andre Holmes,26,OAK,WR,16,13,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Ricky Jean-Francois,28,IND,RDT,16,13,0,0,0,0,4,0,0,1,0,0,3.0,28,18,10,7,6,0,
Greg Jennings,31,MIN,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Tommy Kelly,34,ARI,RDE,16,13,0,0,0,0,2,0,0,0,0,0,1.0,34,23,11,5,8,0,
Brandon LaFell,28,NWE,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Brooks Reed,27,HOU,LOLB,16,13,1,5,0,5,4,0,0,0,0,0,3.0,41,25,16,5,10,0,
Vincent Rey,27,CIN,RLB,16,13,0,0,0,0,5,1,0,0,0,0,0.0,121,61,60,1,1,0,
Jeremy Ross,26,DET,WR,16,13,0,0,0,0,0,0,4,2,0,0,0.0,3,2,1,0,0,0,
Mohamed Sanu,25,CIN,WR,16,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
George Selvie,27,DAL,LDE,16,13,0,0,0,0,1,1,0,1,2,0,3.0,30,19,11,3,8,0,
Sylvester Williams,26,DEN,LDT,16,13,0,0,0,0,1,0,0,0,0,0,0.0,21,17,4,4,2,0,
Aaron Donald,23,STL,LDT,16,12,0,0,0,0,1,2,0,0,0,0,9.0,48,38,10,18,13,0,"PB,AP DRoY-1"
Larry Donnell,26,NYG,TE,16,12,0,0,0,0,0,0,4,0,0,0,0.0,1,1,0,0,0,0,
James Hanna,25,DAL,TE,16,12,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,0,0,0,
Parys Haralson,30,NOR,ROLB,16,12,0,0,0,0,0,0,0,1,0,0,3.0,35,23,12,6,8,0,
Micah Hyde,24,GNB,DB,16,12,2,9,0,9,7,0,0,0,0,0,1.0,60,46,14,2,1,0,
Demetrius McCray,23,JAX,LCB,16,12,0,0,0,0,3,0,0,0,0,0,0.0,49,42,7,1,0,0,
Darren McFadden,27,OAK,RB,16,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Logan Paulsen,27,WAS,TE,16,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Greg Robinson,22,STL,LT,16,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
D.J. Swearinger,23,HOU,SS,16,12,2,31,0,25,6,3,0,1,0,0,1.0,73,51,22,3,3,0,
Avery Williamson,22,TEN,RILB,16,12,0,0,0,0,4,0,0,2,43,0,3.0,78,51,27,7,6,0,
Jasper Brinkley,29,MIN,MLB,16,11,0,0,0,0,0,1,0,0,0,0,1.0,74,53,21,3,1,0,
Matt Elam,23,BAL,SS,16,11,0,0,0,0,4,1,0,0,0,0,0.5,50,31,19,1,3,0,
Geno Hayes,27,JAX,LLB,16,11,0,0,0,0,0,1,0,0,0,0,2.0,51,34,17,9,1,0,
Ryan Hewitt,23,CIN,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Anthony Hitchens,22,DAL,RLB,16,11,1,8,0,8,4,0,0,0,0,0,0.0,75,59,16,3,2,0,
Travis Kelce,25,KAN,TE,16,11,0,0,0,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,
Jarvis Landry,22,MIA,WR,16,11,0,0,0,0,0,0,7,2,0,0,0.0,3,3,0,0,0,0,
Danny Lansanah,29,TAM,LLB,16,11,3,60,2,33,8,0,0,0,0,0,1.5,82,61,21,8,2,0,
Casey Matthews,25,PHI,RILB,16,11,0,0,0,0,0,1,0,1,8,0,1.5,53,31,22,4,3,0,
Jerraud Powers,27,ARI,DB,16,11,3,19,0,12,10,1,0,0,0,0,1.0,53,48,5,3,4,0,
Calvin Pryor,22,NYJ,SS/FS,16,11,0,0,0,0,2,0,0,0,0,0,0.5,61,36,25,1,1,0,
Craig Robertson,26,CLE,RILB,16,11,2,30,0,15,4,0,0,1,0,1,0.0,99,57,42,6,3,0,
Eddie Royal,28,SDG,WR,16,11,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Ha Ha Clinton-Dix,22,GNB,FS,16,10,1,9,0,9,6,0,0,1,0,0,1.0,92,65,27,1,2,0,
Colin Cole,34,CAR,LDT/RDT,16,10,0,0,0,0,0,0,0,1,0,0,0.0,28,12,16,4,0,0,
Ed Dickson,27,CAR,TE,16,10,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,
Jo-Lonn Dunbar,29,STL,RLB,16,10,0,0,0,0,0,0,0,0,0,0,0.0,36,29,7,4,2,0,
Malliciah Goodman,24,ATL,LDE,16,10,0,0,0,0,0,2,0,0,0,0,0.0,17,6,11,1,1,0,
Jaye Howard,26,KAN,LDE,16,10,0,0,0,0,1,0,0,0,0,0,1.0,36,24,12,4,7,0,
Kemal Ishmael,23,ATL,SS,16,10,4,37,1,23,6,1,0,1,18,0,0.0,97,67,30,2,0,0,
Chris Ivory,26,NYJ,RB,16,10,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,,,0,
James Jones,30,OAK,WR,16,10,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Mychal Rivera,24,OAK,TE,16,10,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,0,
Brandon Spikes,27,BUF,MLB,16,10,0,0,0,0,3,1,0,0,0,0,1.0,54,33,21,6,1,0,
J.T. Thomas,26,JAX,MLB,16,10,2,10,0,10,5,2,0,1,0,1,0.0,85,51,34,2,0,0,
George Wilson,33,TEN,SS,16,10,1,0,0,0,4,0,0,0,0,0,1.0,74,57,17,4,0,0,
Darrel Young,27,WAS,RB,16,10,0,0,0,0,0,0,0,2,0,0,0.0,5,4,1,0,0,0,
Deone Bucannon,22,ARI,SS,16,9,0,0,0,0,2,1,0,1,0,0,2.0,83,66,17,8,3,0,
Tom Compton,25,WAS,RT,16,9,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Quintin Demps,29,NYG,FS,16,9,4,19,0,10,7,1,2,0,0,0,0.0,57,41,16,1,0,0,
Daniel Fells,31,NYG,TE,16,9,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,
Dwight Freeney,34,SDG,LOLB,16,9,0,0,0,0,1,0,0,1,0,0,3.5,10,6,4,3,8,0,
Corey Graham,29,BUF,LCB,16,9,2,75,0,45,16,0,0,1,0,0,0.0,84,65,19,0,0,0,
William Hayes,29,STL,LDE,16,9,0,0,0,0,0,1,0,1,6,0,4.0,42,33,9,11,5,0,
James-Michael Johnson,25,KAN,RILB,16,9,0,0,0,0,1,1,0,0,0,0,0.0,51,42,9,4,0,0,
Arthur Moats,26,PIT,ROLB,16,9,0,0,0,0,0,2,0,1,0,0,4.0,23,17,6,4,6,0,
Bishop Sankey,22,TEN,RB,16,9,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Kawann Short,25,CAR,LDT,16,9,0,0,0,0,2,1,0,2,0,0,3.5,39,20,19,4,11,0,
Telvin Smith,23,JAX,RLB,16,9,1,15,0,15,4,1,0,2,0,0,2.0,104,72,32,9,1,0,
Sean Spence,24,PIT,LILB,16,9,0,0,0,0,0,1,0,1,0,0,1.0,53,34,19,3,2,0,
Cam Thomas,28,PIT,RDE,16,9,0,0,0,0,0,0,0,0,0,0,0.5,18,11,7,3,4,0,
Dan Williams,27,ARI,NT,16,9,0,0,0,0,1,0,0,0,0,0,1.0,32,21,11,3,3,0,
Stevie Brown,27,NYG,FS,16,8,0,0,0,0,1,0,0,0,0,0,1.0,38,30,8,2,2,0,
Jim Dray,28,CLE,TE,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Andrew Gardner,28,PHI,RG,16,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jeremy Hill,22,CIN,RB,16,8,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,
Tony Jefferson,22,ARI,SS,16,8,0,0,0,0,1,1,0,0,0,0,1.0,79,70,9,2,3,0,
Damaris Johnson,25,HOU,WR,16,8,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Christian Kirksey,22,CLE,RILB,16,8,0,0,0,0,2,1,0,0,0,0,2.0,81,47,34,5,4,0,
Bruce Miller,27,SFO,RB,16,8,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Mike Patterson,31,NYG,LDT,16,8,0,0,0,0,0,0,0,0,0,0,0.0,27,15,12,2,0,0,
Justin Tuggle,24,HOU,RILB,16,8,1,8,0,8,2,0,0,1,0,0,0.0,39,21,18,1,1,0,
Ben Watson,34,NOR,TE,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kevin Williams,34,SEA,RDT,16,8,0,0,0,0,2,0,0,0,0,0,3.0,31,18,13,8,4,0,
Mark Barron,25,2TM,,16,9,0,0,0,0,4,0,1,1,8,0,3.0,72,56,16,4,4,0,
Mark Barron,25,TAM,SS,7,7,0,0,0,0,3,0,1,1,8,0,0.0,49,35,14,0,0,0,
Mark Barron,25,STL,,9,2,0,0,0,0,1,0,0,0,0,0,3.0,23,21,2,4,4,0,
Kavell Conner,27,SDG,LILB,16,7,0,0,0,0,1,1,0,0,0,0,1.0,70,46,24,2,0,0,
Oniel Cousins,30,TAM,RT,16,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Patrick DiMarco,25,ATL,RB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,
Jeremy Kerley,26,NYJ,WR,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Sterling Moore,24,DAL,DB,16,7,0,0,0,0,12,1,0,2,17,0,0.0,46,35,11,1,0,0,
Preston Parker,27,NYG,WR,16,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Cordarrelle Patterson,23,MIN,WR,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Niles Paul,25,WAS,TE,16,7,0,0,0,0,0,0,1,1,0,0,0.0,6,5,1,0,0,0,
Nickell Robey-Coleman,22,BUF,DB,16,7,0,0,0,0,7,0,0,2,2,0,1.0,48,38,10,3,1,0,
Andre Williams,22,NYG,RB,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
C.J. Wilson,27,OAK,RDE,16,7,0,0,0,0,0,0,0,1,21,0,2.0,23,16,7,4,2,0,
Chris Johnson,29,NYJ,RB,16,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Robert McClain,26,ATL,LCB,16,6,2,5,0,5,5,0,0,0,0,0,1.0,60,50,10,2,1,0,
Logan Ryan,23,NWE,RCB,16,6,2,0,0,0,6,2,0,0,0,0,0.0,42,29,13,0,0,0,
Anthony Sherman,26,KAN,RB,16,6,0,0,0,0,0,2,0,1,0,0,0.0,13,13,0,0,0,0,AP-2
Jason Trusnik,30,MIA,MLB,16,6,1,0,0,0,2,0,0,2,0,0,0.0,49,33,16,3,0,0,
Zackary Bowman,30,NYG,RCB,16,5,2,25,0,18,6,0,0,1,0,0,0.0,24,19,5,0,0,0,
William Compton,25,WAS,LILB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,60,39,21,0,2,0,
Zach Ertz,24,PHI,TE,16,5,0,0,0,0,0,0,1,1,9,0,0.0,0,0,0,0,0,0,
Will Johnson,25,PIT,RB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Christian Jones,23,CHI,MLB,16,5,0,0,0,0,1,0,0,1,2,0,2.0,70,42,28,3,3,0,
Jim Leonhard,32,CLE,FS,16,5,2,34,0,34,3,0,1,0,0,0,1.0,42,27,15,1,2,0,
Danieal Manning,32,HOU,SS,16,5,0,0,0,0,2,0,1,1,0,0,0.0,46,32,14,1,1,0,
Kevin Minter,24,ARI,RILB,16,5,0,0,0,0,0,0,0,0,0,0,1.0,44,39,5,5,3,0,
Ashlee Palmer,28,DET,LLB,16,5,0,0,0,0,2,0,0,0,0,0,1.5,12,8,4,1,2,0,
Jay Prosch,22,HOU,RB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Josh Robinson,23,MIN,DB,16,5,3,22,0,23,8,0,0,0,0,0,0.0,40,38,2,0,0,0,
Richard Rodgers,22,GNB,TE,16,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jabaal Sheard,25,CLE,ROLB,16,5,0,0,0,0,3,0,0,0,0,0,2.0,44,25,19,4,6,0,
Akeem Spence,23,TAM,RDT,16,5,0,0,0,0,0,0,0,2,0,0,3.0,37,27,10,4,7,0,
Chris Spencer,32,TEN,C,16,5,0,0,0,0,0,0,2,0,-22,0,0.0,0,0,0,,,0,
Travis Swanson,23,DET,RG,16,5,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Isa Abdul-Quddus,25,DET,DB,16,4,0,0,0,0,2,0,0,0,0,0,0.0,33,22,11,0,1,0,
Sam Acho,26,ARI,LB,16,4,1,3,0,3,3,1,0,0,0,0,1.0,31,23,8,4,2,0,
Will Allen,32,PIT,DB,16,4,0,0,0,0,0,1,0,0,0,0,0.0,36,22,14,2,2,0,
Jason Babin,34,NYJ,LB,16,4,0,0,0,0,0,0,0,0,0,0,2.0,25,14,11,3,10,0,
Isaiah Crowell,21,CLE,RB,16,4,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
James Develin,26,NWE,RB,16,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Dane Fletcher,28,TAM,DE,16,4,0,0,0,0,1,0,0,0,0,0,0.5,39,27,12,0,1,0,
Robert Hughes,25,ARI,RB,16,4,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,
Kendall Langford,28,STL,DE,16,4,0,0,0,0,0,0,0,0,0,0,1.0,25,17,8,1,3,0,
Earl Mitchell,27,MIA,DT,16,4,0,0,0,0,1,0,0,0,0,0,2.0,33,21,12,7,2,0,
Andre Roberts,26,WAS,WR,16,4,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,
Will Ta'ufo'ou,28,JAX,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Brandon Tate,27,CIN,WR,16,4,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Stephon Tuitt,21,PIT,DE,16,4,0,0,0,0,0,1,0,0,0,0,1.0,17,11,6,1,4,0,
Brock Vereen,22,CHI,DB,16,4,1,0,0,0,1,1,0,0,0,0,0.0,39,30,9,2,0,0,
Duke Williams,24,BUF,DB,16,4,1,34,0,34,3,1,0,2,3,0,0.0,52,39,13,1,2,0,
Josh Wilson,29,ATL,DB,16,4,1,15,0,15,7,0,0,0,0,0,0.0,28,25,3,1,0,0,
Alfred Blue,23,HOU,RB,16,3,0,0,0,0,0,0,0,2,0,0,0.0,4,3,1,0,0,0,
Jerome Felton,28,MIN,RB,16,3,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,
Quentin Groves,30,TEN,LB,16,3,0,0,0,0,0,0,0,0,0,0,1.0,18,16,2,2,1,0,
Derek Hagan,30,TEN,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Dan Herron,25,IND,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,6,4,2,0,0,0,
Josh Hill,24,NOR,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,
Malik Jackson,24,DEN,DT,16,3,0,0,0,0,4,1,0,0,0,0,3.0,42,33,9,8,12,0,
Dontae Johnson,23,SFO,DB,16,3,1,20,1,20,6,0,0,0,0,0,0.0,34,26,8,1,3,0,
Leonard Johnson,24,TAM,DB,16,3,1,-6,0,0,4,3,0,0,0,0,0.0,45,30,15,0,0,0,
Adam Jones,31,CIN,DB,16,3,3,23,0,12,11,0,1,1,0,0,0.0,63,51,12,0,0,0,AP-1
Anthony Levine,27,BAL,DB,16,3,0,0,0,0,3,0,0,0,0,0,0.0,29,21,8,0,0,0,
Aaron Lynch,21,SFO,DE,16,3,0,0,0,0,4,0,0,0,0,0,6.0,23,17,6,9,14,0,
Henry Melton,28,DAL,DE,16,3,0,0,0,0,4,0,0,2,1,0,5.0,15,11,4,6,10,0,
Mike Neal,27,GNB,LB,16,3,0,0,0,0,0,0,0,0,0,0,4.5,33,20,13,7,11,0,
Jerrell Powe,27,HOU,DT,16,3,0,0,0,0,1,0,0,0,0,0,0.0,10,6,4,1,0,0,
LaRoy Reynolds,24,JAX,LB,16,3,0,0,0,0,0,0,0,1,0,0,0.0,23,15,8,1,1,0,
Dante Rosario,30,CHI,TE,16,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Andrew Sendejo,27,MIN,DB,16,3,0,0,0,0,0,1,0,0,0,0,0.0,27,20,7,0,1,0,
Prince Shembo,23,ATL,LB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,60,33,27,2,1,0,
Shamar Stephen,23,MIN,DT,16,3,0,0,0,0,0,0,0,0,0,0,0.0,23,13,10,0,1,0,
Zach Sudfeld,25,NYJ,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,15,10,5,0,0,0,
Robert Turbin,25,SEA,RB,16,3,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,
Kyle Wilber,25,DAL,LB,16,3,0,0,0,0,2,0,0,1,0,0,1.5,27,16,11,1,3,0,
Cole Beasley,25,DAL,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Brandon Bolden,24,NWE,RB,16,2,0,0,0,0,0,1,0,0,0,0,0.0,6,4,2,0,0,0,
Jaron Brown,24,ARI,WR,16,2,0,0,0,0,0,0,1,0,0,0,0.0,8,7,1,0,0,0,
Andre Caldwell,29,DEN,WR,16,2,0,0,0,0,0,0,0,2,0,0,0.0,5,4,1,0,0,0,
James Casey,30,PHI,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,
Jed Collins,28,DET,RB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,0,0,0,
Benny Cunningham,24,STL,RB,16,2,0,0,0,0,0,0,2,1,0,0,0.0,2,2,0,0,0,0,
Elvis Dumervil,30,BAL,LB,16,2,0,0,0,0,1,2,0,1,0,0,17.0,38,28,10,15,27,0,"PB,AP-1"
Corey Fuller,24,DET,WR,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Ryan Griffin,24,HOU,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Chris Hogan,27,BUF,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,1,0,1,0,0,0,
Tony Jerod-Eddie,24,SFO,DE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,21,13,8,5,2,0,
Tom Johnson,30,MIN,DT,16,2,0,0,0,0,0,1,0,0,0,0,6.5,22,14,8,5,12,0,
Abry Jones,23,JAX,DT,16,2,0,0,0,0,1,1,0,0,0,0,3.0,39,23,16,4,3,0,
Colin Jones,27,CAR,DB,16,2,0,0,0,0,3,1,0,0,0,0,1.0,27,21,6,4,2,0,
Dre Kirkpatrick,25,CIN,DB,16,2,3,32,1,30,7,0,0,0,0,0,0.0,23,20,3,0,0,0,
John Kuhn,32,GNB,FB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Jeromy Miles,27,BAL,DB,16,2,1,6,0,6,1,2,0,1,0,0,0.0,28,19,9,0,0,0,
Donte Moncrief,21,IND,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nick Moody,24,SFO,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,21,16,5,1,0,0,
Bradley Roby,22,DEN,DB,16,2,2,0,0,0,13,2,0,2,3,0,1.0,65,63,2,5,1,0,
Pat Sims,29,OAK,DT,16,2,0,0,0,0,1,0,0,0,0,0,0.0,25,17,8,1,1,0,
Adam Thielen,24,MIN,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0,
Vance Walker,27,KAN,DT,16,2,0,0,0,0,0,0,0,0,0,0,2.0,19,14,5,3,5,0,
Vince Williams,25,PIT,LB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,43,28,15,0,1,0,
Seyi Ajirotutu,27,SDG,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,16,12,4,0,0,0,
Lamin Barrow,24,DEN,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0,0,0,
Jackie Battle,31,TEN,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Antwon Blake,24,PIT,DB,16,1,1,0,0,0,6,1,0,1,0,0,0.0,43,38,5,0,0,0,
Nolan Carroll,27,PHI,DB,16,1,0,0,0,0,4,0,0,1,0,0,0.0,32,31,1,1,1,0,
Stefan Charles,26,BUF,DT,16,1,0,0,0,0,0,0,0,1,0,0,3.0,23,12,11,4,4,0,
Tyler Clutts,30,DAL,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Audie Cole,25,MIN,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,26,22,4,1,0,0,
Craig Dahl,29,SFO,DB,16,1,1,0,0,0,2,0,0,0,0,0,0.0,23,19,4,1,2,0,
Knile Davis,23,KAN,RB,16,1,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,
Jack Doyle,24,IND,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Gavin Escobar,23,DAL,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Marquis Flowers,22,CIN,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,8,4,4,0,0,0,
Garrett Gilkey,24,TAM,T,16,1,0,0,0,0,0,0,2,0,-4,0,0.0,0,0,0,,,0,
Josh Gordy,27,IND,DB,16,1,1,0,0,0,4,0,0,1,0,0,0.0,24,19,5,1,3,0,
Brandon Graham,26,PHI,DE,16,1,0,0,0,0,0,4,0,0,0,0,5.5,47,36,11,12,9,0,
Casey Hayward,25,GNB,DB,16,1,3,113,1,82,7,0,0,2,49,1,0.0,42,33,9,2,1,0,
Devin Hester,32,ATL,WR,16,1,0,0,0,0,0,1,2,2,0,0,0.0,0,0,0,0,0,0,PB
Darrius Heyward-Bey,27,PIT,WR,16,1,0,0,0,0,0,1,1,0,0,0,0.0,6,4,2,0,0,0,
Benson Mayowa,23,OAK,DE,16,1,0,0,0,0,1,0,0,0,0,0,1.0,14,9,5,3,2,0,
Jonathan Newsome,23,IND,LB,16,1,0,0,0,0,0,4,0,0,0,0,6.5,28,21,7,5,9,0,
John Phillips,27,SDG,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,
Shaun Phillips,33,2TM,LB,16,1,0,0,0,0,2,0,0,0,0,0,2.0,24,16,8,3,2,0,
Shaun Phillips,33,TEN,LB,11,1,0,0,0,0,2,0,0,0,0,0,2.0,19,12,7,3,2,0,
Shaun Phillips,33,IND,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Adrien Robinson,26,NYG,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Jacquizz Rodgers,24,ATL,RB,16,1,0,0,0,0,0,1,1,2,0,0,0.0,1,1,0,0,0,0,
DeShawn Shead,25,SEA,DB,16,1,0,0,0,0,2,0,0,0,0,0,0.0,13,11,2,0,0,0,
Eugene Sims,28,STL,LB,16,1,0,0,0,0,0,0,0,1,0,0,3.0,27,22,5,4,8,0,
Jordan Todman,24,JAX,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,
Tyrunn Walker,24,NOR,DE,16,1,0,0,0,0,0,1,0,0,0,0,2.5,19,14,5,2,3,0,
Al Woods,27,TEN,NT,16,1,0,0,0,0,0,0,0,0,0,0,1.0,26,13,13,4,1,0,
Mario Addison,27,CAR,DE,16,0,0,0,0,0,0,1,0,2,0,0,6.5,23,10,13,5,14,0,
Kamar Aiken,25,BAL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Lorenzo Alexander,31,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,13,11,2,1,4,0,
Beau Allen,23,PHI,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.5,10,7,3,0,2,0,
Ryan Allen,24,NWE,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,
Tyson Alualu,27,JAX,DE,16,0,0,0,0,0,0,0,0,0,0,0,2.0,30,13,17,2,5,0,
Dan Bailey,26,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Brandon Bair,30,PHI,DE,16,0,0,0,0,0,1,0,0,0,0,0,1.5,17,14,3,3,2,0,
Nick Bellore,25,NYJ,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,
Travis Benjamin,25,CLE,WR,16,0,0,0,0,0,0,1,2,2,0,0,0.0,0,0,0,0,0,0,
Nat Berhe,23,NYG,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,15,11,4,0,0,0,
Justin Bethel,24,ARI,DB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,25,21,4,0,1,0,PB
Matthew Bosher,27,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
