Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Wesley Woodyard,29,TEN,LILB,16,12,0,0,0,0,0,1,0,1,3,1,5.0,87,54,33,5,6,0,
Josh Bynes,26,DET,RLB,16,11,0,0,0,0,5,1,0,0,0,0,0.5,82,56,26,5,3,0,
Ed Dickson,28,CAR,TE,16,11,0,0,0,0,0,0,0,1,57,1,0.0,4,4,0,0,0,0,
Coby Fleener,27,IND,TE,16,11,1,2,0,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,
William Gholston,24,TAM,LDE,16,11,0,0,0,0,2,2,0,0,0,0,3.0,67,47,20,8,8,0,
Rodney Gunter,23,ARI,NT,16,11,0,0,0,0,0,0,0,0,0,0,1.0,19,16,3,3,4,0,
Andre Hal,23,HOU,FS,16,11,4,54,1,31,10,0,0,0,0,0,0.0,36,27,9,1,0,0,
A.J. Hawk,31,CIN,LLB,16,11,0,0,0,0,0,0,0,0,0,0,1.0,24,16,8,2,1,0,
William Hayes,30,STL,LDE,16,11,0,0,0,0,0,2,0,0,0,0,5.5,53,36,17,12,14,0,
Casey Hayward,26,GNB,DB,16,11,0,0,0,0,7,0,0,0,0,0,0.0,65,56,9,3,1,0,
Byron Jones,23,DAL,FS,16,11,0,0,0,0,8,0,0,0,0,0,0.0,66,47,19,2,1,0,
Kyle Juszczyk,24,BAL,RB,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Danny Lansanah,30,TAM,LLB,16,11,0,0,0,0,4,1,0,0,0,0,1.0,55,36,19,4,1,0,
Josh LeRibeus,26,WAS,C,16,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Arthur Moats,27,PIT,LOLB,16,11,0,0,0,0,2,0,0,2,3,0,4.0,35,24,11,4,11,0,
Akeem Ayers,26,STL,RLB,16,10,0,0,0,0,5,1,0,3,45,1,0.5,47,35,12,3,3,0,
Chris Baker,28,WAS,LDE,16,10,0,0,0,0,1,3,0,2,0,0,6.0,53,26,27,10,17,0,
Corbin Bryant,27,BUF,LDT,16,10,0,0,0,0,1,0,0,0,0,0,0.0,45,24,21,2,6,0,
William Compton,26,WAS,LILB,16,10,1,24,0,24,3,0,0,1,0,0,1.0,96,52,44,1,2,0,
Brandon Graham,27,PHI,ROLB,16,10,0,0,0,0,1,3,0,0,0,0,6.5,51,39,12,11,10,0,
Ronnie Hillman,24,DEN,RB,16,10,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
Kevin Johnson,23,HOU,LCB,16,10,1,22,0,22,9,0,0,0,0,0,0.0,54,48,6,3,0,0,
Darren McFadden,28,DAL,RB,16,10,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Whitney Mercilus,25,HOU,LOLB,16,10,0,0,0,0,2,1,0,2,5,0,12.0,52,32,20,14,16,0,
Nate Palmer,26,GNB,LILB,16,10,0,0,0,0,2,0,0,0,0,0,1.0,68,47,21,3,4,0,
Patrick Robinson,28,SDG,DB,16,10,1,27,0,27,8,0,0,0,0,0,0.0,49,43,6,2,1,0,
O'Brien Schofield,28,ATL,ROLB,16,10,0,0,0,0,0,1,0,0,0,0,2.0,30,24,6,4,13,0,
DeAngelo Williams,32,PIT,RB,16,10,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,
Ameer Abdullah,22,DET,RB,16,9,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,0,0,
Alfred Blue,24,HOU,RB,16,9,0,0,0,0,0,1,2,0,0,0,0.0,4,3,1,0,0,0,
Donald Butler,27,SDG,RILB,16,9,0,0,0,0,0,1,0,1,1,0,0.5,43,24,19,2,1,0,
Isaiah Crowell,22,CLE,RB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kellen Davis,30,NYJ,TE,16,9,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Kony Ealy,24,CAR,LDE,16,9,0,0,0,0,2,3,0,2,0,0,5.0,32,15,17,5,10,0,
Demetrius Harris,24,KAN,TE,16,9,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Jonotthan Harrison,24,IND,C,16,9,0,0,0,0,0,0,1,0,-1,0,0.0,0,0,0,0,0,0,
Anthony Hitchens,23,DAL,MLB,16,9,0,0,0,0,1,1,0,0,0,0,2.0,67,40,27,5,5,0,
Curtis Lofton,29,OAK,MLB,16,9,0,0,0,0,0,0,0,1,0,0,1.0,64,45,19,3,2,0,
Steve McLendon,29,PIT,NT,16,9,0,0,0,0,1,0,0,0,0,0,1.0,14,11,3,4,2,0,
Sterling Moore,25,TAM,LCB,16,9,1,18,0,18,6,3,0,0,0,0,0.0,45,37,8,3,0,0,
Derrick Shelby,26,MIA,LDE,16,9,1,22,1,22,4,2,0,0,0,0,3.5,37,25,12,4,8,0,
Isa Abdul-Quddus,26,DET,SS,16,8,0,0,0,0,6,1,0,0,0,0,1.0,57,42,15,2,4,0,
Chris Clemons,34,JAX,LDE,16,8,0,0,0,0,1,1,0,1,6,1,3.0,14,13,1,5,10,0,
Patrick DiMarco,26,ATL,RB,16,8,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,"PB,AP-2"
Tom Johnson,31,MIN,LDT,16,8,0,0,0,0,1,0,0,0,0,0,5.5,36,25,11,9,20,0,
Tyler Lockett,23,SEA,WR,16,8,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-1,AP ORoY-4"
Jerod Mayo,29,NWE,MLB,16,8,0,0,0,0,1,0,0,0,0,0,1.0,47,35,12,5,3,0,
Vincent Rey,28,CIN,RLB,16,8,1,0,0,0,5,0,0,0,0,0,1.0,98,64,34,3,2,0,
John Simon,25,HOU,ROLB,16,8,0,0,0,0,0,0,0,1,0,0,5.0,53,39,14,3,11,0,
Buster Skrine,26,NYJ,DB,16,8,1,9,0,9,7,0,0,0,0,0,0.0,56,46,10,2,2,0,
Jimmie Ward,24,SFO,DB,16,8,1,29,1,29,6,0,0,0,0,0,1.0,57,48,9,4,1,0,
Tahir Whitehead,25,DET,LLB,16,8,1,26,0,26,6,0,0,1,0,0,2.0,51,40,11,7,4,0,
David Bass,25,TEN,LOLB,16,7,1,8,0,8,4,0,0,2,0,0,1.5,36,23,13,4,4,0,
Michael Burton,23,DET,TE,16,7,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Josh Hill,25,NOR,TE,16,7,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,
Tony Jefferson,23,ARI,DB,16,7,2,26,1,26,5,3,0,0,0,0,2.0,78,58,20,4,3,0,
Duke Johnson,22,CLE,RB,16,7,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,
Khari Lee,23,CHI,TE,16,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ricardo Mathews,28,SDG,NT,16,7,0,0,0,0,0,0,0,0,0,0,1.0,22,14,8,3,1,0,
Donald Stephenson,27,KAN,LT,16,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Javorius Allen,24,BAL,RB,16,6,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Shaquil Barrett,23,DEN,LB,16,6,0,0,0,0,4,4,0,2,0,0,5.5,50,35,15,8,12,0,
Jamison Crowder,22,WAS,WR,16,6,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,
Jamil Douglas,23,MIA,RG,16,6,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,,,0,
Lawrence Guy,25,BAL,RDE,16,6,0,0,0,0,1,0,0,0,0,0,4.5,46,29,17,8,10,0,
Kyshoen Jarrett,22,WAS,DB,16,6,0,0,0,0,4,1,0,0,0,0,0.0,58,39,19,0,0,0,
Lamarcus Joyner,25,STL,DB,16,6,0,0,0,0,6,0,0,1,0,0,2.0,72,54,18,3,2,0,
Tyler Kroft,23,CIN,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,0,0,0,
John Kuhn,33,GNB,RB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,PB
Jorvorskie Lane,28,TAM,TE,16,6,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
DeShawn Shead,26,SEA,RCB,16,6,1,40,0,40,8,2,0,0,0,0,1.0,55,43,12,3,2,0,
Alterraun Verner,27,TAM,DB,16,6,1,44,0,28,4,1,0,0,0,0,0.5,56,45,11,0,2,0,
Kyle Wilber,26,DAL,MLB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,25,16,9,1,0,0,
Justin Bethel,25,ARI,RCB,16,5,2,21,1,21,9,2,0,2,0,0,0.0,46,44,2,0,1,0,PB
Zach Brown,26,TEN,LILB,16,5,2,45,0,45,3,0,0,0,0,0,0.5,77,55,22,4,2,0,
Chris Conley,23,KAN,WR,16,5,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Tyeler Davison,23,NOR,RDT,16,5,0,0,0,0,0,0,0,0,0,0,1.5,18,10,8,4,5,0,
Bud Dupree,22,PIT,LOLB,16,5,0,0,0,0,1,0,0,0,0,0,4.0,26,17,9,4,6,0,
Devin Funchess,21,CAR,WR,16,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Max Garcia,24,DEN,LG,16,5,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Ryan Grant,25,WAS,WR,16,5,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Virgil Green,27,DEN,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Cory Harkey,25,STL,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Duron Harmon,24,NWE,DB,16,5,3,50,0,30,5,0,0,0,0,0,0.0,20,14,6,0,0,0,
Kemal Ishmael,24,ATL,FS,16,5,1,84,0,84,3,0,0,0,0,0,0.0,46,32,14,1,0,0,
David Johnson,24,ARI,RB,16,5,0,0,0,0,0,0,4,0,0,0,0.0,2,2,0,0,0,0,AP ORoY-4
Christian Kirksey,23,CLE,RILB,16,5,0,0,0,0,1,1,0,1,0,0,3.5,63,40,23,5,5,0,
Zach Line,25,MIN,RB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Marc Mariani,28,CHI,WR,16,5,0,0,0,0,0,0,3,2,0,0,0.0,2,2,0,0,0,0,
Bruce Miller,28,SFO,RB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,0,0,0,
Captain Munnerlyn,27,MIN,DB,16,5,2,30,0,32,4,1,0,2,55,1,1.0,55,51,4,4,2,0,
Mike Pennel,24,GNB,LDE,16,5,0,0,0,0,0,1,0,0,0,0,1.0,25,16,9,2,4,0,
John Phillips,28,SDG,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Eric Rowe,23,PHI,RCB,16,5,1,0,0,0,5,0,0,0,0,0,0.0,31,24,7,0,0,0,
Jonathan Babineaux,34,ATL,DT,16,4,1,-1,0,-1,2,1,0,0,0,0,1.5,30,22,8,9,9,0,
Tommy Bohanon,25,NYJ,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
Jay Bromley,23,NYG,DT,16,4,0,0,0,0,0,0,0,0,0,0,0.0,36,19,17,0,7,0,
Adrian Clayborn,27,ATL,DE,16,4,0,0,0,0,0,0,0,1,0,0,3.0,15,14,1,4,15,0,
Brandon Coleman,23,NOR,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Quandre Diggs,22,DET,DB,16,4,0,0,0,0,6,1,0,1,0,0,0.0,38,31,7,2,0,0,
Cameron Erving,23,CLE,T,16,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,
Darrius Heyward-Bey,28,PIT,WR,16,4,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,
Chris Hogan,28,BUF,WR,16,4,0,0,0,0,0,1,0,0,0,0,0.0,3,3,0,0,0,0,
David Johnson,28,SDG,TE,16,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Bobby McCain,22,MIA,DB,16,4,0,0,0,0,4,0,0,0,0,0,0.0,28,23,5,0,0,0,
Stacy McGee,25,OAK,DT,16,4,0,0,0,0,0,0,0,1,0,0,0.0,22,14,8,0,1,0,
Sherrick McManis,28,CHI,DB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,29,23,6,0,0,0,
Quinton Patton,25,SFO,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Marcus Roberson,23,STL,DB,16,4,0,0,0,0,6,1,0,0,0,0,0.0,29,25,4,2,0,0,
Bradley Roby,23,DEN,DB,16,4,1,19,0,19,10,1,0,1,21,1,0.0,40,34,6,1,0,0,
Mohamed Sanu,26,CIN,WR,16,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Darren Sproles,32,PHI,RB,16,4,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PB
James Starks,29,GNB,RB,16,4,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,
Mitch Unrein,28,2TM,DE,16,4,0,0,0,0,0,0,0,0,0,0,1.0,19,16,3,1,3,0,
Mitch Unrein,28,SDG,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Mitch Unrein,28,CHI,DE,14,4,0,0,0,0,0,0,0,0,0,0,1.0,18,15,3,1,3,0,
Duke Williams,25,BUF,DB,16,4,0,0,0,0,1,0,0,1,19,1,1.0,28,25,3,3,4,0,
Shawn Williams,24,CIN,DB,16,4,2,14,0,14,5,0,0,0,0,0,0.0,32,25,7,2,0,0,
Walt Aikens,24,MIA,DB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,30,24,6,0,0,0,
Thurston Armbrister,23,JAX,LB,16,3,0,0,0,0,1,0,0,0,0,0,0.0,23,15,8,1,1,0,
Cole Beasley,26,DAL,WR,16,3,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Josh Bellamy,26,CHI,WR,16,3,0,0,0,0,0,0,0,1,0,0,0.0,8,6,2,0,0,0,
E.J. Biggers,28,PHI,DB,16,3,0,0,0,0,7,0,0,0,0,0,0.0,44,36,8,0,0,0,
Robert Golden,25,PIT,DB,16,3,1,27,0,27,4,0,0,0,0,0,0.0,40,30,10,3,7,0,
Mark Herzlich,28,NYG,LB,16,3,0,0,0,0,0,1,0,0,0,0,0.0,30,17,13,2,0,0,
Akiem Hicks,26,2TM,DE,16,3,0,0,0,0,0,0,0,1,0,1,3.0,23,9,14,5,7,0,
Akiem Hicks,26,NOR,DE,3,3,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Akiem Hicks,26,NWE,DE,13,0,0,0,0,0,0,0,0,1,0,1,3.0,21,9,12,5,7,0,
John Hughes,27,CLE,DT,16,3,0,0,0,0,0,1,0,1,0,0,1.5,24,12,12,2,3,0,
Dontae Johnson,24,SFO,DB,16,3,0,0,0,0,5,0,0,2,0,0,0.0,32,29,3,0,0,0,
Will Johnson,26,PIT,FB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Kelcie McCray,27,SEA,DB,16,3,0,0,0,0,2,0,0,0,0,0,0.0,37,25,12,0,0,0,
Keith Mumphery,23,HOU,WR,16,3,0,0,0,0,0,0,3,3,0,0,0.0,4,4,0,0,0,0,
Troy Niklas,23,ARI,TE,16,3,0,0,0,0,0,0,0,1,0,0,0.0,4,4,0,0,0,0,
MyCole Pruitt,23,MIN,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nickell Robey-Coleman,23,BUF,DB,16,3,0,0,0,0,4,0,0,0,0,0,1.0,46,39,7,0,1,0,
Nathan Stupar,27,ATL,LB,16,3,0,0,0,0,2,0,0,1,84,1,1.0,40,33,7,1,2,0,
Mike Tolbert,30,CAR,RB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
J.C. Tretter,24,GNB,T,16,3,0,0,0,0,0,0,1,0,-14,0,0.0,0,0,0,0,0,0,
Trevin Wade,26,NYG,DB,16,3,0,0,0,0,6,1,0,2,5,1,0.0,52,43,9,3,5,0,
Jarius Wright,26,MIN,WR,16,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Darrel Young,28,WAS,LB,16,3,0,0,0,0,0,0,1,0,0,0,0.0,5,3,2,0,0,0,
Beau Allen,24,PHI,DT,16,2,0,0,0,0,2,0,0,0,0,0,0.0,28,18,10,1,0,0,
Larry Asante,27,OAK,DB,16,2,0,0,0,0,3,0,0,0,0,0,0.0,30,23,7,1,0,0,
Jalen Collins,22,ATL,DB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,17,17,0,0,0,0,
Todd Davis,23,DEN,LB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,21,15,6,2,0,0,
Leger Douzable,29,NYJ,DE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,2,3,0,
Jack Doyle,25,IND,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Neville Hewitt,22,MIA,LB,16,2,1,0,0,0,3,0,0,0,0,0,0.0,39,27,12,3,1,0,
Lamarr Houston,28,CHI,DE,16,2,0,0,0,0,0,0,0,1,0,0,8.0,42,36,6,11,13,0,
Emmanuel Lamur,26,CIN,LB,16,2,0,0,0,0,3,1,0,1,0,0,0.5,40,27,13,0,1,0,
Jeremy Langford,24,CHI,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kareem Martin,23,ARI,DE,16,2,0,0,0,0,0,1,0,0,0,0,1.5,9,7,2,1,3,0,
Michael Mauti,25,NOR,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,37,26,11,2,0,0,
Barkevious Mingo,25,CLE,LB,16,2,1,7,0,7,4,0,0,0,0,0,0.0,24,15,9,1,0,0,
Jay Prosch,23,HOU,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Anthony Sherman,27,KAN,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Preston Smith,23,WAS,DE,16,2,0,0,0,0,4,3,0,1,0,0,8.0,35,24,11,6,10,0,
Daimion Stafford,24,TEN,DB,16,2,0,0,0,0,5,0,0,1,0,0,1.0,25,20,5,1,1,0,
Adam Thielen,25,MIN,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,
Zach Vigil,24,MIA,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,18,15,3,1,0,0,
Danny Woodhead,30,SDG,RB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Frank Zombo,28,KAN,LB,16,2,0,0,0,0,0,1,0,0,0,0,3.0,19,16,3,2,5,0,
Arik Armstead,22,SFO,DE,16,1,0,0,0,0,0,0,0,0,0,0,2.0,19,14,5,3,10,0,
Chris Banjo,25,GNB,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,16,15,1,0,2,0,
Giovani Bernard,24,CIN,RB,16,1,0,0,0,0,0,0,2,3,6,0,0.0,0,0,0,,,0,
Robert Blanton,26,MIN,DB,16,1,0,0,0,0,3,0,0,0,0,0,0.0,34,28,6,0,0,0,
Tre Boston,23,CAR,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,29,21,8,3,3,0,
Brandon Boykin,25,PIT,DB,16,1,1,1,0,1,5,1,0,1,0,0,1.0,25,20,5,3,3,0,
Tyvon Branch,29,KAN,DB,16,1,1,38,1,38,4,0,0,1,73,1,1.0,43,35,8,3,1,0,
Jack Crawford,27,DAL,DE,16,1,0,0,0,0,0,0,0,0,0,0,4.0,21,14,7,7,4,0,
Benny Cunningham,25,STL,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0,
Anthony Dixon,28,BUF,RB,16,1,0,0,0,0,0,0,0,1,0,0,0.0,7,7,0,0,0,0,
Kasim Edebali,26,NOR,DE,16,1,0,0,0,0,2,0,0,1,0,0,5.0,21,18,3,4,6,0,
Bennie Fowler,24,DEN,WR,16,1,0,0,0,0,0,1,0,0,0,0,0.0,5,4,1,0,0,0,
Andrew Gachkar,27,DAL,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,2,3,0,
Wallace Gilberry,31,CIN,DE,16,1,0,0,0,0,1,1,0,0,0,0,2.0,23,16,7,3,15,0,
Eli Harold,21,SFO,DE,16,1,0,0,0,0,0,0,0,1,8,0,0.0,14,8,6,4,5,0,
Jeff Heath,24,DAL,DB,16,1,2,19,0,19,2,1,0,0,0,0,0.0,25,20,5,0,0,0,
Andre Holmes,27,OAK,WR,16,1,0,0,0,0,0,1,0,0,0,0,0.0,7,5,2,0,0,0,
Ricky Jean-Francois,29,WAS,DT,16,1,0,0,0,0,1,0,0,0,0,0,2.0,25,9,16,5,3,0,
Jeremy Kerley,27,NYJ,WR,16,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Bradley Marquez,23,STL,WR,16,1,0,0,0,0,0,1,0,0,0,0,0.0,11,10,1,0,0,0,
Henry Melton,29,TAM,DE,16,1,0,0,0,0,2,0,0,2,0,0,2.0,30,18,12,1,12,0,
Cordarrelle Patterson,24,MIN,WR,16,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,AP-2
Theo Riddick,24,DET,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,5,5,0,0,0,0,
Phillip Supernaw,25,TEN,TE,16,1,0,0,0,0,0,1,1,0,0,0,0.0,10,6,4,0,0,0,
Darryl Tapp,31,DET,DE,16,1,0,0,0,0,0,2,0,0,0,0,2.0,26,19,7,5,8,0,
Cam Thomas,29,PIT,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,3,1,0,
Brynden Trawick,26,BAL,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,16,14,2,1,0,0,
D.J. Alexander,24,KAN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,1,0,0,1,
Lorenzo Alexander,32,OAK,LB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,13,11,2,1,0,0,
Ryan Allen,25,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Bryan Anger,27,JAX,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Matt Asiata,28,MIN,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0,0,0,
Johnson Bademosi,25,CLE,DB,16,0,0,0,0,0,2,0,0,1,0,0,0.0,27,20,7,0,0,0,
Lamin Barrow,25,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Nick Bellore,26,SFO,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,17,12,5,0,0,0,
Jordan Berry,24,PIT,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kroy Biermann,30,ATL,LB,16,0,0,0,0,0,0,1,0,0,0,0,2.5,54,32,22,2,6,0,
Angelo Blackson,23,TEN,DT,16,0,0,0,0,0,0,1,0,0,0,0,2.5,15,8,7,2,3,0,
Bryan Braman,28,PHI,LB,16,0,0,0,0,0,0,0,0,1,0,0,1.0,7,6,1,1,1,0,
Beau Brinkley,25,TEN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Arthur Brown,22,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jaron Brown,25,ARI,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Josh Brown,36,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Rex Burkhead,25,CIN,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,11,6,5,0,0,0,
Trey Burton,24,PHI,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,13,0,0,0,0,
Drew Butler,26,ARI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tank Carder,26,CLE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,15,1,0,0,0,
Joe Cardona,23,NWE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Don Carey,28,DET,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,21,17,4,1,0,0,
Dan Carpenter,30,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Chandler Catanzaro,24,ARI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Brandon Copeland,24,DET,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.5,14,11,3,0,1,0,
Mason Crosby,31,GNB,K,16,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,
Vinny Curry,27,PHI,DE,16,0,0,0,0,0,0,0,0,0,0,0,3.5,12,9,3,4,15,0,
Orleans Darkwa,23,NYG,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,5,4,0,2,0,
Matt Darr,23,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Cody Davis,26,STL,DB,16,0,0,0,0,0,0,0,1,1,0,0,0.0,10,8,2,0,0,0,
John Denney,37,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Andrew DePaola,28,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Brian Dixon,25,NOR,DB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,22,19,3,0,0,0,
Jon Dorenbos,35,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Justin Drescher,27,NOR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nick Dzubnar,24,SDG,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,13,2,0,0,0,
Jamell Fleming,26,KAN,DB,16,0,0,0,0,0,5,0,0,1,0,0,0.0,21,19,2,1,1,0,
Jalston Fowler,25,TEN,RB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,4,4,0,0,0,0,
Alani Fua,23,ARI,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,7,5,2,0,2,0,
Graham Gano,28,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Robbie Gould,33,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Clint Gresham,29,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Bryce Hager,23,STL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,
Clark Harris,31,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Josh Harris,26,ATL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Stephen Hauschka,30,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
