Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Jaxon Smith-Njigba,22,SEA,WR,14,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Benjamin St-Juste,27,WAS,CB,14,13,0,0,0,0,7,1,0,0,0,0,0.0,62,49,13,0,0,0,
Josh Sweat,27,PHI,OLB,14,13,0,0,0,0,2,0,0,0,0,0,8.0,35,24,11,9,14,0,
T'Vondre Sweat,23,TEN,NT,14,13,0,0,0,0,1,1,0,1,30,0,1.0,41,19,22,4,3,0,
Jalen Tolbert,25,DAL,WR,14,13,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Andre Cisco,24,JAX,S,14,12,1,22,0,22,7,0,0,0,0,0,0.0,57,37,20,0,0,0,
L.J. Collier,29,ARI,DL,14,12,0,0,0,0,1,0,0,1,0,0,3.5,25,10,15,4,6,0,
Derick Hall,23,SEA,OLB,14,12,0,0,0,0,0,2,0,1,36,1,6.0,33,18,15,4,17,0,
Benito Jones,27,MIA,DT,14,12,0,0,0,0,0,0,0,0,0,0,0.0,17,7,10,3,2,0,
Travis Jones,25,BAL,DT,14,12,0,0,0,0,0,0,0,0,0,0,1.0,34,19,15,4,3,0,
Matt Judon,32,ATL,OLB,14,12,0,0,0,0,4,0,0,0,0,0,3.5,34,19,15,4,6,0,
Kyle Juszczyk,33,SFO,FB,14,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Beaux Limmer,23,LAR,OL,14,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ladd McConkey,23,LAC,WR,14,12,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Will McDonald,25,NYJ,DE,14,12,0,0,0,0,1,2,0,1,0,0,10.0,23,16,7,9,19,0,
Keisean Nixon,27,GNB,CB,14,12,1,16,0,16,6,2,0,0,0,0,2.0,70,45,25,5,4,0,
Matt Pryor,30,CHI,OL,14,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Drew Sample,28,CIN,TE,14,12,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,
Alontae Taylor,26,NOR,CB,14,12,0,0,0,0,13,2,0,0,0,0,4.0,79,55,24,7,6,0,
Keion White,25,NWE,DE,14,12,0,0,0,0,5,2,0,0,0,0,5.0,51,27,24,7,15,0,
Michael Wilson,24,ARI,WR,14,12,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Vonn Bell,30,CIN,S,14,11,1,32,0,32,2,0,0,0,0,0,0.0,50,21,29,1,1,0,
Keeanu Benton,23,PIT,DL,14,11,1,11,0,11,6,0,0,1,0,0,0.0,28,12,16,1,7,0,
Jarvis Brownlee,23,TEN,CB,14,11,1,2,0,2,8,0,0,0,0,0,0.0,59,39,20,6,0,0,
Leo Chenal,24,KAN,LB,14,11,0,0,0,0,3,3,0,0,0,0,1.0,51,35,16,4,1,0,
DaVon Hamilton,27,JAX,DT,14,11,0,0,0,0,0,0,0,0,0,0,0.0,48,26,22,5,2,0,
George Karlaftis III,23,KAN,DE,14,11,0,0,0,0,3,0,0,0,0,0,7.0,32,18,14,8,22,0,
Ray-Ray McCloud,28,ATL,WR,14,11,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,
Elijah Molden,25,LAC,CB,14,11,3,28,0,25,7,0,0,2,0,0,0.0,71,41,30,2,0,0,
Eric Murray,30,HOU,S,14,11,1,0,0,0,10,0,0,0,0,0,1.0,52,34,18,1,1,0,
Dayo Odeyingbo,25,IND,DE,14,11,0,0,0,0,0,2,0,1,0,0,3.0,28,13,15,7,13,0,
Isaiah Pola-Mao,25,LVR,S,14,11,0,0,0,0,3,0,0,0,0,0,1.0,65,43,22,1,1,0,
Calvin Ridley,30,TEN,WR,14,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Elandon Roberts,30,PIT,LB,14,11,0,0,0,0,0,1,0,0,0,0,1.0,39,20,19,4,4,0,
Dorian Williams,23,BUF,LB,14,11,0,0,0,0,0,1,0,2,0,0,0.0,100,62,38,5,2,0,
Xavier Worthy,21,KAN,WR,14,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Calen Bullock,21,HOU,S,14,10,5,96,0,68,10,0,0,1,0,0,0.0,44,29,15,0,0,0,
Grant Calcaterra,26,PHI,TE,14,10,0,0,0,0,0,0,0,1,2,0,0.0,1,0,1,0,0,0,
A.J. Epenesa,26,BUF,DE,14,10,0,0,0,0,2,2,0,0,0,0,5.0,32,18,14,5,10,0,
Chauncey Golston,26,DAL,DE,14,10,1,18,0,18,3,0,0,1,0,0,3.0,43,21,22,3,5,0,
Mack Hollins,31,BUF,WR,14,10,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,
Odafe Oweh,26,BAL,OLB,14,10,0,0,0,0,0,1,0,0,0,0,8.0,33,20,13,7,20,0,
Jerry Tillery,28,MIN,DL,14,10,0,0,0,0,2,0,0,0,0,0,0.0,24,11,13,1,3,0,
Devin Bush Jr.,26,CLE,LB,14,9,0,0,0,0,1,0,0,0,0,0,1.0,67,39,28,5,0,0,
Tyrel Dodson,26,2TM,LB,14,10,1,0,0,0,3,1,0,0,0,0,2.0,88,48,40,5,3,0,
Tyrel Dodson,26,SEA,LB,9,9,0,0,0,0,2,1,0,0,0,0,2.0,71,41,30,5,3,0,
Tyrel Dodson,26,MIA,LB,5,1,1,0,0,0,1,0,0,0,0,0,0.0,17,7,10,0,0,0,
Noah Igbinoghene,25,WAS,CB,14,9,0,0,0,0,6,0,0,0,0,0,0.0,47,30,17,1,0,0,
Marcus Jones,26,NWE,CB,14,9,1,35,0,35,10,0,2,2,17,0,0.0,58,48,10,1,0,0,
Sebastian Joseph-Day,29,TEN,DL,14,9,0,0,0,0,1,0,0,0,0,0,2.5,37,15,22,3,6,0,
Chris Manhertz,32,NYG,TE,14,9,0,0,0,0,0,0,0,1,-1,0,0.0,1,1,0,0,0,0,
Rome Odunze,22,CHI,WR,14,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Christian Rozeboom,27,LAR,LB,14,9,1,16,0,16,4,0,0,0,0,0,1.0,120,63,57,5,1,0,
Za'Darius Smith,32,2TM,DE,14,13,0,0,0,0,0,0,0,0,0,0,8.0,31,19,12,8,14,0,
Za'Darius Smith,32,CLE,DE,9,9,0,0,0,0,0,0,0,0,0,0,5.0,23,15,8,6,7,0,
Za'Darius Smith,32,DET,DL,5,4,0,0,0,0,0,0,0,0,0,0,3.0,8,4,4,2,7,0,
Tyrone Tracy Jr.,25,NYG,RB,14,9,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Eric Wilson,30,GNB,LB,14,9,1,0,0,0,2,1,0,0,0,0,2.0,47,28,19,7,4,0,
Darrell Baker,26,TEN,CB,14,8,0,0,0,0,5,0,0,0,0,0,0.0,39,31,8,1,0,0,
Bryan Bresee,23,NOR,DT,14,8,0,0,0,0,3,1,0,0,0,0,7.5,21,14,7,7,13,0,
Chase Brown,24,CIN,RB,14,8,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Coby Bryant,25,SEA,CB,14,8,3,87,1,69,5,1,0,0,0,0,0.0,56,38,18,1,1,0,
Chamarri Conner,24,KAN,DB,14,8,2,32,0,29,4,1,0,1,38,1,1.0,72,55,17,4,4,0,
Cooper DeJean,21,PHI,DB,14,8,0,0,0,0,6,0,2,1,0,0,0.5,41,33,8,3,1,0,
Pat Freiermuth,26,PIT,TE,14,8,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Antonio Johnson,23,JAX,S,14,8,0,0,0,0,1,0,0,0,0,0,0.0,65,48,17,1,0,0,
Josh Metellus,26,MIN,S,14,8,2,16,0,12,4,1,0,0,0,0,0.0,88,55,33,2,3,0,
Ventrell Miller,25,JAX,LB,14,8,0,0,0,0,3,1,0,0,0,0,0.0,79,52,27,4,0,0,
Chigoziem Okonkwo,25,TEN,TE,14,8,0,0,0,0,0,0,2,0,0,0,0.0,3,2,1,0,0,0,
Jayden Reed,24,GNB,WR,14,8,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Tip Reiman,23,ARI,TE,14,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Tim Settle,27,HOU,DT,14,8,0,0,0,0,0,0,0,1,2,0,5.0,26,22,4,10,9,0,
Nolan Smith,23,PHI,OLB,14,8,0,0,0,0,2,0,0,0,0,0,5.5,37,18,19,7,10,0,
Tershawn Wharton,26,KAN,DT,14,8,0,0,0,0,2,1,0,0,0,0,5.5,26,17,9,6,9,0,
Samuel Womack,25,IND,CB,14,8,1,0,0,0,8,0,0,0,0,0,0.0,29,19,10,0,0,0,
Montaric Brown,25,JAX,CB,14,7,1,0,0,0,7,0,0,0,0,0,0.0,63,46,17,5,0,0,
Daniel Brunskill,30,TEN,OL,14,7,0,0,0,0,0,0,1,0,-3,0,0.0,0,0,0,0,0,0,
Eddie Goldman,30,ATL,DL,14,7,0,0,0,0,0,0,0,0,0,0,1.0,12,7,5,1,3,0,
Johnathan Hankins,32,SEA,DT,14,7,1,0,0,0,1,0,0,0,0,0,1.0,27,13,14,5,2,0,
Austin Hooper,30,NWE,TE,14,7,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Dre'Mont Jones,27,SEA,DE,14,7,0,0,0,0,1,1,0,0,0,0,4.0,25,13,12,7,11,1,
Adonai Mitchell,22,IND,WR,14,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Adam Prentice,27,NOR,FB,14,7,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Jarran Reed,32,SEA,NT,14,7,0,0,0,0,1,0,0,0,0,0,2.5,39,17,22,3,11,0,
Jeremy Ruckert,24,NYJ,TE,14,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Omar Speights,23,LAR,LB,14,7,0,0,0,0,1,0,0,0,0,0,0.0,49,27,22,2,0,0,
Eric Stokes,25,GNB,CB,14,7,0,0,0,0,0,0,0,0,0,0,0.0,36,25,11,0,0,0,
Brenton Strange,24,JAX,TE,14,7,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Ar'Darius Washington,25,BAL,S,14,7,2,33,0,32,7,0,0,0,0,0,1.0,54,37,17,5,2,0,
Nick Westbrook-Ikhine,27,TEN,WR,14,7,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
John Bates,27,WAS,TE,14,6,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,
Taven Bryan,28,IND,DT,14,6,0,0,0,0,1,0,0,1,0,0,1.0,17,10,7,3,2,0,
Luke Farrell,27,JAX,TE,14,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Braden Fiske,24,LAR,DE,14,6,0,0,0,0,0,2,0,2,8,0,6.0,38,17,21,8,6,0,
Jaylinn Hawkins,27,NWE,S,14,6,0,0,0,0,1,0,0,1,0,0,0.0,39,25,14,3,0,0,
Marist Liufau,23,DAL,LB,14,6,0,0,0,0,2,1,0,1,0,0,1.5,31,20,11,3,2,0,
Jalen Nailor,25,MIN,WR,14,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Mike Pennel,33,KAN,DT,14,6,0,0,0,0,0,1,0,0,0,0,2.0,20,7,13,1,2,0,
Milton Williams,25,PHI,DT,14,6,0,0,0,0,1,1,0,1,0,0,5.0,19,9,10,6,8,0,
AJ Barner,22,SEA,TE,14,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Daniel Bellinger,24,NYG,TE,14,5,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Beanie Bishop,25,PIT,CB,14,5,3,46,0,41,6,0,0,1,0,0,0.5,44,29,15,2,1,0,
Demario Douglas,24,NWE,WR,14,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dante Fowler,30,WAS,LB,14,5,1,67,1,67,1,1,0,0,0,0,8.5,31,20,11,12,10,0,
Renardo Green,24,SFO,CB,14,5,1,20,0,20,8,1,0,0,0,0,0.0,44,30,14,0,0,0,
Connor Heyward,25,PIT,TE,14,5,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Michael Hoecht,27,LAR,OLB,14,5,0,0,0,0,2,0,0,0,0,0,3.0,45,20,25,4,6,0,
Fred Johnson,27,PHI,T,14,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jonah Laulu,24,LVR,DT,14,5,0,0,0,0,3,0,0,0,0,0,1.0,24,10,14,2,1,0,
Cameron Lewis,27,BUF,DB,14,5,0,0,0,0,3,0,0,0,0,0,0.0,62,44,18,2,0,0,
David Moore,29,CAR,WR,14,5,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Ogbonnia Okoronkwo,29,CLE,DE,14,5,0,0,0,0,0,1,0,0,0,0,3.0,21,14,7,5,5,0,
Isaiah Oliver,28,NYJ,CB,14,5,0,0,0,0,2,0,0,0,0,0,1.0,42,31,11,2,2,0,
Patrick Ricard,30,BAL,FB,14,5,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,
Luke Schoonmaker,26,DAL,TE,14,5,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Justin Skule,28,TAM,T,14,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Chazz Surratt,27,NYJ,LB,14,5,0,0,0,0,0,0,0,0,0,0,0.0,25,17,8,2,1,0,
Jordan Akins,32,CLE,TE,14,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Percy Butler,24,WAS,S,14,4,0,0,0,0,1,0,0,0,0,0,0.0,37,22,15,2,1,0,
Zach Charbonnet,23,SEA,RB,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Akeem Davis-Gaither,27,CIN,LB,14,4,1,12,0,12,3,0,0,0,0,0,0.0,58,25,33,2,1,0,
Kingsley Enagbare,24,GNB,DL,14,4,0,0,0,0,0,2,0,0,0,0,4.5,36,17,19,6,7,0,
Kylen Granson,26,IND,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Elijah Higgins,24,ARI,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Brock Hoffman,25,DAL,C,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jordan Howden,24,NOR,DB,14,4,1,-5,0,-5,1,0,0,0,0,0,0.0,45,22,23,1,0,0,
Andrew Ogletree,26,IND,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,
Tavius Robinson,25,BAL,OLB,14,4,0,0,0,0,1,0,0,0,0,0,3.5,26,11,15,4,12,0,
Jonnu Smith,29,MIA,TE,14,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Durham Smythe,29,MIA,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Grant Stuard,26,IND,LB,14,4,0,0,0,0,0,0,0,0,0,0,0.0,38,23,15,2,0,0,
Parker Washington,22,JAX,WR,14,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Josh Whyle,25,TEN,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Isaac Yiadom,28,SFO,CB,14,4,1,11,0,11,6,1,0,2,0,0,0.0,37,30,7,0,0,0,
Alec Anderson,25,BUF,T,14,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jordan Battle,24,CIN,S,14,3,0,0,0,0,2,0,1,1,60,0,0.0,45,26,19,0,1,0,
Dane Belton,24,NYG,S,14,3,0,0,0,0,3,1,0,1,0,0,1.0,38,18,20,1,1,0,
Mike Brown,25,TEN,S,14,3,0,0,0,0,1,0,0,0,0,0,0.0,34,17,17,0,0,0,
Elijah Chatman,24,NYG,DT,14,3,0,0,0,0,0,0,0,1,0,0,1.0,14,8,6,2,2,0,
Mike Gesicki,29,CIN,TE,14,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
William Gholston,33,TAM,DL,14,3,0,0,0,0,0,0,0,0,0,0,1.0,12,6,6,1,4,0,
C.J. Ham,31,MIN,FB,14,3,0,0,0,0,0,0,1,1,0,0,0.0,3,1,2,0,0,0,
Neville Hewitt,31,HOU,LB,14,3,1,45,0,45,3,2,0,0,0,0,0.0,47,25,22,0,1,0,
Juwan Johnson,28,NOR,TE,14,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jarrian Jones,23,JAX,CB,14,3,1,0,0,0,7,0,0,0,0,0,1.0,28,20,8,1,1,0,
Kamren Kinchens,22,LAR,DB,14,3,3,112,1,103,5,1,1,1,0,0,0.0,41,25,16,1,0,0,
Jaleel McLaughlin,24,DEN,RB,14,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Rodney McLeod,34,CLE,S,14,3,0,0,0,0,4,0,0,1,25,1,0.0,34,26,8,2,0,0,
Anthony Nelson,27,TAM,OLB,14,3,0,0,0,0,1,1,0,1,0,0,3.0,35,22,13,5,11,0,
Josh Newton,24,CIN,CB,14,3,1,12,0,12,6,0,0,0,0,0,0.0,18,16,2,0,0,0,
Jonathan Owens,29,CHI,S,14,3,1,0,0,0,2,1,0,1,0,0,0.0,32,17,15,0,0,0,
Eric Saubert,30,SFO,TE,14,3,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Joshua Williams,25,KAN,CB,14,3,0,0,0,0,2,0,0,0,0,0,0.0,23,14,9,1,0,0,
Payton Wilson,24,PIT,LB,14,3,1,0,0,0,2,0,1,2,22,1,0.0,61,36,25,2,2,0,
Olamide Zaccheaus,27,WAS,WR,14,3,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
Ameer Abdullah,31,LVR,RB,14,2,0,0,0,0,0,0,2,1,0,0,0.0,4,2,2,0,0,0,
Felix Anudike-Uzomah,22,KAN,DE,14,2,0,0,0,0,0,1,0,1,0,0,1.5,21,12,9,4,6,0,
Jake Bobo,26,SEA,WR,14,2,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,
Greg Dortch,26,ARI,WR,14,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Arnold Ebiketie,25,ATL,OLB,14,2,0,0,0,0,2,0,0,0,0,0,4.0,29,20,9,5,10,0,
Antonio Gibson,26,NWE,RB,14,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Luke Gifford,29,TEN,LB,14,2,1,0,0,0,1,0,0,0,0,0,0.0,33,23,10,1,0,0,
Shaquill Griffin,29,MIN,CB,14,2,2,28,0,28,6,0,0,0,0,0,0.0,33,26,7,1,0,0,
Isaac Guerendo,24,SFO,RB,14,2,0,0,0,0,0,0,3,0,0,0,0.0,2,0,2,0,0,0,
Da'Shawn Hand,29,MIA,DT,14,2,0,0,0,0,1,1,0,0,0,0,1.0,29,19,10,5,4,0,
Hunter Long,26,LAR,TE,14,2,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Avonte Maddox,28,PHI,CB,14,2,0,0,0,0,5,0,0,0,0,0,0.0,15,7,8,0,0,0,
Chad Muma,25,JAX,LB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,31,12,19,0,0,0,
Ben Niemann,29,DET,LB,14,2,0,0,0,0,1,0,0,0,0,0,0.0,18,8,10,0,0,0,
Duke Riley,30,MIA,LB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Roy Robertson-Harris,31,2TM,DT,14,2,0,0,0,0,1,0,0,0,0,0,2.0,19,10,9,4,4,0,
Roy Robertson-Harris,31,JAX,DT,6,2,0,0,0,0,0,0,0,0,0,0,2.0,7,5,2,3,4,0,
Roy Robertson-Harris,31,SEA,DT,8,0,0,0,0,0,1,0,0,0,0,0,0.0,12,5,7,1,0,0,
Jack Sanborn,24,CHI,LB,14,2,0,0,0,0,3,0,0,0,0,0,1.5,30,15,15,2,2,0,
Ben Sinnott,22,WAS,TE,14,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Carson Steele,22,KAN,RB,14,2,0,0,0,0,0,0,3,0,0,0,0.0,1,0,1,0,0,0,
Dadrion Taylor-Demerson,23,ARI,S,14,2,0,0,0,0,5,0,0,0,0,0,0.0,28,19,9,2,0,0,
Kindle Vildor,27,DET,CB,14,2,0,0,0,0,2,0,0,0,0,0,0.0,14,10,4,0,0,0,
Josh Wallace,24,LAR,DB,14,2,0,0,0,0,2,0,0,0,0,0,0.0,4,3,1,0,0,0,
D'Anthony Bell,28,CLE,S,14,1,0,0,0,0,0,0,0,0,0,0,0.0,16,8,8,1,1,0,
Quinton Bell,28,MIA,LB,14,1,0,0,0,0,1,1,0,0,0,0,1.0,22,13,9,3,0,0,
Josh Blackwell,25,CHI,DB,14,1,1,10,0,10,2,0,0,0,0,0,0.0,11,9,2,0,0,0,
Elijah Campbell,29,MIA,DB,14,1,0,0,0,0,0,1,0,0,0,0,0.0,6,5,1,1,0,0,
Khalil Dorsey,26,DET,CB,14,1,0,0,0,0,2,0,0,0,0,0,0.0,14,8,6,1,0,0,
Samuel Eguavoen,31,NYJ,LB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,
Jahmyr Gibbs,22,DET,RB,14,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Richie Grant,27,ATL,S,14,1,0,0,0,0,1,0,0,0,0,0,0.0,12,11,1,1,0,0,
Kamu Grugier-Hill,30,MIN,LB,14,1,2,5,0,5,3,0,0,0,0,0,0.0,17,11,6,0,0,0,
Zach Harrison,23,ATL,DL,14,1,0,0,0,0,1,0,0,0,0,0,1.0,21,5,16,3,1,1,
Darnay Holmes,26,LVR,CB,14,1,0,0,0,0,3,0,0,0,0,0,1.0,24,11,13,2,1,0,
Bucky Irving,22,TAM,RB,14,1,0,0,0,0,0,0,2,3,0,0,0.0,0,0,0,0,0,0,
Ty Johnson,27,BUF,RB,14,1,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0,0,0,
Brandon Joseph,23,DET,S,14,1,0,0,0,0,1,0,0,0,0,0,0.0,13,11,2,0,0,0,
Kevin King,29,ATL,CB,14,1,0,0,0,0,2,0,0,1,0,0,0.0,9,5,4,0,0,0,
Laiatu Latu,24,IND,DE,14,1,0,0,0,0,1,3,0,1,0,0,4.0,27,14,13,5,12,0,
Jeremy McNichols,29,WAS,RB,14,1,0,0,0,0,0,0,0,2,0,0,0.0,10,5,5,0,0,0,
Max Melton,22,ARI,CB,14,1,0,0,0,0,4,1,0,0,0,0,0.0,43,33,10,2,0,0,
Maema Njongmeta,23,CIN,LB,14,1,0,0,0,0,0,0,0,2,0,0,0.0,8,5,3,0,0,0,
Dare Ogunbowale,30,HOU,RB,14,1,0,0,0,0,0,1,0,0,0,0,0.0,5,2,3,0,0,0,
Anfernee Orji,24,NOR,LB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,27,15,12,2,0,0,
Dell Pettus,23,NWE,S,14,1,0,0,0,0,1,0,0,0,0,0,1.0,30,16,14,1,1,0,
Brandon Powell,29,MIN,WR,14,1,0,0,0,0,0,0,0,1,7,0,0.0,0,0,0,0,0,0,
Amik Robertson,26,DET,CB,14,1,0,0,0,0,4,2,0,0,0,0,0.0,35,29,6,3,0,0,
Chop Robinson,21,MIA,LB,14,1,0,0,0,0,3,0,0,0,0,0,5.0,21,12,9,6,12,0,
Trent Sherfield,28,MIN,WR,14,1,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Will Shipley,22,PHI,RB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Isaiah Simmons,26,NYG,S,14,1,0,0,0,0,1,1,0,0,0,0,0.0,16,11,5,0,0,0,
Rodney Thomas II,26,IND,S,14,1,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
KaVontae Turpin,28,DAL,WR,14,1,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Adetomiwa Adebawore,23,IND,DT,14,0,0,0,0,0,0,0,0,0,0,0,1.0,7,5,2,3,2,0,
Cal Adomitis,26,CIN,LS,14,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Tyler Allgeier,24,ATL,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Tycen Anderson,25,CIN,S,14,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,
Zayne Anderson,27,GNB,S,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,10,2,0,0,0,
Bryan Anger,36,DAL,P,14,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Matt Araiza,24,KAN,P,14,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Arik Armstead,31,JAX,DE,14,0,0,0,0,0,1,0,0,0,0,0,1.0,23,19,4,2,5,0,
Brian Asamoah,24,MIN,LB,14,0,0,0,0,0,0,1,0,0,0,0,0.0,6,4,2,0,0,0,
Jake Bailey,27,MIA,P,14,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Krys Barnes,26,ARI,LB,14,0,0,0,0,0,0,0,0,0,0,0,2.0,31,18,13,3,2,0,
Tyler Bass,27,BUF,K,14,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jake Bates,25,DET,K,14,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Robert Beal,25,SFO,DL,14,0,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,0,0,0,
Joey Blount,26,ARI,S,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Chris Board,29,BAL,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,22,14,8,1,0,0,
Jacob Bobenmoyer,27,LVR,LS,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Corey Bojorquez,28,CLE,P,14,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Austin Booker,22,CHI,DL,14,0,0,0,0,0,0,0,0,0,0,0,1.5,20,14,6,3,4,0,
Thomas Booker,25,PHI,DT,14,0,0,0,0,0,1,0,0,0,0,0,0.5,12,6,6,2,1,0,
Kris Boyd,28,HOU,CB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,5,2,3,0,0,0,
Chris Braswell,23,TAM,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0.5,17,10,7,0,7,0,
Karl Brooks,24,GNB,DL,14,0,0,0,0,0,1,1,0,2,0,0,2.5,17,9,8,2,5,0,
Oren Burks,29,PHI,LB,14,0,0,0,0,0,1,1,0,0,0,0,0.0,12,9,3,0,0,0,
Amari Burney,24,LVR,LB,14,0,0,0,0,0,0,1,0,0,0,0,1.0,10,7,3,2,1,0,
Ty Chandler,26,MIN,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Julius Chestnut,24,TEN,RB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
