Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Justin Watson,KAN,27,WR,17,5,,2,,,,,,2,,,0,,,,,,12,0.7
Derek Watt,PIT,30,FB,17,3,1,1,,,,,,2,,,0,,,,,,12,0.7
Zach Wilson,NYJ,23,QB,9,9,1,1,,,,,,2,,,0,,,,,,12,1.3
Robert Woods,TEN,30,WR,17,15,,2,,,,,,2,,,0,,,,,,12,0.7
Caleb Shudak,TEN,25,K,1,0,,,,,,,,,,,0,1,1,3,4,,10,10.0
Tristan Vizcaino,2TM,26,K,3,0,,,,,,,,,,,0,3,3,2,2,,9,3.0
KhaDarel Hodge,ATL,27,WR,17,1,,1,,,,,,1,1,,0,,,,,,8,0.5
Tyler Huntley*,BAL,24,QB,6,4,1,,,,,,,1,1,,0,,,,,,8,1.3
Mark Ingram,NOR,33,RB,10,3,1,,,,,,,1,1,,0,,,,,,8,0.8
Jarvis Landry,NOR,30,WR,9,3,,1,,,,,,1,1,,0,,,,,,8,0.9
Khalil Shakir,BUF,22,WR,14,2,,1,,,,,,1,1,,0,,,,,,8,0.6
Nick Sciba,PIT,23,K,1,0,,,,,,,,,,,0,1,1,2,2,,7,7.0
Ameer Abdullah,LVR,29,RB,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Andrew Adams,TEN,30,FS,13,11,,,,,,1,,1,,,0,,,,,,6,0.5
Salvon Ahmed,MIA,24,RB,12,0,1,,,,,,,1,,,0,,,,,,6,0.5
Tyler Badie,DEN,22,RB,1,0,,1,,,,,,1,,,0,,,,,,6,6.0
Chris Banjo,ARI,32,DB,13,1,,,,,1,,,1,,,0,,,,,,6,0.5
John Bates,WAS,25,TE,16,7,,1,,,,,,1,,,0,,,,,,6,0.4
Blake Bell,KAN,31,TE,3,1,,1,,,,,,1,,,0,,,,,,6,2.0
Julian Blackmon,IND,24,FS,14,11,,,,,,1,,1,,,0,,,,,,6,0.4
Brandon Bolden,LVR,32,RB,16,0,,1,,,,,,1,,,0,,,,,,6,0.4
Kendrick Bourne,NWE,27,WR,16,2,,1,,,,,,1,,,0,,,,,,6,0.4
James Bradberry,PHI,29,LCB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Tom Brady,TAM,45,QB,17,17,1,,,,,,,1,,,0,,,,,,6,0.4
Matt Breida,NYG,27,RB,17,1,1,,,,,,,1,,,0,,,,,,6,0.4
Gary Brightwell,NYG,23,RB,17,0,1,,,,,,,1,,,0,,,,,,6,0.4
John Brown,BUF,32,WR,3,0,,1,,,,,,1,,,0,,,,,,6,2.0
Malcolm Brown,LAR,29,RB,11,0,1,,,,,,,1,,,0,,,,,,6,0.5
Harrison Bryant,CLE,24,TE,17,9,,1,,,,,,1,,,0,,,,,,6,0.4
Lawrence Cager,2TM,25,WR,7,4,,1,,,,,,1,,,0,,,,,,6,0.9
Bryce Callahan,LAC,31,DB,15,11,,,,,,1,,1,,,0,,,,,,6,0.4
Marquez Callaway,NOR,24,WR,14,3,,1,,,,,,1,,,0,,,,,,6,0.4
De'Vondre Campbell,GNB,29,LILB,13,13,,,,,,1,,1,,,0,,,,,,6,0.5
Tyson Campbell,JAX,22,RCB,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Robbie Chosen,2TM,29,WR,16,7,,1,,,,,,1,,,0,,,,,,6,0.4
Andre Cisco,JAX,22,FS,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Chase Claypool,2TM,24,WR,15,11,,1,,,,,,1,,,0,,,,,,6,0.4
Corey Clement,ARI,28,RB,9,1,1,,,,,,,1,,,0,,,,,,6,0.7
Randall Cobb,GNB,32,WR,13,3,,1,,,,,,1,,,0,,,,,,6,0.5
Keelan Cole,LVR,29,WR,14,3,,1,,,,,,1,,,0,,,,,,6,0.4
Landon Collins,NYG,28,S,6,1,,,,,,1,,1,,,0,,,,,,6,1.0
Zaven Collins,ARI,23,RILB,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Snoop Conner,JAX,23,RB,8,0,1,,,,,,,1,,,0,,,,,,6,0.8
Malik Davis,DAL,24,RB,12,0,1,,,,,,,1,,,0,,,,,,6,0.5
JoJo Domann,IND,25,LB,16,0,,,,,,,1,1,,,0,,,,,,6,0.4
Phillip Dorsett,HOU,29,WR,15,4,,1,,,,,,1,,,0,,,,,,6,0.4
Ashton Dulin,IND,25,WR,12,2,,1,,,,,,1,,,0,,,,,,6,0.5
Cobie Durant,LAR,24,DB,13,1,,,,,,1,,1,,,0,,,,,,6,0.5
Ross Dwelley,SFO,27,TE,12,0,,1,,,,,,1,,,0,,,,,,6,0.5
Mike Edwards,TAM,26,FS,13,12,,,,,,1,,1,,,0,,,,,,6,0.5
Chris Evans,CIN,25,RB,12,0,,1,,,,,,1,,,0,,,,,,6,0.5
Tony Fields,CLE,23,RLB,17,6,,,,,,1,,1,,,0,,,,,,6,0.4
Minkah Fitzpatrick*+,PIT,26,FS,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Willie Gay Jr.,KAN,24,MLB,13,13,,,,,,1,,1,,,0,,,,,,6,0.5
Reggie Gilliam,BUF,25,FB,15,4,,1,,,,,,1,,,0,,,,,,6,0.4
Kenny Golladay,NYG,29,WR,12,4,,1,,,,,,1,,,0,,,,,,6,0.5
Jonathan Greenard,HOU,25,DE,8,4,,,,,,1,,1,,,0,,,,,,6,0.8
Dre Greenlaw,SFO,25,RLB,15,15,,,,,1,,,1,,,0,,,,,,6,0.4
Duron Harmon,LVR,31,SS,17,16,,,,,,1,,1,,,0,,,,,,6,0.4
Kevin Harris,NWE,22,RB,5,1,1,,,,,,,1,,,0,,,,,,6,1.2
N'Keal Harry,CHI,25,WR,7,0,,1,,,,,,1,,,0,,,,,,6,0.9
Jaylinn Hawkins,ATL,25,FS,16,16,,,,,1,,,1,,,0,,,,,,6,0.4
Marquis Haynes,CAR,29,LB,17,1,,,,,1,,,1,,,0,,,,,,6,0.4
Taylor Heinicke,WAS,29,QB,9,9,1,,,,,,,1,,,0,,,,,,6,0.7
Connor Heyward,PIT,23,TE,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Josh Hines-Allen,JAX,25,LOLB,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Travis Homer,SEA,24,RB,10,1,,1,,,,,,1,,,0,,,,,,6,0.6
Malik Hooker,DAL,26,SS,16,6,,,,,1,,,1,,,0,,,,,,6,0.4
Xavien Howard*,MIA,29,LCB,15,15,,,,,1,,,1,,,0,,,,,,6,0.4
Sam Howell,WAS,22,QB,1,1,1,,,,,,,1,,,0,,,,,,6,6.0
Talanoa Hufanga*+,SFO,23,SS,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Caleb Huntley,ATL,24,RB,12,0,1,,,,,,,1,,,0,,,,,,6,0.5
Keaontay Ingram,ARI,23,RB,12,0,1,,,,,,,1,,,0,,,,,,6,0.5
Melvin Ingram,MIA,33,LB,17,3,,,,,1,,,1,,,0,,,,,,6,0.4
Donte Jackson,CAR,27,LCB,9,9,,,,,,1,,1,,,0,,,,,,6,0.7
Michael Jackson,SEA,25,LCB,17,17,,,,,,,1,1,,,0,,,,,,6,0.4
Rayshawn Jenkins,JAX,28,SS,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Jauan Jennings,SFO,25,WR,16,4,,1,,,,,,1,,,0,,,,,,6,0.4
Brandon Johnson,DEN,24,WR,7,1,,1,,,,,,1,,,0,,,,,,6,0.9
Ty Johnson,NYJ,25,RB,17,1,1,,,,,,,1,,,0,,,,,,6,0.4
Chandler Jones,LVR,32,LDE,15,15,,,,,1,,,1,,,0,,,,,,6,0.4
Jack Jones,NWE,25,S,13,2,,,,,,1,,1,,,0,,,,,,6,0.5
Jonathan Jones,NWE,29,LCB,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Mac Jones,NWE,24,QB,14,14,1,,,,,,,1,,,0,,,,,,6,0.4
Ronald Jones II,KAN,25,RB,6,0,1,,,,,,,1,,,0,,,,,,6,1.0
Michael Jordan,CAR,24,G,17,0,,,,,1,,,1,,,0,,,,,,6,0.4
Eric Kendricks,MIN,30,RILB,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Ko Kieft,TAM,24,TE,17,12,,1,,,,,,1,,,0,,,,,,6,0.4
Zonovan Knight,NYJ,21,RB,7,4,1,,,,,,,1,,,0,,,,,,6,0.9
Marshon Lattimore,NOR,26,RCB,7,7,,,,,,1,,1,,,0,,,,,,6,0.9
DeMarcus Lawrence*,DAL,30,LDE,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Frankie Luvu,CAR,26,RLB,15,14,,,,,,1,,1,,,0,,,,,,6,0.4
Tyler Mabry,SEA,26,TE,2,0,,1,,,,,,1,,,0,,,,,,6,3.0
Terrace Marshall Jr.,CAR,22,WR,14,9,,1,,,,,,1,,,0,,,,,,6,0.4
Jordan Mason,SFO,23,RB,16,0,1,,,,,,,1,,,0,,,,,,6,0.4
Baker Mayfield,2TM,27,QB,12,10,1,,,,,,,1,,,0,,,,,,6,0.5
Trey McBride,ARI,23,TE,16,13,,1,,,,,,1,,,0,,,,,,6,0.4
Rodney McLeod,IND,32,SS,17,15,,,,,,1,,1,,,0,,,,,,6,0.4
Raekwon McMillan,NWE,26,LB,16,1,,,,,1,,,1,,,0,,,,,,6,0.4
Matt Milano*+,BUF,28,LLB,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Dax Milne,WAS,23,WR,15,1,,1,,,,,,1,,,0,,,,,,6,0.4
Gardner Minshew II,PHI,26,QB,5,2,1,,,,,,,1,,,0,,,,,,6,1.2
James Mitchell,DET,23,TE,14,0,,1,,,,,,1,,,0,,,,,,6,0.4
Ty Montgomery,NWE,29,WR,1,0,,1,,,,,,1,,,0,,,,,,6,6.0
Elijah Moore,NYJ,22,WR,16,9,,1,,,,,,1,,,0,,,,,,6,0.4
Rondale Moore,ARI,22,WR,8,8,,1,,,,,,1,,,0,,,,,,6,0.8
Quintin Morris,BUF,23,TE,14,1,,1,,,,,,1,,,0,,,,,,6,0.4
Emmanuel Moseley,SFO,26,LCB,5,5,,,,,,1,,1,,,0,,,,,,6,1.2
Zack Moss,2TM,25,RB,13,3,1,,,,,,,1,,,0,,,,,,6,0.5
Johnny Mundt,MIN,28,TE,17,12,,1,,,,,,1,,,0,,,,,,6,0.4
Byron Murphy,ARI,24,LCB,9,9,,,,,1,,,1,,,0,,,,,,6,0.7
Chris Myarick,NYG,27,FB,16,8,,1,,,,,,1,,,0,,,,,,6,0.4
Jalen Nailor,MIN,23,WR,15,0,,1,,,,,,1,,,0,,,,,,6,0.4
Keisean Nixon+,GNB,25,CB,17,4,,,,1,,,,1,,,0,,,,,,6,0.4
Kene Nwangwu,MIN,24,RB,17,0,,,,1,,,,1,,,0,,,,,,6,0.4
Dare Ogunbowale,HOU,28,RB,17,4,1,,,,,,,1,,,0,,,,,,6,0.4
Jeff Okudah,DET,23,RCB,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Albert Okwuegbunam,DEN,24,TE,8,1,,1,,,,,,1,,,0,,,,,,6,0.8
Joseph Ossai,CIN,22,DE,16,0,,,,,1,,,1,,,0,,,,,,6,0.4
Donald Parham,LAC,25,TE,6,1,,1,,,,,,1,,,0,,,,,,6,1.0
Will Parks,NYJ,28,S,14,3,,,,,,,1,1,,,0,,,,,,6,0.4
Micah Parsons*+,DAL,23,LLB,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Zach Pascal,PHI,28,WR,17,2,,1,,,,,,1,,,0,,,,,,6,0.4
Breshad Perriman,TAM,29,WR,11,3,,1,,,,,,1,,,0,,,,,,6,0.5
Dak Prescott,DAL,29,QB,12,12,1,,,,,,,1,,,0,,,,,,6,0.5
Brock Purdy,SFO,23,QB,9,5,1,,,,,,,1,,,0,,,,,,6,0.7
Kalif Raymond,DET,28,WR,17,7,,,1,,,,,1,,,0,,,,,,6,0.4
Jalen Reagor,MIN,23,WR,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Amik Robertson,LVR,24,DB,17,7,,,,,1,,,1,,,0,,,,,,6,0.4
Wan'Dale Robinson,NYG,21,WR,6,3,,1,,,,,,1,,,0,,,,,,6,1.0
Aaron Rodgers,GNB,39,QB,17,17,1,,,,,,,1,,,0,,,,,,6,0.4
Amari Rodgers,2TM,23,WR,16,1,,1,,,,,,1,,,0,,,,,,6,0.4
Kyle Rudolph,TAM,33,TE,9,0,,1,,,,,,1,,,0,,,,,,6,0.7
Matt Ryan,IND,37,QB,12,12,1,,,,,,,1,,,0,,,,,,6,0.5
Eric Saubert,DEN,28,TE,17,6,,1,,,,,,1,,,0,,,,,,6,0.4
Darnell Savage Jr.,GNB,25,FS,16,13,,,,,,1,,1,,,0,,,,,,6,0.4
Anthony Schwartz,CLE,22,WR,11,1,1,,,,,,,1,,,0,,,,,,6,0.5
Sterling Shepard,NYG,29,WR,3,2,,1,,,,,,1,,,0,,,,,,6,2.0
Isaiah Simmons,ARI,24,LILB,17,13,,,,,,1,,1,,,0,,,,,,6,0.4
Ben Skowronek,LAR,25,WR,14,11,1,,,,,,,1,,,0,,,,,,6,0.4
Geno Smith*,SEA,32,QB,17,17,1,,,,,,,1,,,0,,,,,,6,0.4
Tre'Quan Smith,NOR,26,WR,15,6,,1,,,,,,1,,,0,,,,,,6,0.4
Benny Snell Jr.,PIT,24,RB,17,0,1,,,,,,,1,,,0,,,,,,6,0.4
Equanimeous St. Brown,CHI,26,WR,16,16,,1,,,,,,1,,,0,,,,,,6,0.4
Matthew Stafford,LAR,34,QB,9,9,1,,,,,,,1,,,0,,,,,,6,0.7
Pierre Strong,NWE,24,RB,15,0,1,,,,,,,1,,,0,,,,,,6,0.4
Geoff Swaim,TEN,29,TE,17,13,,1,,,,,,1,,,0,,,,,,6,0.4
Josh Sweat,PHI,25,LDE/RDE,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Kayvon Thibodeaux,NYG,22,ROLB,14,14,,,,,1,,,1,,,0,,,,,,6,0.4
Logan Thomas,WAS,31,TE,14,13,,1,,,,,,1,,,0,,,,,,6,0.4
Casey Toohill,WAS,26,DE,16,0,,,,,1,,,1,,,0,,,,,,6,0.4
Samori Toure,GNB,24,WR,11,2,,1,,,,,,1,,,0,,,,,,6,0.5
Adam Trautman,NOR,25,TE,15,12,,1,,,,,,1,,,0,,,,,,6,0.4
Andrew Van Ginkel,MIA,27,ROLB,17,5,,,,,,,1,1,,,0,,,,,,6,0.4
Jalen Virgil,DEN,24,WR,9,1,,1,,,,,,1,,,0,,,,,,6,0.7
Jaylen Warren,PIT,24,RB,16,0,1,,,,,,,1,,,0,,,,,,6,0.4
Deshaun Watson,CLE,27,QB,6,6,1,,,,,,,1,,,0,,,,,,6,1.0
Jaylen Watson,KAN,24,DB,16,6,,,,,,1,,1,,,0,,,,,,6,0.4
Davis Webb,NYG,27,QB,1,1,1,,,,,,,1,,,0,,,,,,6,6.0
Carson Wentz,WAS,30,QB,8,7,1,,,,,,,1,,,0,,,,,,6,0.8
Mike White,NYJ,27,QB,4,4,1,,,,,,,1,,,0,,,,,,6,1.5
Mitchell Wilcox,CIN,26,TE,16,4,,1,,,,,,1,,,0,,,,,,6,0.4
Avery Williams,ATL,24,RB,17,3,1,,,,,,,1,,,0,,,,,,6,0.4
Darrel Williams,ARI,27,RB,6,0,1,,,,,,,1,,,0,,,,,,6,1.0
Jameson Williams,DET,21,WR,6,0,,1,,,,,,1,,,0,,,,,,6,1.0
Malik Willis,TEN,23,QB,8,3,1,,,,,,,1,,,0,,,,,,6,0.8
Marco Wilson,ARI,23,RCB,14,13,,,,,,1,,1,,,0,,,,,,6,0.4
Riq Woolen*,SEA,23,CB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Dominik Eberle,DET,26,K,1,0,,,,,,,,,,,0,2,4,1,1,,5,5.0
Diontae Johnson,PIT,26,WR,17,17,,,,,,,,,2,,0,,,,,,4,0.2
Josh Lambo,TEN,32,K,1,0,,,,,,,,,,,0,3,4,,,,3,3.0
DeAundre Alford,ATL,25,CB,16,0,,,,,,,,,,,0,,,,,1,2,0.1
Frank Clark,KAN,29,RDE,15,15,,,,,,,,,,,0,,,,,1,2,0.1
Josiah Deguara,GNB,25,TE,17,3,,,,,,,,,,,0,,,,,1,2,0.1
Jared Goff*,DET,28,QB,17,17,,,,,,,,,1,,0,,,,,,2,0.1
Jermaine Johnson II,NYJ,23,DE,14,0,,,,,,,,,,,0,,,,,1,2,0.1
Sebastian Joseph-Day,LAC,27,RDT,16,16,,,,,,,,,,,0,,,,,1,2,0.1
Phillip Lindsay,IND,28,RB,3,0,,,,,,,,,1,,0,,,,,,2,0.7
Roy Lopez,HOU,25,LDT,17,14,,,,,,,,,,,0,,,,,1,2,0.1
J.D. McKissic,WAS,29,RB,8,0,,,,,,,,,1,,0,,,,,,2,0.3
Ed Oliver,BUF,25,LDT,13,13,,,,,,,,,,,0,,,,,1,2,0.2
Daron Payne*,WAS,25,LDT,17,17,,,,,,,,,,,0,,,,,1,2,0.1
Mike Purcell,DEN,31,NT,17,4,,,,,,,,,,,0,,,,,1,2,0.1
Mike Thomas,CIN,28,WR,10,2,,,,,,,,,1,,0,,,,,,2,0.2
Trevon Wesco,CHI,27,TE,14,1,,,,,,,,,1,,0,,,,,,2,0.1
Justin Reid,KAN,25,FS,17,17,,,,,,,,,,,0,1,2,,,,1,0.1
Mitch Wishnowsky,SFO,30,P,17,0,,,,,,,,,,,0,1,2,,,,1,0.1
