Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Willie Jones,OAK,24,DE,8,0,,,,,1,,,1,,,,,,,,,6,0.8
Bill Kenney,KAN,26,QB,13,13,1,,,,,,,1,,,,,,,,,6,0.5
Horace King,DET,28,RB,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Doug Kotar,NYG,30,RB,7,5,1,,,,,,,1,,,,,,,,,6,0.9
Mike Kozlowski,MIA,25,DB,14,0,,,,,1,,,1,,,,,,,,,6,0.4
Dave Krieg,SEA,23,QB,7,3,1,,,,,,,1,,,,,,,,,6,0.9
Fulton Kuykendall,ATL,28,LILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Greg Landry,BAL,35,QB,11,0,,,,,1,,,1,,,,,,,,,6,0.5
Mark Lee,GNB,23,LCB,16,16,,,1,,,,,1,,,,,,,,,6,0.4
Ronnie Lee,MIA,25,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Frank LeMaster*,PHI,29,RILB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
David Logan,TAM,25,NT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Ken Margerum,CHI,23,WR,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Doug Marsh,STL,23,TE,4,3,,1,,,,,,1,,,,,,,,,6,1.5
Robbie Martin,DET,23,WR,16,0,,,1,,,,,1,,,,,,,,,6,0.4
Guido Merkens,NOR,26,WR,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Terdell Middleton,GNB,26,RB,14,3,,1,,,,,,1,,,,,,,,,6,0.4
John Mistler,NYG,23,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Rick Moser,2TM,25,RB,7,0,,1,,,,,,1,,,0,,,,,,6,0.9
Haven Moses,DEN,35,WR,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Tom Mullady,NYG,24,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Tom Newton,NYJ,27,FB,16,7,1,,,,,,,1,,,,,,,,,6,0.4
Mark Nichols,DET,22,WR,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Jim Obradovich,TAM,28,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Hubie Oliver,PHI,24,FB,13,10,1,,,,,,,1,,,,,,,,,6,0.5
Neal Olkewicz,WAS,24,MLB,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Burgess Owens,OAK,30,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Whitney Paul,KAN,28,LOLB,16,9,,,,,1,,,1,,,,,,,,,6,0.4
Eddie Payton,MIN,30,RB,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Carlos Pennywell,NWE,25,WR,5,2,,1,,,,,,1,,,,,,,,,6,1.2
Leon Perry,NYG,24,RB,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Ray Pinney,PIT,27,LT,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Jim Plunkett,OAK,34,QB,9,7,1,,,,,,,1,,,,,,,,,6,0.7
Tracy Porter,DET,22,WR,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Tom Pridemore,ATL,25,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Beasley Reece,NYG,27,FS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Mike Renfro,HOU,26,WR,12,12,,1,,,,,,1,,,,,,,,,6,0.5
Bill Ring,SFO,25,RB,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Carl Roaches*,HOU,28,WR,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Stan Rome,KAN,25,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Reggie Rucker,CLE,34,WR,14,11,,1,,,,,,1,,,,,,,,,6,0.4
Jay Saldi,DAL,27,TE,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Dwight Scales,SDG,28,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Willie Scott,KAN,22,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Brian Sipe,CLE,32,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Gary Spani,KAN,25,RILB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Mike St. Clair,CIN,28,DE,16,1,,,,,1,,,1,,,,,,,,,6,0.4
Dave Stief,STL,25,WR,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Karl Swanke,GNB,24,T,4,0,,1,,,,,,1,,,,,,,,,6,1.5
Rodell Thomas,2TM,23,LB,14,1,,,,,1,,,1,,,0,,,,,,6,0.4
Vince Thompson,DET,24,RB,13,1,1,,,,,,,1,,,,,,,,,6,0.5
Willie Tullis,HOU,23,DB,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Fulton Walker,MIA,23,DB,16,2,,,,1,,,,1,,,,,,,,,6,0.4
Rick Walker,WAS,26,TE,16,14,,1,,,,,,1,,,,,,,,,6,0.4
Don Warren,WAS,25,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Mike Washington,TAM,28,RCB,14,12,,,,,,1,,1,,,,,,,,,6,0.4
Ted Watts,OAK,23,DB,16,0,,,1,,,,,1,,,,,,,,,6,0.4
Charles White,CLE,23,RB,16,8,1,,,,,,,1,,,,,,,,,6,0.4
David Whitehurst,GNB,26,QB,9,3,1,,,,,,,1,,,,,,,,,6,0.7
Clarence Williams,SDG,26,RB,14,1,,1,,,,,,1,,,,,,,,,6,0.4
Joel Williams,ATL,25,ROLB,10,8,,,,,1,,,1,,,,,,,,,6,0.6
Chester Willis,OAK,23,RB,15,0,1,,,,,,,1,,,,,,,,,6,0.4
Mike Wilson,SFO,23,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
James Wright,DEN,25,TE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Dave Young,NYG,22,TE,11,0,,1,,,,,,1,,,,,,,,,6,0.5
Jim Zorn,SEA,28,QB,13,13,1,,,,,,,1,,,,,,,,,6,0.5
Greg Buttle,NYJ,27,LLB,15,14,,,,,,,,,,,,,,,,1,2,0.1
Ken Clarke,PHI,25,NT,16,0,,,,,,,,,,,,,,,,1,2,0.1
John Dutton,DAL,30,LDT,16,16,,,,,,,,,,,,,,,,1,2,0.1
Larry Gordon,MIA,27,ROLB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Tom Hannon,MIN,26,SS,16,16,,,,,,,,,,,,,,,,1,2,0.1
Harvey Martin,DAL,31,RDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Doug Plank,CHI,28,FS,16,12,,,,,,,,,,,,,,,,1,2,0.1
Johnny Robinson,OAK,22,NT,16,16,,,,,,,,,,,,,,,,1,2,0.1
Hosea Taylor,BAL,23,RDE,16,6,,,,,,,,,,,,,,,,1,2,0.1
Ben Williams,BUF,27,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Walt Williams,MIN,27,LCB,16,5,,,,,,,,,,,,,,,,1,2,0.1
Reggie Wilkes,PHI,25,LOLB,14,8,,,,,,,,,,,,1,1,,,,1,0.1
Rich Wingo,GNB,25,LILB,16,16,,,,,,,,,,,,1,1,,,,1,0.1
