Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
John Engelberger,31,DEN,LDE,16,15,0,0,0,0,1,1,0,0,0,0,1.0,41,30,11,0,2,0,
Morlon Greenwood,29,HOU,RLB,16,15,1,3,0,3,4,1,0,0,0,0,1.0,119,91,28,3,2,0,
DeAngelo Hall,24,ATL,LCB,16,15,5,80,0,33,16,1,0,1,56,1,0.0,70,63,7,3,0,0,
T.J. Houshmandzadeh,30,CIN,WR,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Von Hutchins,26,HOU,FS/RCB,16,15,1,8,0,8,6,0,0,0,0,0,0.5,95,78,17,0,1,0,
Cullen Jenkins,26,GNB,RDE,16,15,0,0,0,0,6,0,0,0,0,0,1.0,44,26,18,4,7,0,
Kris Jenkins,28,CAR,RDT,16,15,0,0,0,0,1,0,0,0,0,0,2.5,38,30,8,7,8,0,
Kelly Jennings,25,SEA,RCB,16,15,0,0,0,0,12,0,0,2,13,0,0.0,55,49,6,1,0,0,
Kenoy Kennedy,30,DET,SS,16,15,2,45,0,38,5,2,0,1,0,0,0.0,88,59,29,2,0,0,
Sammy Knight,32,JAX,SS,16,15,4,31,0,15,11,1,0,0,0,0,0.0,93,79,14,4,0,0,
Sam Madison,33,NYG,RCB,16,15,4,59,0,27,14,1,0,1,6,0,1.0,68,61,7,6,2,0,
Danieal Manning,25,CHI,FS,16,15,2,33,0,33,6,0,0,0,0,0,0.0,79,68,11,2,0,0,
Anthony Montgomery,23,WAS,RDT,16,15,0,0,0,0,4,0,0,2,0,0,0.5,42,30,12,6,3,0,
Reggie Nelson,24,JAX,FS,16,15,5,76,0,37,11,2,1,0,0,0,1.0,62,57,5,1,1,0,
Mike Patterson,24,PHI,LDT,16,15,0,0,0,0,0,1,0,1,12,0,4.0,66,49,17,4,6,0,
Bernard Pollard,23,KAN,SS,16,15,2,23,0,21,7,1,0,0,0,0,1.0,90,74,16,2,1,1,
Brady Poppinga,28,GNB,LLB,16,15,1,0,0,0,1,0,0,0,0,0,0.0,50,43,7,3,2,0,
Joey Porter,30,MIA,RLB,16,15,2,19,0,14,5,1,0,0,0,0,5.5,66,57,9,11,9,0,
Fred Robbins,30,NYG,RDT,16,15,0,0,0,0,1,0,0,0,0,0,5.5,42,32,10,7,10,0,
Dewayne Robertson,26,NYJ,NT,16,15,0,0,0,0,0,0,0,1,0,0,4.0,57,36,21,5,10,0,
Robert Royal,28,BUF,TE,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Bo Scaife,26,TEN,TE,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Visanthe Shiancoe,27,MIN,TE,16,15,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Michael Strahan,36,NYG,LDE,16,15,0,0,0,0,2,1,0,1,4,0,9.0,57,46,11,14,19,0,
Adalius Thomas,30,NWE,LILB/ROLB,16,15,1,65,1,65,8,2,0,0,0,0,6.5,79,58,21,10,11,0,
Kenechi Udeze,24,MIN,LDE,16,15,0,0,0,0,1,1,0,1,37,0,5.0,47,37,10,9,15,0,
Mike Vrabel,32,NWE,LOLB,16,15,0,0,0,0,0,4,0,0,0,0,12.5,77,56,21,9,17,0,"PB,AP-1,AP DPoY-5"
Kevin Walter,26,HOU,WR,16,15,0,0,0,0,0,0,0,2,0,1,0.0,1,1,0,0,0,0,
Roddy White,26,ATL,WR,16,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Akin Ayodele,28,DAL,RILB,16,14,0,0,0,0,4,0,0,0,0,0,0.0,57,36,21,1,0,0,
Reggie Brown,26,PHI,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Kevin Carter,34,TAM,RDE/LDE,16,14,0,0,0,0,1,0,0,1,0,0,3.0,44,33,11,4,10,0,
Kenyon Coleman,28,NYJ,RDE,16,14,0,0,0,0,0,0,0,0,0,0,1.5,82,55,27,3,2,0,
Marques Colston,24,NOR,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,0,
John DiGiorgio,24,BUF,MLB,16,14,1,38,0,38,6,0,0,2,0,0,2.0,113,87,26,9,4,0,
Hunter Hillenmeyer,27,CHI,LLB,16,14,0,0,0,0,1,0,0,1,0,0,0.0,79,66,13,4,4,0,
Victor Hobson,27,NYJ,LOLB,16,14,0,0,0,0,3,0,0,2,0,0,2.0,62,48,14,2,10,0,
Thomas Jones,29,NYJ,RB,16,14,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
Cato June,28,TAM,LLB,16,14,1,0,0,0,4,1,1,0,4,0,0.0,74,51,23,4,0,0,
Amobi Okoye,20,HOU,RDT,16,14,0,0,0,0,1,1,0,0,0,0,5.5,32,23,9,5,9,0,
Stanford Routt,24,OAK,RCB,16,14,3,31,0,31,6,0,0,0,0,0,0.0,42,35,7,0,0,0,
Asante Samuel,26,NWE,LCB,16,14,6,89,1,42,18,0,0,0,0,0,0.0,46,43,3,0,0,0,"PB,AP-1"
Shawn Springs,32,WAS,LCB,16,14,4,63,0,53,14,1,0,1,0,0,0.0,62,57,5,0,0,0,
Bryan Thomas,28,NYJ,ROLB,16,14,0,0,0,0,1,1,0,0,0,0,2.5,47,39,8,5,5,0,
Hollis Thomas,33,NOR,LDT,16,14,0,0,0,0,0,0,0,0,0,0,3.0,50,38,12,9,3,0,
Lawrence Vickers,24,CLE,FB,16,14,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Kellen Winslow,24,CLE,TE,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Phillip Buchanon,27,TAM,RCB,16,13,3,22,0,19,10,1,1,0,0,0,0.0,61,59,2,1,0,0,
Dwan Edwards,26,BAL,LDE,16,13,1,1,0,1,2,0,0,0,0,0,1.0,41,30,11,2,3,0,
Bobby Engram,34,SEA,WR,16,13,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,AP CPoY-6
Travis Fisher,28,DET,RCB,16,13,2,25,0,13,5,0,0,0,0,0,0.0,77,59,18,3,1,0,
Jabari Greer,25,BUF,LCB,16,13,2,1,0,2,14,1,0,0,0,0,0.0,46,41,5,2,0,0,
Napoleon Harris,28,KAN,MLB,16,13,1,4,0,4,4,0,0,0,0,0,1.5,116,83,33,6,2,0,
Tommie Harris,24,CHI,RDT,16,13,0,0,0,0,0,2,0,0,0,0,8.0,35,31,4,7,12,0,PB
Corey Ivy,30,BAL,RCB/LCB,16,13,1,22,0,22,12,1,0,1,0,0,3.0,57,51,6,4,4,0,
Ma'ake Kemoeatu,28,CAR,LDT,16,13,0,0,0,0,3,0,0,0,0,0,0.0,47,41,6,5,1,0,
Jacques Reeves,25,DAL,LCB,16,13,1,18,0,18,12,1,0,0,0,0,0.0,61,53,8,2,0,0,
Antonio Smith,26,ARI,LDE,16,13,0,0,0,0,0,1,0,3,10,0,5.5,44,37,7,9,11,0,
Nate Webster,30,DEN,LLB,16,13,0,0,0,0,1,1,0,1,17,1,0.0,88,68,20,9,0,0,
Wes Welker,26,NWE,WR,16,13,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,"AP-2,AP OPoY-3"
Ron Bartell,25,STL,LCB,16,12,2,10,0,9,9,2,0,1,7,0,1.0,74,69,5,3,2,0,
Nate Burleson,26,SEA,WR,16,12,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Chris Gocong,24,PHI,LLB,16,12,0,0,0,0,1,0,0,0,0,0,1.0,66,51,15,7,1,0,
Brad Hoover,31,CAR,FB,16,12,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Vonta Leach,26,HOU,FB,16,12,0,0,0,0,0,0,2,0,0,0,0.0,4,3,1,0,0,0,
Bobby Wade,26,MIN,WR,16,12,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Kris Wilson,26,KAN,FB,16,12,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Parys Haralson,23,SFO,LOLB,16,11,0,0,0,0,0,0,0,0,0,0,2.5,49,32,17,7,6,0,
Chris Houston,23,ATL,RCB,16,11,0,0,0,0,9,1,0,1,0,0,0.0,57,56,1,0,0,0,
Greg Jones,26,JAX,FB,16,11,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Calvin Lowry,24,TEN,FS/SS,16,11,2,18,0,17,10,0,0,0,0,0,0.0,62,46,16,0,0,0,
Le'Ron McClain,23,BAL,FB,16,11,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0,0,0,
Jason McKie,27,CHI,FB,16,11,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Jay Richardson,23,OAK,LDE,16,11,0,0,0,0,1,0,0,0,0,0,1.0,33,24,9,4,2,0,
Terdell Sands,28,OAK,RDT,16,11,0,0,0,0,2,0,0,0,0,0,0.0,24,17,7,3,0,0,
Tully Banta-Cain,27,SFO,ROLB,16,10,0,0,0,0,2,0,0,1,0,1,3.5,41,30,11,5,7,0,
Andra Davis,29,CLE,LILB,16,10,0,0,0,0,4,1,0,0,0,0,0.0,67,51,16,5,2,0,
Drayton Florence,27,SDG,RCB,16,10,2,4,0,4,10,0,0,1,7,0,0.0,62,56,6,3,0,0,
Jarvis Green,28,NWE,RDE,16,10,0,0,0,0,0,2,0,1,0,0,6.5,40,22,18,6,14,0,
Michael Griffin,22,TEN,FS,16,10,3,3,0,3,7,1,1,0,0,0,0.0,64,49,15,3,4,0,
Leon Hall,23,CIN,RCB,16,10,5,16,0,12,12,1,0,0,0,0,0.0,70,56,14,1,0,0,
Ben Leber,29,MIN,LLB,16,10,1,0,0,0,4,2,0,1,10,0,5.0,67,52,15,10,10,0,
Brandon Mebane,22,SEA,LDT,16,10,0,0,0,0,0,0,0,2,0,0,2.0,29,23,6,5,2,0,
Justin Peelle,28,MIA,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Anthony Smith,24,PIT,FS,16,10,2,50,0,50,2,1,0,1,0,0,0.0,68,52,16,1,1,0,
Delanie Walker,23,SFO,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jason Allen,24,MIA,SS,16,9,3,15,0,13,3,1,0,0,0,0,0.0,62,55,7,0,0,0,
David Barrett,30,NYJ,RCB,16,9,1,0,0,0,7,0,0,0,0,0,0.0,63,54,9,1,0,0,
Na'il Diggs,29,CAR,RLB,16,9,0,0,0,0,3,1,0,1,0,0,3.5,58,44,14,6,4,0,
Ted Ginn Jr.,22,MIA,WR,16,9,0,0,0,0,0,0,3,2,-9,0,0.0,2,2,0,0,0,0,
David Harris,23,NYJ,LILB/RILB,16,9,0,0,0,0,3,2,0,1,0,0,5.0,126,90,36,7,6,0,
Ben Hartsock,27,TEN,TE,16,9,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
James Jones,23,GNB,WR,16,9,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Reagan Maui'a,23,MIA,FB,16,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Trumaine McBride,22,CHI,RCB,16,9,0,0,0,0,5,1,0,1,0,0,0.0,41,35,6,0,0,0,
Marcus McCauley,24,MIN,LCB,16,9,0,0,0,0,8,0,0,0,0,0,0.0,63,53,10,2,0,0,
Rob Meier,30,JAX,LDT,16,9,0,0,0,0,1,0,0,0,0,0,4.0,27,19,8,7,7,0,
Derrick Pope,25,MIA,MLB,16,9,2,0,0,0,3,0,0,1,0,0,0.0,64,43,21,2,1,0,
Hank Poteat,30,NYJ,RCB,16,9,2,11,0,11,5,0,0,0,0,0,0.0,37,29,8,0,0,0,
Brad Smith,24,NYJ,WR,16,9,0,0,0,0,0,0,1,0,-9,0,0.0,8,7,1,0,0,0,
Corey Williams,27,GNB,RDT,16,9,1,9,0,9,1,3,0,0,0,0,7.0,35,26,9,6,11,0,
Leon Williams,24,CLE,MLB,16,9,0,0,0,0,3,0,0,0,0,0,4.0,85,63,22,5,6,0,
Gaines Adams,24,TAM,RDE,16,8,0,0,0,0,2,1,0,0,0,0,6.0,38,28,10,5,14,0,
Antonio Cromartie,23,SDG,RCB,16,8,10,144,1,70,18,0,0,2,2,1,0.0,44,39,5,0,0,0,"PB,AP-1,AP DPoY-4"
Demarcus Faggins,28,HOU,RCB,16,8,0,0,0,0,4,2,0,1,0,0,0.0,46,40,6,1,0,0,
Kevin Faulk,31,NWE,RB,16,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Justin Gage,26,TEN,WR,16,8,0,0,0,0,0,0,1,2,0,0,0.0,1,1,0,0,0,0,
Bryant Johnson,26,ARI,WR,16,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Deltha O'Neal,30,CIN,LCB,16,8,1,7,0,7,9,1,0,1,0,0,0.0,52,48,4,0,0,0,
Antrel Rolle,25,ARI,RCB,16,8,5,231,3,57,10,0,0,0,0,0,0.0,61,51,10,1,0,0,
Cecil Sapp,29,DEN,FB,16,8,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Thomas Tapeh,27,PHI,FB,16,8,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Rocky Boiman,27,IND,LLB,16,7,2,28,0,26,4,0,0,1,5,0,0.0,54,33,21,1,0,0,
Chris Chambers,29,2TM,WR,16,12,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Chris Chambers,29,MIA,WR,6,5,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Chris Chambers,29,SDG,WR,10,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Carey Davis,26,PIT,FB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,17,11,6,0,0,0,
Grady Jackson,34,2TM,LDT,16,7,0,0,0,0,0,0,0,0,0,0,1.0,29,26,3,7,1,0,
Grady Jackson,34,ATL,LDT,7,7,0,0,0,0,0,0,0,0,0,0,1.0,20,18,2,6,1,0,
Grady Jackson,34,JAX,DT,9,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,1,0,0,
Shaun McDonald,26,DET,WR,16,7,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Ovie Mughelli,27,ATL,FB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,6,6,0,0,0,0,
Juqua Parker,29,PHI,LDE,16,7,0,0,0,0,2,2,0,2,0,0,5.0,39,29,10,5,8,0,
Tony Scheffler,24,DEN,TE,16,7,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Jacques Cesaire,27,SDG,RDE,16,6,0,0,0,0,3,1,0,0,0,0,2.5,37,20,17,1,4,0,
Reed Doughty,25,WAS,FS,16,6,0,0,0,0,2,0,0,0,0,0,0.5,53,32,21,1,1,0,
Chris Draft,31,STL,RLB,16,6,0,0,0,0,5,0,0,0,0,0,1.0,58,48,10,6,2,0,
Richard Marshall,23,CAR,LCB,16,6,3,107,1,73,11,0,0,2,0,0,1.0,88,79,9,7,3,0,
Michael Matthews,24,NYG,TE,16,6,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Justin McCareins,29,NYJ,WR,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Paul McQuistan,24,OAK,RT,16,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Kolby Smith,23,KAN,FB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Anthony Spencer,23,DAL,LLB,16,6,0,0,0,0,0,2,0,0,0,0,3.0,36,28,8,6,7,0,
Aaron Stecker,32,NOR,RB,16,6,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0,0,0,
Eugene Amano,25,TEN,RG,16,5,0,0,0,0,,0,0,1,0,0,0.0,0,0,0,0,0,0,
Charlie Anderson,26,HOU,LLB,16,5,0,0,0,0,1,0,0,1,0,0,2.0,31,19,12,4,3,0,
Tyrone Carter,31,PIT,SS,16,5,0,0,0,0,2,3,0,0,0,0,0.5,63,45,18,2,2,0,
Chris Chester,24,BAL,RG,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Travis Daniels,25,MIA,LCB,16,5,1,29,0,29,3,0,0,0,0,0,0.0,29,20,9,2,2,0,
Hiram Eugene,27,OAK,FS,16,5,0,0,0,0,0,0,0,0,0,0,0.0,31,22,9,0,0,0,
Anthony Fasano,23,DAL,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Casey Fitzsimmons,27,DET,FB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,12,11,1,0,0,1,
Michael Johnson,23,NYG,FS,16,5,0,0,0,0,2,1,0,0,0,0,0.0,25,23,2,3,1,0,
Ricky Manning,27,CHI,RCB,16,5,0,0,0,0,1,0,0,1,11,0,1.0,44,34,10,1,1,0,
Moran Norris,29,SFO,RB,16,5,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,1,
David Patten,33,NOR,WR,16,5,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Adrian Peterson,28,CHI,RB,16,5,0,0,0,0,0,0,3,2,-2,0,0.0,5,5,0,0,0,0,
Brian Robison,24,MIN,RDE,16,5,0,0,0,0,0,1,0,0,0,0,4.5,25,20,5,8,3,0,
Isaac Sopoaga,26,SFO,NT,16,5,0,0,0,0,1,0,0,0,0,0,1.5,27,14,13,3,3,0,
Donnie Spragan,31,MIA,LLB,16,5,0,0,0,0,0,0,0,1,0,0,0.0,39,23,16,0,0,0,
Marcus Thomas,22,DEN,LDT,16,5,1,-2,0,-2,1,1,0,1,0,0,0.0,20,14,6,0,0,0,
Reggie Torbor,26,NYG,LLB,16,5,0,0,0,0,1,0,0,0,0,0,1.0,39,27,12,2,3,0,
Kenny Watson,29,CIN,FB,16,5,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,
Troy Bienemann,24,ARI,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Brent Celek,22,PHI,TE,16,4,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,
Jason Craft,31,NOR,DB,16,4,2,21,0,21,9,1,0,0,0,0,0.0,56,51,5,1,2,0,
Keyunta Dawson,22,IND,DE,16,4,0,0,0,0,0,1,0,2,10,0,1.0,28,21,7,2,4,0,
Joselio Hanson,26,PHI,DB,16,4,0,0,0,0,3,0,0,1,0,0,1.0,53,46,7,3,1,0,
Travis Kirschke,33,PIT,DE,16,4,0,0,0,0,0,0,0,0,0,0,2.0,48,30,18,6,8,0,
Lance Moore,24,NOR,WR,16,4,0,0,0,0,0,0,2,2,0,0,0.0,,,,,,0,
Bryan Robinson,33,CIN,DT,16,4,0,0,0,0,2,1,0,0,0,0,1.5,20,13,7,5,6,0,
Junior Seau,38,NWE,LB,16,4,3,28,0,23,4,0,0,0,0,0,3.5,73,57,16,9,6,0,
Leon Washington,25,NYJ,RB,16,4,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,
Leonard Weaver,25,SEA,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jeff Dugan,26,MIN,TE,16,3,0,0,0,0,0,0,1,0,0,0,0.0,3,1,2,0,0,0,
Randall Gay,25,NWE,DB,16,3,3,52,0,31,7,1,0,1,15,1,0.0,37,32,5,1,0,0,
Charles Gordon,23,MIN,DB,16,3,1,0,0,0,5,0,0,0,0,0,0.0,39,30,9,1,1,0,
Israel Idonije,27,CHI,DE,16,3,0,0,0,0,3,1,0,1,0,0,0.0,27,19,8,2,0,0,
Kevin Kaesviharn,31,NOR,DB,16,3,0,0,0,0,8,0,0,1,2,0,0.0,36,33,3,1,0,0,
Anthony Maddox,29,HOU,DT,16,3,0,0,0,0,1,0,0,0,0,0,2.0,16,15,1,3,2,0,
John Madsen,24,OAK,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Derrick Martin,22,BAL,DB,16,3,2,3,0,3,7,0,0,1,0,0,0.0,40,32,8,0,0,0,
Roscoe Parrish,25,BUF,WR,16,3,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Brian Simmons,32,NOR,LB,16,3,0,0,0,0,0,0,0,0,0,0,1.0,27,17,10,3,1,0,
Monty Beisel,29,ARI,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,42,32,10,0,0,0,
Ryon Bingham,26,SDG,DT,16,2,0,0,0,0,0,0,0,0,0,0,1.5,39,26,13,2,5,0,
David Bowens,30,NYJ,DE,16,2,0,0,0,0,3,0,0,0,0,0,2.5,26,20,6,6,5,0,
Alex Brown,28,CHI,DE,16,2,1,7,0,7,5,2,0,2,0,0,4.5,41,31,10,6,10,0,
Kevin Burnett,25,DAL,LB,16,2,0,0,0,0,2,1,0,0,0,0,0.0,53,46,7,2,4,0,
Chris Carr,24,OAK,DB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,28,24,4,2,0,0,
Chris Clemons,26,OAK,DE,16,2,0,0,0,0,1,2,0,1,0,0,8.0,20,15,5,7,12,0,
Terry Cousin,32,JAX,DB,16,2,1,9,0,9,3,1,0,0,0,0,1.0,47,45,2,1,1,0,
Josh Cribbs,24,CLE,WR,16,2,0,0,0,0,0,0,5,2,0,0,0.0,20,17,3,0,0,0,"PB,AP-2"
Johnnie Lee Higgins,24,OAK,WR,16,2,0,0,0,0,0,0,4,0,0,0,0.0,,,,,,0,
Sam Hurd,22,DAL,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0,
Adam Jennings,25,ATL,WR,16,2,0,0,0,0,0,0,1,0,0,0,0.0,5,2,3,0,0,0,
Marquand Manuel,28,CAR,DB,16,2,1,4,0,4,2,1,0,0,0,0,1.0,18,16,2,1,1,0,
Brandon McDonald,22,CLE,DB,16,2,2,0,0,0,10,0,0,0,0,0,0.0,24,19,5,0,0,0,
R.W. McQuarters,31,NYG,DB,16,2,0,0,0,0,1,0,1,1,0,0,0.0,15,14,1,0,1,0,
Dante Rosario,23,CAR,TE,16,2,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,0,0,0,
Corey Smith,28,DET,DE,16,2,0,0,0,0,0,3,0,0,0,0,2.5,27,21,6,3,4,0,
Craig Terrill,27,SEA,DT,16,2,0,0,0,0,1,0,0,0,0,0,0.0,25,19,6,3,1,0,
Ben Troupe,25,TEN,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Justin Tuck,24,NYG,DE,16,2,0,0,0,0,1,1,0,0,0,0,10.0,65,48,17,16,21,0,
Jeff Ulbrich,30,SFO,LB,16,2,0,0,0,0,1,0,0,1,0,0,0.0,45,31,14,3,0,0,
Jeff Webb,25,KAN,WR,16,2,0,0,0,0,0,0,2,1,0,0,0.0,2,1,1,0,0,0,
Stylez G. White,28,TAM,DE,16,2,0,0,0,0,0,7,0,2,0,0,8.0,,,,,,0,
Jimmy Wilkerson,26,KAN,DE,16,2,0,0,0,0,0,0,0,0,0,0,0.5,23,19,4,3,2,0,
Stewart Bradley,24,PHI,LB,16,1,1,13,0,13,1,0,0,0,0,0,1.0,29,22,7,7,4,0,
Ricky Brown,24,OAK,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,
Devard Darling,25,BAL,WR,16,1,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Rashied Davis,28,CHI,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,0,0,0,
Reuben Droughns,29,NYG,RB,16,1,0,0,0,0,0,0,1,1,0,0,0.0,7,5,2,0,0,0,
Nick Eason,27,PIT,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.0,17,13,4,0,0,0,
Demetric Evans,28,WAS,DE,16,1,0,0,0,0,3,1,0,0,0,0,1.0,25,18,7,4,3,0,
Heath Evans,29,NWE,FB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Simon Fraser,24,CLE,DE,16,1,0,0,0,0,1,0,0,1,0,0,0.0,14,11,3,2,0,0,
Derek Hagan,23,MIA,WR,16,1,0,0,0,0,0,0,0,1,0,0,0.0,4,4,0,0,0,0,
Domenik Hixon,23,2TM,WR,16,1,0,0,0,0,0,0,1,0,0,0,0.0,14,11,3,0,0,0,
Domenik Hixon,23,DEN,WR,4,0,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Domenik Hixon,23,NYG,WR,12,1,0,0,0,0,0,0,0,0,0,0,0.0,12,9,3,0,0,0,
Chris Hoke,31,PIT,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.5,9,5,4,1,1,0,
Brian Iwuh,23,JAX,LB,16,1,0,0,0,0,0,0,0,1,0,0,0.0,31,24,7,1,0,0,
Todd Johnson,29,STL,DB,16,1,0,0,0,0,0,0,0,0,0,0,1.0,22,19,3,0,0,0,
Brad Kassell,27,NYJ,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,27,15,12,0,0,0,
Kenton Keith,27,IND,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
John Kuhn,25,GNB,FB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
Turk McBride,22,KAN,DT,16,1,0,0,0,0,1,0,0,0,0,0,1.0,14,11,3,0,3,0,
Brandon Moore,28,SFO,LB,16,1,0,0,0,0,0,0,0,0,0,0,2.5,23,14,9,2,4,0,
Kindal Moorehead,29,CAR,DT,16,1,0,0,0,0,0,0,0,0,0,0,2.0,19,13,6,3,3,0,
Kalvin Pearson,29,TAM,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,23,21,2,1,0,0,
Sione Pouha,28,NYJ,DT,16,1,0,0,0,0,1,0,0,0,0,0,0.0,40,35,5,0,0,0,
Darrell Reid,25,IND,DE,16,1,0,0,0,0,0,0,0,2,0,0,0.5,31,24,7,1,3,0,
Musa Smith,25,BAL,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,4,2,2,0,0,0,
Leigh Torrence,25,WAS,DB,16,1,0,0,0,0,0,0,0,0,0,0,1.0,43,34,9,1,1,0,
Stephen Tulloch,22,TEN,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,49,36,13,2,0,0,
Jonathan Wade,23,STL,DB,16,1,1,2,0,2,1,0,0,0,0,0,0.0,32,29,3,1,0,0,
Jamar Williams,23,CHI,LB,16,1,0,0,0,0,2,0,0,0,0,0,1.0,30,22,8,3,1,0,
Tramon Williams,24,GNB,DB,16,1,1,22,0,22,4,0,0,0,0,0,0.0,17,16,1,0,0,0,
Jason Wright,25,CLE,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,7,7,0,0,0,0,
Wallace Wright,23,NYJ,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,14,13,1,0,0,0,
Jeff Zgonina,37,HOU,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.0,17,10,7,1,2,0,
David Akers,33,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jay Alford,24,NYG,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,2,0,
J.J. Arrington,24,ARI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
