Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Dan Carpenter,24,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,PB
Chris Chamberlain,24,STL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,16,4,0,0,0,
Jeff Charleston,26,NOR,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,
Tashard Choice,25,DAL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Chris Clemons,28,PHI,DE,16,0,0,0,0,0,1,0,0,0,0,0,3.0,11,8,3,3,7,0,
Dustin Colquitt,27,KAN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jon Condo,28,OAK,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,0,0,0,PB
Dan Connor,24,CAR,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,30,22,8,0,0,0,
Quan Cosby,27,CIN,WR,16,0,0,0,0,0,0,0,2,1,0,0,0.0,3,2,1,0,0,0,
Blake Costanzo,25,CLE,LB,16,0,0,0,0,0,0,2,0,3,0,0,0.0,14,9,5,0,1,0,
Mason Crosby,25,GNB,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Rashied Davis,30,CHI,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,
John Denney,31,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Ryan Denney,32,BUF,DE,16,0,0,0,0,0,0,1,0,0,0,0,2.0,27,16,11,1,1,0,
Zak DeOssie,25,NYG,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Antonio Dixon,24,PHI,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.0,16,12,4,2,1,0,
Jordon Dizon,23,DET,LB,16,0,0,0,0,0,0,1,0,1,0,0,1.0,29,21,8,1,1,0,
Jon Dorenbos,29,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,PB
Andrew Economos,27,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Isaiah Ekejiuba,28,OAK,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0,
Heath Farwell,28,MIN,LB,16,0,0,0,0,0,0,0,0,2,0,0,0.0,19,18,1,0,0,0,PB
Jeff Feagles,43,NYG,P,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jay Feely,33,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Brandon Fields,25,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Eric Frampton,25,MIN,DB,16,0,0,0,0,0,0,2,0,0,0,0,0.0,18,12,6,0,0,0,
Thomas Gafford,26,KAN,LB,16,0,0,0,0,0,0,0,1,0,-38,0,0.0,4,3,1,0,0,0,
Wallace Gilberry,25,KAN,DE,16,0,0,0,0,0,0,0,0,0,0,0,4.5,22,20,2,3,8,0,
Brett Goode,25,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Stephen Gostkowski,25,NWE,K,16,0,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,0,0,0,
Robbie Gould,27,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Ben Graham,36,ARI,P,16,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,
Shayne Graham,32,CIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Larry Grant,24,STL,LB,16,0,0,0,0,0,0,1,0,1,0,0,1.0,19,17,2,3,4,0,
Derek Hagan,25,NYG,WR,16,0,0,0,0,0,0,0,0,1,0,0,0.0,11,8,3,0,0,0,
Jason Hanson,39,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nick Harris,31,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Jason Hatcher,27,DAL,DE,16,0,0,0,0,0,1,0,0,1,0,0,1.0,13,9,4,1,5,0,
Lex Hilliard,25,MIA,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,0,0,0,
Abdul Hodge,27,CIN,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,16,12,4,0,0,0,
Chris Hoke,33,PIT,NT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,1,0,
Evander Hood,22,PIT,DE,16,0,0,0,0,0,2,0,0,1,-1,0,1.0,8,5,3,4,5,0,
Darren Howard,33,PHI,DE,16,0,0,0,0,0,3,2,0,0,0,0,6.5,24,22,2,7,11,1,
Kevin Huber,24,CIN,P,16,0,0,0,0,0,0,0,1,1,-34,0,0.0,2,2,0,0,0,0,
Sebastian Janikowski,31,OAK,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
J.J. Jansen,23,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Brian Jennings,33,SFO,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,
Michael Johnson,22,CIN,DE,16,0,0,0,0,0,5,0,0,0,0,0,3.0,17,11,6,4,6,0,
Donnie Jones,29,STL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,AP-2
Edgar Jones,25,BAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,
Nate Kaeding,27,SDG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,"PB,AP-1"
Jeremy Kapinos,25,GNB,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Matt Katula,27,BAL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Michael Koenen,27,ATL,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,3,3,0,0,0,0,
Niko Koutouvides,28,TAM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,11,0,0,0,0,
Jason Kyle,37,NOR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Lance Laury,27,SEA,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,21,15,6,0,0,0,
Mike Leach,33,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Andy Lee,27,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,"PB,AP-2"
Rian Lindell,32,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Rhys Lloyd,27,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Cullen Loeffler,28,MIN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Patrick Mannelly,34,CHI,T,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Olindo Mare,36,SEA,K,16,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,1,0,0,0,0,
Aaron Maybin,21,BUF,DE,16,0,0,0,0,0,0,1,0,0,0,0,0.0,18,11,7,2,0,0,
Brad Maynard,35,CHI,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,
Pat McAfee,22,IND,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Mat McBriar,30,DAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Bobby McCray,28,NOR,DE,16,0,0,0,0,0,1,0,0,0,0,0,1.5,12,8,4,3,9,0,
Tony McDaniel,24,MIA,DT,16,0,0,0,0,0,1,0,0,0,0,0,1.5,15,12,3,2,2,0,
Ray McDonald,25,SFO,DE,16,0,0,0,0,0,0,0,0,2,11,1,3.0,9,7,2,4,5,0,
Scott McKillop,23,SFO,LB,16,0,0,0,0,0,0,0,0,1,0,1,0.0,19,15,4,0,0,0,
Mike Mitchell,22,OAK,DB,16,0,0,0,0,0,0,0,0,2,0,0,1.5,16,11,5,1,4,0,
Thomas Morstead,23,NOR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Ryan Mundy,24,PIT,DB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,25,17,8,0,0,0,
Kenny Onatolu,27,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,17,3,0,0,0,
Kassim Osgood,29,SDG,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,13,2,0,0,0,PB
Montell Owens,25,JAX,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,14,11,3,0,0,0,
Lonie Paxton,31,DEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Ryan Pontbriand,30,CLE,LS,16,0,0,0,0,0,0,0,1,0,-20,0,0.0,1,0,1,0,0,0,
Matt Prater,25,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jeff Reed,30,PIT,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Nick Reed,22,SEA,DE,16,0,0,0,0,0,2,0,0,3,81,1,1.0,17,10,7,1,3,0,
Darrell Reid,27,DEN,DE,16,0,0,0,0,0,2,2,0,2,0,0,4.0,24,18,6,1,10,0,
Jay Richardson,25,OAK,DE,16,0,0,0,0,0,0,0,0,0,0,0,3.0,23,18,5,3,4,0,
Brian Robison,26,MIN,DE,16,0,0,0,0,0,0,1,1,0,0,0,4.5,10,8,2,6,10,0,
Jon Ryan,28,SEA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Garrison Sanborn,24,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Josh Scobee,27,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Daniel Sepulveda,25,PIT,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Junior Siavii,31,DAL,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,
Lawrence Sidbury,23,ATL,DE,16,0,0,0,0,0,0,0,0,1,11,1,1.0,5,5,0,1,2,0,
Justin Snow,33,IND,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,
Nick Sorensen,31,CLE,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,16,13,3,0,0,0,
Ryan Succop,23,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Chester Taylor,30,MIN,RB,16,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Marcus Thomas,24,DEN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,1,1,0,
Morgan Trent,24,CIN,DB,16,0,0,0,0,0,4,0,0,0,0,0,1.0,28,22,6,2,5,0,
Lawrence Tynes,31,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Gabe Watson,26,ARI,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,28,22,6,5,0,0,
Steve Weatherford,27,NYJ,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Eric Weems,24,ATL,WR,16,0,0,0,0,0,0,0,3,0,0,0,0.0,10,10,0,0,0,0,
Beanie Wells,21,ARI,RB,16,0,0,0,0,0,0,0,4,1,-4,0,0.0,0,0,0,,,0,
John Wendling,26,BUF,DB,16,0,1,0,0,0,1,0,0,0,0,0,0.0,27,20,7,0,0,0,
Tracy White,28,PHI,LB,16,0,1,5,0,5,3,0,0,1,0,0,0.0,36,27,9,2,2,0,
Chris Wilson,27,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,1.0,20,17,3,4,2,0,
Kris Wilson,28,SDG,TE,16,0,0,0,0,0,0,1,0,0,0,0,0.0,5,3,2,0,0,0,
Wesley Woodyard,23,DEN,LB,16,0,1,0,0,0,2,1,0,0,0,0,0.0,44,32,12,2,2,0,
Jason Wright,27,ARI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,
Wallace Wright,25,NYJ,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,23,15,8,0,0,0,
Joseph Addai,26,IND,RB,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Marion Barber III,26,DAL,RB,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Ron Bartell,27,STL,LCB,15,15,0,0,0,0,9,3,0,1,0,0,0.0,66,61,5,0,0,0,
Anquan Boldin,29,ARI,WR,15,15,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Kevin Boss,25,NYG,TE,15,15,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,
Tyler Brayton,30,CAR,LDE,15,15,0,0,0,0,1,2,0,1,0,0,5.0,46,37,9,6,11,0,
Drew Brees,30,NOR,QB,15,15,0,0,0,0,0,0,10,2,0,0,0.0,0,0,0,0,0,0,"PB,AP-2,AP MVP-2,AP OPoY-2"
Lance Briggs,29,CHI,LLB,15,15,1,0,0,0,5,0,0,0,0,0,2.5,118,93,25,7,5,0,"PB,AP-2"
Eben Britton,22,JAX,RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Tony Brown,29,TEN,RDT,15,15,0,0,0,0,1,3,0,1,0,0,5.0,38,28,10,8,12,0,
Matt Cassel,27,KAN,QB,15,15,0,0,0,0,0,0,14,4,-29,0,0.0,0,0,0,0,0,0,
Ryan Clark,30,PIT,FS,15,15,3,0,0,0,8,0,0,0,0,0,0.0,89,68,21,0,0,0,
Louis Delmas,22,DET,FS,15,15,2,130,1,101,8,0,0,1,65,1,1.0,94,65,29,7,3,1,
Ryan Diem,30,IND,RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Shaun Ellis,32,NYJ,LDE,15,15,0,0,0,0,1,1,1,0,1,0,6.5,53,35,18,8,8,0,PB
Brandon Flowers,23,KAN,LCB,15,15,5,38,0,33,23,2,0,2,0,0,0.0,65,58,7,4,0,0,
Robert Geathers,26,CIN,LDE,15,15,0,0,0,0,3,1,0,2,113,1,3.5,36,21,15,4,9,0,
Tommie Harris,26,CHI,LDT,15,15,1,6,0,6,1,0,0,1,0,0,2.5,24,19,5,10,7,0,
Jovan Haye,27,TEN,LDT,15,15,0,0,0,0,0,0,0,0,0,0,0.5,32,20,12,2,2,0,
John Henderson,30,JAX,LDT,15,15,0,0,0,0,3,2,0,1,0,0,3.0,36,26,10,4,6,0,
Renaldo Hill,31,DEN,SS,15,15,2,18,0,18,6,1,0,0,0,0,2.0,59,44,15,3,2,0,
DeSean Jackson,23,PHI,WR,15,15,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Jamaal Jackson,29,PHI,C,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Steven Jackson,26,STL,RB,15,15,0,0,0,0,0,0,2,1,-2,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Vincent Jackson,26,SDG,WR,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB
Brandon Jacobs,27,NYG,RB,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Antonio Johnson,25,IND,RDT,15,15,0,0,0,0,0,0,0,0,0,0,1.0,34,23,11,2,2,0,
Chris Johnson,30,OAK,LCB,15,15,3,20,0,20,18,0,0,0,0,0,0.0,68,59,9,1,1,0,
Tyrell Johnson,24,MIN,SS,15,15,1,0,0,0,7,0,0,1,0,0,0.0,57,48,9,2,0,0,
Brett Keisel,31,PIT,RDE,15,15,0,0,0,0,2,1,0,2,0,0,3.0,54,36,18,4,5,0,
LaRon Landry,25,WAS,FS,15,15,1,12,0,12,6,2,0,0,0,0,1.0,90,78,12,3,2,0,
Marcedes Lewis,25,JAX,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Michael Lewis,29,SFO,SS,15,15,1,0,0,0,2,2,0,1,0,0,1.0,82,71,11,3,4,0,
Rey Maualuga,22,CIN,LLB,15,15,0,0,0,0,2,3,0,0,0,0,1.0,63,39,24,6,1,0,
Brandon Mebane,24,SEA,LDT,15,15,0,0,0,0,0,0,0,0,0,0,1.5,49,41,8,8,6,0,
Zach Miller,24,OAK,TE,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jason Peters,27,PHI,LT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB
Ben Roethlisberger,27,PIT,QB,15,15,0,0,0,0,0,0,7,2,-6,0,0.0,0,0,0,0,0,0,
Antrel Rolle,27,ARI,FS,15,15,4,71,0,29,8,1,1,1,0,0,1.5,72,61,11,3,4,0,PB
Mark Sanchez,23,NYJ,QB,15,15,0,0,0,0,0,0,10,2,0,0,0.0,0,0,0,,,0,
Gerald Sensabaugh,26,DAL,SS,15,15,1,0,0,0,8,0,0,0,0,0,0.0,66,47,19,0,0,0,
Robaire Smith,32,CLE,RDE,15,15,0,0,0,0,0,0,0,0,0,0,1.5,62,43,19,1,7,0,
Steve Smith Sr.,30,CAR,WR,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Takeo Spikes,33,SFO,LILB,15,15,0,0,0,0,1,0,0,1,0,0,4.0,75,57,18,7,5,0,
David Stewart,27,TEN,RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Marcus Stroud,31,BUF,LDT,15,15,0,0,0,0,8,0,0,1,0,0,2.0,56,38,18,7,4,0,
Aqib Talib,23,TAM,LCB,15,15,5,99,0,32,15,0,0,1,-5,0,0.0,64,56,8,2,0,0,
Charles Tillman,28,CHI,LCB,15,15,2,35,1,21,7,6,0,1,0,0,0.0,79,66,13,3,0,0,
Jonathan Vilma,27,NOR,MLB,15,15,3,25,0,11,8,0,0,0,0,0,2.0,110,87,23,10,10,0,PB
Kurt Warner,38,ARI,QB,15,15,0,0,0,0,0,0,11,0,-2,0,0.0,0,0,0,0,0,0,
Brian Waters,32,KAN,LG,15,15,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,
Jimmy Wilkerson,28,TAM,LDE,15,15,0,0,0,0,2,2,0,0,0,0,6.0,46,29,17,3,14,0,
Pat Williams,37,MIN,LDT,15,15,0,0,0,0,3,2,0,0,0,0,2.0,45,34,11,7,3,0,
Kamerion Wimbley,26,CLE,LOLB,15,15,0,0,0,0,1,1,0,0,0,0,6.5,69,48,21,8,14,0,
Leigh Bodden,28,NWE,RCB,15,14,5,60,1,53,19,0,0,2,0,0,0.0,56,48,8,1,0,0,
Jermon Bushrod,25,NOR,LT,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Glenn Dorsey,24,KAN,RDE,15,14,0,0,0,0,2,0,0,3,0,0,1.0,54,41,13,3,3,0,
Michael Johnson,25,NYG,SS,15,14,1,0,0,0,4,0,0,1,0,0,1.0,59,46,13,6,2,0,
Patrick Kerney,33,SEA,LDE,15,14,0,0,0,0,0,3,0,0,0,0,5.0,34,23,11,6,9,0,
Mike Sims-Walker,25,JAX,WR,15,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Scott Wells,28,GNB,C,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Remi Ayodele,26,NOR,LDT,15,13,0,0,0,0,0,0,0,1,0,1,1.5,30,18,12,2,4,0,
Geno Hayes,22,TAM,RLB,15,13,2,21,0,20,6,1,0,1,0,0,3.0,98,80,18,15,12,0,
Grady Jackson,36,DET,LDT,15,13,0,0,0,0,0,0,0,0,0,0,0.0,32,20,12,3,1,0,
Roy Williams,28,DAL,WR,15,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Torry Holt,33,JAX,WR,15,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Glover Quin,23,HOU,LCB,15,12,0,0,0,0,11,0,0,0,0,0,0.0,68,56,12,3,0,0,
Chris Gocong,26,PHI,RLB,15,11,0,0,0,0,2,1,0,0,0,0,1.0,44,35,9,2,2,0,
Gerald Alexander,25,JAX,SS,15,10,2,23,0,22,5,3,0,1,0,0,0.0,55,45,10,0,0,0,
Jamaal Charles,23,KAN,RB,15,10,0,0,0,0,0,0,4,3,0,0,0.0,5,5,0,0,0,0,
J.P. Foschi,27,CIN,TE,15,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jacob Hester,24,SDG,FB,15,10,0,0,0,0,0,1,1,1,41,1,0.0,7,7,0,0,0,0,
Paris Lenon,32,STL,RLB,15,10,0,0,0,0,1,3,0,0,0,0,0.0,42,35,7,3,0,0,
Danieal Manning,27,CHI,FS,15,10,1,35,0,35,2,3,0,3,4,0,1.0,91,71,20,1,1,1,
Sean Jones,27,PHI,FS,15,9,2,37,0,37,5,0,0,2,-1,0,1.0,62,45,17,3,3,0,
Tony Scheffler,26,DEN,TE,15,9,1,5,0,5,1,0,0,0,0,0,0.0,1,0,1,0,0,0,
Ben Hamilton,32,DEN,LG,15,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Victor Harris,23,PHI,FS,15,8,0,0,0,0,3,0,2,0,0,0,0.0,41,38,3,3,0,0,
Percy Harvin,21,MIN,WR,15,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP ORoY-1"
Justin Peelle,30,ATL,TE,15,8,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Tyler Polumbus,24,DEN,RT,15,8,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Stylez G. White,30,TAM,RDE,15,8,0,0,0,0,1,0,0,0,0,0,6.5,43,30,13,,,0,
Reed Doughty,27,WAS,SS,15,7,1,13,0,13,3,0,0,1,0,0,2.0,91,75,16,6,2,0,
Kevin Faulk,33,NWE,RB,15,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Justin King,22,STL,RCB,15,7,0,0,0,0,2,0,0,1,0,0,0.0,36,33,3,0,2,0,
Mike Sellers,34,WAS,FB,15,7,0,0,0,0,0,0,1,1,0,0,0.0,9,6,3,0,0,0,
Maurice Stovall,24,TAM,WR,15,7,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Steve Breaston,26,ARI,WR,15,6,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Atiyyah Ellison,28,JAX,LDE,15,6,,,,,1,0,0,0,0,0,,16,15,1,2,3,,
Fred Smoot,30,WAS,RCB,15,6,0,0,0,0,6,0,0,0,0,0,0.0,28,22,6,0,0,0,
Gaines Adams,26,2TM,RDE,15,5,0,0,0,0,3,2,0,1,0,0,1.0,17,12,5,3,4,0,
Gaines Adams,26,TAM,DE,5,5,0,0,0,0,2,1,0,1,0,0,1.0,10,8,2,3,4,0,
Gaines Adams,26,CHI,RDE,10,0,0,0,0,0,1,1,0,0,0,0,0.0,7,4,3,0,0,0,
Bertrand Berry,34,ARI,DE,15,5,0,0,0,0,0,0,0,2,7,0,6.0,10,9,1,7,6,0,
Johnnie Lee Higgins,26,OAK,WR,15,5,0,0,0,0,0,0,4,1,0,0,0.0,2,2,0,,,0,
Tim Jennings,26,IND,LCB,15,5,2,13,0,13,10,0,1,0,0,0,0.0,57,44,13,2,0,0,
Laurence Maroney,24,NWE,RB,15,5,0,0,0,0,0,1,4,0,0,0,0.0,1,1,0,0,0,0,
LaJuan Ramsey,25,STL,LDT,15,5,0,0,0,0,0,1,0,0,0,0,1.0,16,13,3,7,3,0,
Tim Crowder,24,TAM,DE,15,4,0,0,0,0,2,0,0,1,0,0,3.5,43,37,6,2,7,0,
Corey McIntyre,30,BUF,FB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,10,10,0,0,0,0,
Captain Munnerlyn,21,CAR,DB,15,4,0,0,0,0,1,1,2,2,0,0,0.0,44,39,5,0,0,0,
Tony Stewart,30,OAK,TE,15,4,0,0,0,0,0,0,0,1,0,0,0.0,11,10,1,0,0,0,
Jonathan Wade,25,STL,DB,15,4,0,0,0,0,3,0,0,0,0,0,0.0,20,16,4,0,1,0,
Tom Zbikowski,24,BAL,DB,15,4,2,13,0,21,4,0,0,0,0,0,0.0,29,24,5,0,0,0,
Derrick Johnson,27,KAN,LB,15,3,3,175,2,70,5,1,0,0,0,0,1.0,37,30,7,2,1,0,
Elbert Mack,23,TAM,WR,15,3,3,36,0,36,4,0,0,0,0,0,0.0,29,26,3,0,0,0,
Jason McCourty,22,TEN,DB,15,3,0,0,0,0,0,1,0,0,0,0,0.0,30,25,5,3,0,0,
Brady Poppinga,30,GNB,LB,15,3,0,0,0,0,0,0,0,0,0,0,1.0,23,16,7,1,1,0,
Cory Redding,29,SEA,DE,15,3,0,0,0,0,0,0,0,2,29,0,2.0,20,18,2,1,12,0,
Travis Beckum,22,NYG,TE,15,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Aaron Brown,24,DET,RB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Terrance Copper,27,KAN,WR,15,2,0,0,0,0,0,0,0,0,0,0,0.0,16,14,2,0,0,0,
Nic Harris,23,BUF,DB,15,2,0,0,0,0,0,0,0,1,16,0,0.0,30,22,8,3,0,0,
Brian Iwuh,25,JAX,LB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,29,23,6,1,1,0,
Chevis Jackson,24,ATL,DB,15,2,0,0,0,0,2,1,0,1,0,0,1.0,29,26,3,2,1,0,
Justin Tryon,25,WAS,DB,15,2,1,3,0,3,3,0,0,0,0,0,1.0,27,22,5,1,1,0,
Nathan Vasher,28,CHI,DB,15,2,1,1,0,1,1,0,0,0,0,0,0.0,15,10,5,0,0,0,
Kelley Washington,30,BAL,WR,15,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Robert Ayers,24,DEN,DE,15,1,0,0,0,0,2,0,0,2,54,1,0.0,19,14,5,2,5,0,
Ahmad Bradshaw,23,NYG,RB,15,1,0,0,0,0,0,0,3,1,-1,0,0.0,0,0,0,0,0,0,
Everette Brown,22,CAR,DE,15,1,0,0,0,0,2,2,0,0,0,0,2.5,22,15,7,4,10,0,
Tim Bulman,27,HOU,DT,15,1,0,0,0,0,1,0,0,0,0,0,0.0,18,12,6,1,3,0,
Drew Coleman,26,NYJ,DB,15,1,0,0,0,0,4,0,0,0,0,0,0.0,22,15,7,0,1,0,
Mike DeVito,25,NYJ,DE,15,1,0,0,0,0,0,0,0,3,7,0,0.0,28,20,8,1,1,0,
Adam Hayward,25,TAM,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,23,19,4,0,1,0,
Rashad Jeanty,26,CIN,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,20,13,7,1,2,0,
Alex Magee,22,KAN,DT,15,1,0,0,0,0,0,0,0,0,0,0,2.0,8,6,2,1,4,0,
